Timestamp,minLeafWetness,minLeafWetnesshigh,WetnessLevel,Wm2SolarRadiation,mmPrecipitation,LightningActivity,kmLightningDistance,degreesWindDirection,msWindSpeed,msGustSpeed,degreeCAirTemperature,RHRelativeHumidity,kPaAtmosphericPressure,degreesXaxisLevel,degreesYaxisLevel,mmhMaxPrecipRate,degreeCRHSensorTemp,kPaVPD,BatteryPercent,mVBatteryVoltage,kPaReferencePressure,degreeCLoggerTemperature,PastureID
2022-12-02T07:00:00Z,15,15,520,26.3,0,0,0,99,1.86,4.75,16.8,0.999,88.07,0.9,-1.5,0,16.8,0,100,8031,88.02,17,ETP2
2022-12-02T07:15:00Z,15,15,509,36.9,0,0,0,91,2.07,7.33,16.8,0.997,88.1,0.9,-1.5,0,16.9,0,100,8029,88.03,17,ETP2
2022-12-02T07:30:00Z,15,15,495,77.4,0,0,0,106,1.73,4.92,17,0.983,88.11,0.8,-1.4,0,16.9,0.03,100,8029,88.04,17.1,ETP2
2022-12-02T07:45:00Z,15,15,475,144.7,0,0,0,120,1.57,4.08,17.1,0.987,88.12,0.8,-1.4,0,17.2,0.02,100,8029,88.06,17.3,ETP2
2022-12-02T08:00:00Z,15,9,456,112.4,0,0,0,84,1.76,7.03,17.3,0.977,88.13,0.9,-1.5,0,17.4,0.05,100,8029,88.07,17.5,ETP2
2022-12-02T08:15:00Z,15,0,455,173.3,0,0,0,117,1.86,6.52,17.3,0.983,88.14,0.9,-1.5,0,17.7,0.03,100,8029,88.08,17.8,ETP2
2022-12-02T08:30:00Z,15,0,454,151.1,0,0,0,118,1.67,4.49,17.4,0.982,88.16,0.9,-1.5,0,17.8,0.04,100,8029,88.1,18,ETP2
2022-12-02T08:45:00Z,15,0,454,122.5,0,0,0,107,1.79,7.01,17.4,0.979,88.18,0.9,-1.5,0,17.8,0.04,100,8029,88.12,18.1,ETP2
2022-12-02T09:00:00Z,15,0,454,159.8,0,0,0,117,1.77,4.29,17.5,0.974,88.18,0.8,-1.4,0,17.9,0.05,100,8029,88.12,18.2,ETP2
2022-12-02T09:15:00Z,15,0,454,129.7,0,0,0,111,1.92,6.35,17.5,0.97,88.17,0.9,-1.5,0,17.9,0.06,100,8028,88.11,18.3,ETP2
2022-12-02T09:30:00Z,15,0,457,133.3,0,0,0,100,1.95,5.94,17.6,0.971,88.15,0.8,-1.4,0,17.9,0.06,100,8021,88.09,18.3,ETP2
2022-12-02T09:45:00Z,15,12,520,146.4,0,0,0,94,1.97,8.89,17.5,0.976,88.15,0.9,-1.5,0,18,0.05,100,8029,88.09,18.4,ETP2
2022-12-02T10:00:00Z,15,15,861,200.5,0.017,0,0,90,1.38,3.73,17.3,0.985,88.13,0.9,-1.5,1,17.9,0.03,100,8029,88.07,18.3,ETP2
2022-12-02T10:15:00Z,15,15,587,171.7,0.102,0,0,77,1.49,5.09,17.4,0.997,88.15,0.9,-1.5,2,18,0.01,100,8029,88.09,18.3,ETP2
2022-12-02T10:30:00Z,15,15,531,275.9,0.017,0,0,40,1.59,4.34,17.3,0.999,88.14,0.9,-1.4,1,18.1,0,100,8035,88.08,18.4,ETP2
2022-12-02T10:45:00Z,15,15,512,289.8,0,0,0,35,1.4,4.09,17.4,0.998,88.11,0.9,-1.4,0,18.4,0,100,8036,88.05,18.9,ETP2
2022-12-02T11:00:00Z,15,15,479,398.1,0,0,0,91,1.55,5.51,17.6,0.998,88.09,1,-1.6,0,18.8,0,100,8043,88.04,19.4,ETP2
2022-12-02T11:15:00Z,14,5,449,554.4,0,0,0,105,1.27,3.98,18,0.993,88.06,0.9,-1.4,0,19.6,0.01,100,8052,88.01,20,ETP2
2022-12-02T11:30:00Z,2,0,450,514.5,0,0,0,59,1.39,3.23,18.8,0.984,88.04,1,-1.6,0,20.7,0.04,100,8060,87.98,21.3,ETP2
2022-12-02T11:45:00Z,4,0,449,476.3,0,0,0,73,1.37,3.67,18.8,0.986,88.02,0.9,-1.5,0,21,0.03,100,8063,87.96,21.9,ETP2
2022-12-02T12:00:00Z,9,0,450,423.7,0,0,0,39,1.66,3.83,18.6,0.986,88,1,-1.5,0,20.9,0.03,100,8067,87.94,21.9,ETP2
2022-12-02T12:15:00Z,5,0,449,552.4,0,0,0,67,1.65,5.41,19,0.966,87.98,1,-1.5,0,21.2,0.07,100,8070,87.92,21.9,ETP2
2022-12-02T12:30:00Z,2,0,449,507.7,0,0,0,64,1.43,3.27,19.2,0.964,87.96,1,-1.5,0,21.5,0.08,100,8077,87.9,22.3,ETP2
2022-12-02T12:45:00Z,0,0,447,746.1,0,0,0,99,1.84,4.66,19.6,0.943,87.95,1,-1.6,0,22.1,0.13,100,8079,87.9,22.8,ETP2
2022-12-02T13:00:00Z,0,0,446,680.6,0,0,0,104,1.64,6.1,19.6,0.916,87.93,1,-1.6,0,22.2,0.19,100,8080,87.88,22.8,ETP2
2022-12-02T13:15:00Z,0,0,446,573.7,0,0,0,89,1.36,3.66,19.8,0.928,87.9,1,-1.5,0,22.6,0.17,100,8081,87.84,23.3,ETP2
2022-12-02T13:30:00Z,2,0,453,286,0,0,0,70,1.4,2.83,19.4,0.943,87.89,0.9,-1.5,0,22.1,0.13,100,8080,87.82,23.2,ETP2
2022-12-02T13:45:00Z,15,0,452,194.3,0,0,0,59,1.37,3.74,19.1,0.942,87.89,0.9,-1.5,0,21.1,0.13,100,8076,87.82,22.3,ETP2
2022-12-02T14:00:00Z,12,3,450,252.8,0,0,0,60,1.02,3.17,18.8,0.949,87.88,1,-1.5,0,20.6,0.11,100,8077,87.81,21.7,ETP2
2022-12-02T14:15:00Z,15,0,451,220.9,0,0,0,70,1.13,2.81,18.9,0.95,87.87,1,-1.4,0,20.5,0.11,100,8079,87.8,21.6,ETP2
2022-12-02T14:30:00Z,15,0,450,266.7,0,0,0,108,1.12,3.11,18.9,0.942,87.86,0.9,-1.5,0,20.5,0.13,100,8081,87.79,21.4,ETP2
2022-12-02T14:45:00Z,15,0,451,212.3,0,0,0,80,1.09,3.7,19.2,0.933,87.86,1,-1.4,0,20.6,0.15,100,8080,87.79,21.5,ETP2
2022-12-02T15:00:00Z,15,0,450,198.1,0,0,0,61,1.8,6.9,19.1,0.919,87.87,1,-1.4,0,20.4,0.18,100,8079,87.8,21.2,ETP2
2022-12-02T15:15:00Z,15,4,459,140.6,0,0,0,82,1.26,6.98,18.9,0.922,87.88,0.9,-1.5,0,20.1,0.17,100,8079,87.8,21,ETP2
2022-12-02T15:30:00Z,15,0,452,97,0,0,0,91,1.49,4.95,18.6,0.925,87.88,0.9,-1.5,0,19.6,0.16,100,8075,87.81,20.6,ETP2
2022-12-02T15:45:00Z,15,0,452,50,0,0,0,68,1.87,7.03,18.5,0.885,87.89,0.9,-1.4,0,19.1,0.24,100,8072,87.82,19.8,ETP2
2022-12-02T16:00:00Z,15,0,452,25.5,0,0,0,74,1.79,4.63,18.1,0.875,87.9,0.9,-1.4,0,18.5,0.26,100,8070,87.82,19.1,ETP2
2022-12-02T16:15:00Z,15,0,452,22.1,0,0,0,57,1.84,4.31,18,0.86,87.93,0.9,-1.3,0,18,0.29,100,8069,87.85,18.5,ETP2
2022-12-02T16:30:00Z,15,0,452,32.3,0,0,0,98,1.76,5.44,18.1,0.855,87.96,0.8,-1.5,0,17.8,0.3,100,8069,87.88,18.2,ETP2
2022-12-02T16:45:00Z,15,0,452,24.9,0,0,0,61,1.16,2.63,17.9,0.872,87.96,0.8,-1.4,0,17.8,0.26,100,8064,87.89,18,ETP2
2022-12-02T17:00:00Z,15,0,453,17,0,0,0,63,1.22,3.9,17.6,0.896,87.96,0.9,-1.4,0,17.6,0.21,100,8064,87.89,17.8,ETP2
2022-12-02T17:15:00Z,15,0,454,10.7,0,0,0,61,1.48,4.36,17.5,0.921,87.99,0.8,-1.5,0,17.3,0.16,100,8064,87.91,17.6,ETP2
2022-12-02T17:30:00Z,15,0,454,0.8,0,0,0,76,1.39,5.81,17.6,0.931,88.01,0.8,-1.4,0,17.2,0.14,100,8064,87.94,17.4,ETP2
2022-12-02T17:45:00Z,15,0,454,0,0,0,0,76,1.06,3.82,17.5,0.932,88.02,0.8,-1.5,0,17.2,0.14,100,8061,87.95,17.4,ETP2
2022-12-02T18:00:00Z,15,3,539,0,0,0,0,116,1,3.97,17.6,0.925,88.04,0.9,-1.4,0,17.2,0.15,100,8061,87.97,17.4,ETP2
2022-12-02T18:15:00Z,15,15,840,0,0.562,0,0,113,0.82,2.14,17.3,0.94,88.06,0.8,-1.5,10.2,17.2,0.12,100,8060,87.99,17.4,ETP2
2022-12-02T18:30:00Z,15,15,712,0,0.409,0,0,110,1.16,2.97,17.1,0.96,88.08,0.8,-1.5,5.1,16.9,0.08,100,8058,88.01,17.2,ETP2
2022-12-02T18:45:00Z,15,15,596,0,0.017,0,0,86,1.3,3.91,17.3,0.956,88.1,0.8,-1.5,1,16.9,0.09,100,8058,88.03,17.2,ETP2
2022-12-02T19:00:00Z,15,15,691,0,0.153,0,0,56,1.22,2.81,17.5,0.954,88.11,0.9,-1.4,2,17,0.09,100,8056,88.04,17.2,ETP2
2022-12-02T19:15:00Z,15,15,634,0,0.034,0,0,46,1.18,4.8,17.4,0.964,88.13,0.9,-1.4,1,17.1,0.07,100,8055,88.06,17.3,ETP2
2022-12-02T19:30:00Z,15,15,702,0,0.102,0,0,21,1.21,5.55,17.6,0.967,88.12,1,-1.4,2,17.2,0.07,100,8055,88.05,17.4,ETP2
2022-12-02T19:45:00Z,15,15,693,0,0.068,0,0,37,1.3,4.71,17.7,0.972,88.13,0.8,-1.4,1,17.3,0.06,100,8055,88.07,17.4,ETP2
2022-12-02T20:00:00Z,15,15,608,0,0,0,0,6,1.2,3.1,17.6,0.978,88.14,0.8,-1.4,0,17.4,0.04,100,8053,88.08,17.5,ETP2
2022-12-02T20:15:00Z,15,15,594,0,0.051,0,0,22,1.56,5.68,17.6,0.986,88.16,0.8,-1.5,1,17.4,0.03,100,8053,88.09,17.6,ETP2
2022-12-02T20:30:00Z,15,15,920,0,1.817,0,0,37,1.55,5.4,17.7,0.982,88.16,0.9,-1.5,27.5,17.5,0.04,100,8051,88.1,17.6,ETP2
2022-12-02T20:45:00Z,15,15,880,0,0.664,0,0,60,1.51,3.42,17.7,0.988,88.2,0.8,-1.5,12.2,17.5,0.02,100,8052,88.13,17.7,ETP2
2022-12-02T21:00:00Z,15,15,788,0,0.545,0,0,61,1.5,7.28,17.6,0.992,88.2,0.9,-1.4,9.2,17.5,0.02,100,8048,88.13,17.7,ETP2
2022-12-02T21:15:00Z,15,15,671,0,0.034,0,0,76,1.31,3.64,17.6,0.994,88.19,0.9,-1.5,1,17.5,0.01,100,8048,88.12,17.7,ETP2
2022-12-02T21:30:00Z,15,15,721,0,0.306,0,0,46,1.44,3.95,17.5,0.996,88.19,0.9,-1.5,6.1,17.4,0.01,100,8048,88.12,17.6,ETP2
2022-12-02T21:45:00Z,15,15,770,0,0.068,0,0,51,1.24,2.95,17.5,0.992,88.19,0.8,-1.4,1,17.4,0.02,100,8045,88.12,17.6,ETP2
2022-12-02T22:00:00Z,15,15,650,0,0.068,0,0,1,1.44,3.65,17.5,0.99,88.19,0.9,-1.5,1,17.3,0.02,100,8047,88.12,17.6,ETP2
2022-12-02T22:15:00Z,15,15,986,0,0.579,0,0,19,1.57,6.85,17.5,0.99,88.18,0.8,-1.4,10.2,17.4,0.02,100,8047,88.12,17.6,ETP2
2022-12-02T22:30:00Z,15,15,648,0,0.272,0,0,67,1.46,4.58,17.4,0.993,88.2,0.8,-1.5,6.1,17.3,0.01,100,8045,88.14,17.5,ETP2
2022-12-02T22:45:00Z,15,15,611,0,0,0,0,67,1.29,4.35,17.3,0.989,88.19,0.9,-1.4,0,17.1,0.02,100,8043,88.12,17.4,ETP2
2022-12-02T23:00:00Z,15,15,627,0,0,0,0,46,1.18,3.77,17.3,0.986,88.18,0.8,-1.5,0,17.1,0.03,100,8042,88.11,17.3,ETP2
2022-12-02T23:15:00Z,15,15,784,0,0.034,0,0,64,1,2.53,17.2,0.986,88.16,0.9,-1.5,1,17,0.03,100,8041,88.09,17.2,ETP2
2022-12-02T23:30:00Z,15,15,1000,0,0.834,0,0,82,1.07,3.66,17.1,0.987,88.15,0.9,-1.4,5.1,16.9,0.03,100,8042,88.08,17.1,ETP2
2022-12-02T23:45:00Z,15,15,1038,0,0.596,0,0,88,1.36,4.8,17.2,0.976,88.15,0.7,-1.4,6.1,16.8,0.05,100,8039,88.08,17.1,ETP2
2022-12-03T00:00:00Z,15,15,904,0,0.8,0,0,91,1.36,4.4,17.4,0.975,88.15,0.9,-1.4,6.1,16.9,0.05,100,8038,88.09,17.2,ETP2
2022-12-03T00:15:00Z,15,15,757,0,0.102,0,0,115,1.34,3.08,17.5,0.981,88.14,0.8,-1.5,2,17.1,0.04,100,8010,88.07,17.4,ETP2
2022-12-03T00:30:00Z,15,15,798,0,0.238,0,0,76,1.37,4.69,17.5,0.961,88.13,0.9,-1.5,5.1,17.2,0.08,100,8026,88.07,17.5,ETP2
2022-12-03T00:45:00Z,15,15,767,0,0.068,0,0,71,1.32,4.91,17.5,0.983,88.12,0.9,-1.4,1,17.2,0.03,100,8025,88.06,17.4,ETP2
2022-12-03T01:00:00Z,15,15,605,0,0.051,0,0,51,1.64,4.31,17.5,0.98,88.12,0.9,-1.5,1,17.2,0.04,100,8025,88.05,17.3,ETP2
2022-12-03T01:15:00Z,15,15,778,0,0.323,0,0,57,1.18,4.93,17.3,0.981,88.08,0.9,-1.4,5.1,17,0.04,100,8026,88.02,17.2,ETP2
2022-12-03T01:30:00Z,15,15,791,0,0.409,0,0,61,0.97,3.25,17.2,0.981,88.06,0.8,-1.5,8.2,17,0.04,100,8023,88,17.2,ETP2
2022-12-03T01:45:00Z,15,15,780,0,0.238,0,0,99,1.17,3.5,17.3,0.982,88.06,0.9,-1.4,4.1,17,0.04,100,8023,88,17.2,ETP2
2022-12-03T02:00:00Z,15,15,667,0,0.119,0,0,89,1.34,4.36,17.2,0.986,88.07,0.9,-1.5,2,17,0.03,100,8020,88,17.2,ETP2
2022-12-03T02:15:00Z,15,15,663,0,0.153,0,0,97,1.3,3.72,17.1,0.982,88.06,0.8,-1.4,3.1,16.9,0.03,100,8021,87.99,17,ETP2
2022-12-03T02:30:00Z,15,15,619,0,0,0,0,86,1.35,5.39,17,0.975,88.04,0.9,-1.5,0,16.7,0.05,100,8021,87.97,16.9,ETP2
2022-12-03T02:45:00Z,15,15,608,0,0,0,0,66,1.4,4.43,16.9,0.97,88.03,0.9,-1.4,0,16.6,0.06,100,8020,87.96,16.8,ETP2
2022-12-03T03:00:00Z,15,15,584,0,0.017,0,0,76,1.43,4.77,17,0.96,88.02,0.8,-1.5,1,16.5,0.08,100,8018,87.95,16.7,ETP2
2022-12-03T03:15:00Z,15,15,586,0,0,0,0,92,1.04,3.32,17,0.962,88.01,0.8,-1.5,0,16.5,0.07,100,8018,87.94,16.7,ETP2
2022-12-03T03:30:00Z,15,15,557,0,0,0,0,74,1.23,5.32,17,0.959,88.01,0.9,-1.4,0,16.5,0.08,100,8016,87.94,16.7,ETP2
2022-12-03T03:45:00Z,15,15,767,0,0.017,0,0,100,1.43,2.91,17.1,0.962,88.01,0.8,-1.4,1,16.6,0.07,100,8018,87.95,16.8,ETP2
2022-12-03T04:00:00Z,15,15,727,0,0.017,0,0,89,1.32,4.77,17.1,0.97,88.03,0.9,-1.5,1,16.7,0.06,100,8017,87.96,16.8,ETP2
2022-12-03T04:15:00Z,15,15,706,0,0,0,0,96,0.98,3.2,17,0.973,88.05,0.9,-1.4,0,16.7,0.05,100,8017,87.99,16.9,ETP2
2022-12-03T04:30:00Z,15,15,751,0,0.136,0,0,86,1.22,3.15,17.2,0.968,88.07,0.9,-1.5,4.1,16.8,0.06,100,8013,88,16.9,ETP2
2022-12-03T04:45:00Z,15,15,645,0,0.017,0,0,85,1.02,3.03,17.1,0.979,88.08,0.9,-1.5,1,16.8,0.04,100,8014,88.01,16.9,ETP2
2022-12-03T05:00:00Z,15,15,700,0,0.306,0,0,68,1.06,3.42,17.1,0.974,88.08,0.8,-1.4,10.2,16.8,0.05,100,8014,88.02,16.9,ETP2
2022-12-03T05:15:00Z,15,15,646,0,0.017,0,0,47,0.9,3.15,17.1,0.975,88.09,0.9,-1.5,1,16.8,0.05,100,8014,88.03,16.9,ETP2
2022-12-03T05:30:00Z,15,15,878,0,0.255,0,0,96,1,3.02,17.2,0.971,88.11,0.8,-1.5,5.1,16.8,0.06,100,8012,88.04,17,ETP2
2022-12-03T05:45:00Z,15,15,861,0,1.243,0,0,59,1.45,6.48,17,0.988,88.14,0.8,-1.5,17.3,16.9,0.02,100,8013,88.08,17,ETP2
2022-12-03T06:00:00Z,15,15,791,1.9,0.136,0,0,26,1.09,3.09,16.8,0.993,88.18,0.8,-1.5,2,16.7,0.01,100,8009,88.11,16.9,ETP2
2022-12-03T06:15:00Z,15,15,656,16.2,0.068,0,0,64,1.02,5.99,16.8,0.988,88.18,0.8,-1.5,1,16.6,0.02,100,8008,88.12,16.8,ETP2
2022-12-03T06:30:00Z,15,15,621,10.4,0,0,0,63,1.14,3.32,16.8,0.98,88.19,0.9,-1.4,0,16.6,0.04,100,8009,88.12,16.8,ETP2
2022-12-03T06:45:00Z,15,15,599,22,0,0,0,63,1.13,4.02,16.9,0.978,88.19,0.9,-1.4,0,16.6,0.04,100,8010,88.13,16.8,ETP2
2022-12-03T07:00:00Z,15,15,821,22.1,0.017,0,0,114,0.99,3.01,17,0.98,88.22,0.8,-1.5,1,16.7,0.04,100,8009,88.15,16.9,ETP2
2022-12-03T07:15:00Z,15,15,1004,35.5,0.494,0,0,83,0.78,2.73,17,0.986,88.23,0.9,-1.4,3.1,16.8,0.03,100,8009,88.17,17,ETP2
2022-12-03T07:30:00Z,15,15,927,41.3,0.63,0,0,74,0.89,2.08,17,0.994,88.24,0.9,-1.5,4.1,17,0.01,100,8009,88.18,17.1,ETP2
2022-12-03T07:45:00Z,15,15,816,46.3,0.443,0,0,74,1.46,4.3,17,0.996,88.26,0.8,-1.5,3.1,17,0.01,100,8008,88.2,17.2,ETP2
2022-12-03T08:00:00Z,15,15,779,39.5,0.477,0,0,42,1.03,5.21,17.2,0.989,88.28,0.9,-1.5,7.1,17.1,0.02,100,8005,88.22,17.2,ETP2
2022-12-03T08:15:00Z,15,15,671,54.7,0.119,0,0,88,0.93,3.01,17.1,0.995,88.29,0.9,-1.5,3.1,17.1,0.01,100,8005,88.22,17.3,ETP2
2022-12-03T08:30:00Z,15,15,919,66.7,0.953,0,0,117,1,3.37,17.1,0.998,88.28,0.9,-1.4,9.2,17.2,0,100,8003,88.22,17.4,ETP2
2022-12-03T08:45:00Z,15,15,735,71.3,0.221,0,0,67,1.14,3.72,17.2,0.996,88.29,0.9,-1.4,3.1,17.3,0.01,100,8001,88.23,17.5,ETP2
2022-12-03T09:00:00Z,15,15,587,121.4,0.051,0,0,79,1.42,4.8,17.3,0.996,88.31,0.8,-1.5,1,17.4,0.01,100,8001,88.25,17.5,ETP2
2022-12-03T09:15:00Z,15,15,579,145.2,0,0,0,40,1.17,2.6,17.3,0.998,88.31,0.9,-1.5,0,17.6,0,100,8002,88.25,17.7,ETP2
2022-12-03T09:30:00Z,15,15,796,135.5,0.289,0,0,53,1.35,4.18,17.3,0.993,88.31,0.9,-1.5,5.1,17.6,0.01,100,8001,88.25,17.8,ETP2
2022-12-03T09:45:00Z,15,15,905,186.3,0.085,0,0,77,1.24,3.11,17.1,0.998,88.29,0.9,-1.5,1,17.6,0,100,8004,88.23,17.8,ETP2
2022-12-03T10:00:00Z,15,15,782,120.9,1.004,0,0,39,1.18,3.17,17.2,0.999,88.26,0.9,-1.5,15.3,17.6,0,100,8004,88.2,17.8,ETP2
2022-12-03T10:15:00Z,15,15,719,107.1,0.46,0,0,46,1.17,5.83,17.2,0.998,88.28,0.8,-1.4,5.1,17.6,0,100,8003,88.22,17.8,ETP2
2022-12-03T10:30:00Z,15,15,552,212.9,0,0,0,87,1.41,5.89,17.1,0.999,88.28,0.9,-1.4,0,17.6,0,100,8006,88.22,17.8,ETP2
2022-12-03T10:45:00Z,15,15,536,289.8,0,0,0,127,1,2.29,17.1,1.002,88.24,0.9,-1.4,0,17.9,0,100,8009,88.18,18,ETP2
2022-12-03T11:00:00Z,15,15,517,358.1,0,0,0,80,1.22,4.85,17.4,0.996,88.23,0.9,-1.4,0,18.4,0.01,100,8016,88.17,18.6,ETP2
2022-12-03T11:15:00Z,15,15,491,474.7,0,0,0,73,1.62,5.55,18,0.992,88.2,1,-1.5,0,19.2,0.02,100,8025,88.14,19.3,ETP2
2022-12-03T11:30:00Z,15,15,469,271.6,0,0,0,77,1.46,9.63,18,0.984,88.17,0.9,-1.5,0,19.4,0.03,100,8026,88.1,19.7,ETP2
2022-12-03T11:45:00Z,15,2,453,268.9,0,0,0,80,1.33,3.56,18.1,0.985,88.13,0.8,-1.5,0,19.5,0.03,100,8029,88.07,20,ETP2
2022-12-03T12:00:00Z,15,1,457,297.5,0,0,0,91,1.47,3.44,18.2,0.97,88.11,0.9,-1.5,0,19.3,0.06,100,8030,88.05,19.9,ETP2
2022-12-03T12:15:00Z,7,0,446,730.1,0,0,0,84,1.16,3.35,18.7,0.977,88.06,0.9,-1.4,0,20.2,0.05,100,8042,88,20.5,ETP2
2022-12-03T12:30:00Z,8,8,934,183.5,1.089,0,0,59,1.26,4.13,18.8,0.995,88.04,0.9,-1.5,14.3,20.9,0.01,100,8039,87.98,21.3,ETP2
2022-12-03T12:45:00Z,15,15,583,338.4,0.085,0,0,74,1.66,8.11,17.7,0.997,88.06,0.9,-1.5,3.1,19.5,0.01,100,8041,88,20.1,ETP2
2022-12-03T13:00:00Z,15,15,588,453.9,0,0,0,87,1.59,4.49,17.7,0.988,88.03,0.9,-1.4,0,19.3,0.02,100,8043,87.97,20.1,ETP2
2022-12-03T13:15:00Z,15,15,548,456.1,0,0,0,97,1.25,3.09,18,0.978,88.03,1,-1.5,0,19.5,0.04,100,8048,87.97,20.3,ETP2
2022-12-03T13:30:00Z,15,15,532,293.4,0,0,0,80,1.24,3.85,18.1,0.974,88.02,0.9,-1.5,0,19.8,0.05,100,8048,87.95,20.7,ETP2
2022-12-03T13:45:00Z,15,15,527,176.4,0,0,0,96,1.13,2.79,17.9,0.977,88,0.9,-1.5,0,19.2,0.05,100,8048,87.93,20.4,ETP2
2022-12-03T14:00:00Z,15,15,514,201,0,0,0,80,1.3,4.24,18,0.968,87.98,0.9,-1.5,0,19,0.07,100,8047,87.92,20,ETP2
2022-12-03T14:15:00Z,15,15,515,163.9,0,0,0,36,1.26,4.66,17.9,0.974,87.98,0.9,-1.4,0,18.8,0.05,100,8048,87.91,19.8,ETP2
2022-12-03T14:30:00Z,15,15,494,187.3,0,0,0,26,0.95,2.97,17.9,0.985,87.97,0.9,-1.5,0,18.8,0.03,100,8048,87.91,19.8,ETP2
2022-12-03T14:45:00Z,15,15,678,149,0,0,0,47,1.07,2.76,18,0.987,87.96,1,-1.5,0,18.9,0.03,100,8047,87.89,19.8,ETP2
2022-12-03T15:00:00Z,15,15,552,166.8,0.102,0,0,97,1.25,3.49,17.8,0.986,87.97,0.9,-1.5,2,18.6,0.03,100,8047,87.9,19.3,ETP2
2022-12-03T15:15:00Z,15,15,917,211.9,0.051,0,0,94,1.3,7.1,17.8,0.984,87.95,0.9,-1.4,3.1,18.6,0.03,100,8047,87.88,19.4,ETP2
2022-12-03T15:30:00Z,15,15,729,55.7,1.277,0,0,75,1.43,5.13,17.7,0.981,87.97,1,-1.4,16.3,18.2,0.04,100,8046,87.9,19,ETP2
2022-12-03T15:45:00Z,15,15,634,117.4,0.017,0,0,116,1.35,3.96,17.4,0.988,88,0.9,-1.5,1,17.7,0.02,100,8048,87.93,18.4,ETP2
2022-12-03T16:00:00Z,15,15,582,112,0,0,0,124,1.4,2.65,17.3,0.988,87.99,0.9,-1.5,0,17.6,0.02,100,8045,87.92,18.2,ETP2
2022-12-03T16:15:00Z,15,15,572,79.3,0,0,0,101,1.07,2.83,17.2,0.978,87.99,0.9,-1.4,0,17.4,0.04,100,8043,87.93,18.1,ETP2
2022-12-03T16:30:00Z,15,15,577,68.8,0,0,0,118,1.26,7.11,17.2,0.972,88,0.8,-1.5,0,17.2,0.06,100,8039,87.94,17.9,ETP2
2022-12-03T16:45:00Z,15,15,525,55.5,0,0,0,135,1.29,5.71,17.1,0.96,88.01,0.8,-1.4,0,17.1,0.08,100,8042,87.95,17.7,ETP2
2022-12-03T17:00:00Z,15,15,520,28.1,0,0,0,66,1.37,5.68,17.2,0.957,88.03,0.9,-1.4,0,17,0.08,100,8039,87.96,17.6,ETP2
2022-12-03T17:15:00Z,15,15,513,8.8,0,0,0,114,1.34,6.48,17.1,0.96,88.03,0.8,-1.4,0,16.9,0.08,100,8041,87.96,17.4,ETP2
2022-12-03T17:30:00Z,15,15,511,0.5,0,0,0,86,1.21,3.24,17.1,0.957,88.05,0.8,-1.4,0,16.9,0.08,100,8038,87.98,17.3,ETP2
2022-12-03T17:45:00Z,15,15,680,0,0,0,0,74,1.01,2.78,17,0.967,88.05,0.9,-1.5,0,16.9,0.06,100,8036,87.98,17.2,ETP2
2022-12-03T18:00:00Z,15,15,708,0,0.017,0,0,84,1.17,2.78,17,0.972,88.07,0.8,-1.5,1,16.8,0.05,100,8036,88,17.1,ETP2
2022-12-03T18:15:00Z,15,15,674,0,0,0,0,117,1.42,3.14,17.1,0.971,88.09,0.8,-1.5,0,16.8,0.06,100,8036,88.02,17.1,ETP2
2022-12-03T18:30:00Z,15,15,652,0,0,0,0,114,1.44,5.4,17.1,0.959,88.1,0.9,-1.5,0,16.8,0.08,100,8036,88.03,17,ETP2
2022-12-03T18:45:00Z,15,15,642,0,0,0,0,87,1.12,4.63,17,0.969,88.11,0.8,-1.5,0,16.7,0.06,100,8033,88.04,17,ETP2
2022-12-03T19:00:00Z,15,15,628,0,0,0,0,81,1.26,4.35,17,0.971,88.13,0.9,-1.5,0,16.8,0.06,100,8031,88.06,17,ETP2
2022-12-03T19:15:00Z,15,15,633,0,0,0,0,85,1.31,3.82,17,0.964,88.15,0.8,-1.5,0,16.7,0.07,100,8031,88.08,16.9,ETP2
2022-12-03T19:30:00Z,15,15,604,0,0.017,0,0,79,1.43,7.94,17,0.961,88.15,0.8,-1.5,1,16.6,0.08,100,8031,88.08,16.8,ETP2
2022-12-03T19:45:00Z,15,15,542,0,0,0,0,75,1.45,5.12,17.1,0.959,88.15,0.9,-1.4,0,16.7,0.08,100,8029,88.09,16.9,ETP2
2022-12-03T20:00:00Z,15,15,528,0,0,0,0,34,1.12,3.65,17.1,0.965,88.16,0.8,-1.4,0,16.8,0.07,100,8028,88.09,17,ETP2
2022-12-03T20:15:00Z,15,15,517,0,0,0,0,78,1.1,2.84,17,0.971,88.16,0.8,-1.4,0,16.8,0.06,100,8028,88.1,17,ETP2
2022-12-03T20:30:00Z,15,15,536,0,0,0,0,43,1.13,3.03,17.1,0.966,88.16,0.9,-1.4,0,16.8,0.07,100,8027,88.1,17,ETP2
2022-12-03T20:45:00Z,15,15,541,0,0,0,0,95,1.23,3.85,17,0.975,88.18,0.9,-1.5,0,16.8,0.05,100,8026,88.11,17,ETP2
2022-12-03T21:00:00Z,15,15,532,0,0,0,0,62,1.15,4.34,16.9,0.974,88.19,0.9,-1.4,0,16.8,0.05,100,8025,88.12,16.9,ETP2
2022-12-03T21:15:00Z,15,15,525,0,0,0,0,32,1.09,2.96,16.9,0.972,88.19,0.8,-1.4,0,16.7,0.05,100,8023,88.12,16.9,ETP2
