Timestamp,Wm2SolarRadiation,mmPrecipitation,LightningActivity,kmLightningDistance,degreesWindDirection,msWindSpeed,msGustSpeed,degreeCAirTemperature,RHRelativeHumidity,kPaAtmosphericPressure,degreesXaxisLevel,degreesYaxisLevel,mmhMaxPrecipRate,degreeCRHSensorTemp,kPaVPD,minLeafWetness,minLeafWetnesshigh,WetnessLevel,BatteryPercent,mVBatteryVoltage,kPaReferencePressure,degreeCLoggerTemperature,mmPrecipitation_ExtraSensor,mmhMaxPrecipRate_ExtraSensor,PastureID
2022-08-26T23:15:00Z,0,0,0,0,42,0.71,3.38,16.8,0.966,85.51,3.5,-1.3,0,16.7,0.06,15,15,835,99,7795,85.41,16.8,NA,NA,TVP
2022-08-26T23:30:00Z,0,0,0,0,49,0.49,1.57,16.6,0.966,85.51,3.5,-1.3,0,16.4,0.06,15,15,845,99,7793,85.4,16.5,NA,NA,TVP
2022-08-26T23:45:00Z,0,0,0,0,86,0.42,1.71,16.4,0.967,85.5,3.4,-1.3,0,16.2,0.06,15,15,857,99,7792,85.39,16.4,NA,NA,TVP
2022-08-27T00:00:00Z,0,0.017,0,0,29,0.88,2.42,16.3,0.965,85.48,3.4,-1.3,1,16,0.06,15,15,869,99,7792,85.38,16.2,NA,NA,TVP
2022-08-27T00:15:00Z,0,0,0,0,10,2.42,5.07,16.6,0.955,85.45,3.5,-1.3,0,16.1,0.08,15,15,881,96,7771,85.34,16.4,NA,NA,TVP
2022-08-27T00:30:00Z,0,0,0,0,9,2.14,4.31,16.6,0.947,85.42,3.4,-1.2,0,16.2,0.1,15,15,890,97,7778,85.31,16.5,NA,NA,TVP
2022-08-27T00:45:00Z,0,0,0,0,4,1.74,4.44,16.6,0.965,85.41,3.5,-1.4,0,16.2,0.07,15,15,898,97,7780,85.31,16.4,NA,NA,TVP
2022-08-27T01:00:00Z,0,0,0,0,3,2,4.11,16.5,0.965,85.41,3.6,-1.3,0,16.2,0.07,15,15,907,97,7780,85.31,16.3,NA,NA,TVP
2022-08-27T01:15:00Z,0,0,0,0,0,2.27,4.79,16.4,0.971,85.39,3.4,-1.4,0,16.2,0.05,15,15,913,97,7778,85.28,16.3,NA,NA,TVP
2022-08-27T01:30:00Z,0,0,0,0,357,3.09,5.98,16.7,0.962,85.38,3.4,-1.4,0,16.2,0.07,15,15,921,97,7778,85.27,16.4,NA,NA,TVP
2022-08-27T01:45:00Z,0,0,0,0,355,3.41,8.55,16.7,0.968,85.36,3.6,-1.5,0,16.4,0.06,15,15,955,97,7776,85.25,16.5,NA,NA,TVP
2022-08-27T02:00:00Z,0,0,0,0,3,3.36,8.05,16.7,0.969,85.31,3.8,-1.7,0,16.5,0.06,15,15,956,97,7777,85.21,16.6,NA,NA,TVP
2022-08-27T02:15:00Z,0,0,0,0,9,2.79,5.06,16.6,0.954,85.3,3.5,-1.4,0,16.4,0.09,15,15,950,97,7776,85.2,16.4,NA,NA,TVP
2022-08-27T02:30:00Z,0,0,0,0,3,3.22,6.32,16.6,0.937,85.28,3.5,-1.3,0,16.3,0.12,15,15,938,97,7778,85.17,16.3,NA,NA,TVP
2022-08-27T02:45:00Z,0,0,0,0,359,3.38,7.63,16.5,0.935,85.26,3.4,-1.7,0,16.3,0.12,15,15,925,97,7777,85.15,16.3,NA,NA,TVP
2022-08-27T03:00:00Z,0,0,0,0,0,3.04,5.53,16.5,0.937,85.26,3.4,-1.4,0,16.2,0.12,15,15,914,97,7776,85.16,16.2,NA,NA,TVP
2022-08-27T03:15:00Z,0,0,0,0,9,2.53,5.85,16.5,0.943,85.27,3.5,-1.3,0,16.2,0.11,15,15,909,97,7776,85.16,16.2,NA,NA,TVP
2022-08-27T03:30:00Z,0,0,0,0,9,2.62,5.26,16.4,0.953,85.26,3.5,-1.3,0,16.2,0.09,15,15,908,97,7776,85.15,16.2,NA,NA,TVP
2022-08-27T03:45:00Z,0,0.017,0,0,5,2.42,4.81,16.6,0.944,85.29,3.5,-1.4,1,16.2,0.11,15,15,903,97,7775,85.19,16.2,NA,NA,TVP
2022-08-27T04:00:00Z,0,0,0,0,4,2.51,6.05,16.6,0.952,85.3,3.5,-1.2,0,16.3,0.09,15,15,901,97,7776,85.2,16.3,NA,NA,TVP
2022-08-27T04:15:00Z,0,0,0,0,2,2.69,5.33,16.6,0.957,85.29,3.5,-1.4,0,16.4,0.08,15,15,898,97,7776,85.19,16.4,NA,NA,TVP
2022-08-27T04:30:00Z,0,0,0,0,15,2.21,4.74,16.7,0.957,85.29,3.5,-1.3,0,16.4,0.08,15,15,897,97,7776,85.18,16.4,NA,NA,TVP
2022-08-27T04:45:00Z,0,0,0,0,9,2.59,5.36,16.8,0.95,85.28,3.4,-1.3,0,16.4,0.1,15,15,890,97,7776,85.18,16.4,NA,NA,TVP
2022-08-27T05:00:00Z,0,0,0,0,5,2.76,5.84,16.9,0.937,85.3,3.5,-1.5,0,16.5,0.12,15,15,877,97,7775,85.19,16.5,NA,NA,TVP
2022-08-27T05:15:00Z,0,0,0,0,7,2.88,5.53,17,0.95,85.3,3.5,-1.5,0,16.7,0.1,15,15,870,96,7774,85.2,16.6,NA,NA,TVP
2022-08-27T05:30:00Z,0.3,0,0,0,5,2.71,4.96,17,0.963,85.31,3.5,-1.3,0,16.7,0.07,15,15,865,96,7774,85.21,16.8,NA,NA,TVP
2022-08-27T05:45:00Z,5.3,0,0,0,358,2.94,7.43,17,0.961,85.32,3.5,-1.4,0,16.8,0.08,15,15,852,96,7774,85.22,16.9,NA,NA,TVP
2022-08-27T06:00:00Z,16.5,0,0,0,3,2.03,5.88,17.1,0.962,85.34,3.5,-1.3,0,16.9,0.07,15,15,844,97,7776,85.23,17,NA,NA,TVP
2022-08-27T06:15:00Z,24.5,0,0,0,4,2.01,5.31,17.3,0.956,85.35,3.6,-1.3,0,17,0.09,15,15,837,96,7774,85.24,17.1,NA,NA,TVP
2022-08-27T06:30:00Z,27.7,0,0,0,13,1.54,3.05,17.2,0.962,85.37,3.5,-1.3,0,17.1,0.07,15,15,832,96,7773,85.27,17.1,NA,NA,TVP
2022-08-27T06:45:00Z,44.1,0,0,0,5,1.89,3.68,17.4,0.964,85.38,3.5,-1.4,0,17.2,0.07,15,15,826,96,7773,85.27,17.3,NA,NA,TVP
2022-08-27T07:00:00Z,54.3,0,0,0,2,2.54,5.66,17.5,0.969,85.37,3.6,-1.3,0,17.4,0.06,15,15,820,96,7774,85.27,17.5,NA,NA,TVP
2022-08-27T07:15:00Z,74,0,0,0,359,2.91,5.87,17.5,0.978,85.39,3.6,-1.3,0,17.5,0.04,15,15,818,96,7774,85.29,17.6,NA,NA,TVP
2022-08-27T07:30:00Z,93.3,0,0,0,7,2.62,4.88,17.7,0.974,85.39,3.5,-1.4,0,17.8,0.05,15,15,810,96,7774,85.29,17.8,NA,NA,TVP
2022-08-27T07:45:00Z,67.1,0,0,0,2,2.88,7.15,18.2,0.948,85.39,3.6,-1.5,0,18,0.11,15,15,798,96,7773,85.29,18,NA,NA,TVP
2022-08-27T08:00:00Z,146.8,0,0,0,6,2.8,6.21,18.2,0.954,85.41,3.5,-1.3,0,18.3,0.1,15,15,783,97,7776,85.31,18.2,NA,NA,TVP
2022-08-27T08:15:00Z,177.6,0,0,0,9,2.9,7.23,18.4,0.95,85.42,3.5,-1.5,0,18.7,0.11,15,15,765,97,7778,85.32,18.6,NA,NA,TVP
2022-08-27T08:30:00Z,186.9,0,0,0,12,2.85,6.08,19,0.936,85.41,3.6,-1.2,0,19.3,0.14,15,15,748,97,7776,85.32,19,NA,NA,TVP
2022-08-27T08:45:00Z,149.3,0,0,0,4,2.63,5.69,19.7,0.902,85.44,3.6,-1.3,0,19.8,0.22,15,15,727,97,7777,85.35,19.6,NA,NA,TVP
2022-08-27T09:00:00Z,222.7,0,0,0,13,1.69,4.95,19.8,0.919,85.47,3.6,-1.3,0,20.4,0.19,15,15,707,97,7783,85.38,20.1,NA,NA,TVP
2022-08-27T09:15:00Z,362.5,0,0,0,5,1.26,3.47,20,0.919,85.5,3.7,-1.4,0,21.1,0.19,15,15,670,98,7789,85.41,20.8,NA,NA,TVP
2022-08-27T09:30:00Z,500.5,0,0,0,143,0.95,2.49,20,0.956,85.5,3.7,-1.3,0,22.2,0.1,15,15,639,99,7795,85.42,21.8,NA,NA,TVP
2022-08-27T09:45:00Z,185.7,0,0,0,40,0.6,2.22,19.8,0.971,85.51,3.7,-1.3,0,22.1,0.07,15,15,676,99,7793,85.41,22.2,NA,NA,TVP
2022-08-27T10:00:00Z,256.1,0.068,0,0,35,0.66,1.76,19.7,0.963,85.51,3.6,-1.3,2,21.7,0.09,15,15,704,99,7794,85.41,22,NA,NA,TVP
2022-08-27T10:15:00Z,306.7,0,0,0,23,1.02,2.52,19.6,0.957,85.5,3.6,-1.4,0,21.6,0.1,15,15,657,99,7799,85.41,22,NA,NA,TVP
2022-08-27T10:30:00Z,554.3,0,0,0,37,0.98,2.46,20,0.95,85.48,3.7,-1.3,0,22,0.12,15,15,640,100,7808,85.39,22.2,NA,NA,TVP
2022-08-27T10:45:00Z,862.4,0,0,0,18,1.32,2.52,21.1,0.922,85.46,3.8,-1.3,0,23,0.2,15,15,554,100,7816,85.38,23.1,NA,NA,TVP
2022-08-27T11:00:00Z,1010.9,0,0,0,30,1.15,2.56,22.1,0.902,85.45,3.9,-1.4,0,24.7,0.26,15,15,492,100,7824,85.37,24.5,NA,NA,TVP
2022-08-27T11:15:00Z,537.6,0.102,0,0,16,1.36,2.86,20.8,0.948,85.45,3.8,-1.4,3.1,24.2,0.13,15,15,538,100,7830,85.36,24.7,NA,NA,TVP
2022-08-27T11:30:00Z,725,0,0,0,15,1.28,3.37,21,0.947,85.42,3.7,-1.4,0,24,0.13,15,15,485,100,7836,85.33,24.2,NA,NA,TVP
2022-08-27T11:45:00Z,692.2,0,0,0,41,1.11,3.69,20.9,0.927,85.4,3.6,-1.4,0,23.7,0.18,12,9,448,100,7838,85.31,24.2,NA,NA,TVP
2022-08-27T12:00:00Z,529.7,0,0,0,6,2.06,4.3,20.4,0.935,85.38,3.7,-1.3,0,23.4,0.16,0,0,446,100,7844,85.29,24.2,NA,NA,TVP
2022-08-27T12:15:00Z,310.8,1.97,0,0,0,2.26,4.63,19.7,0.962,85.36,3.5,-1.3,42.8,22.5,0.09,6,6,720,100,7841,85.26,23.4,NA,NA,TVP
2022-08-27T12:30:00Z,185.8,2.6,0,0,16,2.42,5.72,18.2,1.002,85.36,3.5,-1.4,41.8,20.7,0,15,15,909,100,7840,85.26,21.4,NA,NA,TVP
2022-08-27T12:45:00Z,211.7,0.272,0,0,9,2.19,4.97,17.4,0.994,85.34,3.5,-1.2,7.1,19.2,0.01,15,15,951,100,7841,85.23,20.2,NA,NA,TVP
2022-08-27T13:00:00Z,163.1,0.051,0,0,353,3.87,6.34,17.7,0.995,85.31,3.4,-1.5,2,18.6,0.01,15,15,947,100,7840,85.2,19.6,NA,NA,TVP
2022-08-27T13:15:00Z,89.1,0.017,0,0,352,4.25,8.43,17.2,0.997,85.29,3.5,-1.1,1,18.1,0.01,15,15,906,100,7840,85.18,19,NA,NA,TVP
2022-08-27T13:30:00Z,93.7,0.085,0,0,353,4.45,8.58,17.2,0.988,85.26,3.3,-1.2,2,17.6,0.02,15,15,871,100,7837,85.15,18.4,NA,NA,TVP
2022-08-27T13:45:00Z,127.5,0.034,0,0,356,3.97,7.61,17.2,0.994,85.24,3.3,-1.4,1,17.6,0.01,15,15,846,100,7840,85.13,18.3,NA,NA,TVP
2022-08-27T14:00:00Z,79.7,0.153,0,0,359,3.5,7.17,17.4,0.99,85.22,3.4,-1.2,2,17.7,0.02,15,15,839,100,7837,85.12,18.2,NA,NA,TVP
2022-08-27T14:15:00Z,68.6,0.323,0,0,1,3.54,8.62,17.5,0.994,85.2,3.4,-1.1,2,17.7,0.01,15,15,852,100,7836,85.09,18.2,NA,NA,TVP
2022-08-27T14:30:00Z,84.9,0.255,0,0,359,3.35,8.1,17.4,0.999,85.14,3.5,-1.3,3.1,17.7,0,15,15,860,100,7836,85.04,18.1,NA,NA,TVP
2022-08-27T14:45:00Z,83.6,0.255,0,0,1,3.1,6.13,17.4,0.999,85.13,3.6,-1.5,2,17.7,0,15,15,880,100,7835,85.02,18.1,NA,NA,TVP
2022-08-27T15:00:00Z,77.9,0.034,0,0,357,3.82,7.5,17.3,0.998,85.14,3.6,-1.8,1,17.6,0,15,15,884,100,7836,85.03,18,NA,NA,TVP
2022-08-27T15:15:00Z,57.2,0.068,0,0,356,3.7,8.36,17.4,0.994,85.12,3.3,-1.3,2,17.5,0.01,15,15,881,100,7835,85.02,17.9,NA,NA,TVP
2022-08-27T15:30:00Z,81.1,0.017,0,0,354,3.75,8.4,17.3,1,85.12,3.5,-1.3,1,17.5,0,15,15,878,100,7833,85.01,17.9,NA,NA,TVP
2022-08-27T15:45:00Z,91.5,0,0,0,4,3.07,7.43,17.3,1,85.11,3.4,-1.3,0,17.6,0,15,15,857,100,7832,85,17.9,NA,NA,TVP
2022-08-27T16:00:00Z,84.6,0.034,0,0,7,2.91,7.3,17.3,1,85.1,3.5,-1.6,2,17.6,0,15,15,815,100,7831,85,17.9,NA,NA,TVP
2022-08-27T16:15:00Z,77.9,0,0,0,12,2.29,4.1,17.2,1,85.1,3.5,-1.4,0,17.6,0,15,15,806,100,7831,85,17.9,NA,NA,TVP
2022-08-27T16:30:00Z,69.7,0.017,0,0,2,2.65,4.62,17.1,0.999,85.09,3.4,-1.3,1,17.5,0,15,15,801,100,7830,84.99,17.8,NA,NA,TVP
2022-08-27T16:45:00Z,58.3,0,0,0,5,2.97,5.42,17.2,0.997,85.08,3.4,-1.3,0,17.4,0.01,15,15,793,100,7830,84.98,17.8,NA,NA,TVP
2022-08-27T17:00:00Z,47.3,0,0,0,6,3.22,7.59,17.3,0.993,85.09,3.5,-1.2,0,17.4,0.01,15,15,786,100,7831,84.99,17.8,NA,NA,TVP
2022-08-27T17:15:00Z,41.9,0,0,0,10,2.91,5.82,17.4,0.991,85.1,3.6,-1.2,0,17.4,0.02,15,15,780,100,7828,85,17.7,NA,NA,TVP
2022-08-27T17:30:00Z,28.1,0,0,0,9,2.92,5.34,17.3,0.987,85.12,3.4,-1.4,0,17.3,0.03,15,15,773,100,7828,85.02,17.6,NA,NA,TVP
2022-08-27T17:45:00Z,14,0,0,0,7,2.81,5.13,17.2,0.984,85.13,3.3,-1.5,0,17.2,0.03,15,15,767,100,7830,85.03,17.5,NA,NA,TVP
2022-08-27T18:00:00Z,1.7,0,0,0,9,2.53,7.19,17.2,0.977,85.15,3.6,-1.3,0,17,0.05,15,15,762,100,7827,85.05,17.4,NA,NA,TVP
2022-08-27T18:15:00Z,0,0,0,0,17,1.59,3.84,17.1,0.98,85.18,3.5,-1.3,0,17,0.04,15,15,760,100,7825,85.08,17.3,NA,NA,TVP
2022-08-27T18:30:00Z,0,0,0,0,12,1.51,3.79,17.2,0.979,85.22,3.4,-1.3,0,17,0.04,15,15,754,100,7829,85.11,17.4,NA,NA,TVP
2022-08-27T18:45:00Z,0,0,0,0,19,1.52,3.69,17.2,0.982,85.23,3.6,-1.3,0,17,0.03,15,15,750,100,7824,85.13,17.4,NA,NA,TVP
2022-08-27T19:00:00Z,0,0,0,0,16,1.45,3.06,17.2,0.979,85.24,3.5,-1.3,0,17,0.04,15,15,744,100,7824,85.14,17.4,NA,NA,TVP
2022-08-27T19:15:00Z,0,0,0,0,27,1.25,3.18,17.2,0.981,85.27,3.5,-1.3,0,17.1,0.04,15,15,745,100,7826,85.16,17.4,NA,NA,TVP
2022-08-27T19:30:00Z,0,0,0,0,21,1.36,2.93,17.2,0.982,85.29,3.5,-1.4,0,17.1,0.04,15,15,742,100,7824,85.18,17.4,NA,NA,TVP
2022-08-27T19:45:00Z,0,0,0,0,18,1.73,5.68,17.2,0.981,85.3,3.5,-1.4,0,17.1,0.04,15,15,738,100,7825,85.19,17.4,NA,NA,TVP
2022-08-27T20:00:00Z,0,0,0,0,29,1.71,3.89,17.1,0.981,85.31,3.5,-1.3,0,17,0.04,15,15,736,100,7824,85.21,17.3,NA,NA,TVP
2022-08-27T20:15:00Z,0,0,0,0,15,1.3,3.07,17,0.979,85.34,3.5,-1.3,0,16.9,0.04,15,15,735,100,7823,85.24,17.2,NA,NA,TVP
2022-08-27T20:30:00Z,0,0,0,0,26,1.24,3.71,16.9,0.979,85.36,3.5,-1.4,0,16.8,0.04,15,15,737,100,7824,85.26,17.1,NA,NA,TVP
2022-08-27T20:45:00Z,0,0,0,0,55,0.73,1.42,16.8,0.983,85.39,3.5,-1.3,0,16.7,0.03,15,15,737,100,7823,85.28,17,NA,NA,TVP
2022-08-27T21:00:00Z,0,0,0,0,51,0.92,2.02,16.8,0.981,85.41,3.5,-1.3,0,16.6,0.04,15,15,736,100,7822,85.3,16.9,NA,NA,TVP
2022-08-27T21:15:00Z,0,0,0,0,37,1.07,2.86,16.8,0.982,85.39,3.5,-1.3,0,16.6,0.03,15,15,734,100,7822,85.29,16.9,NA,NA,TVP
2022-08-27T21:30:00Z,0,0,0,0,33,1.33,2.71,16.7,0.983,85.4,3.5,-1.4,0,16.6,0.03,15,15,734,100,7820,85.29,16.8,NA,NA,TVP
2022-08-27T21:45:00Z,0,0,0,0,69,0.68,1.75,16.5,0.987,85.41,3.5,-1.3,0,16.4,0.02,15,15,742,100,7822,85.31,16.7,NA,NA,TVP
2022-08-27T22:00:00Z,0,0,0,0,80,0.49,1.37,16.2,0.988,85.42,3.5,-1.3,0,16.2,0.02,15,15,752,100,7819,85.31,16.4,NA,NA,TVP
2022-08-27T22:15:00Z,0,0,0,0,24,1.43,3.1,16.4,0.975,85.43,3.4,-1.3,0,16,0.05,15,15,761,100,7820,85.32,16.3,NA,NA,TVP
2022-08-27T22:30:00Z,0,0,0,0,34,0.93,2.91,16.4,0.98,85.43,3.5,-1.4,0,16.1,0.04,15,15,767,100,7821,85.32,16.3,NA,NA,TVP
2022-08-27T22:45:00Z,0,0,0,0,161,0.57,1.29,16.2,0.984,85.44,3.6,-1.3,0,16.1,0.03,15,15,774,100,7818,85.34,16.3,NA,NA,TVP
2022-08-27T23:00:00Z,0,0,0,0,80,0.34,0.66,16,0.99,85.42,3.5,-1.4,0,16,0.02,15,15,785,100,7821,85.32,16.1,NA,NA,TVP
2022-08-27T23:15:00Z,0,0,0,0,148,0.37,1.05,16,0.984,85.42,3.5,-1.4,0,15.8,0.03,15,15,797,100,7819,85.32,16,NA,NA,TVP
2022-08-27T23:30:00Z,0,0,0,0,131,0.33,0.86,16,0.987,85.41,3.5,-1.3,0,15.8,0.02,15,15,810,100,7817,85.31,16,NA,NA,TVP
2022-08-27T23:45:00Z,0,0,0,0,146,0.22,0.54,16,0.99,85.41,3.5,-1.4,0,15.8,0.02,15,15,827,100,7817,85.31,15.9,NA,NA,TVP
2022-08-28T00:00:00Z,0,0,0,0,97,0.27,0.6,15.8,0.993,85.41,3.4,-1.3,0,15.7,0.01,15,15,852,100,7816,85.31,15.9,NA,NA,TVP
2022-08-28T00:15:00Z,0,0,0,0,67,0.26,0.66,15.8,0.988,85.4,3.5,-1.3,0,15.6,0.02,15,15,883,100,7810,85.29,15.9,NA,NA,TVP
2022-08-28T00:30:00Z,0,0,0,0,40,0.54,0.99,15.5,0.976,85.37,3.4,-1.3,0,15.5,0.04,15,15,898,100,7811,85.27,15.7,NA,NA,TVP
2022-08-28T00:45:00Z,0,0,0,0,131,0.36,0.69,15.5,0.991,85.35,3.4,-1.3,0,15.3,0.02,15,15,908,100,7808,85.25,15.5,NA,NA,TVP
2022-08-28T01:00:00Z,0,0,0,0,119,0.23,0.44,15.6,0.988,85.34,3.4,-1.4,0,15.3,0.02,15,15,917,100,7805,85.23,15.5,NA,NA,TVP
2022-08-28T01:15:00Z,0,0,0,0,99,0.31,0.57,15.6,0.988,85.32,3.5,-1.4,0,15.3,0.02,15,15,929,100,7811,85.22,15.5,NA,NA,TVP
2022-08-28T01:30:00Z,0,0.017,0,0,123,0.47,0.83,15.5,0.991,85.29,3.4,-1.3,1,15.3,0.02,15,15,938,100,7807,85.19,15.5,NA,NA,TVP
2022-08-28T01:45:00Z,0,0,0,0,93,0.36,0.86,15.5,0.99,85.27,3.4,-1.3,0,15.3,0.02,15,15,948,100,7808,85.17,15.4,NA,NA,TVP
2022-08-28T02:00:00Z,0,0,0,0,79,0.41,1.18,15.4,0.992,85.27,3.5,-1.3,0,15.2,0.01,15,15,958,100,7807,85.16,15.4,NA,NA,TVP
2022-08-28T02:15:00Z,0,0,0,0,112,0.42,0.69,15.5,0.986,85.25,3.5,-1.3,0,15.2,0.02,15,15,964,100,7808,85.15,15.4,NA,NA,TVP
2022-08-28T02:30:00Z,0,0,0,0,77,0.5,1.14,15.3,0.995,85.26,3.4,-1.3,0,15.2,0.01,15,15,972,100,7810,85.16,15.3,NA,NA,TVP
2022-08-28T02:45:00Z,0,0,0,0,75,0.27,0.53,15,0.997,85.26,3.4,-1.3,0,14.9,0,15,15,980,100,7805,85.16,15.1,NA,NA,TVP
2022-08-28T03:00:00Z,0,0,0,0,150,0.53,1.06,15.2,0.981,85.26,3.5,-1.3,0,14.9,0.03,15,15,989,100,7806,85.16,15.1,NA,NA,TVP
2022-08-28T03:15:00Z,0,0,0,0,138,0.44,0.76,15.4,0.983,85.26,3.5,-1.4,0,15,0.03,15,15,997,100,7805,85.16,15.2,NA,NA,TVP
2022-08-28T03:30:00Z,0,0,0,0,82,0.48,0.83,15.2,0.996,85.25,3.5,-1.3,0,15,0.01,15,15,959,100,7804,85.15,15.1,NA,NA,TVP
2022-08-28T03:45:00Z,0,0,0,0,114,0.44,0.9,15.2,0.992,85.25,3.4,-1.3,0,15,0.01,15,15,971,100,7805,85.15,15.1,NA,NA,TVP
2022-08-28T04:00:00Z,0,0,0,0,78,0.3,0.68,15,0.993,85.23,3.5,-1.3,0,14.8,0.01,15,15,986,100,7802,85.13,15,NA,NA,TVP
2022-08-28T04:15:00Z,0,0,0,0,208,0.42,1.47,15.3,0.977,85.23,3.5,-1.3,0,14.9,0.04,15,15,999,100,7803,85.13,15,NA,NA,TVP
2022-08-28T04:30:00Z,0,0,0,0,107,0.45,0.64,15.2,0.989,85.23,3.4,-1.3,0,15,0.02,15,15,1011,100,7801,85.13,15.1,NA,NA,TVP
2022-08-28T04:45:00Z,0,0,0,0,90,0.39,0.72,15.1,0.989,85.26,3.5,-1.3,0,14.9,0.02,15,15,1022,100,7802,85.16,15,NA,NA,TVP
2022-08-28T05:00:00Z,0,0.017,0,0,76,0.4,1.02,15.2,0.982,85.27,3.4,-1.3,1,14.8,0.03,15,15,1030,100,7802,85.17,15,NA,NA,TVP
2022-08-28T05:15:00Z,0,0,0,0,108,0.67,0.84,15,0.99,85.28,3.5,-1.3,0,14.8,0.02,15,15,1043,100,7802,85.18,15,NA,NA,TVP
2022-08-28T05:30:00Z,0.2,0,0,0,113,0.63,0.88,15.2,0.984,85.3,3.5,-1.3,0,14.9,0.03,15,15,1020,100,7801,85.2,15,NA,NA,TVP
2022-08-28T05:45:00Z,4.9,0,0,0,125,0.58,0.79,15.3,0.985,85.32,3.4,-1.3,0,15,0.03,15,15,1028,100,7805,85.22,15.2,NA,NA,TVP
2022-08-28T06:00:00Z,16.5,0,0,0,111,0.4,0.74,15.4,0.991,85.33,3.5,-1.3,0,15.1,0.02,15,15,1034,100,7802,85.23,15.3,NA,NA,TVP
2022-08-28T06:15:00Z,24.9,0,0,0,124,0.42,0.75,15.5,0.994,85.35,3.5,-1.4,0,15.3,0.01,15,15,1041,100,7802,85.25,15.4,NA,NA,TVP
2022-08-28T06:30:00Z,40.3,0,0,0,71,0.46,0.75,15.6,0.996,85.37,3.5,-1.3,0,15.5,0.01,15,15,1046,99,7799,85.27,15.6,NA,NA,TVP
2022-08-28T06:45:00Z,42.3,0,0,0,82,0.47,0.83,15.8,0.997,85.38,3.6,-1.3,0,15.7,0,15,15,1050,99,7798,85.28,15.8,NA,NA,TVP
2022-08-28T07:00:00Z,31.7,0,0,0,94,0.5,0.72,16.1,0.994,85.41,3.5,-1.3,0,15.9,0.01,15,15,1059,100,7800,85.31,16,NA,NA,TVP
2022-08-28T07:15:00Z,32.5,0,0,0,115,0.77,1.32,16.4,0.987,85.41,3.5,-1.3,0,16.1,0.02,15,15,1062,100,7802,85.31,16.2,NA,NA,TVP
2022-08-28T07:30:00Z,43,0,0,0,101,0.85,1.4,16.6,0.984,85.42,3.5,-1.3,0,16.3,0.03,15,15,1061,100,7801,85.32,16.4,NA,NA,TVP
2022-08-28T07:45:00Z,48.3,0,0,0,108,0.63,1.39,16.7,0.992,85.43,3.5,-1.3,0,16.5,0.01,15,15,1062,100,7801,85.33,16.6,NA,NA,TVP
2022-08-28T08:00:00Z,147.5,0,0,0,98,0.74,1.49,17.1,0.994,85.43,3.5,-1.3,0,17,0.01,15,15,1042,100,7800,85.33,16.9,NA,NA,TVP
2022-08-28T08:15:00Z,171.1,0,0,0,71,0.95,1.76,17.5,1,85.44,3.6,-1.3,0,17.7,0,15,15,1015,100,7806,85.35,17.7,NA,NA,TVP
2022-08-28T08:30:00Z,185.1,0,0,0,68,1.35,2.25,17.6,0.998,85.45,3.6,-1.4,0,18.1,0,15,15,980,100,7808,85.36,18.1,NA,NA,TVP
2022-08-28T08:45:00Z,250.9,0,0,0,69,1.23,2.34,17.6,1,85.46,3.7,-1.3,0,18.5,0,15,15,925,100,7810,85.37,18.5,NA,NA,TVP
2022-08-28T09:00:00Z,187.7,0,0,0,51,1.45,3.18,17.8,0.999,85.47,3.6,-1.3,0,18.6,0,15,15,874,100,7813,85.38,18.7,NA,NA,TVP
2022-08-28T09:15:00Z,281.3,0,0,0,38,2.03,3.73,17.9,1,85.47,3.6,-1.3,0,19,0,15,15,794,100,7817,85.37,19.1,NA,NA,TVP
2022-08-28T09:30:00Z,380.5,0,0,0,23,2.3,3.98,18.3,0.992,85.46,3.6,-1.3,0,19.3,0.02,15,15,723,100,7820,85.37,19.4,NA,NA,TVP
2022-08-28T09:45:00Z,818.2,0,0,0,10,2.79,4.9,19.1,0.981,85.43,3.7,-1.3,0,20.9,0.04,15,15,637,100,7830,85.36,20.4,NA,NA,TVP
2022-08-28T10:00:00Z,609,0,0,0,10,2.91,5.49,19,0.973,85.43,3.7,-1.3,0,21.6,0.06,15,15,620,100,7839,85.35,21.4,NA,NA,TVP
2022-08-28T10:15:00Z,1005.5,0,0,0,13,2.28,4.55,19.9,0.949,85.4,3.7,-1.3,0,22.1,0.12,15,15,607,100,7848,85.33,21.9,NA,NA,TVP
2022-08-28T10:30:00Z,993.5,0,0,0,7,2.56,4.34,20,0.954,85.38,3.8,-1.4,0,23.2,0.11,15,15,592,100,7855,85.32,23.2,NA,NA,TVP
2022-08-28T10:45:00Z,768.6,0,0,0,3,2.3,4.11,19.8,0.946,85.4,3.7,-1.4,0,23,0.12,15,15,578,100,7861,85.31,23.5,NA,NA,TVP
2022-08-28T11:00:00Z,897.5,0,0,0,353,2.44,4.45,19.9,0.926,85.39,3.7,-1.4,0,22.8,0.17,15,15,555,100,7865,85.31,23.4,NA,NA,TVP
2022-08-28T11:15:00Z,796.1,0,0,0,4,1.83,3.96,20.1,0.917,85.39,3.7,-1.3,0,22.8,0.2,15,15,530,100,7865,85.3,23.6,NA,NA,TVP
2022-08-28T11:30:00Z,1043.4,0,0,0,3,2.53,4.56,21,0.882,85.36,3.8,-1.3,0,23.4,0.29,15,15,492,100,7868,85.28,24,NA,NA,TVP
2022-08-28T11:45:00Z,987.5,0,0,0,355,2.72,5.63,21.1,0.879,85.34,3.7,-1.2,0,23.5,0.3,12,9,445,100,7871,85.25,24.1,NA,NA,TVP
