Tree,Station,Timestamp,Solar,Temp,RH,Atmos_pressure,LW_minutes,LW_minutes_H,LWS_Count,Wind_direction,Wind_speed,Gust_speed,Precip_max,Precipitation
FBP2,S0,2023-05-09T04:30:00Z,0,16.1,0.957,85.92,13,0,452,102,6.6,11.24,0,0
FBP2,S0,2023-05-09T04:45:00Z,0,16,0.954,85.93,15,0,451,92,5.98,11.76,0,0
FBP2,S0,2023-05-09T05:00:00Z,0,16,0.957,85.94,12,0,451,92,5.89,14.16,0,0
FBP2,S0,2023-05-09T05:15:00Z,0.2,16.1,0.948,85.95,15,0,452,98,6.31,13.25,0,0
FBP2,S0,2023-05-09T05:30:00Z,4.4,16.3,0.949,85.97,15,0,452,92,5.8,13.08,0,0
FBP2,S0,2023-05-09T05:45:00Z,12.7,16.4,0.957,85.97,15,0,450,89,6.44,13.39,0,0
FBP2,S0,2023-05-09T06:00:00Z,29.9,16.5,0.967,85.99,12,0,452,89,6.51,12.98,0,0
FBP2,S0,2023-05-09T06:15:00Z,115.3,16.7,0.971,86,15,0,453,89,5.81,10.81,0,0
FBP2,S0,2023-05-09T06:30:00Z,183.5,17.2,0.958,85.98,15,0,452,99,6.93,11,0,0
FBP2,S0,2023-05-09T06:45:00Z,215.8,17.2,0.973,85.98,15,0,452,97,5.89,14.7,0,0
FBP2,S0,2023-05-09T07:00:00Z,303.5,17.4,0.967,85.99,15,0,451,101,7.26,12.95,0,0
FBP2,S0,2023-05-09T07:15:00Z,377.3,17.9,0.94,86,15,0,451,99,6.41,14.03,0,0
FBP2,S0,2023-05-09T07:30:00Z,436.7,18.2,0.927,86.02,14,0,450,105,6.02,13.05,0,0
FBP2,S0,2023-05-09T07:45:00Z,477.5,18.6,0.908,86.04,4,0,450,94,5.53,10.15,0,0
FBP2,S0,2023-05-09T08:00:00Z,553.3,19.1,0.886,86.03,2,0,449,93,5.4,14.46,0,0
FBP2,S0,2023-05-09T08:15:00Z,613.8,19.4,0.869,86.04,0,0,449,99,5.39,9.76,0,0
FBP2,S0,2023-05-09T08:30:00Z,615.9,19.7,0.838,86.05,0,0,448,88,5.35,11.3,0,0
FBP2,S0,2023-05-09T08:45:00Z,702,20.2,0.794,86.06,0,0,447,91,5.27,9.12,0,0
FBP2,S0,2023-05-09T09:00:00Z,720.5,20.5,0.784,86.07,0,0,447,83,5.04,9.43,0,0
FBP2,S0,2023-05-09T09:15:00Z,783.7,20.7,0.791,86.06,0,0,447,85,4.85,10.94,0,0
FBP2,S0,2023-05-09T09:30:00Z,790.1,20.6,0.813,86.05,0,0,447,80,4.82,12.28,0,0
FBP2,S0,2023-05-09T09:45:00Z,859.7,20.8,0.828,86.05,0,0,447,76,4.88,9.72,0,0
FBP2,S0,2023-05-09T10:00:00Z,847.1,20.6,0.832,86.07,0,0,447,67,4.8,12.04,0,0
FBP2,S0,2023-05-09T10:15:00Z,945.4,20.9,0.837,86.07,0,0,447,60,3.94,9.82,0,0
FBP2,S0,2023-05-09T10:30:00Z,947.7,21,0.854,86.09,0,0,446,68,3.84,10.61,0,0
FBP2,S0,2023-05-09T10:45:00Z,954.3,21.1,0.867,86.07,0,0,447,68,3.91,9.05,0,0
FBP2,S0,2023-05-09T11:00:00Z,932.8,21,0.866,86.07,0,0,447,59,4.22,9.99,0,0
FBP2,S0,2023-05-09T11:15:00Z,910.6,21.2,0.876,86.09,0,0,446,54,3.95,9.76,0,0
FBP2,S0,2023-05-09T11:30:00Z,720.7,20.4,0.902,86.09,0,0,447,53,4.38,8.37,0,0
FBP2,S0,2023-05-09T11:45:00Z,990.3,20.9,0.893,86.08,0,0,447,69,4.18,8.2,0,0
FBP2,S0,2023-05-09T12:00:00Z,934.1,21.5,0.86,86.08,0,0,446,60,3.42,10.04,0,0
FBP2,S0,2023-05-09T12:15:00Z,946.1,21.3,0.877,86.07,0,0,447,44,4.34,7.83,0,0
FBP2,S0,2023-05-09T12:30:00Z,770.4,21.4,0.862,86.06,0,0,447,49,3.29,7.78,0,0
FBP2,S0,2023-05-09T12:45:00Z,613.7,20.8,0.898,86.04,0,0,448,54,4.04,8.48,0,0
FBP2,S0,2023-05-09T13:00:00Z,431.5,20.6,0.891,86.04,0,0,448,56,3.02,7,0,0
FBP2,S0,2023-05-09T13:15:00Z,696.9,20.8,0.892,86.02,0,0,447,80,3.19,8.79,0,0
FBP2,S0,2023-05-09T13:30:00Z,909.1,21.8,0.881,86,0,0,446,37,2.71,5.97,0,0
FBP2,S0,2023-05-09T13:45:00Z,753.5,21.2,0.894,85.98,0,0,447,63,3.85,7.11,0,0
FBP2,S0,2023-05-09T14:00:00Z,553.9,21.4,0.887,85.96,0,0,448,31,2.88,6.66,0,0
FBP2,S0,2023-05-09T14:15:00Z,773.7,21.4,0.888,85.96,0,0,447,38,3.55,6.5,0,0
FBP2,S0,2023-05-09T14:30:00Z,454.3,21.3,0.902,85.95,0,0,448,43,2.86,6.74,0,0
FBP2,S0,2023-05-09T14:45:00Z,537.1,21.1,0.909,85.94,0,0,448,60,2.99,6.41,0,0
FBP2,S0,2023-05-09T15:00:00Z,482.6,21.1,0.9,85.93,0,0,448,51,2.75,5.61,0,0
FBP2,S0,2023-05-09T15:15:00Z,177.6,20.6,0.919,85.93,0,0,450,75,3.49,8.76,0,0
FBP2,S0,2023-05-09T15:30:00Z,222.5,20.6,0.91,85.94,0,0,448,36,2.2,7.21,0,0
FBP2,S0,2023-05-09T15:45:00Z,197.2,20.3,0.922,85.94,0,0,449,57,2.91,7.12,0,0
FBP2,S0,2023-05-09T16:00:00Z,239.7,20.2,0.915,85.93,0,0,449,38,3.21,6.01,0,0
FBP2,S0,2023-05-09T16:15:00Z,219,20,0.932,85.93,7,0,450,58,3.16,6.33,0,0
FBP2,S0,2023-05-09T16:30:00Z,233.2,20,0.93,85.94,3,0,450,55,2.87,6.36,0,0
FBP2,S0,2023-05-09T16:45:00Z,111,19.8,0.936,85.96,14,0,451,43,2.63,5.5,0,0
FBP2,S0,2023-05-09T17:00:00Z,119.4,19.8,0.936,85.95,15,0,451,61,2.59,7.02,0,0
FBP2,S0,2023-05-09T17:15:00Z,61.7,19.6,0.948,85.96,15,0,452,66,3.02,5.57,0,0
FBP2,S0,2023-05-09T17:30:00Z,35.3,19.3,0.954,85.99,15,0,452,60,2.17,4.88,0,0
FBP2,S0,2023-05-09T17:45:00Z,21.5,19.1,0.959,86.02,9,0,449,62,1.58,3.82,0,0
FBP2,S0,2023-05-09T18:00:00Z,3.9,18.9,0.974,86.04,0,0,447,62,2.15,4.73,0,0
FBP2,S0,2023-05-09T18:15:00Z,0.2,18.8,0.988,86.05,0,0,435,76,2.45,4.75,0,0
FBP2,S0,2023-05-09T18:30:00Z,0,18.7,0.997,86.04,0,0,438,69,2.34,4.95,0,0
FBP2,S0,2023-05-09T18:45:00Z,0,18.6,1.001,86.05,0,0,436,68,2.11,4.77,0,0
FBP2,S0,2023-05-09T19:00:00Z,0,18.6,0.998,86.08,0,0,440,63,1.61,4.05,0,0
FBP2,S0,2023-05-09T19:15:00Z,0,18.6,0.999,86.09,0,0,437,67,1.91,4.3,0,0
FBP2,S0,2023-05-09T19:30:00Z,0,18.6,0.999,86.1,0,0,430,73,2.48,5.26,0,0
FBP2,S0,2023-05-09T19:45:00Z,0,18.5,1.001,86.11,0,0,430,58,2.79,5.6,0,0
FBP2,S0,2023-05-09T20:00:00Z,0,18.4,0.999,86.12,0,0,424,59,2.74,7.56,0,0
FBP2,S0,2023-05-09T20:15:00Z,0,18.5,0.999,86.14,0,0,431,48,2.38,5.97,0,0
FBP2,S0,2023-05-09T20:30:00Z,0,18.4,0.999,86.15,0,0,430,44,2.27,5.32,0,0
FBP2,S0,2023-05-09T20:45:00Z,0,18.2,0.999,86.17,0,0,415,54,2.32,5.75,0,0
FBP2,S0,2023-05-09T21:00:00Z,0,18.2,1,86.18,0,0,412,56,2.34,5.41,0,0
FBP2,S0,2023-05-09T21:15:00Z,0,18.2,1,86.17,0,0,407,68,2.81,5.32,0,0
FBP2,S0,2023-05-09T21:30:00Z,0,18.1,1.001,86.17,0,0,420,49,2.12,5.31,0,0
FBP2,S0,2023-05-09T21:45:00Z,0,18,1,86.17,0,0,396,99,3,6.39,0,0
FBP2,S0,2023-05-09T22:00:00Z,0,18,0.999,86.19,0,0,404,58,2.23,5.51,0,0
FBP2,S0,2023-05-09T22:15:00Z,0,17.8,1.002,86.2,0,0,391,65,2.6,5.69,0,0
FBP2,S0,2023-05-09T22:30:00Z,0,17.6,1.001,86.18,0,0,411,110,2.52,6.54,0,0
FBP2,S0,2023-05-09T22:45:00Z,0,17.5,1,86.16,0,0,431,104,2.27,5.44,0,0
FBP2,S0,2023-05-09T23:00:00Z,0,17.5,0.993,86.16,0,0,422,103,2.17,7.16,0,0
FBP2,S0,2023-05-09T23:15:00Z,0,17.7,0.976,86.14,0,0,448,94,2.67,7.17,0,0
FBP2,S0,2023-05-09T23:30:00Z,0,17.8,0.967,86.13,10,0,452,101,2.93,6.5,0,0
FBP2,S0,2023-05-09T23:45:00Z,0,18,0.951,86.11,15,0,454,102,2.83,6.91,0,0
FBP2,S0,2023-05-10T00:00:00Z,0,18,0.938,86.09,15,0,454,95,3.31,8.39,0,0
FBP2,S0,2023-05-10T00:15:00Z,0,17.8,0.939,86.07,15,0,454,101,3.09,7.1,0,0
FBP2,S0,2023-05-10T00:30:00Z,0,17.8,0.904,86.06,15,0,454,111,3.02,6.66,0,0
FBP2,S0,2023-05-10T00:45:00Z,0,17.7,0.922,86.05,15,0,454,99,3.36,7.65,0,0
FBP2,S0,2023-05-10T01:00:00Z,0,17.5,0.936,86.06,15,0,454,101,4,7.36,0,0
FBP2,S0,2023-05-10T01:15:00Z,0,17.4,0.936,86.05,15,0,454,112,3.15,6.5,0,0
FBP2,S0,2023-05-10T01:30:00Z,0,17.7,0.91,86.04,15,0,454,107,3.8,9.23,0,0
FBP2,S0,2023-05-10T01:45:00Z,0,17.7,0.9,86.02,15,0,453,108,3.37,7.12,0,0
FBP2,S0,2023-05-10T02:00:00Z,0,17.9,0.88,86.01,15,0,453,105,4.15,8.48,0,0
FBP2,S0,2023-05-10T02:15:00Z,0,18,0.874,85.99,15,0,453,108,3.8,8.17,0,0
FBP2,S0,2023-05-10T02:30:00Z,0,18.1,0.853,85.98,15,0,452,107,3.86,7.09,0,0
FBP2,S0,2023-05-10T02:45:00Z,0,18.1,0.85,85.97,15,0,452,102,3.52,6.57,0,0
FBP2,S0,2023-05-10T03:00:00Z,0,18.1,0.846,85.97,15,0,452,105,3.52,7.27,0,0
FBP2,S0,2023-05-10T03:15:00Z,0,18.3,0.832,85.96,15,0,451,101,3.78,8.07,0,0
FBP2,S0,2023-05-10T03:30:00Z,0,18.4,0.825,85.97,15,0,451,108,3.35,6.68,0,0
FBP2,S0,2023-05-10T03:45:00Z,0,18.3,0.829,85.99,15,0,451,105,3.56,7.47,0,0
FBP2,S0,2023-05-10T04:00:00Z,0,18.2,0.831,86,15,0,452,109,3.49,7.5,0,0
FBP2,S0,2023-05-10T04:15:00Z,0,18,0.845,86.01,15,0,452,110,3.67,6.78,0,0
FBP2,S0,2023-05-10T04:30:00Z,0,18.2,0.832,86.01,15,0,451,115,4.43,7.68,0,0
FBP2,S0,2023-05-10T04:45:00Z,0,18.3,0.823,86.01,15,0,451,108,4.43,8.34,0,0
FBP2,S0,2023-05-10T05:00:00Z,0,18.3,0.824,86.04,15,0,451,110,4.54,8.87,0,0
FBP2,S0,2023-05-10T05:15:00Z,1.1,18.4,0.811,86.05,15,0,451,107,4.53,8.63,0,0
FBP2,S0,2023-05-10T05:30:00Z,7.2,18.4,0.811,86.06,15,0,451,114,4.51,8.63,0,0
FBP2,S0,2023-05-10T05:45:00Z,43.7,18.4,0.815,86.06,15,0,450,108,3.98,7.24,0,0
FBP2,S0,2023-05-10T06:00:00Z,84.9,18.6,0.822,86.06,13,0,450,106,3.68,6.98,0,0
FBP2,S0,2023-05-10T06:15:00Z,123.7,19,0.821,86.07,3,0,449,108,3.54,6.17,0,0
FBP2,S0,2023-05-10T06:30:00Z,191.4,19.6,0.814,86.05,0,0,449,103,3.21,7.08,0,0
FBP2,S0,2023-05-10T06:45:00Z,249.2,20,0.813,86.07,0,0,448,105,2.79,5.98,0,0
FBP2,S0,2023-05-10T07:00:00Z,308.8,20.5,0.8,86.08,0,0,448,103,2.95,5.37,0,0
FBP2,S0,2023-05-10T07:15:00Z,369.4,20.7,0.808,86.09,0,0,447,86,2.56,5.94,0,0
FBP2,S0,2023-05-10T07:30:00Z,427.2,20.8,0.814,86.11,0,0,447,96,2.93,7.53,0,0
FBP2,S0,2023-05-10T07:45:00Z,482.9,21,0.813,86.13,0,0,447,81,2.46,6.04,0,0
FBP2,S0,2023-05-10T08:00:00Z,538.9,21.2,0.822,86.14,0,0,447,87,2.01,4.89,0,0
FBP2,S0,2023-05-10T08:15:00Z,590.7,21.2,0.841,86.14,0,0,447,78,2.02,5.22,0,0
FBP2,S0,2023-05-10T08:30:00Z,640.3,20.8,0.881,86.15,0,0,446,68,2.98,6.82,0,0
FBP2,S0,2023-05-10T08:45:00Z,688.7,21.3,0.869,86.15,0,0,446,76,2.25,5.72,0,0
FBP2,S0,2023-05-10T09:00:00Z,734.1,21.3,0.882,86.16,0,0,446,62,2.54,8.33,0,0
FBP2,S0,2023-05-10T09:15:00Z,784.4,21.8,0.895,86.17,0,0,446,67,2,5.55,0,0
FBP2,S0,2023-05-10T09:30:00Z,804.1,21.2,0.934,86.17,0,0,447,71,3.14,5.74,0,0
FBP2,S0,2023-05-10T09:45:00Z,887.4,21.4,0.927,86.16,0,0,446,70,3.29,6.85,0,0
FBP2,S0,2023-05-10T10:00:00Z,683.5,21.1,0.952,86.16,0,0,448,47,3.08,5.45,0,0
FBP2,S0,2023-05-10T10:15:00Z,530.9,21,0.952,86.17,0,0,447,17,2.58,6.09,0,0
FBP2,S0,2023-05-10T10:30:00Z,529.8,21,0.955,86.17,0,0,448,44,2.58,5.75,0,0
FBP2,S0,2023-05-10T10:45:00Z,886.5,21.5,0.931,86.16,0,0,447,35,2.53,5.77,0,0
FBP2,S0,2023-05-10T11:00:00Z,740.3,21.7,0.937,86.15,0,0,446,21,2.46,5.57,0,0
FBP2,S0,2023-05-10T11:15:00Z,837.1,21.8,0.937,86.13,0,0,446,32,2.47,4.91,0,0
FBP2,S0,2023-05-10T11:30:00Z,681.7,21.5,0.944,86.14,0,0,448,27,2.5,5.64,0,0
FBP2,S0,2023-05-10T11:45:00Z,772.9,21.9,0.931,86.13,0,0,447,52,2.83,5.93,0,0
FBP2,S0,2023-05-10T12:00:00Z,535.2,21.4,0.94,86.13,0,0,448,41,2.98,5.96,0,0
FBP2,S0,2023-05-10T12:15:00Z,1037.3,22.3,0.908,86.11,0,0,446,48,2.57,5.45,0,0
FBP2,S0,2023-05-10T12:30:00Z,941.4,22.2,0.913,86.09,0,0,446,28,3.25,7.54,0,0
FBP2,S0,2023-05-10T12:45:00Z,923.6,22.4,0.886,86.07,0,0,445,82,2.92,7.62,0,0
FBP2,S0,2023-05-10T13:00:00Z,857.9,22.3,0.884,86.06,0,0,446,62,3.03,7.1,0,0
FBP2,S0,2023-05-10T13:15:00Z,798.9,22.5,0.862,86.04,0,0,446,88,2.92,6.33,0,0
FBP2,S0,2023-05-10T13:30:00Z,719,22.8,0.867,86.03,0,0,447,1,2.74,5.74,0,0
FBP2,S0,2023-05-10T13:45:00Z,579.4,22.4,0.874,86.01,0,0,448,11,3.34,6.77,0,0
FBP2,S0,2023-05-10T14:00:00Z,660.7,22.5,0.878,86,0,0,447,44,2.82,6.71,0,0
FBP2,S0,2023-05-10T14:15:00Z,660.4,22.3,0.896,85.99,0,0,447,41,2.94,6.22,0,0
FBP2,S0,2023-05-10T14:30:00Z,612.9,22.9,0.883,85.98,0,0,446,60,2.13,5,0,0
FBP2,S0,2023-05-10T14:45:00Z,628.3,23,0.869,85.97,0,0,446,33,2.76,5.92,0,0
FBP2,S0,2023-05-10T15:00:00Z,478.6,22.6,0.9,85.96,0,0,447,14,2.64,6.21,0,0
FBP2,S0,2023-05-10T15:15:00Z,434.7,22.5,0.895,85.96,0,0,447,67,2.94,6.75,0,0
FBP2,S0,2023-05-10T15:30:00Z,245.4,22.2,0.905,85.96,0,0,449,50,2.62,6,0,0
FBP2,S0,2023-05-10T15:45:00Z,279.7,22,0.911,85.94,0,0,448,68,2.4,5.26,0,0
FBP2,S0,2023-05-10T16:00:00Z,204.9,21.9,0.915,85.93,0,0,450,58,2.84,7.75,0,0
FBP2,S0,2023-05-10T16:15:00Z,140.1,21.4,0.937,85.94,8,0,450,56,2.72,6.11,0,0
FBP2,S0,2023-05-10T16:30:00Z,105.7,21.2,0.954,85.93,15,0,451,39,2.43,5.19,0,0
FBP2,S0,2023-05-10T16:45:00Z,80.3,20.9,0.972,85.93,15,0,452,53,2.63,4.98,0,0
FBP2,S0,2023-05-10T17:00:00Z,68.7,20.7,0.977,85.93,15,0,453,53,2.47,6.31,0,0
FBP2,S0,2023-05-10T17:15:00Z,21.9,20.4,0.985,85.94,15,0,452,56,2.19,6.63,0,0
FBP2,S0,2023-05-10T17:30:00Z,8.9,20.2,0.996,85.96,4,0,446,58,2.45,5.49,0,0
FBP2,S0,2023-05-10T17:45:00Z,7.7,20,0.998,85.99,0,0,441,63,2.39,5.36,0,0
FBP2,S0,2023-05-10T18:00:00Z,1.5,19.9,1,85.99,0,0,438,68,2.29,4.74,0,0
FBP2,S0,2023-05-10T18:15:00Z,0,19.8,1.001,86,0,0,431,62,2.4,6.03,0,0
FBP2,S0,2023-05-10T18:30:00Z,0,19.6,1.001,86,0,0,429,71,2.28,6.45,0,0
FBP2,S0,2023-05-10T18:45:00Z,0,19.6,1.001,86,0,0,426,59,2.19,5.08,0,0
FBP2,S0,2023-05-10T19:00:00Z,0,19.4,0.998,86.02,0,0,426,70,2.6,5.98,0,0
FBP2,S0,2023-05-10T19:15:00Z,0,19.3,1.001,86.02,0,0,425,87,2.22,7.19,0,0
FBP2,S0,2023-05-10T19:30:00Z,0,19.1,1,86.02,0,0,440,101,2.81,6.16,0,0
FBP2,S0,2023-05-10T19:45:00Z,0,19.1,0.999,86.03,0,0,442,92,2.85,6.28,0,0
FBP2,S0,2023-05-10T20:00:00Z,0,19.1,1,86.04,0,0,434,96,2.39,6.01,0,0
FBP2,S0,2023-05-10T20:15:00Z,0,19.1,0.998,86.06,0,0,437,93,2.25,6.54,0,0
FBP2,S0,2023-05-10T20:30:00Z,0,19,0.999,86.06,0,0,425,92,3.08,6.47,0,0
FBP2,S0,2023-05-10T20:45:00Z,0,19,0.993,86.06,0,0,438,115,3.72,7.22,0,0
FBP2,S0,2023-05-10T21:00:00Z,0,19.2,0.977,86.07,8,0,452,114,3.41,8.69,0,0
FBP2,S0,2023-05-10T21:15:00Z,0,19.5,0.947,86.08,15,0,454,106,3.39,6.41,0,0
FBP2,S0,2023-05-10T21:30:00Z,0,19.6,0.933,86.09,15,0,454,108,2.22,4.61,0,0
FBP2,S0,2023-05-10T21:45:00Z,0,19.4,0.936,86.11,15,0,452,101,1.39,4.04,0,0
FBP2,S0,2023-05-10T22:00:00Z,0,19,0.962,86.12,1,0,435,96,1.12,4.45,0,0
FBP2,S0,2023-05-10T22:15:00Z,0,18.8,0.968,86.12,0,0,428,111,1.56,4.25,0,0
FBP2,S0,2023-05-10T22:30:00Z,0,18.6,0.973,86.11,0,0,435,145,1.25,3.06,0,0
FBP2,S0,2023-05-10T22:45:00Z,0,18.5,0.962,86.12,0,0,431,122,0.8,2.86,0,0
FBP2,S0,2023-05-10T23:00:00Z,0,18.5,0.96,86.11,0,0,447,161,1.08,2.63,0,0
FBP2,S0,2023-05-10T23:15:00Z,0,18.7,0.942,86.1,8,0,453,168,1.22,3.06,0,0
FBP2,S0,2023-05-10T23:30:00Z,0,18.9,0.927,86.1,15,0,454,160,1.1,2.08,0,0
FBP2,S0,2023-05-10T23:45:00Z,0,19.2,0.904,86.09,15,0,454,144,1.52,3.07,0,0
FBP2,S0,2023-05-11T00:00:00Z,0,19.4,0.89,86.07,15,0,453,155,1.27,3.45,0,0
FBP2,S0,2023-05-11T00:15:00Z,0,19.2,0.894,86.06,15,0,454,227,1.01,2.1,0,0
FBP2,S0,2023-05-11T00:30:00Z,0,19,0.875,86.04,15,0,454,235,1,1.84,0,0
FBP2,S0,2023-05-11T00:45:00Z,0,18.9,0.894,86.03,15,0,454,242,0.92,1.45,0,0
FBP2,S0,2023-05-11T01:00:00Z,0,19,0.882,86.02,15,0,454,267,0.58,1.1,0,0
FBP2,S0,2023-05-11T01:15:00Z,0,18.9,0.882,86.02,15,0,454,180,0.51,1.15,0,0
FBP2,S0,2023-05-11T01:30:00Z,0,19,0.887,86.01,15,0,454,187,0.86,1.82,0,0
FBP2,S0,2023-05-11T01:45:00Z,0,18.8,0.898,86,15,0,454,217,0.91,1.78,0,0
FBP2,S0,2023-05-11T02:00:00Z,0,18.7,0.898,85.99,15,0,454,209,0.75,1.36,0,0
FBP2,S0,2023-05-11T02:15:00Z,0,19.1,0.873,85.98,15,0,453,158,1,2.04,0,0
FBP2,S0,2023-05-11T02:30:00Z,0,19.2,0.881,85.97,15,0,453,151,1.19,1.99,0,0
FBP2,S0,2023-05-11T02:45:00Z,0,19.1,0.888,85.95,15,0,453,134,1.3,2.55,0,0
FBP2,S0,2023-05-11T03:00:00Z,0,19.2,0.88,85.94,15,0,453,111,1.67,3.6,0,0
FBP2,S0,2023-05-11T03:15:00Z,0,19.2,0.891,85.94,15,0,453,112,1.95,3.45,0,0
FBP2,S0,2023-05-11T03:30:00Z,0,18.8,0.917,85.94,15,0,454,104,1.7,4.97,0,0
FBP2,S0,2023-05-11T03:45:00Z,0,18.2,0.954,85.95,8,0,435,103,1.98,4.09,0,0
FBP2,S0,2023-05-11T04:00:00Z,0,17.8,0.988,85.95,3,0,456,116,1.78,3.58,0,0
FBP2,S0,2023-05-11T04:15:00Z,0,17.4,0.998,85.95,15,14,489,62,1.63,4.33,0,0
FBP2,S0,2023-05-11T04:30:00Z,0,17.3,0.993,85.95,15,15,515,76,1.16,2.96,0,0
FBP2,S0,2023-05-11T04:45:00Z,0,17.3,0.99,85.96,15,15,531,69,1.7,3.78,0,0
FBP2,S0,2023-05-11T05:00:00Z,0,17.4,0.986,85.97,15,15,529,93,1.62,4.08,0,0
FBP2,S0,2023-05-11T05:15:00Z,0.3,17.6,0.981,85.98,15,15,514,55,2.13,6.45,0,0
FBP2,S0,2023-05-11T05:30:00Z,3.4,17.8,0.985,85.98,15,15,494,90,2.4,5.64,0,0
FBP2,S0,2023-05-11T05:45:00Z,8.7,17.9,0.991,85.99,15,15,461,88,2.99,7.01,0,0
FBP2,S0,2023-05-11T06:00:00Z,28.7,17.9,0.999,85.99,3,0,425,88,2.9,6.65,0,0
FBP2,S0,2023-05-11T06:15:00Z,41.1,17.9,0.999,86.01,0,0,443,67,2.87,6.48,0,0
FBP2,S0,2023-05-11T06:30:00Z,87.7,17.8,1,86.01,8,0,452,73,2.59,6.2,0,0
FBP2,S0,2023-05-11T06:45:00Z,105.6,17.8,1.001,86.02,15,0,452,79,3.52,7.4,0,0
FBP2,S0,2023-05-11T07:00:00Z,135.3,17.9,0.999,86.03,15,0,453,93,3.89,8.85,0,0
FBP2,S0,2023-05-11T07:15:00Z,172.2,18.1,1.001,86.04,15,0,454,96,4.5,9.4,0,0
FBP2,S0,2023-05-11T07:30:00Z,239.1,18.3,1.005,86.03,15,0,453,99,4.41,8.65,0,0
FBP2,S0,2023-05-11T07:45:00Z,324.8,18.7,1.003,86.02,15,0,453,96,3.97,10.04,0,0
FBP2,S0,2023-05-11T08:00:00Z,326.8,18.7,1,86.03,15,0,452,86,4.61,8.6,0,0
FBP2,S0,2023-05-11T08:15:00Z,451.5,19.1,0.993,86.03,15,0,451,89,4.06,8.2,0,0
FBP2,S0,2023-05-11T08:30:00Z,597.7,19.6,0.999,86.03,14,0,449,96,3.73,8.84,0,0
FBP2,S0,2023-05-11T08:45:00Z,586.7,20.2,0.985,86.04,5,0,450,91,3.83,7.91,0,0
FBP2,S0,2023-05-11T09:00:00Z,678.7,20.5,0.978,86.05,5,0,449,70,3.25,6.71,0,0
FBP2,S0,2023-05-11T09:15:00Z,761.2,20.7,0.968,86.05,0,0,449,69,4.58,9.68,0,0
FBP2,S0,2023-05-11T09:30:00Z,843.1,21.3,0.934,86.05,0,0,448,67,4.4,9.53,0,0
FBP2,S0,2023-05-11T09:45:00Z,829.1,21.5,0.929,86.06,0,0,448,58,3.66,8.46,0,0
FBP2,S0,2023-05-11T10:00:00Z,900.6,21.9,0.919,86.06,0,0,448,69,3.48,7.59,0,0
FBP2,S0,2023-05-11T10:15:00Z,887.1,21.8,0.917,86.08,0,0,448,64,3.99,9.54,0,0
FBP2,S0,2023-05-11T10:30:00Z,993.3,22.3,0.902,86.08,0,0,448,58,3.74,7.93,0,0
FBP2,S0,2023-05-11T10:45:00Z,966.1,22.7,0.897,86.08,0,0,446,90,3.17,8.98,0,0
FBP2,S0,2023-05-11T11:00:00Z,985,22.5,0.891,86.07,0,0,446,97,3.63,9.77,0,0
FBP2,S0,2023-05-11T11:15:00Z,1010.7,22.8,0.883,86.06,0,0,446,79,3,9.93,0,0
FBP2,S0,2023-05-11T11:30:00Z,905.8,22.7,0.883,86.05,0,0,447,88,3.48,8.57,0,0
FBP2,S0,2023-05-11T11:45:00Z,702.1,22.5,0.893,86.04,0,0,446,118,2.6,6.47,0,0
FBP2,S0,2023-05-11T12:00:00Z,599.4,22.4,0.897,86.03,0,0,447,80,3.02,7.75,0,0
FBP2,S0,2023-05-11T12:15:00Z,849,22.9,0.891,86.02,0,0,447,45,2.77,7.48,0,0
FBP2,S0,2023-05-11T12:30:00Z,536.5,22.4,0.912,86.02,0,0,449,65,3.05,6.42,0,0
FBP2,S0,2023-05-11T12:45:00Z,801.3,22.8,0.908,86,0,0,447,39,2.65,7.39,0,0
FBP2,S0,2023-05-11T13:00:00Z,859.6,22.7,0.929,85.98,0,0,447,40,3.16,6.69,0,0
FBP2,S0,2023-05-11T13:15:00Z,781.3,23,0.9,85.96,0,0,447,43,2.83,5.76,0,0
FBP2,S0,2023-05-11T13:30:00Z,614.7,22.6,0.955,85.93,0,0,448,48,2.64,7.49,0,0
FBP2,S0,2023-05-11T13:45:00Z,455.5,21.9,0.974,85.92,0,0,448,65,2.83,6.23,0,0
FBP2,S0,2023-05-11T14:00:00Z,527.5,21.9,0.964,85.91,0,0,447,64,2.36,5.46,0,0
FBP2,S0,2023-05-11T14:15:00Z,504.7,22.3,0.96,85.9,0,0,449,35,2.45,4.48,0,0
FBP2,S0,2023-05-11T14:30:00Z,514.3,22,0.969,85.9,0,0,449,53,2.82,6.51,0,0
FBP2,S0,2023-05-11T14:45:00Z,442.3,21.8,0.973,85.9,0,0,449,30,2.72,6.05,0,0
FBP2,S0,2023-05-11T15:00:00Z,142.1,21.1,0.989,85.89,14,0,451,61,2.7,5.63,0,0
FBP2,S0,2023-05-11T15:15:00Z,95.6,20.8,0.984,85.9,15,0,452,61,2.26,5.36,0,0
FBP2,S0,2023-05-11T15:30:00Z,126.3,20.5,0.992,85.88,15,0,454,53,3.03,5.97,0,0
FBP2,S0,2023-05-11T15:45:00Z,376.8,20.9,0.986,85.88,15,0,450,51,3.09,6.52,0,0
FBP2,S0,2023-05-11T16:00:00Z,144.7,20.5,0.997,85.88,15,0,452,63,3.13,7.39,0,0
FBP2,S0,2023-05-11T16:15:00Z,188.4,20.4,0.996,85.9,15,0,452,50,2.43,5.73,0,0
