Tree,Station,Timestamp,LW_minutes,LW_minutes_H,LWS_Count,Solar,Precipitation,Wind_direction,Wind_speed,Gust_speed,Temp,RH,Atmos_pressure,Precip_max,ECRN-100_Precipitation,ECRN-100_Precip_max
ETP2,S0,2024-04-21T16:15:00Z,15,0,453,78.9,0,60,0.49,1.32,22.3,0.903,88.02,0,0,0
ETP2,S0,2024-04-21T16:30:00Z,15,0,454,68.9,0,56,0.36,1.23,22.1,0.911,88.02,0,0,0
ETP2,S0,2024-04-21T16:45:00Z,15,0,456,55.3,0,73,0.42,0.98,21.9,0.908,88.02,0,0,0
ETP2,S0,2024-04-21T17:00:00Z,15,0,456,40.5,0,54,0.35,1.68,21.7,0.907,88.03,0,0,0
ETP2,S0,2024-04-21T17:15:00Z,15,0,459,26.5,0,98,0.32,0.78,21.4,0.915,88.04,0,0,0
ETP2,S0,2024-04-21T17:30:00Z,15,12,461,18.3,0,69,0.31,1.06,21.1,0.919,88.05,0,0,0
ETP2,S0,2024-04-21T17:45:00Z,15,15,468,8.1,0,92,0.32,0.99,20.8,0.929,88.06,0,0,0
ETP2,S0,2024-04-21T18:00:00Z,15,15,479,1.7,0,102,0.23,0.52,20.4,0.943,88.07,0,0,0
ETP2,S0,2024-04-21T18:15:00Z,15,15,490,0,0,139,0.28,0.8,20.1,0.946,88.08,0,0,0
ETP2,S0,2024-04-21T18:30:00Z,15,15,502,0,0,122,0.21,0.8,19.9,0.956,88.09,0,0,0
ETP2,S0,2024-04-21T18:45:00Z,15,15,515,0,0,122,0.32,1.22,19.7,0.96,88.1,0,0,0
ETP2,S0,2024-04-21T19:00:00Z,15,15,528,0,0,116,0.28,0.74,19.7,0.961,88.1,0,0,0
ETP2,S0,2024-04-21T19:15:00Z,15,15,546,0,0,278,0.24,0.75,19.4,0.972,88.12,0,0,0
ETP2,S0,2024-04-21T19:30:00Z,15,15,571,0,0,116,0.17,0.4,19.1,0.975,88.13,0,0,0
ETP2,S0,2024-04-21T19:45:00Z,15,15,595,0,0,79,0.24,0.54,18.8,0.979,88.15,0,0,0
ETP2,S0,2024-04-21T20:00:00Z,15,15,618,0,0,128,0.17,0.64,18.6,0.984,88.15,0,0,0
ETP2,S0,2024-04-21T20:15:00Z,15,15,638,0,0,121,0.23,0.54,18.5,0.979,88.16,0,0,0
ETP2,S0,2024-04-21T20:30:00Z,15,15,654,0,0,143,0.19,0.75,18.5,0.977,88.18,0,0,0
ETP2,S0,2024-04-21T20:45:00Z,15,15,677,0,0,124,0.23,0.47,18.4,0.976,88.19,0,0,0
ETP2,S0,2024-04-21T21:00:00Z,15,15,699,0,0,134,0.33,0.75,18.3,0.978,88.2,0,0,0
ETP2,S0,2024-04-21T21:15:00Z,15,15,716,0,0,144,0.24,0.59,18.2,0.978,88.21,0,0,0
ETP2,S0,2024-04-21T21:30:00Z,15,15,720,0,0,156,0.17,0.42,18.3,0.978,88.23,0,0,0
ETP2,S0,2024-04-21T21:45:00Z,15,15,718,0,0,147,0.2,0.71,18.4,0.974,88.23,0,0,0
ETP2,S0,2024-04-21T22:00:00Z,15,15,732,0,0,112,0.16,0.4,18.3,0.982,88.23,0,0,0
ETP2,S0,2024-04-21T22:15:00Z,15,15,748,0,0,117,0.18,0.51,18.1,0.983,88.24,0,0,0
ETP2,S0,2024-04-21T22:30:00Z,15,15,765,0,0,28,0.22,0.54,17.9,0.98,88.24,0,0,0
ETP2,S0,2024-04-21T22:45:00Z,15,15,791,0,0,59,0.22,0.4,17.7,0.982,88.25,0,0,0
ETP2,S0,2024-04-21T23:00:00Z,15,15,827,0,0,107,0.23,0.85,17.5,0.985,88.25,0,0,0
ETP2,S0,2024-04-21T23:15:00Z,15,15,822,0,0,130,0.71,1.71,17.7,0.97,88.25,0,0,0
ETP2,S0,2024-04-21T23:30:00Z,15,15,844,0,0,108,0.18,0.64,17.8,0.977,88.24,0,0,0
ETP2,S0,2024-04-21T23:45:00Z,15,15,862,0,0,120,0.17,0.56,17.5,0.982,88.25,0,0,0
ETP2,S0,2024-04-22T00:00:00Z,15,15,880,0,0.017,137,0.17,0.33,17.4,0.98,88.24,1,0,0
ETP2,S0,2024-04-22T00:15:00Z,15,15,895,0,0,134,0.24,0.6,17.4,0.976,88.24,0,0,0
ETP2,S0,2024-04-22T00:30:00Z,15,15,908,0,0,137,0.22,0.52,17.4,0.951,88.23,0,0,0
ETP2,S0,2024-04-22T00:45:00Z,15,15,921,0,0.017,128,0.32,0.67,17.3,0.979,88.22,1,0,0
ETP2,S0,2024-04-22T01:00:00Z,15,15,924,0,0,115,0.15,0.33,17.3,0.975,88.2,0,0,0
ETP2,S0,2024-04-22T01:15:00Z,15,15,932,0,0,110,0.15,0.34,17.5,0.975,88.16,0,0,0
ETP2,S0,2024-04-22T01:30:00Z,15,15,941,0,0.017,121,0.16,0.29,17.6,0.972,88.14,1,0,0
ETP2,S0,2024-04-22T01:45:00Z,15,15,942,0,0,109,0.18,0.31,17.6,0.978,88.13,0,0,0
ETP2,S0,2024-04-22T02:00:00Z,15,15,945,0,0.017,122,0.22,0.43,17.7,0.979,88.11,1,0,0
ETP2,S0,2024-04-22T02:15:00Z,15,15,951,0,0,99,0.18,0.51,17.7,0.985,88.1,0,0,0
ETP2,S0,2024-04-22T02:30:00Z,15,15,950,0,0,124,0.16,0.31,17.8,0.977,88.08,0,0,0
ETP2,S0,2024-04-22T02:45:00Z,15,15,959,0,0.017,120,0.15,0.31,17.8,0.979,88.06,1,0,0
ETP2,S0,2024-04-22T03:00:00Z,15,15,967,0,0,132,0.16,0.41,17.8,0.98,88.05,0,0,0
ETP2,S0,2024-04-22T03:15:00Z,15,15,975,0,0,129,0.15,0.4,17.8,0.983,88.05,0,0,0
ETP2,S0,2024-04-22T03:30:00Z,15,15,971,0,0.017,130,0.13,0.33,17.7,0.986,88.05,1,0,0
ETP2,S0,2024-04-22T03:45:00Z,15,15,974,0,0,121,0.17,0.48,17.6,0.984,88.06,0,0,0
ETP2,S0,2024-04-22T04:00:00Z,15,15,974,0,0.017,131,0.17,0.4,17.5,0.984,88.07,1,0,0
ETP2,S0,2024-04-22T04:15:00Z,15,15,949,0,0,108,0.33,1.06,17.7,0.974,88.07,0,0,0
ETP2,S0,2024-04-22T04:30:00Z,15,15,896,0,0,95,0.57,1.69,18.1,0.962,88.06,0,0,0
ETP2,S0,2024-04-22T04:45:00Z,15,15,885,0,0.017,82,0.53,1.48,18.2,0.97,88.07,1,0,0
ETP2,S0,2024-04-22T05:00:00Z,15,15,892,0,0,59,0.45,1.13,18.2,0.975,88.08,0,0,0
ETP2,S0,2024-04-22T05:15:00Z,15,15,887,0.1,0,71,0.38,0.69,18.2,0.977,88.08,0,0,0
ETP2,S0,2024-04-22T05:30:00Z,15,15,863,1.9,0.017,27,0.44,1.16,18.2,0.975,88.1,1,0,0
ETP2,S0,2024-04-22T05:45:00Z,15,15,856,11.3,0,45,0.73,1.49,18.3,0.973,88.11,0,0,0
ETP2,S0,2024-04-22T06:00:00Z,15,15,819,29.2,0.017,38,0.79,2.83,18.4,0.979,88.13,1,0,0
ETP2,S0,2024-04-22T06:15:00Z,15,15,776,54.5,0,100,0.79,1.51,18.6,0.982,88.13,0,0,0
ETP2,S0,2024-04-22T06:30:00Z,15,15,734,59.2,0,101,0.65,1.43,18.8,0.989,88.15,0,0,0
ETP2,S0,2024-04-22T06:45:00Z,15,15,654,114.7,0,118,0.68,1.47,19,0.989,88.16,0,0,0
ETP2,S0,2024-04-22T07:00:00Z,15,15,599,123.4,0.017,52,0.79,2.62,19.8,0.978,88.18,1,0,0
ETP2,S0,2024-04-22T07:15:00Z,15,15,498,173.7,0,72,0.91,1.81,20.5,0.958,88.19,0,0,0
ETP2,S0,2024-04-22T07:30:00Z,15,15,469,167.6,0,86,0.81,1.79,21.2,0.944,88.19,0,0,0
ETP2,S0,2024-04-22T07:45:00Z,15,5,454,389.4,0,76,1.01,2.39,21.4,0.945,88.21,0,0,0
ETP2,S0,2024-04-22T08:00:00Z,6,0,448,405.5,0,53,0.76,1.31,22,0.944,88.22,0,0,0
ETP2,S0,2024-04-22T08:15:00Z,0,0,448,293.7,0,3,1.21,2.62,22.1,0.904,88.24,0,0,0
ETP2,S0,2024-04-22T08:30:00Z,9,0,450,194.9,0,19,0.96,2.33,22.6,0.873,88.24,0,0,0
ETP2,S0,2024-04-22T08:45:00Z,0,0,447,536.4,0,15,1.13,2.62,22.6,0.874,88.23,0,0,0
ETP2,S0,2024-04-22T09:00:00Z,0,0,445,576.7,0,8,1.18,2.51,22.6,0.891,88.24,0,0,0
ETP2,S0,2024-04-22T09:15:00Z,0,0,445,694.3,0,5,1.33,3.1,22.7,0.88,88.24,0,0,0
ETP2,S0,2024-04-22T09:30:00Z,0,0,444,765.4,0,359,1.57,3.74,22.9,0.882,88.24,0,0,0
ETP2,S0,2024-04-22T09:45:00Z,0,0,443,842.7,0,45,1.22,2.6,23.8,0.85,88.24,0,0,0
ETP2,S0,2024-04-22T10:00:00Z,0,0,443,834.3,0,51,1.23,2.82,24.3,0.851,88.25,0,0,0
ETP2,S0,2024-04-22T10:15:00Z,0,0,444,786.6,0,44,1.41,3.15,23.9,0.865,88.26,0,0,0
ETP2,S0,2024-04-22T10:30:00Z,0,0,443,773,0,34,1.38,2.92,23.7,0.857,88.25,0,0,0
ETP2,S0,2024-04-22T10:45:00Z,0,0,443,827.5,0,32,1.45,5.17,23.7,0.835,88.24,0,0,0
ETP2,S0,2024-04-22T11:00:00Z,0,0,442,886.7,0,52,1.21,3.88,24.4,0.781,88.23,0,0,0
ETP2,S0,2024-04-22T11:15:00Z,0,0,445,897.7,0,48,1.29,3.44,24.3,0.799,88.22,0,0,0
ETP2,S0,2024-04-22T11:30:00Z,0,0,445,944.9,0,35,1.28,3.03,24.3,0.805,88.21,0,0,0
ETP2,S0,2024-04-22T11:45:00Z,0,0,445,989.1,0,11,1.38,2.77,24.3,0.809,88.19,0,0,0
ETP2,S0,2024-04-22T12:00:00Z,0,0,445,972.7,0,16,1.42,3,24.3,0.802,88.17,0,0,0
ETP2,S0,2024-04-22T12:15:00Z,0,0,445,780.7,0,3,1.52,4.7,23.8,0.826,88.15,0,0,0
ETP2,S0,2024-04-22T12:30:00Z,0,0,445,542.6,0,8,1.18,2.29,23.4,0.846,88.13,0,0,0
ETP2,S0,2024-04-22T12:45:00Z,0,0,446,576.8,0,6,1.33,3.29,23.3,0.868,88.12,0,0,0
ETP2,S0,2024-04-22T13:00:00Z,0,0,447,474.7,0,359,1.25,2.81,23.1,0.869,88.12,0,0,0
ETP2,S0,2024-04-22T13:15:00Z,0,0,444,578.6,0,34,0.86,2.31,23.6,0.861,88.09,0,0,0
ETP2,S0,2024-04-22T13:30:00Z,0,0,446,451.2,0,356,1.14,2.95,23.3,0.827,88.08,0,0,0
ETP2,S0,2024-04-22T13:45:00Z,0,0,445,588.7,0,4,1.14,2.99,23.5,0.818,88.08,0,0,0
ETP2,S0,2024-04-22T14:00:00Z,0,0,444,602.8,0,21,1.1,2.7,23.6,0.809,88.07,0,0,0
ETP2,S0,2024-04-22T14:15:00Z,0,0,445,629.5,0,35,1.16,2.61,23.9,0.755,88.05,0,0,0
ETP2,S0,2024-04-22T14:30:00Z,0,0,445,600,0,21,0.91,2.44,24.1,0.769,88.03,0,0,0
ETP2,S0,2024-04-22T14:45:00Z,0,0,446,471.7,0,21,1.01,2.74,23.9,0.781,88.01,0,0,0
ETP2,S0,2024-04-22T15:00:00Z,0,0,446,551.1,0,67,0.79,1.92,24.4,0.725,88,0,0,0
ETP2,S0,2024-04-22T15:15:00Z,0,0,446,499.8,0,63,1.07,3.2,24.7,0.74,87.98,0,0,0
ETP2,S0,2024-04-22T15:30:00Z,0,0,446,465.7,0,9,1.35,3.96,24.2,0.794,87.97,0,0,0
ETP2,S0,2024-04-22T15:45:00Z,0,0,448,342.4,0,66,0.99,2.27,23.9,0.807,87.97,0,0,0
ETP2,S0,2024-04-22T16:00:00Z,0,0,448,116.5,0,45,1.01,2.4,23.9,0.789,87.98,0,0,0
ETP2,S0,2024-04-22T16:15:00Z,0,0,448,169.9,0,16,1.28,2.81,23.3,0.805,88,0,0,0
ETP2,S0,2024-04-22T16:30:00Z,0,0,449,123.7,0,10,1.26,3.21,22.9,0.839,88.02,0,0,0
ETP2,S0,2024-04-22T16:45:00Z,0,0,449,112.9,0,0,1.13,3.28,22.6,0.836,88.03,0,0,0
ETP2,S0,2024-04-22T17:00:00Z,2,0,450,142.5,0,359,1.25,2.56,22.3,0.866,88.05,0,0,0
ETP2,S0,2024-04-22T17:15:00Z,15,0,452,91.3,0,18,1.14,2.67,22.1,0.887,88.06,0,0,0
ETP2,S0,2024-04-22T17:30:00Z,15,0,454,56.7,0,348,0.95,2.46,21.8,0.907,88.07,0,0,0
ETP2,S0,2024-04-22T17:45:00Z,15,0,455,24.1,0,14,1.06,3.69,21.4,0.927,88.08,0,0,0
ETP2,S0,2024-04-22T18:00:00Z,15,0,456,5.5,0,20,0.81,2.04,21.2,0.932,88.09,0,0,0
ETP2,S0,2024-04-22T18:15:00Z,15,0,458,0.1,0,13,0.73,1.71,20.9,0.942,88.1,0,0,0
ETP2,S0,2024-04-22T18:30:00Z,15,0,458,0,0,4,1,3.19,20.7,0.949,88.1,0,0,0
ETP2,S0,2024-04-22T18:45:00Z,15,0,458,0,0,7,0.82,2.25,20.6,0.957,88.13,0,0,0
ETP2,S0,2024-04-22T19:00:00Z,15,0,459,0,0,50,0.98,3.01,20.4,0.968,88.15,0,0,0
ETP2,S0,2024-04-22T19:15:00Z,15,0,459,0,0,3,1.02,3.05,20.3,0.972,88.16,0,0,0
ETP2,S0,2024-04-22T19:30:00Z,15,0,459,0,0,21,0.69,2.02,20.2,0.98,88.16,0,0,0
ETP2,S0,2024-04-22T19:45:00Z,15,2,461,0,0,18,0.75,2.55,20.1,0.982,88.16,0,0,0
ETP2,S0,2024-04-22T20:00:00Z,15,15,460,0,0,31,0.65,1.5,20.1,0.985,88.16,0,0,0
ETP2,S0,2024-04-22T20:15:00Z,15,10,460,0,0,82,0.89,2.9,20,0.985,88.19,0,0,0
ETP2,S0,2024-04-22T20:30:00Z,15,11,462,0,0,80,0.76,1.88,20,0.966,88.2,0,0,0
ETP2,S0,2024-04-22T20:45:00Z,15,15,464,0,0,30,0.69,1.48,19.9,0.963,88.22,0,0,0
ETP2,S0,2024-04-22T21:00:00Z,15,15,462,0,0,63,0.83,3.01,19.7,0.967,88.25,0,0,0
ETP2,S0,2024-04-22T21:15:00Z,15,15,466,0,0,108,0.91,2.13,19.5,0.973,88.25,0,0,0
ETP2,S0,2024-04-22T21:30:00Z,15,15,466,0,0,95,0.89,2.49,19.4,0.972,88.27,0,0,0
ETP2,S0,2024-04-22T21:45:00Z,15,15,469,0,0,109,0.79,3.21,19.2,0.978,88.27,0,0,0
ETP2,S0,2024-04-22T22:00:00Z,15,15,469,0,0,54,0.72,1.56,19.1,0.979,88.27,0,0,0
ETP2,S0,2024-04-22T22:15:00Z,15,15,473,0,0,103,0.68,1.35,18.9,0.985,88.26,0,0,0
ETP2,S0,2024-04-22T22:30:00Z,15,15,466,0,0,43,1.2,2.51,18.9,0.972,88.24,0,0,0
ETP2,S0,2024-04-22T22:45:00Z,15,15,462,0,0,79,1.16,3.7,18.9,0.961,88.24,0,0,0
ETP2,S0,2024-04-22T23:00:00Z,15,13,463,0,0,44,1.02,3.1,19,0.952,88.23,0,0,0
ETP2,S0,2024-04-22T23:15:00Z,15,10,457,0,0,107,1.06,2.74,18.9,0.935,88.22,0,0,0
ETP2,S0,2024-04-22T23:30:00Z,15,0,457,0,0,91,1.22,2.83,19.1,0.902,88.21,0,0,0
ETP2,S0,2024-04-22T23:45:00Z,15,0,457,0,0,109,1.35,3.61,19.2,0.902,88.2,0,0,0
ETP2,S0,2024-04-23T00:00:00Z,15,0,457,0,0,98,1.43,2.76,19.1,0.908,88.19,0,0,0
ETP2,S0,2024-04-23T00:15:00Z,15,0,458,0,0,85,1.26,4.64,19,0.911,88.18,0,0,0
ETP2,S0,2024-04-23T00:30:00Z,15,0,456,0,0,111,1.25,3.28,19.1,0.87,88.17,0,0,0
ETP2,S0,2024-04-23T00:45:00Z,15,0,457,0,0,99,1.22,3.81,19,0.896,88.16,0,0,0
ETP2,S0,2024-04-23T01:00:00Z,15,0,456,0,0,92,1.31,2.37,19,0.889,88.16,0,0,0
ETP2,S0,2024-04-23T01:15:00Z,15,0,455,0,0,93,1.6,3.98,19.1,0.869,88.15,0,0,0
ETP2,S0,2024-04-23T01:30:00Z,15,0,456,0,0,68,1.64,4.19,19.1,0.879,88.13,0,0,0
ETP2,S0,2024-04-23T01:45:00Z,15,0,454,0,0,83,1.97,7.5,19.4,0.864,88.12,0,0,0
ETP2,S0,2024-04-23T02:00:00Z,15,0,454,0,0,81,1.73,4.65,19.6,0.839,88.11,0,0,0
ETP2,S0,2024-04-23T02:15:00Z,15,0,454,0,0,109,1.48,4.24,19.6,0.825,88.1,0,0,0
ETP2,S0,2024-04-23T02:30:00Z,15,0,454,0,0,107,1.59,4.13,19.5,0.829,88.09,0,0,0
ETP2,S0,2024-04-23T02:45:00Z,15,0,454,0,0,98,1.36,2.87,19.4,0.83,88.09,0,0,0
ETP2,S0,2024-04-23T03:00:00Z,15,0,454,0,0,90,1.46,6.4,19.3,0.84,88.09,0,0,0
ETP2,S0,2024-04-23T03:15:00Z,15,0,454,0,0,68,1.52,3.22,19.3,0.838,88.08,0,0,0
ETP2,S0,2024-04-23T03:30:00Z,15,0,454,0,0,93,1.48,3.36,19.3,0.842,88.08,0,0,0
ETP2,S0,2024-04-23T03:45:00Z,15,0,455,0,0,123,1.31,2.95,19.4,0.847,88.09,0,0,0
ETP2,S0,2024-04-23T04:00:00Z,15,0,455,0,0,130,1.63,5.13,19.4,0.856,88.09,0,0,0
ETP2,S0,2024-04-23T04:15:00Z,15,0,455,0,0,117,1.33,3.44,19.3,0.861,88.1,0,0,0
ETP2,S0,2024-04-23T04:30:00Z,15,0,455,0,0,108,1.32,3.32,19.2,0.863,88.11,0,0,0
ETP2,S0,2024-04-23T04:45:00Z,15,0,456,0,0,32,1.52,3.4,18.9,0.884,88.12,0,0,0
ETP2,S0,2024-04-23T05:00:00Z,15,0,456,0,0,49,1.6,3.14,18.7,0.89,88.13,0,0,0
ETP2,S0,2024-04-23T05:15:00Z,15,0,455,0,0,99,1.52,4.39,18.8,0.874,88.13,0,0,0
ETP2,S0,2024-04-23T05:30:00Z,15,0,456,1.3,0,107,1.48,2.88,18.9,0.871,88.13,0,0,0
ETP2,S0,2024-04-23T05:45:00Z,15,0,455,7.8,0,109,1.47,2.83,19,0.877,88.13,0,0,0
ETP2,S0,2024-04-23T06:00:00Z,15,0,455,18.9,0,110,1.49,3.07,19.2,0.878,88.14,0,0,0
ETP2,S0,2024-04-23T06:15:00Z,15,0,454,52.5,0,106,1.49,3.76,19.4,0.879,88.15,0,0,0
ETP2,S0,2024-04-23T06:30:00Z,15,0,454,34.9,0,92,1.43,3.41,19.4,0.884,88.17,0,0,0
ETP2,S0,2024-04-23T06:45:00Z,15,0,454,99.8,0,100,1.58,3.78,19.6,0.881,88.17,0,0,0
ETP2,S0,2024-04-23T07:00:00Z,15,0,452,70.7,0,94,1.59,4.53,20.2,0.864,88.18,0,0,0
ETP2,S0,2024-04-23T07:15:00Z,15,0,453,100.1,0,105,1.73,5.3,20.4,0.857,88.19,0,0,0
ETP2,S0,2024-04-23T07:30:00Z,15,0,452,123.3,0,42,1.72,5.64,20.7,0.866,88.19,0,0,0
ETP2,S0,2024-04-23T07:45:00Z,15,0,451,358.2,0,79,1.54,3.9,21,0.877,88.21,0,0,0
ETP2,S0,2024-04-23T08:00:00Z,5,0,448,467.1,0,70,1.69,4.06,21.4,0.874,88.21,0,0,0
ETP2,S0,2024-04-23T08:15:00Z,0,0,449,392.9,0,36,2.15,5.65,21.7,0.87,88.22,0,0,0
ETP2,S0,2024-04-23T08:30:00Z,7,0,449,184.7,0,100,1.55,3.14,22.2,0.839,88.23,0,0,0
ETP2,S0,2024-04-23T08:45:00Z,1,0,447,562.9,0,91,1.68,4.89,22,0.849,88.24,0,0,0
ETP2,S0,2024-04-23T09:00:00Z,0,0,446,592.5,0,102,1.75,5.63,22.2,0.847,88.25,0,0,0
ETP2,S0,2024-04-23T09:15:00Z,0,0,445,611.4,0,101,1.2,3.07,22.8,0.848,88.24,0,0,0
ETP2,S0,2024-04-23T09:30:00Z,0,0,445,654.1,0,89,1.48,4.42,23.1,0.848,88.25,0,0,0
ETP2,S0,2024-04-23T09:45:00Z,0,0,443,813.1,0,100,1.53,3.82,23.3,0.835,88.24,0,0,0
ETP2,S0,2024-04-23T10:00:00Z,0,0,444,730.2,0,104,1.39,3.41,23.6,0.83,88.23,0,0,0
ETP2,S0,2024-04-23T10:15:00Z,0,0,445,652.3,0,117,1.15,3.37,23.6,0.841,88.23,0,0,0
ETP2,S0,2024-04-23T10:30:00Z,0,0,445,721.3,0,80,1.28,2.82,23.6,0.844,88.24,0,0,0
ETP2,S0,2024-04-23T10:45:00Z,0,0,442,857.3,0,42,1.16,2.32,24,0.846,88.24,0,0,0
ETP2,S0,2024-04-23T11:00:00Z,0,0,442,864.6,0,88,1.18,3.22,24.5,0.837,88.25,0,0,0
ETP2,S0,2024-04-23T11:15:00Z,0,0,447,337.5,0,72,1.18,3.35,23.6,0.871,88.26,0,0,0
ETP2,S0,2024-04-23T11:30:00Z,0,0,447,546.7,0,89,1.12,2.38,23.2,0.862,88.26,0,0,0
ETP2,S0,2024-04-23T11:45:00Z,0,0,446,716.3,0,90,1.12,4.47,23.6,0.841,88.24,0,0,0
ETP2,S0,2024-04-23T12:00:00Z,0,0,447,465,0,73,1.1,2.59,23.6,0.853,88.21,0,0,0
ETP2,S0,2024-04-23T12:15:00Z,0,0,448,371.2,0,9,1.29,3.31,23,0.872,88.19,0,0,0
ETP2,S0,2024-04-23T12:30:00Z,0,0,447,428.5,0,61,1.19,3.08,23,0.869,88.18,0,0,0
ETP2,S0,2024-04-23T12:45:00Z,0,0,447,490.4,0,93,1.11,2.64,23,0.875,88.16,0,0,0
ETP2,S0,2024-04-23T13:00:00Z,0,0,448,523.9,0,24,1.47,4.8,23.1,0.882,88.13,0,0,0
ETP2,S0,2024-04-23T13:15:00Z,0,0,445,662.9,0,58,1.05,3.18,23.4,0.883,88.11,0,0,0
ETP2,S0,2024-04-23T13:30:00Z,0,0,449,312.3,0,60,1.37,3.32,23.4,0.878,88.1,0,0,0
ETP2,S0,2024-04-23T13:45:00Z,1,0,450,241.4,0,25,1.11,3.52,22.8,0.909,88.09,0,0,0
ETP2,S0,2024-04-23T14:00:00Z,2,0,449,323.9,0,352,1.33,3.08,22.3,0.937,88.07,0,0,0
ETP2,S0,2024-04-23T14:15:00Z,0,0,449,360,0,6,1.28,3.13,22.4,0.922,88.06,0,0,0
ETP2,S0,2024-04-23T14:30:00Z,3,0,449,262.7,0,353,1.15,3.26,22.4,0.919,88.06,0,0,0
ETP2,S0,2024-04-23T14:45:00Z,0,0,448,356.1,0,19,1.02,3.56,22.6,0.907,88.05,0,0,0
ETP2,S0,2024-04-23T15:00:00Z,0,0,450,258.5,0,4,1.28,3.2,22.6,0.908,88.05,0,0,0
ETP2,S0,2024-04-23T15:15:00Z,3,0,449,303.1,0,2,1.15,2.44,22.4,0.913,88.04,0,0,0
ETP2,S0,2024-04-23T15:30:00Z,10,0,450,208.8,0,356,1.41,3.59,22.2,0.926,88.03,0,0,0
ETP2,S0,2024-04-23T15:45:00Z,15,2,453,110.8,0,7,1.45,3.87,21.7,0.953,88.04,0,0,0
ETP2,S0,2024-04-23T16:00:00Z,15,0,452,129.3,0,21,1.05,2.44,21.5,0.951,88.05,0,0,0
ETP2,S0,2024-04-23T16:15:00Z,15,0,453,113.6,0,356,1.07,2.01,21.3,0.955,88.05,0,0,0
ETP2,S0,2024-04-23T16:30:00Z,15,0,454,69.9,0,20,0.96,1.8,21.1,0.954,88.04,0,0,0
ETP2,S0,2024-04-23T16:45:00Z,15,0,454,83.7,0,353,1.31,3.52,20.9,0.956,88.05,0,0,0
ETP2,S0,2024-04-23T17:00:00Z,15,0,455,52.1,0,352,1.02,2.38,20.8,0.953,88.05,0,0,0
ETP2,S0,2024-04-23T17:15:00Z,15,0,456,32.6,0,350,1.1,2.9,20.6,0.955,88.07,0,0,0
ETP2,S0,2024-04-23T17:30:00Z,15,0,459,20.5,0,13,0.97,2.31,20.4,0.958,88.08,0,0,0
ETP2,S0,2024-04-23T17:45:00Z,15,11,462,4.9,0,59,0.91,4.08,20.3,0.962,88.1,0,0,0
ETP2,S0,2024-04-23T18:00:00Z,15,12,461,0.6,0,70,0.95,3.26,20.2,0.963,88.11,0,0,0
ETP2,S0,2024-04-23T18:15:00Z,15,15,462,0,0,27,1.23,3.26,20.2,0.964,88.13,0,0,0
ETP2,S0,2024-04-23T18:30:00Z,15,15,462,0,0,88,1.17,2.8,20,0.969,88.15,0,0,0
ETP2,S0,2024-04-23T18:45:00Z,15,15,463,0,0,111,1,2.46,19.8,0.963,88.17,0,0,0
ETP2,S0,2024-04-23T19:00:00Z,15,15,463,0,0,84,1.01,2.65,19.6,0.954,88.18,0,0,0
ETP2,S0,2024-04-23T19:15:00Z,15,15,466,0,0,99,0.94,2.15,19.6,0.96,88.18,0,0,0
ETP2,S0,2024-04-23T19:30:00Z,15,15,464,0,0,100,1.08,3.12,19.4,0.951,88.2,0,0,0
ETP2,S0,2024-04-23T19:45:00Z,15,15,465,0,0,88,1.09,2.95,19.2,0.946,88.21,0,0,0
ETP2,S0,2024-04-23T20:00:00Z,15,15,465,0,0,84,1.12,3.38,19.1,0.952,88.22,0,0,0
ETP2,S0,2024-04-23T20:15:00Z,15,15,461,0,0,51,1.52,3.4,19.1,0.952,88.24,0,0,0
ETP2,S0,2024-04-23T20:30:00Z,15,13,460,0,0,84,1.37,3.17,19.2,0.933,88.25,0,0,0
ETP2,S0,2024-04-23T20:45:00Z,15,8,460,0,0,74,1.44,5.14,19.2,0.931,88.25,0,0,0
ETP2,S0,2024-04-23T21:00:00Z,15,2,460,0,0,76,1.52,4.87,19.2,0.928,88.26,0,0,0
ETP2,S0,2024-04-23T21:15:00Z,15,3,460,0,0,37,1.63,3.03,19.1,0.93,88.27,0,0,0
ETP2,S0,2024-04-23T21:30:00Z,15,0,457,0,0,66,1.54,5.53,19.1,0.921,88.28,0,0,0
ETP2,S0,2024-04-23T21:45:00Z,15,0,457,0,0,39,1.63,3.23,19.1,0.904,88.29,0,0,0
ETP2,S0,2024-04-23T22:00:00Z,15,0,456,0,0,78,1.45,3.31,19,0.9,88.29,0,0,0
ETP2,S0,2024-04-23T22:15:00Z,15,0,455,0,0,85,1.78,6.21,19.3,0.875,88.29,0,0,0
ETP2,S0,2024-04-23T22:30:00Z,15,0,455,0,0,95,1.65,4.72,19.2,0.874,88.27,0,0,0
ETP2,S0,2024-04-23T22:45:00Z,15,0,456,0,0,94,1.66,4.19,19.3,0.882,88.27,0,0,0
ETP2,S0,2024-04-23T23:00:00Z,15,0,456,0,0,88,1.69,5.44,19.2,0.892,88.26,0,0,0
ETP2,S0,2024-04-23T23:15:00Z,15,0,456,0,0,84,1.67,3.19,19.3,0.891,88.24,0,0,0
ETP2,S0,2024-04-23T23:30:00Z,15,0,457,0,0,73,1.73,4.26,19.3,0.897,88.23,0,0,0
ETP2,S0,2024-04-23T23:45:00Z,15,0,457,0,0,83,1.69,4.09,19.3,0.906,88.22,0,0,0
ETP2,S0,2024-04-24T00:00:00Z,15,0,456,0,0,73,1.74,3.96,19.3,0.908,88.21,0,0,0
