Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB4,MC1,2023-10-05T07:00:00Z,19.8,0.27,85.96,0.882,85.97,21.1,0.42,0.831,27.3,26.6,455,0,15,0,15,453
FB4,MC1,2023-10-05T07:15:00Z,19.9,0.27,85.99,0.882,86.01,21.3,0.43,0.832,29.1,29.8,455,0,15,0,15,453
FB4,MC1,2023-10-05T07:30:00Z,19.8,0.24,86.01,0.895,86.02,21.2,0.37,0.853,35,40.8,456,0,15,0,15,453
FB4,MC1,2023-10-05T07:45:00Z,20.2,0.23,86.01,0.902,86.03,21.5,0.38,0.85,39.2,42.7,456,0,15,0,15,453
FB4,MC1,2023-10-05T08:00:00Z,20.6,0.26,86.04,0.892,86.05,21.4,0.37,0.854,40.3,44.7,455,0,15,0,15,453
FB4,MC1,2023-10-05T08:15:00Z,20.9,0.29,86.05,0.881,86.07,22.3,0.45,0.835,53.1,44.3,455,0,15,0,15,452
FB4,MC1,2023-10-05T08:30:00Z,21,0.3,86.08,0.879,86.09,22.8,0.49,0.823,53.5,47.2,455,0,15,0,15,453
FB4,MC1,2023-10-05T08:45:00Z,21.6,0.29,86.08,0.887,86.1,22.4,0.4,0.85,46.1,49.4,455,0,15,0,15,453
FB4,MC1,2023-10-05T09:00:00Z,22.1,0.29,86.09,0.892,86.11,22.8,0.32,0.885,50.7,54.4,455,0,15,0,15,453
FB4,MC1,2023-10-05T09:15:00Z,22.8,0.3,86.11,0.891,86.12,23.8,0.4,0.863,112.2,84.8,455,0,15,0,15,453
FB4,MC1,2023-10-05T09:30:00Z,23.3,0.31,86.1,0.893,86.12,24.2,0.42,0.861,238.2,74.5,454,0,15,0,15,452
FB4,MC1,2023-10-05T09:45:00Z,23.7,0.35,86.1,0.881,86.12,24.1,0.37,0.876,131.8,59.7,455,0,15,0,15,454
FB4,MC1,2023-10-05T10:00:00Z,22.4,0.24,86.1,0.912,86.12,22.2,0.2,0.926,77.1,44.3,455,0,15,0,15,455
FB4,MC1,2023-10-05T10:15:00Z,21.5,0.16,86.1,0.937,86.12,21.5,0.11,0.955,51.1,29.1,458,0,15,0,15,456
FB4,MC1,2023-10-05T10:30:00Z,21.1,0.12,86.09,0.953,86.11,20.9,0.07,0.973,56,32.6,818,9,15,9,15,627
FB4,MC1,2023-10-05T10:45:00Z,20.7,0.09,86.08,0.965,86.1,20.8,0.04,0.985,64.8,36.6,734,15,15,15,15,593
FB4,MC1,2023-10-05T11:00:00Z,20.7,0.06,86.05,0.976,86.07,20.6,0.05,0.981,85.1,48,707,15,15,15,15,565
FB4,MC1,2023-10-05T11:15:00Z,20.8,0.1,86.03,0.957,86.05,20.6,0.07,0.971,102.2,65.9,671,15,15,15,15,527
FB4,MC1,2023-10-05T11:30:00Z,20.6,0.1,86.01,0.957,86.02,20.4,0.06,0.976,51.1,27.3,882,15,15,15,15,637
FB4,MC1,2023-10-05T11:45:00Z,19.9,0.06,86,0.974,86.01,19.9,0.02,0.991,28.4,17,897,15,15,15,15,770
FB4,MC1,2023-10-05T12:00:00Z,19.1,0.04,86.01,0.983,86.02,19.3,0,0.999,18.5,10.4,992,15,15,15,15,867
FB4,MC1,2023-10-05T12:15:00Z,18.7,0.02,85.99,0.989,86.01,18.8,0,1,26.4,14.6,952,15,15,15,15,803
FB4,MC1,2023-10-05T12:30:00Z,18.6,0.03,85.96,0.988,85.98,18.6,0,1,38.1,20.9,911,15,15,15,15,689
FB4,MC1,2023-10-05T12:45:00Z,18.7,0.02,85.94,0.989,85.96,18.8,0,1,36.8,20,746,15,15,15,15,629
FB4,MC1,2023-10-05T13:00:00Z,18.9,0.03,85.91,0.988,85.92,19,0,1,30.6,17.2,659,15,15,15,15,614
FB4,MC1,2023-10-05T13:15:00Z,19,0.03,85.9,0.988,85.92,19.1,0,1.001,29.3,16.8,632,15,15,15,15,597
FB4,MC1,2023-10-05T13:30:00Z,19,0.03,85.9,0.987,85.92,19.3,0,1,31.3,17.8,631,15,15,15,15,581
FB4,MC1,2023-10-05T13:45:00Z,19.1,0.03,85.87,0.987,85.88,19.5,0,1,35.2,19.6,626,15,15,15,15,570
FB4,MC1,2023-10-05T14:00:00Z,19.2,0.03,85.85,0.988,85.86,19.6,0,1,39.7,21.8,615,15,15,15,15,552
FB4,MC1,2023-10-05T14:15:00Z,19.2,0.03,85.85,0.988,85.87,19.6,0,0.999,45.8,24.2,586,15,15,15,15,550
FB4,MC1,2023-10-05T14:30:00Z,19.4,0.03,85.82,0.988,85.83,19.6,0,1,57.1,30.2,553,15,15,15,15,528
FB4,MC1,2023-10-05T14:45:00Z,19.7,0.03,85.79,0.987,85.81,19.8,0,1,67,35.7,508,15,15,15,15,499
FB4,MC1,2023-10-05T15:00:00Z,19.8,0.03,85.79,0.988,85.81,19.8,0,1.001,88.1,45.6,462,15,15,15,15,468
FB4,MC1,2023-10-05T15:15:00Z,19.8,0.03,85.78,0.988,85.79,19.8,0,1.001,89.2,48.2,462,15,15,15,15,462
FB4,MC1,2023-10-05T15:30:00Z,19.6,0.03,85.78,0.988,85.79,19.6,0,1,53.8,29.3,463,15,15,15,15,462
FB4,MC1,2023-10-05T15:45:00Z,19.2,0.03,85.82,0.989,85.83,19.2,0,1,45.6,25.1,464,15,15,15,15,463
FB4,MC1,2023-10-05T16:00:00Z,19.1,0.03,85.82,0.988,85.83,19.1,0,1.001,36.8,21.1,464,15,15,15,15,463
FB4,MC1,2023-10-05T16:15:00Z,19,0.03,85.82,0.988,85.84,19.1,0,1.001,29.5,16.7,465,15,15,15,15,463
FB4,MC1,2023-10-05T16:30:00Z,19,0.03,85.81,0.988,85.83,19.1,0,1,22.7,13.2,466,15,15,15,15,463
FB4,MC1,2023-10-05T16:45:00Z,18.9,0.03,85.81,0.988,85.83,19,0,1,19.4,11.2,467,15,15,15,15,464
FB4,MC1,2023-10-05T17:00:00Z,18.8,0.03,85.84,0.988,85.86,19,0,1,10.4,4.4,469,15,15,15,15,466
FB4,MC1,2023-10-05T17:15:00Z,18.8,0.02,85.86,0.989,85.87,18.9,0,1,0,0,471,15,15,15,15,468
FB4,MC1,2023-10-05T17:30:00Z,18.7,0.03,85.86,0.988,85.87,18.8,0,1,0,0,476,15,15,15,15,470
FB4,MC1,2023-10-05T17:45:00Z,18.7,0.03,85.87,0.988,85.88,18.8,0,1,0,0,480,15,15,15,15,474
FB4,MC1,2023-10-05T18:00:00Z,18.6,0.02,85.89,0.989,85.91,18.6,0,0.999,0,0,491,15,15,15,15,478
FB4,MC1,2023-10-05T18:15:00Z,18.5,0.03,85.91,0.987,85.93,18.6,0,1,0,0,497,15,15,15,15,474
FB4,MC1,2023-10-05T18:30:00Z,18.4,0.03,85.93,0.988,85.94,18.4,0,1.001,0,0,503,15,15,15,15,472
FB4,MC1,2023-10-05T18:45:00Z,18.4,0.03,85.94,0.987,85.95,18.5,0,1,0,0,505,15,15,15,15,475
FB4,MC1,2023-10-05T19:00:00Z,18.5,0.02,85.94,0.988,85.96,18.5,0,0.999,0,0,510,15,15,15,15,489
FB4,MC1,2023-10-05T19:15:00Z,18.2,0.03,85.94,0.988,85.96,18.3,0,1,0,0,514,15,15,15,15,482
FB4,MC1,2023-10-05T19:30:00Z,18.1,0.02,85.95,0.988,85.97,18.1,0,1,0,0,516,15,15,15,15,472
FB4,MC1,2023-10-05T19:45:00Z,18,0.02,85.98,0.988,86,18,0,1.001,0,0,514,15,15,15,15,465
FB4,MC1,2023-10-05T20:00:00Z,17.8,0.02,86,0.989,86.01,18,0,1,0,0,510,15,15,15,15,462
FB4,MC1,2023-10-05T20:15:00Z,17.8,0.03,86,0.988,86.01,18,0,1,0,0,506,15,15,15,15,463
FB4,MC1,2023-10-05T20:30:00Z,17.7,0.02,86.01,0.988,86.02,17.9,0,1,0,0,506,15,15,15,15,464
FB4,MC1,2023-10-05T20:45:00Z,17.7,0.02,86.03,0.988,86.04,17.9,0,1,0,0,506,15,15,15,15,465
FB4,MC1,2023-10-05T21:00:00Z,17.8,0.02,86.03,0.989,86.04,18,0,1,0,0,508,15,15,15,15,465
FB4,MC1,2023-10-05T21:15:00Z,17.8,0.02,86.03,0.989,86.04,18,0,1.001,0,0,511,15,15,15,15,466
FB4,MC1,2023-10-05T21:30:00Z,17.8,0.02,86.02,0.988,86.04,18,0,1,0,0,516,15,15,15,15,467
FB4,MC1,2023-10-05T21:45:00Z,17.7,0.02,86.01,0.989,86.03,17.8,0,1.001,0,0,526,15,15,15,15,472
FB4,MC1,2023-10-05T22:00:00Z,17.6,0.02,86.01,0.988,86.03,17.7,0,0.999,0,0,534,15,15,15,15,474
FB4,MC1,2023-10-05T22:15:00Z,17.6,0.02,86,0.988,86.02,17.6,0,1,0,0,535,15,15,15,15,466
FB4,MC1,2023-10-05T22:30:00Z,17.7,0.02,86.02,0.988,86.03,17.8,0,1,0,0,535,15,15,15,15,464
FB4,MC1,2023-10-05T22:45:00Z,17.8,0.02,86.02,0.988,86.03,18,0,0.999,0,0,534,15,15,15,15,463
FB4,MC1,2023-10-05T23:00:00Z,17.9,0.03,86.01,0.988,86.02,18.1,0,0.999,0,0,525,15,15,15,15,462
FB4,MC1,2023-10-05T23:15:00Z,17.8,0.03,86.01,0.987,86.02,18,0,1,0,0,522,15,15,15,15,464
FB4,MC1,2023-10-05T23:30:00Z,17.8,0.02,86,0.989,86.01,18.1,0,1,0,0,526,15,15,15,15,465
FB4,MC1,2023-10-05T23:45:00Z,17.9,0.02,85.99,0.989,86,18.1,0,1,0,0,531,15,15,15,15,466
FB4,MC1,2023-10-06T00:00:00Z,17.8,0.02,85.96,0.988,85.98,18.1,0,1.001,0,0,534,15,15,15,15,465
FB4,MC1,2023-10-06T00:15:00Z,17.9,0.02,85.95,0.988,85.97,18.2,0,1,0,0,532,15,15,15,15,461
FB4,MC1,2023-10-06T00:30:00Z,18.1,0.03,85.95,0.986,85.96,18.6,0.02,0.991,0,0,520,15,15,10,15,460
FB4,MC1,2023-10-06T00:45:00Z,18.2,0.06,85.94,0.974,85.96,18.6,0.06,0.973,0,0,504,15,15,3,15,460
FB4,MC1,2023-10-06T01:00:00Z,18.4,0.08,85.92,0.963,85.94,18.8,0.08,0.962,0,0,486,15,15,0,15,459
FB4,MC1,2023-10-06T01:15:00Z,18.4,0.09,85.91,0.959,85.92,18.9,0.1,0.956,0,0,474,15,15,0,15,459
FB4,MC1,2023-10-06T01:30:00Z,18.5,0.09,85.9,0.956,85.91,19,0.11,0.95,0,0,466,15,15,0,15,459
FB4,MC1,2023-10-06T01:45:00Z,18.5,0.11,85.88,0.949,85.9,18.9,0.11,0.948,0,0,463,15,15,0,15,459
FB4,MC1,2023-10-06T02:00:00Z,18.5,0.11,85.88,0.95,85.9,18.9,0.1,0.953,0,0,465,15,15,0,15,459
FB4,MC1,2023-10-06T02:15:00Z,18.3,0.08,85.87,0.961,85.88,18.7,0.08,0.964,0,0,464,15,15,0,15,459
FB4,MC1,2023-10-06T02:30:00Z,18.6,0.13,85.85,0.939,85.87,19.4,0.19,0.916,0,0,460,15,15,0,15,458
FB4,MC1,2023-10-06T02:45:00Z,18.5,0.14,85.84,0.934,85.85,20,0.31,0.869,0,0,458,2,15,0,15,457
FB4,MC1,2023-10-06T03:00:00Z,18.5,0.15,85.82,0.928,85.84,20.2,0.34,0.857,0,0,458,0,15,0,15,456
FB4,MC1,2023-10-06T03:15:00Z,18.9,0.2,85.82,0.907,85.83,20.1,0.32,0.863,0,0,458,0,15,0,15,456
FB4,MC1,2023-10-06T03:30:00Z,18.8,0.2,85.81,0.906,85.83,20.3,0.36,0.848,0,0,458,0,15,0,15,456
FB4,MC1,2023-10-06T03:45:00Z,18.9,0.22,85.82,0.899,85.83,20.3,0.37,0.847,0,0,457,0,15,0,15,457
FB4,MC1,2023-10-06T04:00:00Z,18.9,0.22,85.83,0.897,85.85,19.7,0.28,0.878,0,0,459,0,15,0,15,458
FB4,MC1,2023-10-06T04:15:00Z,18.5,0.17,85.84,0.92,85.86,18.8,0.18,0.919,0,0,459,4,15,0,15,458
FB4,MC1,2023-10-06T04:30:00Z,18.3,0.11,85.85,0.946,85.87,18.8,0.14,0.938,0,0,461,8,15,0,15,459
FB4,MC1,2023-10-06T04:45:00Z,18,0.07,85.86,0.966,85.89,18.6,0.1,0.953,0,0,462,15,15,0,15,459
FB4,MC1,2023-10-06T05:00:00Z,18,0.03,85.87,0.983,85.89,18.5,0.05,0.977,0,0,464,15,15,13,15,461
FB4,MC1,2023-10-06T05:15:00Z,18,0.03,85.88,0.987,85.9,18.4,0.03,0.984,0,0,464,15,15,10,15,459
FB4,MC1,2023-10-06T05:30:00Z,18.1,0.05,85.89,0.975,85.91,18.6,0.08,0.964,0,0,461,15,15,0,15,459
FB4,MC1,2023-10-06T05:45:00Z,18.2,0.05,85.91,0.978,85.92,18.9,0.1,0.956,8.1,8.4,460,15,15,0,15,458
FB4,MC1,2023-10-06T06:00:00Z,18.6,0.04,85.92,0.98,85.94,19.1,0.1,0.957,17.8,19.8,460,14,15,0,15,456
FB4,MC1,2023-10-06T06:15:00Z,19,0.06,85.94,0.974,85.96,19.4,0.11,0.949,21.8,24.2,460,1,15,0,15,456
FB4,MC1,2023-10-06T06:30:00Z,19.5,0.11,85.95,0.951,85.97,19.8,0.16,0.932,25.3,28.2,458,0,15,0,15,454
FB4,MC1,2023-10-06T06:45:00Z,20,0.14,85.97,0.942,85.98,21.3,0.29,0.887,26.6,29.8,458,0,15,0,15,453
FB4,MC1,2023-10-06T07:00:00Z,20.3,0.18,85.98,0.926,86,20.9,0.28,0.888,28.4,32.2,458,0,15,0,15,453
FB4,MC1,2023-10-06T07:15:00Z,20.1,0.18,85.99,0.922,86.01,20.8,0.25,0.899,30.2,34.1,457,0,15,0,15,453
FB4,MC1,2023-10-06T07:30:00Z,20.1,0.18,86.01,0.922,86.02,21.7,0.31,0.878,32.6,37,457,0,15,0,15,453
FB4,MC1,2023-10-06T07:45:00Z,20.4,0.17,86.03,0.927,86.04,22.3,0.34,0.872,41,43.2,457,0,15,0,15,454
FB4,MC1,2023-10-06T08:00:00Z,20.3,0.17,86.04,0.93,86.06,21.6,0.27,0.894,45.2,45.8,458,0,15,0,15,454
FB4,MC1,2023-10-06T08:15:00Z,20.4,0.14,86.06,0.941,86.07,22,0.28,0.894,55.1,40.8,458,0,15,0,15,454
FB4,MC1,2023-10-06T08:30:00Z,20.7,0.1,86.07,0.96,86.09,21.5,0.18,0.93,70.3,43.4,457,0,15,0,15,455
FB4,MC1,2023-10-06T08:45:00Z,21.1,0.12,86.09,0.953,86.11,21.5,0.12,0.952,81.1,47.6,457,0,15,0,15,455
FB4,MC1,2023-10-06T09:00:00Z,21.5,0.14,86.11,0.947,86.12,21.5,0.14,0.943,117.7,71.6,455,0,15,0,15,454
FB4,MC1,2023-10-06T09:15:00Z,21.6,0.21,86.12,0.92,86.14,21.3,0.17,0.934,147.8,90.6,455,0,15,0,15,454
FB4,MC1,2023-10-06T09:30:00Z,22.6,0.22,86.12,0.921,86.13,22.5,0.2,0.925,180.7,89.4,454,0,15,0,15,453
FB4,MC1,2023-10-06T09:45:00Z,23.8,0.36,86.11,0.877,86.13,22.7,0.27,0.902,196.1,89.5,453,0,15,0,15,452
FB4,MC1,2023-10-06T10:00:00Z,24.1,0.44,86.11,0.855,86.13,22.6,0.24,0.913,549,99.4,453,0,15,0,15,453
FB4,MC1,2023-10-06T10:15:00Z,24.2,0.45,86.1,0.851,86.11,23,0.27,0.905,279.4,103.8,455,0,15,0,15,453
FB4,MC1,2023-10-06T10:30:00Z,22.5,0.28,86.08,0.899,86.1,22.2,0.19,0.93,369.3,140.8,455,0,15,0,15,453
FB4,MC1,2023-10-06T10:45:00Z,22,0.2,86.06,0.925,86.07,22.4,0.18,0.933,175.4,101.4,455,0,15,0,15,452
FB4,MC1,2023-10-06T11:00:00Z,23.2,0.26,86.05,0.908,86.06,22.8,0.21,0.924,208.6,121.9,454,0,15,0,15,453
FB4,MC1,2023-10-06T11:15:00Z,23.2,0.3,86.04,0.894,86.06,22.4,0.17,0.937,168.8,100.5,454,0,15,0,15,454
FB4,MC1,2023-10-06T11:30:00Z,22.4,0.21,86.02,0.921,86.03,22.5,0.16,0.94,113.9,60.2,454,0,15,0,15,454
FB4,MC1,2023-10-06T11:45:00Z,21.2,0.16,86.01,0.938,86.02,21.6,0.15,0.943,50.2,28.6,457,0,15,0,15,456
FB4,MC1,2023-10-06T12:00:00Z,20.6,0.1,86,0.958,86.01,20.7,0.06,0.975,51.8,30.4,457,0,15,0,15,456
FB4,MC1,2023-10-06T12:15:00Z,20.6,0.07,85.98,0.973,86,20.7,0.02,0.99,39.6,22.7,457,0,15,0,15,457
FB4,MC1,2023-10-06T12:30:00Z,21.3,0.05,85.96,0.98,85.98,21.1,0.01,0.997,124.5,67,454,0,15,0,15,455
FB4,MC1,2023-10-06T12:45:00Z,21.4,0.13,85.95,0.948,85.97,21.4,0.08,0.97,91.4,52.2,456,0,15,0,15,455
FB4,MC1,2023-10-06T13:00:00Z,21.2,0.12,85.93,0.951,85.94,21.5,0.09,0.966,73.1,40.6,456,0,15,0,15,456
FB4,MC1,2023-10-06T13:15:00Z,21.5,0.09,85.9,0.963,85.92,21.3,0.03,0.988,62.6,34.8,456,0,15,0,15,457
FB4,MC1,2023-10-06T13:30:00Z,21,0.09,85.9,0.963,85.91,21.1,0.03,0.987,62.6,34.4,456,0,15,0,15,456
FB4,MC1,2023-10-06T13:45:00Z,21.3,0.08,85.88,0.967,85.89,21.4,0.04,0.984,65.4,34.8,457,0,15,0,15,457
FB4,MC1,2023-10-06T14:00:00Z,21.4,0.09,85.85,0.966,85.87,21.5,0.06,0.978,78.9,41.7,455,0,15,0,15,455
FB4,MC1,2023-10-06T14:15:00Z,22.4,0.12,85.82,0.956,85.83,22,0.07,0.975,142.1,165.9,454,0,15,0,15,454
FB4,MC1,2023-10-06T14:30:00Z,23.1,0.23,85.81,0.918,85.83,22,0.11,0.958,297.9,104.4,453,0,15,0,15,454
FB4,MC1,2023-10-06T14:45:00Z,22.3,0.24,85.8,0.909,85.82,22,0.13,0.949,83.3,50.9,457,0,15,0,15,456
FB4,MC1,2023-10-06T15:00:00Z,21.2,0.12,85.8,0.952,85.82,21.3,0.07,0.971,54.2,34.2,456,0,15,0,15,456
FB4,MC1,2023-10-06T15:15:00Z,21.2,0.11,85.81,0.957,85.82,21.4,0.07,0.974,48.5,27.6,457,0,15,0,15,457
FB4,MC1,2023-10-06T15:30:00Z,21.3,0.07,85.81,0.972,85.82,21.6,0.04,0.984,21.4,12.6,460,5,15,3,15,461
FB4,MC1,2023-10-06T15:45:00Z,21.3,0.05,85.81,0.978,85.83,21.2,0.01,0.997,20,11.4,460,9,15,13,15,460
FB4,MC1,2023-10-06T16:00:00Z,21.2,0.03,85.81,0.988,85.82,21.1,0,1,23.8,13.7,460,8,15,8,15,460
FB4,MC1,2023-10-06T16:15:00Z,21.2,0.03,85.81,0.986,85.82,21,0,0.999,20.7,12.1,461,10,15,9,15,461
FB4,MC1,2023-10-06T16:30:00Z,21.1,0.03,85.81,0.986,85.83,20.8,0,1,10.4,4.6,462,15,15,15,15,462
FB4,MC1,2023-10-06T16:45:00Z,20.8,0.03,85.8,0.988,85.82,20.5,0,1.001,11.4,6.4,462,15,15,15,15,461
FB4,MC1,2023-10-06T17:00:00Z,20.7,0.03,85.82,0.987,85.83,20.6,0,1,9.9,3.5,462,15,15,15,15,461
FB4,MC1,2023-10-06T17:15:00Z,20.6,0.03,85.85,0.987,85.86,20.6,0,0.999,1.1,0,480,15,15,15,15,472
FB4,MC1,2023-10-06T17:30:00Z,20.6,0.03,85.86,0.987,85.88,20.5,0,0.999,0,0,512,15,15,15,15,494
FB4,MC1,2023-10-06T17:45:00Z,20.4,0.03,85.89,0.988,85.9,20.5,0,0.999,0,0,504,15,15,15,15,492
FB4,MC1,2023-10-06T18:00:00Z,20.4,0.03,85.89,0.987,85.91,20.3,0,1,0,0,498,15,15,15,15,498
FB4,MC1,2023-10-06T18:15:00Z,20.1,0.03,85.92,0.989,85.93,20.2,0,1,0,0,915,15,15,15,15,706
FB4,MC1,2023-10-06T18:30:00Z,19.9,0.03,85.94,0.989,85.95,20,0,1,0,0,881,15,15,15,15,676
FB4,MC1,2023-10-06T18:45:00Z,19.8,0.02,85.96,0.989,85.98,19.9,0,1.001,0,0,881,15,15,15,15,673
FB4,MC1,2023-10-06T19:00:00Z,19.7,0.03,85.93,0.988,85.95,19.8,0,1,0,0,879,15,15,15,15,665
FB4,MC1,2023-10-06T19:15:00Z,19.7,0.03,85.95,0.988,85.96,19.8,0,1,0,0,876,15,15,15,15,665
FB4,MC1,2023-10-06T19:30:00Z,19.7,0.03,85.95,0.988,85.97,19.7,0,1,0,0,882,15,15,15,15,674
FB4,MC1,2023-10-06T19:45:00Z,19.6,0.03,85.97,0.987,85.98,19.7,0,1,0,0,880,15,15,15,15,674
FB4,MC1,2023-10-06T20:00:00Z,19.5,0.03,85.97,0.988,85.99,19.4,0,0.999,0,0,876,15,15,15,15,670
FB4,MC1,2023-10-06T20:15:00Z,19.4,0.03,85.98,0.987,86,19.4,0,1,0,0,885,15,15,15,15,672
FB4,MC1,2023-10-06T20:30:00Z,19.2,0.03,86.01,0.988,86.03,19.2,0,1,0,0,883,15,15,15,15,677
FB4,MC1,2023-10-06T20:45:00Z,18.9,0.03,86.03,0.988,86.05,18.9,0,1.001,0,0,886,15,15,15,15,673
FB4,MC1,2023-10-06T21:00:00Z,18.5,0.03,86.03,0.988,86.05,19,0,0.998,0,0,874,15,15,15,15,633
FB4,MC1,2023-10-06T21:15:00Z,18.5,0.03,86.03,0.987,86.04,19.1,0.05,0.976,0,0,881,15,15,15,15,643
FB4,MC1,2023-10-06T21:30:00Z,18.5,0.03,86.02,0.986,86.03,19.1,0.07,0.968,0,0,863,15,15,15,15,624
FB4,MC1,2023-10-06T21:45:00Z,18.5,0.03,86.02,0.988,86.03,19.2,0.06,0.972,0,0,913,15,15,15,15,716
FB4,MC1,2023-10-06T22:00:00Z,18.5,0.03,86.01,0.987,86.02,18.9,0.02,0.989,0,0,923,15,15,15,15,710
FB4,MC1,2023-10-06T22:15:00Z,18.6,0.03,86.01,0.987,86.02,19.1,0,1,0,0,924,15,15,15,15,704
FB4,MC1,2023-10-06T22:30:00Z,18.8,0.03,86,0.988,86.02,19.2,0,1,0,0,955,15,15,15,15,748
FB4,MC1,2023-10-06T22:45:00Z,18.9,0.02,86,0.989,86.01,19.2,0,1,0,0,979,15,15,15,15,918
FB4,MC1,2023-10-06T23:00:00Z,18.9,0.03,86.01,0.989,86.03,19,0,1,0,0,991,15,15,15,15,792
FB4,MC1,2023-10-06T23:15:00Z,18.9,0.02,86.02,0.989,86.03,19,0,1.001,0,0,816,15,15,15,15,699
FB4,MC1,2023-10-06T23:30:00Z,18.8,0.02,86.01,0.989,86.02,18.8,0,1,0,0,703,15,15,15,15,689
FB4,MC1,2023-10-06T23:45:00Z,18.7,0.02,85.99,0.989,86,18.7,0,1,0,0,744,15,15,15,15,668
FB4,MC1,2023-10-07T00:00:00Z,18.8,0.02,85.97,0.989,85.99,18.8,0,1.001,0,0,864,15,15,15,15,629
FB4,MC1,2023-10-07T00:15:00Z,18.8,0.03,85.97,0.988,85.98,18.8,0,1,0,0,627,15,15,15,15,627
FB4,MC1,2023-10-07T00:30:00Z,18.9,0.02,85.96,0.989,85.98,19,0,1,0,0,634,15,15,15,15,624
FB4,MC1,2023-10-07T00:45:00Z,18.8,0.02,85.96,0.989,85.97,18.9,0,1,0,0,633,15,15,15,15,622
FB4,MC1,2023-10-07T01:00:00Z,18.8,0.03,85.93,0.988,85.94,18.9,0,1,0,0,623,15,15,15,15,617
FB4,MC1,2023-10-07T01:15:00Z,18.8,0.03,85.93,0.988,85.94,18.9,0,1,0,0,615,15,15,15,15,613
FB4,MC1,2023-10-07T01:30:00Z,18.7,0.02,85.9,0.989,85.91,18.9,0,1.001,0,0,602,15,15,15,15,610
FB4,MC1,2023-10-07T01:45:00Z,18.7,0.02,85.89,0.989,85.9,18.8,0,1.001,0,0,592,15,15,15,15,605
FB4,MC1,2023-10-07T02:00:00Z,18.6,0.02,85.87,0.988,85.88,18.8,0,1,0,0,574,15,15,15,15,607
FB4,MC1,2023-10-07T02:15:00Z,18.6,0.02,85.89,0.989,85.9,18.8,0,1,0,0,564,15,15,15,15,608
FB4,MC1,2023-10-07T02:30:00Z,18.6,0.02,85.89,0.989,85.9,18.7,0,1,0,0,560,15,15,15,15,609
FB4,MC1,2023-10-07T02:45:00Z,18.6,0.03,85.88,0.988,85.9,18.8,0,1,0,0,562,15,15,15,15,608
FB4,MC1,2023-10-07T03:00:00Z,18.6,0.03,85.88,0.987,85.89,18.7,0,1.001,0,0,558,15,15,15,15,610
FB4,MC1,2023-10-07T03:15:00Z,18.6,0.03,85.87,0.987,85.88,18.7,0,1.001,0,0,568,15,15,15,15,611
FB4,MC1,2023-10-07T03:30:00Z,18.5,0.03,85.86,0.988,85.87,18.6,0,1,0,0,557,15,15,15,15,608
FB4,MC1,2023-10-07T03:45:00Z,18.4,0.02,85.85,0.989,85.87,18.7,0,1,0,0,541,15,15,15,15,603
FB4,MC1,2023-10-07T04:00:00Z,18.4,0.03,85.87,0.988,85.88,18.8,0,1,0,0,519,15,15,15,15,594
FB4,MC1,2023-10-07T04:15:00Z,18.4,0.03,85.88,0.987,85.89,18.8,0,1,0,0,500,15,15,15,15,587
FB4,MC1,2023-10-07T04:30:00Z,18.5,0.02,85.88,0.989,85.89,18.7,0,1,0,0,483,15,15,15,15,581
FB4,MC1,2023-10-07T04:45:00Z,18.5,0.03,85.9,0.988,85.92,18.7,0,1.001,0,0,475,15,15,15,15,576
FB4,MC1,2023-10-07T05:00:00Z,18.6,0.03,85.91,0.988,85.93,18.6,0,1,0,0,477,15,15,15,15,578
FB4,MC1,2023-10-07T05:15:00Z,18.5,0.02,85.91,0.989,85.93,18.6,0,1,0,0,478,15,15,15,15,578
FB4,MC1,2023-10-07T05:30:00Z,18.4,0.03,85.93,0.988,85.94,18.4,0,1,0,0,474,15,15,15,15,572
FB4,MC1,2023-10-07T05:45:00Z,18.4,0.03,85.93,0.988,85.94,18.4,0,1,0,0,472,15,15,15,15,568
FB4,MC1,2023-10-07T06:00:00Z,18.2,0.02,85.93,0.988,85.95,18.3,0,1.001,4.6,1.6,470,15,15,15,15,559
FB4,MC1,2023-10-07T06:15:00Z,18.2,0.03,85.96,0.988,85.97,18.2,0,1.001,10.1,6.6,471,15,15,15,15,553
FB4,MC1,2023-10-07T06:30:00Z,18.2,0.02,85.98,0.989,85.99,18.3,0,1,9.5,5.7,472,15,15,15,15,548
FB4,MC1,2023-10-07T06:45:00Z,18.4,0.03,85.99,0.988,86.01,18.4,0,1,14.6,9.2,472,15,15,15,15,543
FB4,MC1,2023-10-07T07:00:00Z,18.3,0.03,86,0.988,86.02,18.3,0,1,21.6,15.9,471,15,15,15,15,529
FB4,MC1,2023-10-07T07:15:00Z,18.4,0.03,86,0.988,86.02,18.4,0,1,28.6,20.7,472,15,15,15,15,518
FB4,MC1,2023-10-07T07:30:00Z,18.4,0.03,86.01,0.988,86.02,18.4,0,0.999,33.9,22.3,470,15,15,15,15,591
FB4,MC1,2023-10-07T07:45:00Z,18.3,0.02,86.02,0.988,86.03,18.3,0,1,46.5,33.9,466,15,15,15,15,573
