Tree,MC,Timestamp,Port5_Temp,Port5_Atmos_pressure,Port5_RH,Port5_VPD,Port3_RH,Port3_Atmos_pressure,Port3_Temp,Port3_VPD,Port1_Solar,Port2_Solar,Port4_LW_minutes,Port4_LW_minutes_H,Port4_LWS_Count,Port6_LW_minutes_H,Port6_LWS_Count,Port6_LW_minutes
FB5,MC3,2023-09-03T02:30:00Z,17.9,86.1,1,0,0.999,86.08,18,0,0,0,15,15,595,15,467,15
FB5,MC3,2023-09-03T02:45:00Z,17.9,86.09,1,0,1,86.07,17.9,0,0,0,15,15,612,15,468,15
FB5,MC3,2023-09-03T03:00:00Z,17.6,86.06,0.999,0,1.001,86.04,17.6,0,0,0,15,15,601,15,462,15
FB5,MC3,2023-09-03T03:15:00Z,17.4,86.05,1,0,1,86.03,17.4,0,0,0,15,15,580,6,458,15
FB5,MC3,2023-09-03T03:30:00Z,17.4,86.05,1,0,1,86.03,17.5,0,0,0,15,15,533,0,457,15
FB5,MC3,2023-09-03T03:45:00Z,17.4,86.05,1,0,1,86.03,17.5,0,0,0,15,15,515,0,457,15
FB5,MC3,2023-09-03T04:00:00Z,17.4,86.04,1,0,1.001,86.01,17.5,0,0,0,15,15,496,0,457,15
FB5,MC3,2023-09-03T04:15:00Z,17.4,86.03,0.999,0,1,86.01,17.4,0,0,0,15,15,484,0,457,15
FB5,MC3,2023-09-03T04:30:00Z,17.3,86.03,1,0,1,86.01,17.4,0,0,0,15,15,470,0,457,15
FB5,MC3,2023-09-03T04:45:00Z,17.4,86.03,0.988,0.02,0.991,86.01,17.5,0.02,0,0,15,11,458,0,456,15
FB5,MC3,2023-09-03T05:00:00Z,17.5,86.05,0.97,0.06,0.979,86.03,17.6,0.04,0,0,15,0,458,0,456,15
FB5,MC3,2023-09-03T05:15:00Z,17.4,86.08,0.975,0.05,0.986,86.05,17.4,0.03,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-03T05:30:00Z,17.4,86.08,0.983,0.03,0.995,86.06,17.5,0.01,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-03T05:45:00Z,17.6,86.1,0.983,0.03,0.996,86.07,17.7,0.01,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-03T06:00:00Z,17.7,86.13,0.984,0.03,0.998,86.1,17.7,0.01,9,6.4,15,13,463,0,456,15
FB5,MC3,2023-09-03T06:15:00Z,17.7,86.14,0.989,0.02,1,86.12,17.8,0,18.3,13.9,15,2,459,0,456,15
FB5,MC3,2023-09-03T06:30:00Z,17.8,86.17,0.992,0.02,1,86.15,17.8,0,19.6,14.8,15,5,466,0,457,15
FB5,MC3,2023-09-03T06:45:00Z,17.8,86.2,1.001,0,1,86.17,17.8,0,26,20,15,15,464,0,458,15
FB5,MC3,2023-09-03T07:00:00Z,17.9,86.21,1,0,1.001,86.19,17.9,0,38.8,30,15,15,461,0,457,15
FB5,MC3,2023-09-03T07:15:00Z,17.9,86.24,1,0,1,86.21,17.9,0,36.1,27.8,15,15,461,0,458,15
FB5,MC3,2023-09-03T07:30:00Z,17.8,86.25,1,0,1,86.22,17.9,0,60.4,47.6,15,10,459,0,457,15
FB5,MC3,2023-09-03T07:45:00Z,18.1,86.26,1,0,1.001,86.23,18.1,0,74.9,59.1,15,0,459,0,456,15
FB5,MC3,2023-09-03T08:00:00Z,18.3,86.27,1.001,0,1.001,86.24,18.3,0,97,77.3,15,0,458,0,456,15
FB5,MC3,2023-09-03T08:15:00Z,18.7,86.26,0.999,0,1,86.23,18.8,0,121,89.2,15,0,456,0,455,15
FB5,MC3,2023-09-03T08:30:00Z,19.2,86.25,0.981,0.04,0.99,86.23,19.2,0.02,136.6,112.1,15,0,455,0,455,15
FB5,MC3,2023-09-03T08:45:00Z,19.7,86.25,0.956,0.1,0.966,86.23,19.8,0.08,354.3,100.5,15,0,452,0,454,15
FB5,MC3,2023-09-03T09:00:00Z,19.6,86.27,0.948,0.12,0.958,86.25,19.7,0.1,249,109.3,15,0,454,0,454,15
FB5,MC3,2023-09-03T09:15:00Z,19.6,86.28,0.955,0.1,0.964,86.26,19.7,0.08,215,114.6,15,0,452,0,454,15
FB5,MC3,2023-09-03T09:30:00Z,20,86.27,0.941,0.14,0.948,86.25,20.2,0.12,214.4,111.3,15,0,452,0,453,15
FB5,MC3,2023-09-03T09:45:00Z,20.1,86.26,0.935,0.15,0.946,86.24,20.2,0.13,166.6,120.8,15,0,453,0,453,15
FB5,MC3,2023-09-03T10:00:00Z,20.3,86.26,0.933,0.16,0.944,86.23,20.4,0.13,418.6,124.5,15,0,451,0,453,15
FB5,MC3,2023-09-03T10:15:00Z,20.8,86.26,0.917,0.2,0.927,86.24,20.9,0.18,175.6,146.5,15,0,452,0,452,15
FB5,MC3,2023-09-03T10:30:00Z,20.4,86.27,0.928,0.17,0.943,86.24,20.4,0.14,160.4,183.3,15,0,454,0,453,15
FB5,MC3,2023-09-03T10:45:00Z,20.2,86.27,0.943,0.13,0.957,86.24,20.2,0.1,206.7,531.4,15,0,453,0,452,15
FB5,MC3,2023-09-03T11:00:00Z,20.8,86.26,0.914,0.21,0.929,86.24,20.8,0.17,220.6,671.8,15,0,453,0,452,15
FB5,MC3,2023-09-03T11:15:00Z,20.4,86.25,0.936,0.15,0.951,86.23,20.4,0.12,185.1,255.4,15,6,456,1,452,15
FB5,MC3,2023-09-03T11:30:00Z,21.1,86.24,0.928,0.18,0.942,86.21,21,0.14,147.2,533.6,15,0,453,0,451,15
FB5,MC3,2023-09-03T11:45:00Z,21.3,86.23,0.904,0.24,0.92,86.2,21.3,0.2,192.8,251,15,0,453,0,451,15
FB5,MC3,2023-09-03T12:00:00Z,21.3,86.24,0.908,0.23,0.922,86.21,21.4,0.2,551.5,168.1,15,0,451,0,451,15
FB5,MC3,2023-09-03T12:15:00Z,21.7,86.23,0.886,0.3,0.901,86.21,21.7,0.26,590.9,145.2,15,0,451,0,451,15
FB5,MC3,2023-09-03T12:30:00Z,22.1,86.2,0.883,0.31,0.897,86.18,22.2,0.28,241.3,138.4,15,0,451,0,451,15
FB5,MC3,2023-09-03T12:45:00Z,22.3,86.18,0.861,0.37,0.878,86.15,22.2,0.33,234,134.8,15,0,452,0,451,15
FB5,MC3,2023-09-03T13:00:00Z,21.6,86.18,0.906,0.24,0.922,86.15,21.5,0.2,162.6,122.7,15,0,453,0,452,15
FB5,MC3,2023-09-03T13:15:00Z,21.8,86.16,0.922,0.2,0.934,86.14,21.9,0.17,199.4,135.3,15,0,451,0,451,15
FB5,MC3,2023-09-03T13:30:00Z,21.9,86.14,0.912,0.23,0.93,86.12,21.8,0.18,266.4,149.8,15,0,452,0,451,15
FB5,MC3,2023-09-03T13:45:00Z,21.3,86.13,0.926,0.19,0.941,86.1,21.2,0.15,135.3,98.5,15,0,454,0,453,15
FB5,MC3,2023-09-03T14:00:00Z,20.4,86.11,0.952,0.12,0.965,86.08,20.4,0.08,117.4,91,15,0,454,0,453,15
FB5,MC3,2023-09-03T14:15:00Z,20.2,86.08,0.962,0.09,0.975,86.06,20.3,0.06,72.7,56.4,15,0,455,0,454,15
FB5,MC3,2023-09-03T14:30:00Z,20,86.07,0.968,0.08,0.977,86.04,20,0.05,75.4,55.7,15,0,454,0,453,15
FB5,MC3,2023-09-03T14:45:00Z,20.2,86.05,0.958,0.1,0.969,86.02,20.3,0.07,76,58.8,15,0,454,0,453,15
FB5,MC3,2023-09-03T15:00:00Z,20,86.04,0.952,0.11,0.963,86.02,20.1,0.09,44.1,34.6,15,0,455,0,453,15
FB5,MC3,2023-09-03T15:15:00Z,20,86.04,0.956,0.1,0.967,86.01,20.1,0.08,45.6,37.4,15,0,455,0,453,15
FB5,MC3,2023-09-03T15:30:00Z,19.8,86.05,0.971,0.07,0.983,86.02,19.8,0.04,68.3,73.2,15,0,455,0,453,15
FB5,MC3,2023-09-03T15:45:00Z,21.4,86.04,0.94,0.15,0.952,86.02,21.4,0.12,160.6,401.2,15,0,451,0,450,6
FB5,MC3,2023-09-03T16:00:00Z,21.9,86.05,0.904,0.25,0.916,86.02,22,0.22,111.9,87.3,15,0,452,0,451,15
FB5,MC3,2023-09-03T16:15:00Z,21.1,86.05,0.927,0.18,0.942,86.02,21.1,0.14,89.5,72,15,0,454,0,452,15
FB5,MC3,2023-09-03T16:30:00Z,20.6,86.07,0.947,0.13,0.961,86.04,20.6,0.1,62.3,48,15,0,455,0,453,15
FB5,MC3,2023-09-03T16:45:00Z,19.8,86.07,0.958,0.1,0.972,86.04,19.8,0.07,59.3,44.7,15,0,455,0,453,15
FB5,MC3,2023-09-03T17:00:00Z,19.5,86.08,0.975,0.06,0.989,86.05,19.5,0.02,38.3,31.1,15,0,456,0,454,15
FB5,MC3,2023-09-03T17:15:00Z,19.6,86.09,0.977,0.05,0.989,86.06,19.7,0.03,55.7,45.8,15,0,456,0,454,15
FB5,MC3,2023-09-03T17:30:00Z,19.4,86.1,0.973,0.06,0.985,86.07,19.5,0.03,20.1,15.2,15,0,456,0,454,15
FB5,MC3,2023-09-03T17:45:00Z,19.2,86.12,0.976,0.05,0.99,86.09,19.3,0.02,6.6,3.7,15,0,458,0,455,15
FB5,MC3,2023-09-03T18:00:00Z,19,86.12,0.985,0.03,0.998,86.1,19,0.01,0,0,15,0,459,0,455,15
FB5,MC3,2023-09-03T18:15:00Z,18.9,86.14,0.99,0.02,1,86.12,18.9,0,0,0,15,0,459,0,455,15
FB5,MC3,2023-09-03T18:30:00Z,18.9,86.15,0.997,0.01,0.999,86.12,18.9,0,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-03T18:45:00Z,18.8,86.16,0.998,0,0.999,86.13,18.8,0,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-03T19:00:00Z,18.6,86.16,0.997,0.01,1,86.13,18.6,0,0,0,15,0,460,0,456,15
FB5,MC3,2023-09-03T19:15:00Z,18.5,86.16,0.999,0,1,86.13,18.5,0,0,0,15,7,460,0,457,15
FB5,MC3,2023-09-03T19:30:00Z,18.3,86.16,1.001,0,1,86.13,18.4,0,0,0,15,14,460,0,457,15
FB5,MC3,2023-09-03T19:45:00Z,18.4,86.18,1.001,0,1,86.16,18.4,0,0,0,15,10,460,0,456,15
FB5,MC3,2023-09-03T20:00:00Z,18.4,86.2,0.999,0,1,86.17,18.5,0,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-03T20:15:00Z,18.3,86.22,1,0,1,86.19,18.4,0,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-03T20:30:00Z,18.8,86.22,0.985,0.03,0.993,86.19,18.8,0.01,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-03T20:45:00Z,18.7,86.24,0.979,0.04,0.989,86.21,18.8,0.02,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-03T21:00:00Z,18.9,86.24,0.972,0.06,0.984,86.22,19,0.04,0,0,15,0,457,4,459,15
FB5,MC3,2023-09-03T21:15:00Z,18.9,86.26,0.974,0.06,0.987,86.23,19,0.03,0,0,15,13,464,12,461,15
FB5,MC3,2023-09-03T21:30:00Z,18.7,86.27,0.983,0.04,0.996,86.24,18.7,0.01,0,0,15,15,463,1,457,15
FB5,MC3,2023-09-03T21:45:00Z,18.5,86.27,0.996,0.01,1,86.25,18.5,0,0,0,15,15,463,0,456,15
FB5,MC3,2023-09-03T22:00:00Z,18.4,86.27,1,0,0.999,86.25,18.4,0,0,0,15,15,580,12,546,15
FB5,MC3,2023-09-03T22:15:00Z,18.3,86.27,1,0,1.001,86.24,18.2,0,0,0,15,15,735,15,1066,15
FB5,MC3,2023-09-03T22:30:00Z,18.2,86.29,1.001,0,0.999,86.26,18.2,0,0,0,15,15,909,15,1000,15
FB5,MC3,2023-09-03T22:45:00Z,18,86.3,1.001,0,0.999,86.27,18,0,0,0,15,15,862,15,1004,15
FB5,MC3,2023-09-03T23:00:00Z,17.4,86.3,1,0,1,86.27,17.5,0,0,0,15,15,730,15,846,15
FB5,MC3,2023-09-03T23:15:00Z,17.1,86.29,1,0,1,86.26,17.2,0,0,0,15,15,717,15,670,15
FB5,MC3,2023-09-03T23:30:00Z,17.1,86.28,1.001,0,1,86.25,17.1,0,0,0,15,15,925,15,714,15
FB5,MC3,2023-09-03T23:45:00Z,17.4,86.28,1,0,1.001,86.25,17.5,0,0,0,15,15,772,15,714,15
FB5,MC3,2023-09-04T00:00:00Z,17.6,86.27,1,0,1.001,86.25,17.6,0,0,0,15,15,787,15,771,15
FB5,MC3,2023-09-04T00:15:00Z,17.4,86.26,1,0,1,86.23,17.5,0,0,0,15,15,735,15,787,15
FB5,MC3,2023-09-04T00:30:00Z,17.3,86.25,1,0,0.999,86.22,17.4,0,0,0,15,15,749,15,873,15
FB5,MC3,2023-09-04T00:45:00Z,17.6,86.23,0.999,0,1,86.2,17.7,0,0,0,15,15,647,15,571,15
FB5,MC3,2023-09-04T01:00:00Z,17.5,86.19,1,0,1,86.17,17.6,0,0,0,15,15,637,15,551,15
FB5,MC3,2023-09-04T01:15:00Z,17.6,86.17,0.999,0,1,86.14,17.7,0,0,0,15,15,640,15,574,15
FB5,MC3,2023-09-04T01:30:00Z,17.5,86.16,1,0,1,86.13,17.6,0,0,0,15,15,617,15,549,15
FB5,MC3,2023-09-04T01:45:00Z,17.4,86.15,1,0,1,86.12,17.5,0,0,0,15,15,603,15,528,15
FB5,MC3,2023-09-04T02:00:00Z,17.4,86.12,1.001,0,1.001,86.09,17.4,0,0,0,15,15,603,15,523,15
FB5,MC3,2023-09-04T02:15:00Z,17.3,86.1,0.999,0,1,86.08,17.4,0,0,0,15,15,593,15,512,15
FB5,MC3,2023-09-04T02:30:00Z,17.4,86.09,0.999,0,0.999,86.06,17.4,0,0,0,15,15,585,15,505,15
FB5,MC3,2023-09-04T02:45:00Z,17.2,86.08,1,0,1,86.05,17.2,0,0,0,15,15,575,15,495,15
FB5,MC3,2023-09-04T03:00:00Z,17,86.09,1.001,0,0.999,86.06,17.2,0,0,0,15,15,576,15,496,15
FB5,MC3,2023-09-04T03:15:00Z,17,86.1,1,0,0.999,86.07,17.1,0,0,0,15,15,576,15,495,15
FB5,MC3,2023-09-04T03:30:00Z,17,86.1,1,0,0.999,86.07,17,0,0,0,15,15,576,15,495,15
FB5,MC3,2023-09-04T03:45:00Z,17,86.08,1,0,1,86.06,17,0,0,0,15,15,577,15,494,15
FB5,MC3,2023-09-04T04:00:00Z,17,86.08,1.001,0,1.001,86.05,17.1,0,0,0,15,15,573,15,491,15
FB5,MC3,2023-09-04T04:15:00Z,17.1,86.08,1,0,0.999,86.05,17.2,0,0,0,15,15,567,15,488,15
FB5,MC3,2023-09-04T04:30:00Z,17.1,86.08,1.001,0,1,86.05,17.2,0,0,0,15,15,563,15,484,15
FB5,MC3,2023-09-04T04:45:00Z,17.1,86.08,0.999,0,0.999,86.05,17.1,0,0,0,15,15,556,15,477,15
FB5,MC3,2023-09-04T05:00:00Z,17.1,86.09,0.995,0.01,1,86.06,17.1,0,0,0,15,15,543,15,481,15
FB5,MC3,2023-09-04T05:15:00Z,17.4,86.1,0.987,0.03,0.999,86.07,17.4,0,0,0,15,15,520,15,471,15
FB5,MC3,2023-09-04T05:30:00Z,17.4,86.08,0.978,0.04,0.991,86.06,17.5,0.02,0,0,15,15,485,13,459,15
FB5,MC3,2023-09-04T05:45:00Z,17.6,86.09,0.972,0.06,0.98,86.06,17.8,0.04,3.3,1.8,15,15,464,0,456,15
FB5,MC3,2023-09-04T06:00:00Z,17.6,86.1,0.972,0.06,0.982,86.08,17.7,0.04,13.7,10.3,15,8,459,0,456,15
FB5,MC3,2023-09-04T06:15:00Z,17.6,86.13,0.971,0.06,0.979,86.1,17.8,0.04,27.8,20.1,15,0,457,0,455,15
FB5,MC3,2023-09-04T06:30:00Z,17.9,86.15,0.965,0.07,0.973,86.13,18,0.06,41,28.4,15,0,457,0,455,15
FB5,MC3,2023-09-04T06:45:00Z,18.2,86.18,0.963,0.08,0.975,86.15,18.3,0.05,38.5,29.3,15,0,456,0,455,15
FB5,MC3,2023-09-04T07:00:00Z,18.6,86.21,0.964,0.08,0.973,86.18,18.7,0.06,56.8,56.6,15,0,456,0,455,15
FB5,MC3,2023-09-04T07:15:00Z,18.5,86.22,0.972,0.06,0.983,86.2,18.6,0.04,61.9,47.4,15,0,458,0,456,15
FB5,MC3,2023-09-04T07:30:00Z,18.1,86.24,0.991,0.02,0.999,86.22,18.2,0,43,33,15,0,460,0,457,15
FB5,MC3,2023-09-04T07:45:00Z,18.2,86.26,1,0,1,86.24,18.2,0,67.9,52.6,15,0,457,0,456,15
FB5,MC3,2023-09-04T08:00:00Z,18.4,86.28,0.999,0,1,86.25,18.4,0,65,49.6,15,0,457,0,456,15
FB5,MC3,2023-09-04T08:15:00Z,18.5,86.27,0.999,0,1,86.25,18.6,0,98.3,75.3,15,9,457,11,469,15
FB5,MC3,2023-09-04T08:30:00Z,18.7,86.28,0.996,0.01,1,86.25,18.8,0,97.6,74.3,15,0,457,6,456,15
FB5,MC3,2023-09-04T08:45:00Z,18.8,86.29,0.993,0.02,1,86.27,18.9,0,95.8,72.5,15,0,457,0,455,15
FB5,MC3,2023-09-04T09:00:00Z,18.9,86.31,0.994,0.01,1,86.28,19,0,74.2,56.9,15,0,457,0,456,15
FB5,MC3,2023-09-04T09:15:00Z,19,86.3,0.995,0.01,1,86.27,19,0,98.7,74,15,3,457,7,461,15
FB5,MC3,2023-09-04T09:30:00Z,19.3,86.3,0.992,0.02,0.999,86.28,19.4,0,166.8,127.3,15,4,455,9,455,15
FB5,MC3,2023-09-04T09:45:00Z,19.8,86.3,0.983,0.04,0.992,86.27,19.8,0.02,158.9,118.1,15,0,454,0,454,15
FB5,MC3,2023-09-04T10:00:00Z,19.8,86.3,0.972,0.06,0.983,86.28,19.8,0.04,93.9,72.3,15,0,455,0,455,15
FB5,MC3,2023-09-04T10:15:00Z,19.5,86.3,0.978,0.05,0.99,86.28,19.6,0.02,78.4,58.2,15,3,464,4,471,15
FB5,MC3,2023-09-04T10:30:00Z,19.1,86.29,0.985,0.03,0.998,86.27,19.1,0,93.6,71,15,15,475,15,496,15
FB5,MC3,2023-09-04T10:45:00Z,19.4,86.28,0.988,0.03,0.998,86.25,19.6,0.01,169,179.3,15,4,454,11,454,15
FB5,MC3,2023-09-04T11:00:00Z,20.6,86.27,0.963,0.09,0.966,86.24,20.9,0.08,236,419.1,15,0,452,0,452,15
FB5,MC3,2023-09-04T11:15:00Z,21.3,86.27,0.922,0.2,0.936,86.25,21.2,0.16,156.9,149.6,15,0,453,0,452,15
FB5,MC3,2023-09-04T11:30:00Z,20.8,86.25,0.938,0.15,0.951,86.23,20.8,0.12,121.8,95.4,15,0,454,0,453,15
FB5,MC3,2023-09-04T11:45:00Z,20.3,86.25,0.954,0.11,0.965,86.23,20.4,0.08,156.9,119.2,15,0,453,0,452,15
FB5,MC3,2023-09-04T12:00:00Z,20.8,86.24,0.952,0.12,0.957,86.21,21.1,0.11,210.9,148.9,15,0,452,0,452,15
FB5,MC3,2023-09-04T12:15:00Z,21.4,86.22,0.949,0.13,0.947,86.19,21.8,0.14,256.9,171,15,0,452,0,452,15
FB5,MC3,2023-09-04T12:30:00Z,21.2,86.2,0.941,0.15,0.95,86.17,21.2,0.13,154.7,116.1,15,0,454,0,453,15
FB5,MC3,2023-09-04T12:45:00Z,20.5,86.17,0.967,0.08,0.981,86.15,20.5,0.05,90.1,70.5,15,0,454,0,453,15
FB5,MC3,2023-09-04T13:00:00Z,20.5,86.15,0.97,0.07,0.98,86.13,20.6,0.05,166.1,127.4,15,0,453,0,452,15
FB5,MC3,2023-09-04T13:15:00Z,20.8,86.13,0.954,0.11,0.965,86.11,20.9,0.09,186,134.2,15,0,454,0,453,15
FB5,MC3,2023-09-04T13:30:00Z,20.5,86.13,0.963,0.09,0.975,86.1,20.5,0.06,128.4,99.6,15,0,454,0,453,15
FB5,MC3,2023-09-04T13:45:00Z,20.6,86.11,0.964,0.09,0.973,86.08,20.8,0.07,180.7,137.5,15,0,454,0,452,15
FB5,MC3,2023-09-04T14:00:00Z,20.8,86.09,0.958,0.1,0.969,86.06,20.9,0.08,183.3,135.7,15,0,453,0,452,15
FB5,MC3,2023-09-04T14:15:00Z,20.6,86.08,0.963,0.09,0.976,86.05,20.6,0.06,110.6,85.5,15,1,461,6,462,15
FB5,MC3,2023-09-04T14:30:00Z,19.8,86.06,0.987,0.03,0.999,86.03,19.9,0,113,85.5,15,4,455,6,454,15
FB5,MC3,2023-09-04T14:45:00Z,20.6,86.04,0.97,0.07,0.979,86.02,20.7,0.05,261.7,185.3,15,0,452,0,452,15
FB5,MC3,2023-09-04T15:00:00Z,20.5,86.06,0.964,0.09,0.976,86.03,20.6,0.06,108,84.6,15,6,463,0,456,15
FB5,MC3,2023-09-04T15:15:00Z,19.5,86.06,0.986,0.03,1,86.03,19.6,0,58.4,43.9,15,12,681,10,474,15
FB5,MC3,2023-09-04T15:30:00Z,19.3,86.04,0.983,0.04,0.993,86.01,19.4,0.02,128.5,149.2,15,15,594,7,453,15
FB5,MC3,2023-09-04T15:45:00Z,19.8,86.04,0.968,0.07,0.975,86.01,19.9,0.06,205.8,314,15,15,538,0,452,15
FB5,MC3,2023-09-04T16:00:00Z,20.6,86.03,0.957,0.1,0.963,86.01,20.7,0.09,338.2,334.5,15,13,454,0,450,10
FB5,MC3,2023-09-04T16:15:00Z,21.2,86.03,0.92,0.2,0.926,86,21.4,0.19,270.8,195,15,0,453,0,452,12
FB5,MC3,2023-09-04T16:30:00Z,20,86.03,0.95,0.12,0.962,86.01,20,0.09,73.2,56.4,15,0,455,0,453,15
FB5,MC3,2023-09-04T16:45:00Z,19.6,86.04,0.953,0.11,0.966,86.01,19.6,0.08,51.3,41,15,0,454,0,453,15
FB5,MC3,2023-09-04T17:00:00Z,19.5,86.06,0.936,0.15,0.947,86.03,19.6,0.12,32.8,25.3,15,0,454,0,453,15
FB5,MC3,2023-09-04T17:15:00Z,19.3,86.08,0.937,0.14,0.947,86.06,19.4,0.12,13.5,9.7,15,0,455,0,453,15
FB5,MC3,2023-09-04T17:30:00Z,19.1,86.1,0.937,0.14,0.948,86.07,19.2,0.11,0.4,0,15,0,458,2,466,15
FB5,MC3,2023-09-04T17:45:00Z,18.9,86.12,0.941,0.13,0.952,86.09,19,0.11,0,0,15,4,457,15,473,15
FB5,MC3,2023-09-04T18:00:00Z,18.9,86.11,0.937,0.14,0.946,86.09,19,0.12,0,0,15,0,455,5,454,15
FB5,MC3,2023-09-04T18:15:00Z,18.7,86.12,0.952,0.1,0.965,86.1,18.7,0.08,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-04T18:30:00Z,18.3,86.15,0.976,0.05,0.989,86.12,18.4,0.02,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-04T18:45:00Z,18.1,86.16,0.991,0.02,0.999,86.13,18.2,0,0,0,15,0,459,0,457,15
FB5,MC3,2023-09-04T19:00:00Z,18.1,86.18,0.992,0.02,1,86.15,18.2,0,0,0,15,0,458,0,456,15
FB5,MC3,2023-09-04T19:15:00Z,18.2,86.17,0.988,0.03,0.999,86.14,18.2,0,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-04T19:30:00Z,18.3,86.17,0.98,0.04,0.991,86.14,18.3,0.02,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-04T19:45:00Z,18.3,86.18,0.975,0.05,0.986,86.15,18.4,0.03,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-04T20:00:00Z,18.4,86.18,0.975,0.05,0.987,86.16,18.4,0.03,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-04T20:15:00Z,18.5,86.2,0.973,0.06,0.984,86.17,18.6,0.03,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-04T20:30:00Z,18.6,86.22,0.97,0.06,0.982,86.19,18.7,0.04,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-04T20:45:00Z,18.6,86.21,0.968,0.07,0.978,86.19,18.7,0.05,0,0,15,0,457,0,455,15
FB5,MC3,2023-09-04T21:00:00Z,18.7,86.2,0.956,0.09,0.967,86.18,18.7,0.07,0,0,15,0,455,0,454,15
FB5,MC3,2023-09-04T21:15:00Z,19,86.19,0.917,0.18,0.931,86.17,19.1,0.15,0,0,15,0,454,0,453,15
FB5,MC3,2023-09-04T21:30:00Z,19.4,86.2,0.873,0.29,0.887,86.18,19.5,0.26,0,0,15,0,453,0,452,15
FB5,MC3,2023-09-04T21:45:00Z,19.6,86.2,0.858,0.32,0.869,86.18,19.7,0.3,0,0,15,0,453,0,452,15
FB5,MC3,2023-09-04T22:00:00Z,19.6,86.19,0.853,0.33,0.865,86.17,19.7,0.31,0,0,15,0,453,0,452,15
FB5,MC3,2023-09-04T22:15:00Z,19.5,86.19,0.847,0.35,0.86,86.17,19.6,0.32,0,0,15,0,452,0,452,15
FB5,MC3,2023-09-04T22:30:00Z,19.5,86.18,0.853,0.33,0.865,86.15,19.6,0.31,0,0,15,0,453,0,452,15
FB5,MC3,2023-09-04T22:45:00Z,19.1,86.17,0.876,0.27,0.886,86.14,19.2,0.25,0,0,15,0,453,0,452,15
FB5,MC3,2023-09-04T23:00:00Z,19,86.16,0.877,0.27,0.886,86.14,19.1,0.25,0,0,15,0,453,0,452,15
FB5,MC3,2023-09-04T23:15:00Z,19.1,86.16,0.876,0.27,0.887,86.13,19.1,0.25,0,0,15,0,453,0,452,15
FB5,MC3,2023-09-04T23:30:00Z,18.8,86.16,0.891,0.24,0.905,86.13,18.8,0.21,0,0,15,0,454,0,453,15
FB5,MC3,2023-09-04T23:45:00Z,18.4,86.15,0.916,0.18,0.93,86.13,18.5,0.15,0,0,15,0,455,0,453,15
FB5,MC3,2023-09-05T00:00:00Z,18,86.17,0.942,0.12,0.955,86.14,18.1,0.09,0,0,15,0,456,0,454,15
FB5,MC3,2023-09-05T00:15:00Z,17.8,86.16,0.969,0.06,0.983,86.14,17.8,0.03,0,0,15,0,459,0,455,15
FB5,MC3,2023-09-05T00:30:00Z,17.6,86.15,0.988,0.02,0.999,86.12,17.6,0,0,0,15,0,460,0,456,15
FB5,MC3,2023-09-05T00:45:00Z,17.4,86.15,0.993,0.01,1.001,86.12,17.5,0,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-05T01:00:00Z,17.6,86.14,0.993,0.01,1,86.11,17.7,0,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-05T01:15:00Z,17.9,86.14,0.987,0.03,0.997,86.11,17.9,0.01,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-05T01:30:00Z,18,86.12,0.981,0.04,0.993,86.09,18,0.02,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-05T01:45:00Z,18,86.11,0.981,0.04,0.992,86.08,18,0.02,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-05T02:00:00Z,18,86.11,0.984,0.03,0.998,86.09,18,0.01,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-05T02:15:00Z,17.9,86.11,0.987,0.03,0.999,86.09,18,0,0,0,15,0,459,0,455,15
FB5,MC3,2023-09-05T02:30:00Z,17.8,86.11,0.988,0.02,1,86.09,17.9,0,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-05T02:45:00Z,17.9,86.12,0.986,0.03,0.998,86.09,17.9,0,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-05T03:00:00Z,18,86.13,0.983,0.04,0.994,86.1,18.1,0.01,0,0,15,0,458,0,455,15
FB5,MC3,2023-09-05T03:15:00Z,18,86.13,0.985,0.03,0.998,86.11,18,0,0,0,15,0,459,0,456,15
FB5,MC3,2023-09-05T03:30:00Z,17.9,86.12,0.99,0.02,0.999,86.09,17.9,0,0,0,15,0,458,0,455,15
