Tree,MC,Timestamp,Port3_Atmos_pressure,Port3_VPD,Port3_RH,Port3_Temp,Port5_Atmos_pressure,Port5_VPD,Port5_RH,Port5_Temp,Port2_Wind_direction,Port2_Wind_speed,Port2_ATM22_temp,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB7,MC1,2023-09-20T17:30:00Z,86.2,0,1.001,18.5,86.17,0.01,0.995,18.5,NA,NA,NA,NA,NA,NA,0,15,769,15,15,15,824
FB7,MC1,2023-09-20T17:45:00Z,86.21,0,1,18.5,86.19,0.01,0.997,18.4,NA,NA,NA,NA,NA,NA,0,15,773,15,15,15,835
FB7,MC1,2023-09-20T18:00:00Z,86.21,0,1,18.5,86.19,0,0.998,18.4,NA,NA,NA,NA,NA,NA,0,15,806,15,15,15,860
FB7,MC1,2023-09-20T18:15:00Z,86.22,0,1,18.5,86.19,0.01,0.997,18.4,NA,NA,NA,NA,NA,NA,0,15,773,15,15,15,877
FB7,MC1,2023-09-20T18:30:00Z,86.22,0,1,18.5,86.2,0.01,0.997,18.4,NA,NA,NA,NA,NA,NA,0,15,770,15,15,15,807
FB7,MC1,2023-09-20T18:45:00Z,86.23,0,1.001,18.4,86.21,0.01,0.997,18.4,NA,NA,NA,NA,NA,NA,0,15,769,15,15,15,798
FB7,MC1,2023-09-20T19:00:00Z,86.24,0,1,18.4,86.22,0.01,0.994,18.3,NA,NA,NA,NA,NA,NA,0,15,760,15,15,15,797
FB7,MC1,2023-09-20T19:15:00Z,86.26,0,1,18.3,86.24,0.03,0.984,18.3,NA,NA,NA,NA,NA,NA,0,15,756,15,15,15,791
FB7,MC1,2023-09-20T19:30:00Z,86.27,0,1.001,18.3,86.24,0.04,0.979,18.2,NA,NA,NA,NA,NA,NA,0,15,755,15,15,15,790
FB7,MC1,2023-09-20T19:45:00Z,86.28,0,1.001,18.3,86.25,0.04,0.981,18.2,NA,NA,NA,NA,NA,NA,0,15,755,15,15,15,793
FB7,MC1,2023-09-20T20:00:00Z,86.28,0,1.001,18.3,86.26,0.03,0.983,18.1,NA,NA,NA,NA,NA,NA,0,15,755,15,15,15,793
FB7,MC1,2023-09-20T20:15:00Z,86.31,0,1.001,18.3,86.28,0.05,0.978,18.1,NA,NA,NA,NA,NA,NA,0,15,743,15,15,15,784
FB7,MC1,2023-09-20T20:30:00Z,86.33,0.03,0.985,18.6,86.31,0.11,0.947,18.4,NA,NA,NA,NA,NA,NA,0,15,690,15,15,15,760
FB7,MC1,2023-09-20T20:45:00Z,86.33,0.07,0.967,18.6,86.31,0.15,0.93,18.5,NA,NA,NA,NA,NA,NA,0,15,619,15,15,15,724
FB7,MC1,2023-09-20T21:00:00Z,86.34,0,0.999,18,86.31,0.08,0.96,18,NA,NA,NA,NA,NA,NA,0,15,606,15,15,15,709
FB7,MC1,2023-09-20T21:15:00Z,86.34,0.04,0.982,18.2,86.32,0.1,0.951,17.9,NA,NA,NA,NA,NA,NA,0,15,533,15,15,15,628
FB7,MC1,2023-09-20T21:30:00Z,86.36,0.03,0.984,17.9,86.34,0.1,0.951,17.8,NA,NA,NA,NA,NA,NA,0,15,505,15,15,15,586
FB7,MC1,2023-09-20T21:45:00Z,86.36,0.02,0.99,17.8,86.34,0.09,0.958,17.6,NA,NA,NA,NA,NA,NA,0,15,479,15,15,15,547
FB7,MC1,2023-09-20T22:00:00Z,86.36,0.02,0.991,17.8,86.34,0.09,0.957,17.6,NA,NA,NA,NA,NA,NA,0,15,469,15,15,15,517
FB7,MC1,2023-09-20T22:15:00Z,86.36,0.06,0.97,18,86.34,0.14,0.93,17.9,NA,NA,NA,NA,NA,NA,0,5,455,15,15,15,461
FB7,MC1,2023-09-20T22:30:00Z,86.35,0.14,0.933,18.7,86.33,0.21,0.903,18.5,NA,NA,NA,NA,NA,NA,0,0,456,15,15,15,461
FB7,MC1,2023-09-20T22:45:00Z,86.34,0.1,0.952,18.3,86.31,0.17,0.919,18.2,NA,NA,NA,NA,NA,NA,0,0,459,15,15,15,465
FB7,MC1,2023-09-20T23:00:00Z,86.33,0.1,0.953,18.3,86.31,0.16,0.923,18.1,NA,NA,NA,NA,NA,NA,0,0,457,15,15,15,462
FB7,MC1,2023-09-20T23:15:00Z,86.33,0.11,0.95,18.4,86.3,0.17,0.919,18.2,NA,NA,NA,NA,NA,NA,0,2,460,15,15,15,465
FB7,MC1,2023-09-20T23:30:00Z,86.34,0.05,0.977,17.8,86.31,0.12,0.939,17.7,NA,NA,NA,NA,NA,NA,0,15,462,15,15,15,467
FB7,MC1,2023-09-20T23:45:00Z,86.32,0.08,0.959,18.2,86.3,0.16,0.923,18,NA,NA,NA,NA,NA,NA,0,2,457,15,15,15,461
FB7,MC1,2023-09-21T00:00:00Z,86.3,0.12,0.944,18.5,86.27,0.18,0.913,18.3,NA,NA,NA,NA,NA,NA,0,0,458,15,15,15,463
FB7,MC1,2023-09-21T00:15:00Z,86.28,0.12,0.944,18.5,86.25,0.19,0.912,18.3,NA,NA,NA,NA,NA,NA,0,0,457,15,15,15,461
FB7,MC1,2023-09-21T00:30:00Z,86.27,0.11,0.95,18.6,86.25,0.18,0.916,18.4,NA,NA,NA,NA,NA,NA,0,0,457,15,15,15,463
FB7,MC1,2023-09-21T00:45:00Z,86.27,0.1,0.954,18.7,86.24,0.17,0.921,18.5,NA,NA,NA,NA,NA,NA,0,0,458,15,15,15,463
FB7,MC1,2023-09-21T01:00:00Z,86.25,0.04,0.98,18.5,86.23,0.12,0.941,18.3,NA,NA,NA,NA,NA,NA,0,8,462,15,15,15,468
FB7,MC1,2023-09-21T01:15:00Z,86.22,0,0.999,18.2,86.2,0.09,0.958,18.1,NA,NA,NA,NA,NA,NA,0,15,465,15,15,15,471
FB7,MC1,2023-09-21T01:30:00Z,86.21,0,0.999,17.8,86.19,0.05,0.975,17.8,NA,NA,NA,NA,NA,NA,0,15,470,15,15,15,476
FB7,MC1,2023-09-21T01:45:00Z,86.18,0,1.001,17.6,86.16,0.02,0.989,17.6,NA,NA,NA,NA,NA,NA,0,15,474,15,15,15,480
FB7,MC1,2023-09-21T02:00:00Z,86.18,0,0.999,17.7,86.15,0.01,0.997,17.7,NA,NA,NA,NA,NA,NA,0,15,478,15,15,15,484
FB7,MC1,2023-09-21T02:15:00Z,86.18,0,1,17.8,86.15,0,1,17.8,NA,NA,NA,NA,NA,NA,0,15,499,15,15,15,505
FB7,MC1,2023-09-21T02:30:00Z,86.18,0,0.999,17.8,86.16,0,1,17.7,NA,NA,NA,NA,NA,NA,0,15,522,15,15,15,527
FB7,MC1,2023-09-21T02:45:00Z,86.18,0,1,17.8,86.15,0,1.002,17.7,NA,NA,NA,NA,NA,NA,0,15,631,15,15,15,639
FB7,MC1,2023-09-21T03:00:00Z,86.17,0,1,17.8,86.15,0,1,17.8,NA,NA,NA,NA,NA,NA,0,15,842,15,15,15,850
FB7,MC1,2023-09-21T03:15:00Z,86.17,0,0.999,17.9,86.14,0,1,17.9,NA,NA,NA,NA,NA,NA,0,15,913,15,15,15,890
FB7,MC1,2023-09-21T03:30:00Z,86.16,0,0.999,18,86.13,0,1,17.9,NA,NA,NA,NA,NA,NA,0,15,776,15,15,15,822
FB7,MC1,2023-09-21T03:45:00Z,86.15,0,1,17.9,86.13,0,1,17.8,NA,NA,NA,NA,NA,NA,0,15,768,15,15,15,781
FB7,MC1,2023-09-21T04:00:00Z,86.16,0,1,17.8,86.13,0,1,17.8,NA,NA,NA,NA,NA,NA,0,15,788,15,15,15,780
FB7,MC1,2023-09-21T04:15:00Z,86.15,0,1,17.9,86.13,0,1,17.8,NA,NA,NA,NA,NA,NA,0,15,758,15,15,15,777
FB7,MC1,2023-09-21T04:30:00Z,86.14,0,1,17.8,86.12,0,1,17.8,NA,NA,NA,NA,NA,NA,0,15,737,15,15,15,767
FB7,MC1,2023-09-21T04:45:00Z,86.14,0,1,17.8,86.12,0,1,17.7,NA,NA,NA,NA,NA,NA,0,15,744,15,15,15,774
FB7,MC1,2023-09-21T05:00:00Z,86.15,0,0.999,17.8,86.12,0,1,17.7,NA,NA,NA,NA,NA,NA,0,15,748,15,15,15,774
FB7,MC1,2023-09-21T05:15:00Z,86.16,0,1,17.7,86.13,0,1,17.7,NA,NA,NA,NA,NA,NA,0,15,744,15,15,15,771
FB7,MC1,2023-09-21T05:30:00Z,86.16,0,1,17.7,86.14,0,1,17.7,NA,NA,NA,NA,NA,NA,0,15,742,15,15,15,768
FB7,MC1,2023-09-21T05:45:00Z,86.19,0,1,17.8,86.16,0,1,17.8,NA,NA,NA,NA,NA,NA,6,15,742,15,15,15,768
FB7,MC1,2023-09-21T06:00:00Z,86.21,0,1,18,86.18,0,1,18,NA,NA,NA,NA,NA,NA,19.4,15,730,15,15,15,749
FB7,MC1,2023-09-21T06:15:00Z,86.22,0,1.001,18.3,86.19,0.03,0.986,18.3,NA,NA,NA,NA,NA,NA,35.7,15,697,15,15,15,661
FB7,MC1,2023-09-21T06:30:00Z,86.23,0,1,18.5,86.21,0.1,0.955,18.6,NA,NA,NA,NA,NA,NA,54.6,15,600,15,15,15,540
FB7,MC1,2023-09-21T06:45:00Z,86.25,0,1,18.8,86.23,0.14,0.937,18.8,NA,NA,NA,NA,NA,NA,54.7,15,478,15,15,15,466
FB7,MC1,2023-09-21T07:00:00Z,86.27,0,0.999,18.7,86.25,0.12,0.942,18.7,NA,NA,NA,NA,NA,NA,49.3,8,459,15,15,15,464
FB7,MC1,2023-09-21T07:15:00Z,86.29,0.02,0.993,18.8,86.27,0.13,0.938,18.9,NA,NA,NA,NA,NA,NA,46.9,0,459,15,15,15,464
FB7,MC1,2023-09-21T07:30:00Z,86.31,0.02,0.991,18.9,86.29,0.12,0.943,18.9,NA,NA,NA,NA,NA,NA,57.7,0,459,15,15,15,464
FB7,MC1,2023-09-21T07:45:00Z,86.33,0.01,0.997,19,86.3,0.11,0.948,19,NA,NA,NA,NA,NA,NA,96.7,0,458,15,15,15,462
FB7,MC1,2023-09-21T08:00:00Z,86.34,0.04,0.983,19.5,86.32,0.15,0.932,19.6,NA,NA,NA,NA,NA,NA,79.8,0,455,15,8,15,457
FB7,MC1,2023-09-21T08:15:00Z,86.36,0.13,0.946,20.1,86.33,0.25,0.896,20.4,NA,NA,NA,NA,NA,NA,60.8,0,455,15,0,15,457
FB7,MC1,2023-09-21T08:30:00Z,86.37,0.13,0.943,20.1,86.35,0.24,0.899,20.2,NA,NA,NA,NA,NA,NA,105.3,0,454,15,0,15,458
FB7,MC1,2023-09-21T08:45:00Z,86.37,0.08,0.965,19.8,86.35,0.18,0.921,19.9,NA,NA,NA,NA,NA,NA,154.5,0,454,15,0,15,457
FB7,MC1,2023-09-21T09:00:00Z,86.37,0.07,0.97,19.8,86.35,0.19,0.921,20,NA,NA,NA,NA,NA,NA,165.9,0,454,15,0,15,458
FB7,MC1,2023-09-21T09:15:00Z,86.36,0.12,0.951,20.2,86.34,0.23,0.905,20.3,NA,NA,NA,NA,NA,NA,134.2,0,453,15,0,15,455
FB7,MC1,2023-09-21T09:30:00Z,86.35,0.17,0.93,20.8,86.33,0.29,0.884,21,NA,NA,NA,NA,NA,NA,88.4,0,453,15,0,15,455
FB7,MC1,2023-09-21T09:45:00Z,86.35,0.19,0.923,21.1,86.33,0.3,0.88,21.2,NA,NA,NA,NA,NA,NA,125.4,0,452,15,0,15,456
FB7,MC1,2023-09-21T10:00:00Z,86.35,0.17,0.934,21.2,86.34,0.27,0.892,21.3,48,2.35,21.4,-0.6,-0.1,4.51,298.6,0,452,15,0,15,456
FB7,MC1,2023-09-21T10:15:00Z,86.35,0.16,0.937,21.2,86.33,0.27,0.894,21.3,53,1.89,21.6,-0.6,-0.2,4.94,177.1,0,451,15,0,15,453
FB7,MC1,2023-09-21T10:30:00Z,86.33,0.18,0.931,21.4,86.32,0.3,0.885,21.6,50,2.08,21.8,-0.6,-0.2,5.34,168.8,0,452,15,0,15,456
FB7,MC1,2023-09-21T10:45:00Z,86.33,0.15,0.939,21.3,86.31,0.26,0.898,21.4,40,2.3,21.6,-0.6,-0.2,7.36,189.3,0,451,15,0,15,456
FB7,MC1,2023-09-21T11:00:00Z,86.32,0.16,0.936,21.2,86.3,0.27,0.894,21.3,44,2.32,21.4,-0.7,-0.2,7.2,166.6,0,452,15,0,15,456
FB7,MC1,2023-09-21T11:15:00Z,86.32,0.13,0.95,21,86.3,0.24,0.905,21.1,53,1.59,21.4,-0.6,-0.2,4.12,180.2,0,451,15,0,15,455
FB7,MC1,2023-09-21T11:30:00Z,86.31,0.16,0.937,21.4,86.29,0.27,0.894,21.4,61,1.35,21.7,-0.7,-0.3,3.79,181.8,0,451,15,0,15,454
FB7,MC1,2023-09-21T11:45:00Z,86.29,0.18,0.929,21.5,86.27,0.29,0.888,21.5,43,2.21,21.8,-0.7,-0.2,5.41,178.3,0,451,15,0,15,456
FB7,MC1,2023-09-21T12:00:00Z,86.27,0.21,0.919,21.8,86.25,0.31,0.881,21.8,48,2.49,22.1,-0.6,-0.2,6.93,232.5,0,451,15,0,15,456
FB7,MC1,2023-09-21T12:15:00Z,86.25,0.18,0.931,21.8,86.24,0.29,0.89,21.8,41,2.19,22.3,-0.6,-0.3,6.91,210.8,0,451,15,0,15,456
FB7,MC1,2023-09-21T12:30:00Z,86.23,0.22,0.918,22,86.22,0.32,0.881,22.1,47,2.71,22.3,-0.7,-0.2,5.34,171,0,452,15,0,15,456
FB7,MC1,2023-09-21T12:45:00Z,86.21,0.2,0.924,21.9,86.19,0.3,0.885,22,44,2.91,22.4,-0.9,-0.3,6.6,221.7,0,452,15,0,15,456
FB7,MC1,2023-09-21T13:00:00Z,86.2,0.1,0.963,21.5,86.18,0.2,0.921,21.5,54,1.37,21.8,-0.6,-0.2,6.21,128.5,0,456,15,1,15,460
FB7,MC1,2023-09-21T13:15:00Z,86.21,0.05,0.979,20.8,86.19,0.17,0.933,20.8,52,2.44,21.1,-0.7,-0.2,5.38,133.5,3,453,15,10,15,458
FB7,MC1,2023-09-21T13:30:00Z,86.18,0.08,0.966,21,86.16,0.2,0.921,21.1,37,2.7,21.3,-0.6,-0.1,6.13,186.2,0,453,15,0,15,458
FB7,MC1,2023-09-21T13:45:00Z,86.16,0.08,0.967,21.2,86.14,0.2,0.922,21.2,65,1.68,21.6,-0.7,-0.2,5.49,146.7,0,452,15,0,15,456
FB7,MC1,2023-09-21T14:00:00Z,86.15,0.18,0.931,22.1,86.13,0.3,0.889,22.2,80,1.37,22.6,-0.6,-0.4,4.27,229.1,0,451,15,0,15,455
FB7,MC1,2023-09-21T14:15:00Z,86.13,0.25,0.908,22.4,86.11,0.35,0.871,22.4,63,2.02,22.8,-0.6,-0.3,6.97,247.6,0,451,14,0,15,456
FB7,MC1,2023-09-21T14:30:00Z,86.12,0.24,0.911,22,86.1,0.33,0.876,22,33,2.5,22.4,-0.7,-0.2,5.84,128.2,2,493,15,2,15,502
FB7,MC1,2023-09-21T14:45:00Z,86.14,0.01,0.995,20.3,86.12,0.09,0.961,20.3,37,3.75,20.2,-0.7,-0.2,8.93,33.1,15,627,15,15,15,608
FB7,MC1,2023-09-21T15:00:00Z,86.13,0,1,19.8,86.11,0.03,0.986,19.8,38,3.31,20,-0.9,-0.3,6.83,45.6,15,569,15,15,15,553
FB7,MC1,2023-09-21T15:15:00Z,86.14,0,0.999,19.7,86.12,0.05,0.979,19.6,46,3.1,19.8,-0.7,-0.4,7.54,59.5,15,684,15,15,15,712
FB7,MC1,2023-09-21T15:30:00Z,86.15,0,1,19.5,86.13,0.04,0.983,19.5,37,4.01,19.6,-0.6,-0.3,8.3,40.8,15,923,15,15,15,895
FB7,MC1,2023-09-21T15:45:00Z,86.14,0,1,19.4,86.12,0.02,0.993,19.2,37,4.81,19.2,-0.8,0,10.52,10.1,15,945,15,15,15,956
FB7,MC1,2023-09-21T16:00:00Z,86.08,0,1,18.8,86.06,0.03,0.987,18.7,72,1.96,18.4,-0.4,-0.1,7.76,17.2,15,772,15,15,15,819
FB7,MC1,2023-09-21T16:15:00Z,86.06,0,1,18.6,86.04,0.03,0.984,18.5,46,2.54,18.3,-0.5,-0.3,8.66,14.1,15,766,15,15,15,815
FB7,MC1,2023-09-21T16:30:00Z,86.1,0,1,18.4,86.08,0.02,0.99,18.3,83,1.16,18.3,-0.4,-0.4,4.83,10.4,15,757,15,15,15,801
FB7,MC1,2023-09-21T16:45:00Z,86.1,0,1,18.4,86.08,0.01,0.996,18.3,99,0.68,18.3,-0.4,-0.3,1.31,11.9,15,799,15,15,15,856
FB7,MC1,2023-09-21T17:00:00Z,86.1,0,1.001,18.4,86.07,0.01,0.994,18.3,53,1.65,18.2,-0.4,-0.4,3.45,12.5,15,781,15,15,15,837
FB7,MC1,2023-09-21T17:15:00Z,86.13,0,0.999,18.4,86.1,0.01,0.993,18.3,87,1.36,18.2,-0.4,-0.3,3.55,7.1,15,782,15,15,15,813
FB7,MC1,2023-09-21T17:30:00Z,86.15,0,1,18.4,86.12,0.01,0.994,18.3,96,0.88,18.3,-0.4,-0.3,1.52,0,15,772,15,15,15,831
FB7,MC1,2023-09-21T17:45:00Z,86.15,0,1,18.4,86.12,0.01,0.994,18.3,128,0.87,18.2,-0.4,-0.3,1.3,0,15,768,15,15,15,812
FB7,MC1,2023-09-21T18:00:00Z,86.17,0,1,18.5,86.14,0.01,0.994,18.3,94,0.91,18.2,-0.4,-0.3,1.77,0,15,762,15,15,15,805
FB7,MC1,2023-09-21T18:15:00Z,86.17,0,1.001,18.6,86.15,0.02,0.992,18.4,102,0.93,18.3,-0.4,-0.3,2.13,0,15,761,15,15,15,800
FB7,MC1,2023-09-21T18:30:00Z,86.18,0,1.001,18.4,86.15,0.02,0.99,18.3,122,0.94,18.2,-0.4,-0.3,1.69,0,15,757,15,15,15,792
FB7,MC1,2023-09-21T18:45:00Z,86.19,0,1,18.3,86.17,0.05,0.978,18.2,115,1.22,17.9,-0.4,-0.3,2.56,0,15,742,15,15,15,771
FB7,MC1,2023-09-21T19:00:00Z,86.21,0.02,0.991,18.5,86.18,0.12,0.942,18.5,107,1.2,17.6,-0.4,-0.3,2.43,0,15,694,15,15,15,736
FB7,MC1,2023-09-21T19:15:00Z,86.21,0.06,0.973,18.5,86.19,0.17,0.921,18.6,99,1.29,17.6,-0.5,-0.3,3.6,0,15,579,15,15,15,629
FB7,MC1,2023-09-21T19:30:00Z,86.22,0.07,0.965,18.6,86.2,0.18,0.918,18.6,108,1.52,17.6,-0.4,-0.3,3.55,0,15,468,15,15,15,505
FB7,MC1,2023-09-21T19:45:00Z,86.22,0.09,0.956,18.6,86.2,0.18,0.915,18.5,104,1.37,18,-0.4,-0.3,3.08,0,3,458,15,15,15,464
FB7,MC1,2023-09-21T20:00:00Z,86.23,0.12,0.943,18.5,86.2,0.2,0.904,18.4,107,1.58,18.5,-0.5,-0.3,3.37,0,0,455,15,15,15,460
FB7,MC1,2023-09-21T20:15:00Z,86.23,0.16,0.924,18.6,86.21,0.23,0.891,18.5,82,1.45,18.5,-0.5,-0.2,3.03,0,0,456,15,11,15,461
FB7,MC1,2023-09-21T20:30:00Z,86.25,0.07,0.966,18.1,86.22,0.15,0.929,18,58,1.43,17.9,-0.5,-0.3,3.82,0,6,465,15,15,15,471
FB7,MC1,2023-09-21T20:45:00Z,86.26,0,1,17.5,86.24,0.05,0.977,17.5,50,1.48,17.5,-0.5,-0.3,4.51,0,15,472,15,15,15,479
FB7,MC1,2023-09-21T21:00:00Z,86.27,0,1,17.6,86.25,0.01,0.995,17.5,29,2.84,17.6,-0.6,-0.3,7.22,0,15,514,15,15,15,514
FB7,MC1,2023-09-21T21:15:00Z,86.31,0,0.999,17.4,86.28,0,0.999,17.4,40,2.57,17.4,-0.5,-0.2,6.23,0,15,497,15,15,15,499
FB7,MC1,2023-09-21T21:30:00Z,86.31,0,1,17.4,86.28,0,0.998,17.5,84,1.74,17.5,-0.4,-0.2,4.19,0,15,463,15,15,15,468
FB7,MC1,2023-09-21T21:45:00Z,86.29,0,0.999,17.8,86.27,0.07,0.965,17.7,79,1.79,17.8,-0.4,-0.2,4.26,0,15,461,15,15,15,467
FB7,MC1,2023-09-21T22:00:00Z,86.26,0,1,17.8,86.24,0.08,0.963,17.8,59,2.11,17.8,-0.5,-0.4,5.28,0,15,465,15,15,15,471
FB7,MC1,2023-09-21T22:15:00Z,86.24,0,1,18,86.22,0.08,0.961,18,68,2.73,18.1,-0.4,-0.2,8.15,0,15,461,15,15,15,466
FB7,MC1,2023-09-21T22:30:00Z,86.23,0.02,0.99,18.3,86.2,0.11,0.947,18.2,69,2.35,18.3,-0.6,-0.1,5.08,0,15,460,15,15,15,465
FB7,MC1,2023-09-21T22:45:00Z,86.21,0.04,0.983,18.5,86.18,0.13,0.939,18.4,75,2.41,18.5,-0.4,0,5.73,0,4,460,15,15,15,466
FB7,MC1,2023-09-21T23:00:00Z,86.2,0.01,0.997,18.3,86.18,0.1,0.953,18.3,64,2.43,18.3,-0.4,-0.2,4.69,0,15,463,15,15,15,468
FB7,MC1,2023-09-21T23:15:00Z,86.18,0.01,0.996,18.4,86.16,0.1,0.951,18.4,75,2.11,18.4,-0.4,-0.3,5.26,0,15,462,15,15,15,467
FB7,MC1,2023-09-21T23:30:00Z,86.17,0.05,0.979,18.4,86.14,0.13,0.936,18.3,73,1.96,18.4,-0.5,-0.2,5.16,0,5,459,15,15,15,464
FB7,MC1,2023-09-21T23:45:00Z,86.18,0.06,0.971,18.3,86.16,0.14,0.931,18.2,65,2.28,18.3,-0.7,-0.2,4.7,0,0,459,15,15,15,464
FB7,MC1,2023-09-22T00:00:00Z,86.18,0.09,0.959,18.3,86.15,0.17,0.918,18.3,81,2.1,18.4,-0.4,-0.3,5.05,0,0,457,15,15,15,462
FB7,MC1,2023-09-22T00:15:00Z,86.17,0.09,0.959,18.4,86.14,0.17,0.919,18.3,77,1.97,18.4,-0.4,-0.1,4.89,0,0,456,15,15,15,462
FB7,MC1,2023-09-22T00:30:00Z,86.16,0.09,0.956,18.5,86.14,0.17,0.918,18.4,72,2.05,18.4,-0.6,-0.3,5.73,0,0,457,15,15,15,462
FB7,MC1,2023-09-22T00:45:00Z,86.15,0.1,0.951,18.6,86.13,0.19,0.913,18.6,66,2.52,18.6,-0.5,-0.3,6.26,0,0,456,15,15,15,461
FB7,MC1,2023-09-22T01:00:00Z,86.14,0.1,0.952,18.6,86.12,0.18,0.914,18.6,70,2.32,18.6,-0.5,-0.3,5.34,0,0,456,15,15,15,461
FB7,MC1,2023-09-22T01:15:00Z,86.13,0.1,0.952,18.4,86.1,0.18,0.913,18.4,65,2.16,18.4,-0.5,-0.2,4.41,0,0,457,15,15,15,462
FB7,MC1,2023-09-22T01:30:00Z,86.12,0.08,0.963,18.2,86.09,0.16,0.923,18.2,67,2.17,18.2,-0.6,0,5.41,0,0,457,15,15,15,462
FB7,MC1,2023-09-22T01:45:00Z,86.11,0.06,0.972,18.1,86.08,0.14,0.931,18,68,2.13,18.1,-0.6,-0.2,4.32,0,0,459,15,15,15,464
FB7,MC1,2023-09-22T02:00:00Z,86.08,0.03,0.986,18.1,86.06,0.12,0.942,18,63,2.41,18.1,-0.5,-0.2,5.15,0,0,459,15,15,15,465
FB7,MC1,2023-09-22T02:15:00Z,86.07,0.03,0.986,18.2,86.04,0.12,0.943,18.1,66,2.56,18.2,-0.6,-0.2,6.99,0,0,459,15,15,15,465
FB7,MC1,2023-09-22T02:30:00Z,86.07,0.02,0.992,18.1,86.05,0.11,0.947,18,67,2.35,18.1,-0.4,-0.1,7.09,0,8,460,15,15,15,465
FB7,MC1,2023-09-22T02:45:00Z,86.06,0.01,0.993,18.1,86.03,0.11,0.946,18,68,2.55,18.1,-0.5,-0.2,7.53,0,4,459,15,15,15,464
FB7,MC1,2023-09-22T03:00:00Z,86.06,0.01,0.993,18.1,86.03,0.11,0.948,18,70,2.28,18.1,-0.7,-0.3,5.7,0,4,460,15,15,15,466
FB7,MC1,2023-09-22T03:15:00Z,86.07,0,0.999,18,86.04,0.09,0.956,18,62,2.3,18.1,-0.6,-0.3,5.33,0,15,461,15,15,15,467
FB7,MC1,2023-09-22T03:30:00Z,86.06,0.02,0.991,18.1,86.03,0.11,0.946,18.1,68,2.55,18.2,-0.2,-0.2,8.03,0,3,459,15,15,15,464
FB7,MC1,2023-09-22T03:45:00Z,86.05,0.04,0.982,18.2,86.03,0.13,0.939,18.2,72,2.49,18.3,-0.5,-0.3,7.96,0,0,459,15,15,15,464
FB7,MC1,2023-09-22T04:00:00Z,86.06,0.02,0.988,18.3,86.04,0.12,0.945,18.2,79,2.68,18.4,-0.8,-0.1,5.62,0,0,460,15,15,15,465
FB7,MC1,2023-09-22T04:15:00Z,86.07,0.01,0.994,18.3,86.05,0.11,0.95,18.3,75,2.84,18.4,-0.6,-0.1,8.6,0,6,460,15,15,15,466
FB7,MC1,2023-09-22T04:30:00Z,86.08,0.06,0.974,18.4,86.05,0.15,0.931,18.3,81,2.38,18.5,-0.5,-0.1,5.67,0,4,455,15,15,15,460
FB7,MC1,2023-09-22T04:45:00Z,86.08,0.18,0.915,18.5,86.06,0.25,0.882,18.4,85,2.49,18.6,-0.3,-0.3,6.77,0,0,454,15,1,15,458
FB7,MC1,2023-09-22T05:00:00Z,86.09,0.22,0.898,18.5,86.06,0.28,0.867,18.5,89,2.77,18.6,-0.5,0,7.95,0,0,453,15,0,15,458
FB7,MC1,2023-09-22T05:15:00Z,86.09,0.25,0.885,18.5,86.06,0.31,0.855,18.5,99,2.48,18.6,-0.4,0.2,5.78,0,0,452,15,0,15,457
FB7,MC1,2023-09-22T05:30:00Z,86.09,0.27,0.875,18.5,86.07,0.32,0.847,18.5,104,2.27,18.6,-0.5,0,6.82,0,0,452,15,0,15,457
FB7,MC1,2023-09-22T05:45:00Z,86.09,0.26,0.877,18.5,86.07,0.32,0.849,18.4,100,2.17,18.5,-0.6,-0.1,5.64,3.5,0,452,15,0,15,457
FB7,MC1,2023-09-22T06:00:00Z,86.1,0.28,0.87,18.5,86.07,0.33,0.844,18.4,94,2.4,18.6,-0.5,-0.1,6.26,10.3,0,452,15,0,15,456
FB7,MC1,2023-09-22T06:15:00Z,86.1,0.29,0.863,18.7,86.08,0.37,0.83,18.8,91,2.43,18.8,-0.5,0.1,9.69,24.5,0,451,15,0,15,456
FB7,MC1,2023-09-22T06:30:00Z,86.12,0.31,0.859,19,86.09,0.37,0.83,19,87,2.21,19,-0.6,-0.2,5.09,20,0,452,15,0,15,456
FB7,MC1,2023-09-22T06:45:00Z,86.13,0.3,0.863,19.1,86.1,0.36,0.836,19,83,2.42,19.1,-0.5,0.2,4.67,31.1,0,452,15,0,15,456
FB7,MC1,2023-09-22T07:00:00Z,86.14,0.3,0.867,19.3,86.12,0.36,0.837,19.3,79,2.32,19.4,-0.4,-0.1,6.69,31.9,0,452,15,0,15,456
FB7,MC1,2023-09-22T07:15:00Z,86.16,0.3,0.869,19.5,86.14,0.37,0.838,19.5,73,2.42,19.8,-0.4,0,6.61,33.9,0,452,15,0,15,456
FB7,MC1,2023-09-22T07:30:00Z,86.18,0.26,0.884,19.5,86.16,0.33,0.853,19.5,67,2.3,19.8,-0.7,-0.2,7.51,83.7,0,452,15,0,15,456
FB7,MC1,2023-09-22T07:45:00Z,86.2,0.21,0.909,19.5,86.18,0.3,0.868,19.7,56,2.01,19.9,-0.8,0,5.34,80.4,0,453,15,0,15,457
