Tree,MC,Timestamp,Port5_VPD,Port5_Temp,Port5_Atmos_pressure,Port5_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H
ET5,MC1,2023-08-26T14:45:00Z,0.06,22.1,87.52,0.977,87.53,0.12,22.2,0.955,12.6,12.6,573,15,15,558,15,15
ET5,MC1,2023-08-26T15:00:00Z,0.06,21.4,87.5,0.977,87.5,0.12,21.4,0.953,26.6,28.7,545,15,15,516,15,15
ET5,MC1,2023-08-26T15:15:00Z,0.11,21.3,87.47,0.955,87.48,0.15,21.2,0.939,119.9,124,564,15,15,514,15,15
ET5,MC1,2023-08-26T15:30:00Z,0.11,22.1,87.48,0.957,87.48,0.14,21.9,0.946,160.9,170.7,533,15,15,532,15,15
ET5,MC1,2023-08-26T15:45:00Z,0.25,22,87.48,0.905,87.48,0.3,22.2,0.888,101.6,82,513,15,15,534,15,15
ET5,MC1,2023-08-26T16:00:00Z,0.25,22.2,87.47,0.907,87.48,0.31,22.3,0.884,124.3,113.7,467,15,15,507,15,15
ET5,MC1,2023-08-26T16:15:00Z,0.25,22.3,87.47,0.908,87.47,0.28,22.2,0.896,118.7,127.6,518,10,15,522,15,15
ET5,MC1,2023-08-26T16:30:00Z,0.17,22.3,87.49,0.937,87.5,0.23,22.4,0.913,85.9,90.8,455,10,15,503,15,15
ET5,MC1,2023-08-26T16:45:00Z,0.2,22.4,87.48,0.926,87.49,0.26,22.4,0.906,100,118.5,452,0,15,483,15,15
ET5,MC1,2023-08-26T17:00:00Z,0.17,22.4,87.48,0.939,87.48,0.23,22.4,0.917,87.2,105.7,454,0,15,454,15,7
ET5,MC1,2023-08-26T17:15:00Z,0.11,22.3,87.5,0.959,87.51,0.17,22.4,0.936,107.1,152.3,577,2,15,616,15,2
ET5,MC1,2023-08-26T17:30:00Z,0.09,22.2,87.49,0.967,87.5,0.15,22.2,0.942,42.7,49.1,611,15,15,648,15,15
ET5,MC1,2023-08-26T17:45:00Z,0.09,21.4,87.51,0.964,87.51,0.14,21.5,0.944,13,14.1,525,15,15,525,15,15
ET5,MC1,2023-08-26T18:00:00Z,0.06,21.3,87.51,0.977,87.52,0.12,21.4,0.951,4.9,5.1,518,15,15,525,15,15
ET5,MC1,2023-08-26T18:15:00Z,0.04,21,87.56,0.982,87.56,0.11,21,0.957,0,0,498,15,15,522,15,15
ET5,MC1,2023-08-26T18:30:00Z,0.16,21.2,87.54,0.937,87.54,0.21,21.2,0.918,0,0,454,6,15,508,15,15
ET5,MC1,2023-08-26T18:45:00Z,0.17,21.2,87.59,0.934,87.59,0.22,21.3,0.915,0,0,455,0,15,504,15,15
ET5,MC1,2023-08-26T19:00:00Z,0.12,20.9,87.61,0.951,87.62,0.17,21,0.93,0,0,454,0,15,483,15,15
ET5,MC1,2023-08-26T19:15:00Z,0.13,21.1,87.6,0.95,87.61,0.18,21.1,0.929,0,0,455,2,15,456,15,10
ET5,MC1,2023-08-26T19:30:00Z,0.1,21,87.6,0.959,87.6,0.16,21.1,0.938,0,0,456,0,15,456,15,0
ET5,MC1,2023-08-26T19:45:00Z,0.05,20.7,87.62,0.978,87.62,0.12,20.8,0.953,0,0,456,0,15,457,15,0
ET5,MC1,2023-08-26T20:00:00Z,0.04,20.8,87.66,0.984,87.66,0.1,20.8,0.96,0,0,456,0,15,455,15,0
ET5,MC1,2023-08-26T20:15:00Z,0.04,20.9,87.68,0.986,87.68,0.1,20.9,0.961,0,0,458,0,15,458,15,0
ET5,MC1,2023-08-26T20:30:00Z,0,20.6,87.68,0.998,87.69,0.06,20.6,0.976,0,0,459,0,15,460,15,0
ET5,MC1,2023-08-26T20:45:00Z,0,20.4,87.67,1.001,87.68,0.04,20.5,0.985,0,0,460,8,15,461,15,14
ET5,MC1,2023-08-26T21:00:00Z,0,20.4,87.7,0.999,87.7,0.03,20.4,0.988,0,0,461,15,15,464,15,15
ET5,MC1,2023-08-26T21:15:00Z,0,20.4,87.73,1,87.74,0.03,20.4,0.988,0,0,457,0,15,457,15,1
ET5,MC1,2023-08-26T21:30:00Z,0,20.4,87.75,1,87.76,0.03,20.4,0.987,0,0,458,0,15,459,15,0
ET5,MC1,2023-08-26T21:45:00Z,0,20.4,87.77,1.001,87.77,0.03,20.5,0.987,0,0,538,12,15,586,15,13
ET5,MC1,2023-08-26T22:00:00Z,0,20.3,87.77,1,87.77,0.03,20.4,0.987,0,0,580,15,15,581,15,15
ET5,MC1,2023-08-26T22:15:00Z,0,20.3,87.75,1.001,87.75,0.02,20.4,0.991,0,0,566,15,15,554,15,15
ET5,MC1,2023-08-26T22:30:00Z,0,20.3,87.75,1,87.75,0.01,20.4,0.995,0,0,563,15,15,551,15,15
ET5,MC1,2023-08-26T22:45:00Z,0,20.3,87.77,1,87.77,0.01,20.4,0.997,0,0,578,15,15,581,15,15
ET5,MC1,2023-08-26T23:00:00Z,0,20.3,87.77,0.999,87.78,0,20.4,0.999,0,0,578,15,15,567,15,15
ET5,MC1,2023-08-26T23:15:00Z,0,20.2,87.76,1,87.76,0,20.2,1,0,0,581,15,15,566,15,15
ET5,MC1,2023-08-26T23:30:00Z,0,19.8,87.75,1.001,87.75,0,19.9,1,0,0,628,15,15,753,15,15
ET5,MC1,2023-08-26T23:45:00Z,0,19.8,87.72,1,87.72,0,19.9,1,0,0,616,15,15,670,15,15
ET5,MC1,2023-08-27T00:00:00Z,0,19.8,87.71,1,87.71,0,19.9,1.001,0,0,582,15,15,615,15,15
ET5,MC1,2023-08-27T00:15:00Z,0,19.7,87.7,1,87.7,0,19.8,1.001,0,0,571,15,15,594,15,15
ET5,MC1,2023-08-27T00:30:00Z,0,19.6,87.68,1,87.68,0,19.8,1,0,0,569,15,15,593,15,15
ET5,MC1,2023-08-27T00:45:00Z,0,19.6,87.65,1,87.65,0,19.9,0.998,0,0,545,15,15,560,15,15
ET5,MC1,2023-08-27T01:00:00Z,0,19.8,87.62,1,87.62,0.08,20.2,0.968,0,0,534,15,15,515,15,15
ET5,MC1,2023-08-27T01:15:00Z,0.04,20.2,87.61,0.985,87.61,0.15,20.4,0.937,0,0,518,15,15,540,15,15
ET5,MC1,2023-08-27T01:30:00Z,0.12,20.5,87.6,0.95,87.61,0.19,20.6,0.92,0,0,474,15,15,492,15,15
ET5,MC1,2023-08-27T01:45:00Z,0.19,20.9,87.58,0.922,87.58,0.24,20.9,0.901,0,0,454,3,15,454,15,9
ET5,MC1,2023-08-27T02:00:00Z,0.22,21,87.56,0.911,87.57,0.27,21,0.892,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T02:15:00Z,0.15,20.3,87.54,0.938,87.54,0.19,20.3,0.92,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T02:30:00Z,0.14,20.3,87.52,0.939,87.53,0.19,20.3,0.922,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T02:45:00Z,0.16,20.5,87.52,0.933,87.53,0.21,20.5,0.912,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T03:00:00Z,0.17,20.4,87.52,0.929,87.53,0.22,20.5,0.908,0,0,456,0,15,458,15,0
ET5,MC1,2023-08-27T03:15:00Z,0.12,20,87.51,0.948,87.52,0.17,20,0.927,0,0,456,0,15,456,15,0
ET5,MC1,2023-08-27T03:30:00Z,0.12,20,87.51,0.947,87.51,0.19,20.3,0.92,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-27T03:45:00Z,0.18,20.3,87.53,0.925,87.53,0.24,20.5,0.9,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-27T04:00:00Z,0.16,20,87.53,0.932,87.53,0.21,20.1,0.912,0,0,456,0,15,456,15,0
ET5,MC1,2023-08-27T04:15:00Z,0.11,19.6,87.54,0.952,87.54,0.16,19.7,0.93,0,0,456,0,15,456,15,0
ET5,MC1,2023-08-27T04:30:00Z,0.12,19.7,87.56,0.946,87.56,0.19,19.9,0.919,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-27T04:45:00Z,0.14,19.8,87.56,0.939,87.57,0.2,19.9,0.915,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T05:00:00Z,0.12,19.7,87.58,0.946,87.58,0.18,19.8,0.923,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T05:15:00Z,0.12,19.6,87.58,0.947,87.58,0.17,19.7,0.925,0,0,455,0,15,454,15,0
ET5,MC1,2023-08-27T05:30:00Z,0.15,19.8,87.58,0.937,87.58,0.2,19.9,0.915,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-27T05:45:00Z,0.2,20.2,87.6,0.916,87.6,0.25,20.3,0.895,5.7,5.9,454,0,15,454,15,0
ET5,MC1,2023-08-27T06:00:00Z,0.19,20.1,87.61,0.919,87.62,0.24,20.2,0.899,20.9,22.9,454,0,15,453,15,0
ET5,MC1,2023-08-27T06:15:00Z,0.22,20.4,87.63,0.907,87.63,0.27,20.4,0.888,41.2,53.6,452,0,15,451,15,0
ET5,MC1,2023-08-27T06:30:00Z,0.22,20.6,87.64,0.909,87.64,0.27,20.7,0.889,66.7,104,452,0,15,450,15,0
ET5,MC1,2023-08-27T06:45:00Z,0.24,20.9,87.65,0.902,87.65,0.29,21,0.884,163.1,151.4,452,0,15,450,11,0
ET5,MC1,2023-08-27T07:00:00Z,0.31,21.6,87.66,0.88,87.66,0.34,21.5,0.867,270.1,211.5,452,0,15,448,0,0
ET5,MC1,2023-08-27T07:15:00Z,0.41,22.5,87.67,0.849,87.68,0.39,22,0.852,315.3,251.6,450,0,15,446,0,0
ET5,MC1,2023-08-27T07:30:00Z,0.62,24.2,87.69,0.795,87.71,0.45,22.7,0.837,332,274.8,448,0,2,445,0,0
ET5,MC1,2023-08-27T07:45:00Z,0.61,24.2,87.73,0.799,87.74,0.46,23,0.835,204.3,296.3,447,0,0,444,0,0
ET5,MC1,2023-08-27T08:00:00Z,0.55,23.9,87.74,0.816,87.76,0.45,22.9,0.839,251,220.5,448,0,0,446,0,0
ET5,MC1,2023-08-27T08:15:00Z,0.51,23.6,87.76,0.825,87.77,0.43,22.9,0.845,269.3,311.5,448,0,0,447,0,0
ET5,MC1,2023-08-27T08:30:00Z,0.47,23.2,87.77,0.836,87.77,0.45,22.9,0.84,310.5,475.5,447,0,0,443,0,0
ET5,MC1,2023-08-27T08:45:00Z,0.51,23.9,87.76,0.826,87.77,0.47,23.4,0.835,136.6,225.6,450,0,0,445,0,0
ET5,MC1,2023-08-27T09:00:00Z,0.49,23.7,87.77,0.833,87.77,0.46,23.2,0.839,547.9,320.4,447,0,0,446,0,0
ET5,MC1,2023-08-27T09:15:00Z,0.47,23.7,87.76,0.841,87.77,0.47,23.4,0.835,785.3,607.2,445,0,0,443,0,0
ET5,MC1,2023-08-27T09:30:00Z,0.48,24.2,87.75,0.841,87.75,0.49,24.1,0.838,778.2,735.7,444,0,0,443,0,0
ET5,MC1,2023-08-27T09:45:00Z,0.41,23.8,87.73,0.86,87.74,0.49,24.2,0.837,557.6,712.3,446,0,0,446,0,0
ET5,MC1,2023-08-27T10:00:00Z,0.27,23,87.74,0.903,87.75,0.35,23.4,0.877,316.8,413.1,448,0,0,446,0,0
ET5,MC1,2023-08-27T10:15:00Z,0.27,22.9,87.73,0.904,87.73,0.34,23.2,0.88,233.1,289.7,450,0,2,449,0,0
ET5,MC1,2023-08-27T10:30:00Z,0.25,22.8,87.71,0.908,87.72,0.32,23,0.887,208.7,229.6,449,0,5,448,0,0
ET5,MC1,2023-08-27T10:45:00Z,0.29,23,87.7,0.896,87.71,0.35,23.2,0.876,498.6,261.3,447,0,0,447,0,0
ET5,MC1,2023-08-27T11:00:00Z,0.43,24.5,87.68,0.859,87.68,0.43,24.2,0.856,481.9,293.2,448,0,0,447,0,0
ET5,MC1,2023-08-27T11:15:00Z,0.45,24.2,87.65,0.85,87.66,0.49,24.4,0.838,511,585,446,0,0,446,0,0
ET5,MC1,2023-08-27T11:30:00Z,0.39,24,87.64,0.869,87.65,0.46,24.2,0.849,158.4,174.1,449,0,0,448,0,0
ET5,MC1,2023-08-27T11:45:00Z,0.35,23.8,87.63,0.88,87.64,0.41,24,0.863,302.3,320.1,450,0,1,449,0,0
ET5,MC1,2023-08-27T12:00:00Z,0.28,23.3,87.61,0.904,87.62,0.33,23.4,0.885,157.3,378.1,450,0,15,448,0,0
ET5,MC1,2023-08-27T12:15:00Z,0.34,23.9,87.58,0.887,87.58,0.38,24,0.872,208.6,395,450,0,0,448,0,0
ET5,MC1,2023-08-27T12:30:00Z,0.32,23.8,87.56,0.893,87.57,0.36,23.8,0.879,122.3,133.1,450,0,14,450,0,0
ET5,MC1,2023-08-27T12:45:00Z,0.3,23.9,87.56,0.899,87.56,0.34,23.8,0.886,192.4,302.7,450,0,15,449,0,0
ET5,MC1,2023-08-27T13:00:00Z,0.4,24.8,87.55,0.871,87.55,0.42,24.6,0.863,195.2,522.9,450,0,3,448,0,0
ET5,MC1,2023-08-27T13:15:00Z,0.33,24.3,87.54,0.893,87.54,0.36,24.2,0.88,110.4,119,451,0,15,449,0,0
ET5,MC1,2023-08-27T13:30:00Z,0.27,24,87.52,0.908,87.53,0.28,23.6,0.903,125.6,161.5,451,0,15,449,2,0
ET5,MC1,2023-08-27T13:45:00Z,0.25,23.9,87.5,0.916,87.5,0.27,23.8,0.908,159.3,190.4,451,0,15,449,0,0
ET5,MC1,2023-08-27T14:00:00Z,0.27,24.2,87.49,0.912,87.5,0.28,24,0.905,251.6,186.6,450,0,15,449,0,0
ET5,MC1,2023-08-27T14:15:00Z,0.28,24.5,87.47,0.908,87.48,0.29,24.2,0.903,199,187.3,451,0,15,449,0,0
ET5,MC1,2023-08-27T14:30:00Z,0.26,24.3,87.45,0.915,87.45,0.28,24.1,0.905,233.6,234,450,0,15,449,0,0
ET5,MC1,2023-08-27T14:45:00Z,0.38,25.2,87.43,0.883,87.44,0.37,24.9,0.883,185.5,209.1,450,0,14,449,0,0
ET5,MC1,2023-08-27T15:00:00Z,0.35,24.4,87.42,0.885,87.43,0.37,24.3,0.877,419.3,152.9,451,0,15,450,0,0
ET5,MC1,2023-08-27T15:15:00Z,0.34,24.6,87.43,0.889,87.43,0.38,24.6,0.876,129.1,135.7,450,0,15,449,0,0
ET5,MC1,2023-08-27T15:30:00Z,0.32,24.6,87.44,0.895,87.44,0.35,24.5,0.886,76.4,85.7,451,0,15,450,6,0
ET5,MC1,2023-08-27T15:45:00Z,0.22,24,87.46,0.925,87.46,0.26,23.9,0.91,84.2,90.1,452,0,15,451,15,0
ET5,MC1,2023-08-27T16:00:00Z,0.21,24,87.47,0.931,87.47,0.24,23.9,0.919,253.8,202.1,451,0,15,449,12,0
ET5,MC1,2023-08-27T16:15:00Z,0.28,24.2,87.48,0.909,87.48,0.32,24.3,0.893,281.6,299.4,450,0,15,448,3,0
ET5,MC1,2023-08-27T16:30:00Z,0.34,24,87.48,0.885,87.49,0.36,23.9,0.878,231.3,245.7,450,0,12,448,0,0
ET5,MC1,2023-08-27T16:45:00Z,0.35,24.2,87.48,0.885,87.49,0.36,24,0.879,221.7,258.9,450,0,12,448,0,0
ET5,MC1,2023-08-27T17:00:00Z,0.33,23.7,87.5,0.888,87.51,0.36,23.7,0.876,138.1,142.3,451,0,15,450,0,0
ET5,MC1,2023-08-27T17:15:00Z,0.2,22.7,87.53,0.926,87.53,0.26,22.7,0.907,35.7,37.4,453,0,15,452,15,0
ET5,MC1,2023-08-27T17:30:00Z,0.16,22,87.57,0.939,87.57,0.22,22.1,0.918,5.7,6,453,0,15,453,15,0
ET5,MC1,2023-08-27T17:45:00Z,0.13,21.4,87.56,0.95,87.57,0.18,21.5,0.929,0,0,592,10,15,658,15,11
ET5,MC1,2023-08-27T18:00:00Z,0.1,21,87.55,0.96,87.55,0.15,21,0.94,0,0,568,15,15,572,15,15
ET5,MC1,2023-08-27T18:15:00Z,0.06,20.8,87.56,0.977,87.57,0.1,20.7,0.957,0,0,552,15,15,497,15,15
ET5,MC1,2023-08-27T18:30:00Z,0.15,21.4,87.58,0.939,87.59,0.2,21.3,0.922,0,0,514,15,15,453,15,11
ET5,MC1,2023-08-27T18:45:00Z,0.15,21.3,87.61,0.941,87.62,0.2,21.3,0.923,0,0,456,12,15,454,15,0
ET5,MC1,2023-08-27T19:00:00Z,0.09,20.9,87.58,0.963,87.58,0.14,20.9,0.943,0,0,455,0,15,454,15,0
ET5,MC1,2023-08-27T19:15:00Z,0.11,20.9,87.62,0.956,87.62,0.16,21,0.935,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-27T19:30:00Z,0.11,20.9,87.59,0.955,87.59,0.16,20.9,0.936,0,0,454,0,15,486,15,1
ET5,MC1,2023-08-27T19:45:00Z,0.08,20.7,87.57,0.968,87.57,0.13,20.8,0.946,0,0,588,12,15,647,15,15
ET5,MC1,2023-08-27T20:00:00Z,0.05,20.6,87.66,0.979,87.66,0.1,20.5,0.96,0,0,632,15,15,630,15,15
ET5,MC1,2023-08-27T20:15:00Z,0.01,20.3,87.71,0.996,87.72,0.07,20.3,0.972,0,0,678,15,15,709,15,15
ET5,MC1,2023-08-27T20:30:00Z,0,20.1,87.74,1,87.74,0.05,20.2,0.98,0,0,584,15,15,654,15,15
ET5,MC1,2023-08-27T20:45:00Z,0.07,20.8,87.74,0.972,87.74,0.12,20.7,0.951,0,0,510,15,15,521,15,15
ET5,MC1,2023-08-27T21:00:00Z,0.17,21.2,87.73,0.934,87.73,0.22,21.2,0.914,0,0,454,11,15,499,15,15
ET5,MC1,2023-08-27T21:15:00Z,0.21,21.3,87.76,0.916,87.76,0.26,21.3,0.898,0,0,455,0,15,481,15,15
ET5,MC1,2023-08-27T21:30:00Z,0.07,20.3,87.78,0.969,87.79,0.14,20.4,0.942,0,0,459,3,15,477,15,15
ET5,MC1,2023-08-27T21:45:00Z,0.02,20,87.76,0.992,87.76,0.08,20.1,0.967,0,0,455,0,15,455,15,8
ET5,MC1,2023-08-27T22:00:00Z,0.15,20.8,87.76,0.941,87.76,0.2,20.8,0.919,0,0,456,0,15,457,15,0
ET5,MC1,2023-08-27T22:15:00Z,0.09,20.2,87.76,0.964,87.76,0.15,20.3,0.938,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T22:30:00Z,0.18,20.6,87.77,0.928,87.77,0.22,20.7,0.909,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-27T22:45:00Z,0.13,20.4,87.75,0.947,87.75,0.17,20.4,0.929,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-27T23:00:00Z,0.06,20,87.72,0.973,87.72,0.11,20,0.952,0,0,456,0,15,456,15,0
ET5,MC1,2023-08-27T23:15:00Z,0.06,20,87.74,0.972,87.74,0.12,20,0.948,0,0,454,0,15,453,15,0
ET5,MC1,2023-08-27T23:30:00Z,0.17,20.6,87.76,0.93,87.76,0.22,20.6,0.908,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-27T23:45:00Z,0.13,20.4,87.75,0.947,87.76,0.18,20.5,0.926,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-28T00:00:00Z,0.12,20.5,87.74,0.951,87.74,0.17,20.5,0.931,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-28T00:15:00Z,0.1,20.2,87.73,0.96,87.73,0.15,20.3,0.939,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T00:30:00Z,0.12,20.5,87.7,0.949,87.7,0.18,20.6,0.926,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T00:45:00Z,0.15,20.6,87.69,0.94,87.69,0.19,20.5,0.922,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T01:00:00Z,0.13,20.3,87.68,0.946,87.68,0.18,20.4,0.926,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T01:15:00Z,0.13,20.2,87.66,0.945,87.66,0.18,20.3,0.925,0,0,456,0,15,457,15,0
ET5,MC1,2023-08-28T01:30:00Z,0.09,19.8,87.64,0.962,87.64,0.13,19.8,0.942,0,0,457,0,15,458,15,0
ET5,MC1,2023-08-28T01:45:00Z,0.05,19.5,87.62,0.976,87.62,0.11,19.6,0.95,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T02:00:00Z,0.21,20.6,87.59,0.915,87.6,0.25,20.6,0.899,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-28T02:15:00Z,0.25,20.8,87.58,0.9,87.59,0.28,20.8,0.885,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-28T02:30:00Z,0.19,20.4,87.57,0.923,87.58,0.22,20.4,0.906,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T02:45:00Z,0.12,20,87.57,0.946,87.58,0.17,20,0.927,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T03:00:00Z,0.13,20,87.58,0.944,87.58,0.18,20,0.925,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T03:15:00Z,0.14,20,87.58,0.938,87.58,0.18,20,0.922,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-28T03:30:00Z,0.1,19.6,87.59,0.954,87.59,0.15,19.6,0.935,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T03:45:00Z,0.15,20,87.61,0.935,87.61,0.19,20,0.918,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T04:00:00Z,0.13,19.9,87.62,0.944,87.62,0.17,19.9,0.925,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T04:15:00Z,0.1,19.9,87.62,0.955,87.63,0.15,20,0.934,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T04:30:00Z,0.12,20.2,87.64,0.951,87.65,0.17,20.3,0.929,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T04:45:00Z,0.12,20.3,87.67,0.948,87.67,0.17,20.3,0.928,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T05:00:00Z,0.15,20.1,87.67,0.938,87.68,0.19,20.1,0.921,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T05:15:00Z,0.16,20,87.67,0.93,87.68,0.2,20,0.913,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-28T05:30:00Z,0.2,20.2,87.66,0.914,87.66,0.24,20.2,0.899,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-28T05:45:00Z,0.14,19.6,87.66,0.94,87.66,0.18,19.6,0.923,5.7,6,454,0,15,454,15,0
ET5,MC1,2023-08-28T06:00:00Z,0.16,19.8,87.68,0.932,87.69,0.19,19.7,0.917,19.2,21.1,454,0,15,453,15,0
ET5,MC1,2023-08-28T06:15:00Z,0.15,19.8,87.68,0.936,87.68,0.19,19.8,0.917,37.4,41.2,454,0,15,453,15,0
ET5,MC1,2023-08-28T06:30:00Z,0.14,20,87.69,0.938,87.69,0.19,20,0.921,59.7,63.5,453,0,15,453,15,0
ET5,MC1,2023-08-28T06:45:00Z,0.19,20.5,87.72,0.923,87.72,0.22,20.5,0.907,91.9,92.3,452,0,15,451,15,0
ET5,MC1,2023-08-28T07:00:00Z,0.24,21,87.76,0.904,87.76,0.27,21,0.891,123.8,120.1,452,0,15,451,15,0
ET5,MC1,2023-08-28T07:15:00Z,0.27,21.9,87.77,0.896,87.77,0.29,21.6,0.889,161.7,155.5,451,0,15,450,4,0
ET5,MC1,2023-08-28T07:30:00Z,0.31,22,87.78,0.882,87.79,0.29,21.5,0.888,160.6,159.7,451,0,15,450,10,0
ET5,MC1,2023-08-28T07:45:00Z,0.24,22,87.8,0.908,87.8,0.26,21.8,0.902,236.8,286.7,448,0,6,447,1,0
ET5,MC1,2023-08-28T08:00:00Z,0.25,22.2,87.8,0.905,87.8,0.29,22.2,0.892,269.2,250.7,448,0,0,447,0,0
ET5,MC1,2023-08-28T08:15:00Z,0.29,22.5,87.8,0.893,87.81,0.33,22.4,0.88,254.2,329,448,0,0,448,0,0
ET5,MC1,2023-08-28T08:30:00Z,0.31,23.1,87.8,0.889,87.8,0.34,23,0.878,345.2,466.7,447,0,0,444,0,0
ET5,MC1,2023-08-28T08:45:00Z,0.41,23.9,87.8,0.862,87.81,0.41,23.6,0.86,166.6,263.7,451,0,2,450,0,0
ET5,MC1,2023-08-28T09:00:00Z,0.19,21.6,87.83,0.925,87.83,0.24,21.7,0.908,145,135.7,451,0,15,450,15,0
ET5,MC1,2023-08-28T09:15:00Z,0.21,22.2,87.81,0.92,87.82,0.24,22,0.909,283.4,282.2,450,0,15,449,2,0
ET5,MC1,2023-08-28T09:30:00Z,0.3,22.6,87.82,0.891,87.83,0.32,22.5,0.882,224.5,230.2,450,0,15,449,0,0
ET5,MC1,2023-08-28T09:45:00Z,0.39,23,87.83,0.862,87.84,0.39,22.8,0.859,302.3,344.2,448,0,8,447,0,0
ET5,MC1,2023-08-28T10:00:00Z,0.43,23.9,87.83,0.856,87.84,0.44,23.8,0.85,313.8,379.8,448,0,0,447,0,0
ET5,MC1,2023-08-28T10:15:00Z,0.3,23.1,87.83,0.895,87.84,0.36,23.3,0.875,153.3,159.5,451,0,8,450,2,0
ET5,MC1,2023-08-28T10:30:00Z,0.21,22.4,87.84,0.924,87.84,0.27,22.5,0.902,111.7,111.7,451,0,15,450,15,0
ET5,MC1,2023-08-28T10:45:00Z,0.25,22.5,87.83,0.91,87.83,0.28,22.4,0.896,119.2,134.4,451,0,15,450,15,0
ET5,MC1,2023-08-28T11:00:00Z,0.28,22.7,87.81,0.897,87.82,0.31,22.5,0.886,202,226.1,451,0,15,450,12,0
ET5,MC1,2023-08-28T11:15:00Z,0.29,22.8,87.81,0.895,87.82,0.31,22.6,0.886,254.9,287.8,451,0,15,450,3,0
ET5,MC1,2023-08-28T11:30:00Z,0.32,23.1,87.79,0.887,87.8,0.35,23,0.877,446.6,536.3,450,0,7,448,0,0
ET5,MC1,2023-08-28T11:45:00Z,0.44,23.6,87.78,0.851,87.79,0.44,23.5,0.849,542.2,603.7,449,0,0,447,0,0
ET5,MC1,2023-08-28T12:00:00Z,0.49,23.8,87.77,0.833,87.78,0.51,23.7,0.828,272.1,319.9,449,0,0,448,0,0
ET5,MC1,2023-08-28T12:15:00Z,0.46,23.9,87.75,0.843,87.76,0.48,23.8,0.837,280.5,319.5,449,0,0,448,0,0
ET5,MC1,2023-08-28T12:30:00Z,0.49,23.5,87.74,0.83,87.75,0.51,23.4,0.824,286.9,330.7,449,0,0,448,0,0
ET5,MC1,2023-08-28T12:45:00Z,0.52,23.4,87.73,0.821,87.74,0.53,23.3,0.815,269.3,306.3,449,0,0,448,0,0
ET5,MC1,2023-08-28T13:00:00Z,0.45,23.2,87.72,0.843,87.72,0.46,23.1,0.838,276.9,310.2,449,0,0,448,0,0
ET5,MC1,2023-08-28T13:15:00Z,0.39,22.8,87.71,0.859,87.72,0.42,22.8,0.849,221.7,250.5,450,0,6,449,0,0
ET5,MC1,2023-08-28T13:30:00Z,0.33,22.3,87.7,0.876,87.71,0.37,22.3,0.864,204.3,218.3,450,0,15,449,0,0
ET5,MC1,2023-08-28T13:45:00Z,0.34,22.3,87.68,0.874,87.68,0.37,22.3,0.863,198.5,217,450,0,15,449,0,0
ET5,MC1,2023-08-28T14:00:00Z,0.36,22.5,87.67,0.867,87.68,0.38,22.4,0.858,213.3,225.2,450,0,15,450,0,0
ET5,MC1,2023-08-28T14:15:00Z,0.33,22.2,87.67,0.878,87.67,0.35,22.2,0.869,165.9,183.8,451,0,15,450,10,0
ET5,MC1,2023-08-28T14:30:00Z,0.3,21.9,87.66,0.885,87.67,0.32,21.8,0.876,126.5,135.5,451,0,15,450,15,0
