Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port2_EpiMoisture,Port2_Unknown
FB8,MC2,2023-08-08T09:00:00Z,86.45,0.828,20.7,0.42,NA,NA,NA,NA,102.9,0,15,453,0,0,446,NA,NA
FB8,MC2,2023-08-08T09:15:00Z,86.44,0.861,20.2,0.33,NA,NA,NA,NA,101.3,0,15,452,0,0,445,NA,NA
FB8,MC2,2023-08-08T09:30:00Z,86.46,0.834,20.7,0.41,NA,NA,NA,NA,72.9,0,15,453,0,0,447,NA,NA
FB8,MC2,2023-08-08T09:45:00Z,86.45,0.846,20.6,0.37,NA,NA,NA,NA,72.1,0,15,453,0,0,446,NA,NA
FB8,MC2,2023-08-08T10:00:00Z,86.46,0.846,20.7,0.37,NA,NA,NA,NA,69.8,0,15,453,0,0,446,NA,NA
FB8,MC2,2023-08-08T10:15:00Z,86.47,0.848,20.8,0.37,NA,NA,NA,NA,67.2,0,15,453,0,0,445,NA,NA
FB8,MC2,2023-08-08T10:30:00Z,86.48,0.847,20.8,0.38,NA,NA,NA,NA,41.9,0,15,454,0,0,447,NA,NA
FB8,MC2,2023-08-08T10:45:00Z,86.5,0.878,19.8,0.28,NA,NA,NA,NA,43.8,0,15,454,0,0,448,NA,NA
FB8,MC2,2023-08-08T11:00:00Z,86.5,0.892,19.8,0.25,NA,NA,NA,NA,57.3,0,15,454,0,0,445,NA,NA
FB8,MC2,2023-08-08T11:15:00Z,86.48,0.865,20.5,0.33,NA,NA,NA,NA,64.5,0,15,453,0,0,445,NA,NA
FB8,MC2,2023-08-08T11:30:00Z,86.48,0.853,20.8,0.36,NA,NA,NA,NA,44.7,0,15,454,0,0,446,NA,NA
