Tree,MC,Timestamp,Port5_Temp,Port5_VPD,Port5_Atmos_pressure,Port5_RH,Port3_Temp,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H,Port6_LW_minutes
FB6,MC3,2023-12-09T08:00:00Z,17.9,0,85.88,1,17.9,85.9,0.976,0.05,71.4,99.2,459,0,15,462,15,15
FB6,MC3,2023-12-09T08:15:00Z,18,0,85.88,1.001,18,85.91,0.978,0.05,87.7,113.2,459,0,15,461,15,15
FB6,MC3,2023-12-09T08:30:00Z,18,0,85.89,1,18,85.92,0.974,0.05,85.9,128.2,458,0,15,461,15,15
FB6,MC3,2023-12-09T08:45:00Z,18.2,0,85.88,0.998,18.2,85.91,0.965,0.07,106.9,131.7,457,0,15,460,15,15
FB6,MC3,2023-12-09T09:00:00Z,18.3,0,85.88,0.998,18.3,85.91,0.968,0.07,121.2,164.8,457,0,15,460,15,15
FB6,MC3,2023-12-09T09:15:00Z,18.6,0.02,85.88,0.992,18.5,85.91,0.959,0.09,130.6,235.5,457,0,15,460,5,15
FB6,MC3,2023-12-09T09:30:00Z,18.7,0.03,85.87,0.986,18.6,85.9,0.955,0.1,141,239.7,457,0,15,460,0,15
FB6,MC3,2023-12-09T09:45:00Z,18.7,0.04,85.87,0.983,18.6,85.9,0.95,0.11,172.1,237.5,457,0,15,459,1,15
FB6,MC3,2023-12-09T10:00:00Z,18.6,0.02,85.87,0.993,18.6,85.9,0.958,0.09,217.5,291.1,457,0,15,459,1,15
FB6,MC3,2023-12-09T10:15:00Z,18.7,0.02,85.87,0.992,18.6,85.91,0.96,0.09,266.8,365.3,456,0,15,458,0,15
FB6,MC3,2023-12-09T10:30:00Z,18.7,0.01,85.88,0.995,18.7,85.91,0.959,0.09,205.4,240.1,457,0,15,459,0,15
FB6,MC3,2023-12-09T10:45:00Z,18.6,0,85.87,1,18.6,85.9,0.968,0.07,224.9,250.9,457,0,15,460,3,15
FB6,MC3,2023-12-09T11:00:00Z,18.8,0,85.85,1,18.8,85.88,0.966,0.07,147.9,187,457,0,15,459,1,15
FB6,MC3,2023-12-09T11:15:00Z,19.2,0.02,85.84,0.99,19,85.87,0.958,0.09,245.9,380.1,456,0,15,458,0,15
FB6,MC3,2023-12-09T11:30:00Z,19.3,0.05,85.82,0.977,19.3,85.86,0.945,0.12,202,239.7,456,0,15,458,0,15
FB6,MC3,2023-12-09T11:45:00Z,19.1,0.02,85.8,0.992,19.1,85.83,0.96,0.09,266.4,239.3,457,11,15,458,5,15
FB6,MC3,2023-12-09T12:00:00Z,19.6,0.07,85.77,0.967,19.6,85.81,0.937,0.14,491.8,436.5,455,0,15,458,0,15
FB6,MC3,2023-12-09T12:15:00Z,19.8,0.08,85.76,0.964,19.7,85.79,0.933,0.15,235.1,325.2,456,0,15,458,0,15
FB6,MC3,2023-12-09T12:30:00Z,20,0.11,85.73,0.953,20,85.76,0.923,0.18,188.8,207.1,455,0,15,458,0,15
FB6,MC3,2023-12-09T12:45:00Z,19.8,0.07,85.72,0.971,19.8,85.75,0.936,0.15,111,133.9,457,0,15,459,0,15
FB6,MC3,2023-12-09T13:00:00Z,19.4,0,85.7,0.999,19.3,85.73,0.965,0.08,140.6,167.9,459,0,15,461,3,15
FB6,MC3,2023-12-09T13:15:00Z,18.8,0,85.7,1,18.8,85.73,0.982,0.04,73.8,84.4,581,11,15,477,15,15
FB6,MC3,2023-12-09T13:30:00Z,18.6,0,85.68,1,18.6,85.71,0.997,0.01,108,123.8,520,15,15,465,15,15
FB6,MC3,2023-12-09T13:45:00Z,18.6,0,85.68,0.999,18.6,85.71,0.999,0,60.1,67.4,507,15,15,463,15,15
FB6,MC3,2023-12-09T14:00:00Z,18.6,0,85.67,0.999,18.6,85.7,1,0,55.3,61.5,764,15,15,723,15,15
FB6,MC3,2023-12-09T14:15:00Z,18.7,0,85.66,1.001,18.7,85.7,1,0,30.4,33.7,628,15,15,635,15,15
FB6,MC3,2023-12-09T14:30:00Z,18.5,0,85.66,1,18.6,85.69,0.999,0,37.7,42.5,640,15,15,595,15,15
FB6,MC3,2023-12-09T14:45:00Z,18.6,0,85.65,1,18.6,85.68,1,0,52.2,59.5,599,15,15,563,15,15
FB6,MC3,2023-12-09T15:00:00Z,18.5,0,85.65,1,18.5,85.68,1,0,82.9,100,611,15,15,574,15,15
FB6,MC3,2023-12-09T15:15:00Z,18.6,0,85.64,1,18.6,85.67,1,0,95.2,117.2,550,15,15,531,15,15
FB6,MC3,2023-12-09T15:30:00Z,18.6,0,85.65,1.001,18.6,85.68,0.999,0,72.3,84,521,15,15,509,15,15
FB6,MC3,2023-12-09T15:45:00Z,18.5,0,85.64,1,18.6,85.67,1,0,62.3,73.2,756,15,15,519,15,15
FB6,MC3,2023-12-09T16:00:00Z,18.7,0,85.64,1.001,18.8,85.67,1,0,72.7,84.2,679,15,15,608,15,15
FB6,MC3,2023-12-09T16:15:00Z,18.4,0,85.65,1,18.5,85.69,1.001,0,64.5,76,549,15,15,594,15,15
FB6,MC3,2023-12-09T16:30:00Z,18,0,85.66,1,18,85.69,1.001,0,45.4,51.1,508,15,15,546,15,15
FB6,MC3,2023-12-09T16:45:00Z,18,0,85.66,1,18.1,85.69,1.001,0,27.3,33.9,491,15,15,540,15,15
FB6,MC3,2023-12-09T17:00:00Z,18.2,0,85.67,1,18.3,85.7,1,0,22.9,26.9,734,15,15,542,15,15
FB6,MC3,2023-12-09T17:15:00Z,18.3,0,85.69,1.001,18.4,85.72,0.999,0,5.1,6.2,555,15,15,579,15,15
FB6,MC3,2023-12-09T17:30:00Z,18.3,0,85.7,1,18.4,85.73,1,0,0,0,534,15,15,561,15,15
FB6,MC3,2023-12-09T17:45:00Z,18.2,0,85.71,1.001,18.3,85.75,1.001,0,0,0,523,15,15,540,15,15
FB6,MC3,2023-12-09T18:00:00Z,18.2,0,85.72,1,18.3,85.76,1,0,0,0,724,15,15,572,15,15
FB6,MC3,2023-12-09T18:15:00Z,18.2,0,85.76,1,18.2,85.78,1,0,0,0,591,15,15,543,15,15
FB6,MC3,2023-12-09T18:30:00Z,18.2,0,85.78,1,18.2,85.81,1,0,0,0,651,15,15,570,15,15
FB6,MC3,2023-12-09T18:45:00Z,18.2,0,85.8,0.999,18.3,85.83,1.001,0,0,0,646,15,15,660,15,15
FB6,MC3,2023-12-09T19:00:00Z,18.2,0,85.8,1,18.3,85.83,1.001,0,0,0,569,15,15,617,15,15
FB6,MC3,2023-12-09T19:15:00Z,18.3,0,85.82,0.999,18.4,85.85,1,0,0,0,535,15,15,570,15,15
FB6,MC3,2023-12-09T19:30:00Z,18.3,0,85.84,0.999,18.3,85.86,0.999,0,0,0,517,15,15,543,15,15
FB6,MC3,2023-12-09T19:45:00Z,18.2,0,85.85,1,18.3,85.88,1,0,0,0,497,15,15,522,15,15
FB6,MC3,2023-12-09T20:00:00Z,18.3,0,85.86,0.999,18.4,85.89,0.996,0.01,0,0,496,15,15,509,15,15
FB6,MC3,2023-12-09T20:15:00Z,18.3,0,85.86,0.999,18.3,85.89,0.996,0.01,0,0,488,15,15,500,15,15
FB6,MC3,2023-12-09T20:30:00Z,18.3,0,85.86,0.999,18.3,85.89,0.99,0.02,0,0,481,15,15,484,15,15
FB6,MC3,2023-12-09T20:45:00Z,18.2,0,85.86,0.999,18.3,85.89,0.983,0.04,0,0,481,15,15,470,15,15
FB6,MC3,2023-12-09T21:00:00Z,18.2,0,85.89,1,18.3,85.92,0.982,0.04,0,0,464,15,15,465,15,15
FB6,MC3,2023-12-09T21:15:00Z,18.2,0,85.9,0.999,18.3,85.93,0.985,0.03,0,0,463,15,15,465,15,15
FB6,MC3,2023-12-09T21:30:00Z,18.1,0,85.91,1,18.2,85.94,0.996,0.01,0,0,690,15,15,528,15,15
FB6,MC3,2023-12-09T21:45:00Z,18.2,0,85.91,0.999,18.3,85.94,1,0,0,0,624,15,15,636,15,15
FB6,MC3,2023-12-09T22:00:00Z,18.1,0,85.9,1,18.1,85.93,1.001,0,0,0,627,15,15,645,15,15
FB6,MC3,2023-12-09T22:15:00Z,18.1,0,85.89,1,18.1,85.92,1,0,0,0,618,15,15,641,15,15
FB6,MC3,2023-12-09T22:30:00Z,18.1,0,85.88,1,18.2,85.92,1,0,0,0,635,15,15,637,15,15
FB6,MC3,2023-12-09T22:45:00Z,18.1,0,85.87,1,18.2,85.9,1,0,0,0,641,15,15,635,15,15
FB6,MC3,2023-12-09T23:00:00Z,18.1,0,85.86,1.001,18.2,85.89,1.001,0,0,0,642,15,15,620,15,15
FB6,MC3,2023-12-09T23:15:00Z,18.1,0,85.84,1,18.1,85.87,1.001,0,0,0,590,15,15,589,15,15
FB6,MC3,2023-12-09T23:30:00Z,18,0,85.83,1,18.1,85.85,1.001,0,0,0,554,15,15,592,15,15
FB6,MC3,2023-12-09T23:45:00Z,18,0,85.8,1,18.1,85.83,1,0,0,0,566,15,15,610,15,15
FB6,MC3,2023-12-10T00:00:00Z,18,0,85.77,1,18,85.79,1.001,0,0,0,537,15,15,569,15,15
FB6,MC3,2023-12-10T00:15:00Z,17.9,0,85.75,1,18,85.78,1.001,0,0,0,552,15,15,557,15,15
FB6,MC3,2023-12-10T00:30:00Z,17.9,0,85.74,1,18,85.77,1.001,0,0,0,502,15,15,541,15,15
FB6,MC3,2023-12-10T00:45:00Z,17.9,0,85.73,1,18,85.76,1,0,0,0,484,15,15,530,15,15
FB6,MC3,2023-12-10T01:00:00Z,18,0,85.73,1,18,85.76,1,0,0,0,492,15,15,514,15,15
FB6,MC3,2023-12-10T01:15:00Z,18,0,85.71,1,18.1,85.74,1,0,0,0,504,15,15,517,15,15
FB6,MC3,2023-12-10T01:30:00Z,18.1,0,85.68,0.999,18.1,85.71,1,0,0,0,495,15,15,505,15,15
FB6,MC3,2023-12-10T01:45:00Z,18.1,0,85.67,1,18.1,85.7,1.001,0,0,0,497,15,15,503,15,15
FB6,MC3,2023-12-10T02:00:00Z,18.1,0,85.67,1,18.1,85.7,1.001,0,0,0,509,15,15,502,15,15
FB6,MC3,2023-12-10T02:15:00Z,18,0,85.67,1,18.1,85.69,1,0,0,0,511,15,15,505,15,15
FB6,MC3,2023-12-10T02:30:00Z,18.1,0,85.65,1,18.1,85.68,1,0,0,0,522,15,15,503,15,15
FB6,MC3,2023-12-10T02:45:00Z,18,0,85.64,1,18.1,85.66,1.001,0,0,0,503,15,15,490,15,15
FB6,MC3,2023-12-10T03:00:00Z,18,0,85.65,1.001,18.1,85.68,1,0,0,0,516,15,15,488,15,15
FB6,MC3,2023-12-10T03:15:00Z,18,0,85.66,0.999,18,85.68,0.999,0,0,0,511,15,15,483,15,15
FB6,MC3,2023-12-10T03:30:00Z,18,0,85.66,1,18.1,85.69,1.001,0,0,0,494,15,15,476,15,15
FB6,MC3,2023-12-10T03:45:00Z,18,0,85.68,1,18.1,85.71,1.001,0,0,0,486,15,15,468,15,15
FB6,MC3,2023-12-10T04:00:00Z,18,0,85.68,1,18.1,85.71,1.001,0,0,0,488,15,15,467,15,15
FB6,MC3,2023-12-10T04:15:00Z,18.2,0,85.68,1,18.2,85.71,1.001,0,0,0,498,15,15,466,15,15
FB6,MC3,2023-12-10T04:30:00Z,18.2,0,85.7,0.999,18.2,85.72,1,0,0,0,591,15,15,469,15,15
FB6,MC3,2023-12-10T04:45:00Z,18.2,0,85.7,0.999,18.2,85.73,1,0,0,0,676,15,15,470,15,15
FB6,MC3,2023-12-10T05:00:00Z,18.2,0,85.7,0.999,18.2,85.73,1.001,0,0,0,547,15,15,468,15,15
FB6,MC3,2023-12-10T05:15:00Z,18.3,0,85.69,0.999,18.3,85.72,1,0,0,0,510,15,15,465,15,15
FB6,MC3,2023-12-10T05:30:00Z,18.2,0,85.68,0.999,18.4,85.7,0.992,0.02,0,0,496,15,15,464,15,15
FB6,MC3,2023-12-10T05:45:00Z,18.2,0,85.68,1,18.4,85.71,0.982,0.04,0,0,490,15,15,465,15,15
FB6,MC3,2023-12-10T06:00:00Z,18.3,0,85.7,1,18.4,85.73,0.981,0.04,0,0,485,15,15,464,15,15
FB6,MC3,2023-12-10T06:15:00Z,18.4,0,85.72,1,18.5,85.75,0.977,0.05,3.7,5.5,480,15,15,464,15,15
FB6,MC3,2023-12-10T06:30:00Z,18.3,0,85.75,0.999,18.4,85.78,0.98,0.04,9.7,11.4,473,15,15,465,15,15
FB6,MC3,2023-12-10T06:45:00Z,18.1,0,85.79,1.001,18.2,85.82,0.994,0.01,12.8,15,464,15,15,464,15,15
FB6,MC3,2023-12-10T07:00:00Z,18.2,0,85.79,1,18.2,85.82,0.993,0.01,20,22.5,478,15,15,465,15,15
FB6,MC3,2023-12-10T07:15:00Z,18.2,0,85.81,1.001,18.2,85.84,0.997,0.01,28.4,33.1,487,15,15,466,15,15
FB6,MC3,2023-12-10T07:30:00Z,18.2,0,85.82,1,18.3,85.85,1,0,35.5,41.6,476,15,15,466,15,15
FB6,MC3,2023-12-10T07:45:00Z,18.2,0,85.84,1,18.2,85.87,1.001,0,28.9,34.2,543,15,15,478,15,15
FB6,MC3,2023-12-10T08:00:00Z,18.2,0,85.86,1,18.2,85.89,1,0,24.9,29.8,618,15,15,506,15,15
FB6,MC3,2023-12-10T08:15:00Z,18.2,0,85.87,1,18.3,85.9,1,0,50.2,66.3,605,15,15,506,15,15
FB6,MC3,2023-12-10T08:30:00Z,18.4,0,85.87,0.999,18.4,85.9,1,0,93.8,124.5,514,15,15,501,15,15
FB6,MC3,2023-12-10T08:45:00Z,18.6,0,85.86,1,18.6,85.89,1,0,122.5,197,479,15,15,479,15,15
FB6,MC3,2023-12-10T09:00:00Z,18.8,0,85.86,1.001,18.8,85.89,0.994,0.01,89.9,116.6,470,15,15,475,15,15
FB6,MC3,2023-12-10T09:15:00Z,18.8,0,85.86,1,18.8,85.89,0.991,0.02,132.8,178.9,460,15,15,468,15,15
FB6,MC3,2023-12-10T09:30:00Z,19.2,0,85.85,1,19.1,85.89,0.983,0.04,193,323.5,458,2,15,460,14,15
FB6,MC3,2023-12-10T09:45:00Z,19.2,0,85.85,1.001,19.2,85.88,0.974,0.06,182.7,228.5,459,3,15,461,14,15
FB6,MC3,2023-12-10T10:00:00Z,19.3,0,85.84,1,19.2,85.87,0.983,0.04,279.1,358.2,458,0,15,460,12,15
FB6,MC3,2023-12-10T10:15:00Z,19.4,0,85.83,1.001,19.3,85.86,0.978,0.05,344.1,418.6,456,0,15,458,7,15
FB6,MC3,2023-12-10T10:30:00Z,19.7,0.01,85.82,0.997,19.6,85.85,0.967,0.08,357.8,420.2,455,0,15,458,0,15
FB6,MC3,2023-12-10T10:45:00Z,20.1,0.04,85.8,0.982,19.9,85.84,0.953,0.11,297.5,390.6,456,0,15,458,0,15
FB6,MC3,2023-12-10T11:00:00Z,19.5,0.01,85.79,0.996,19.5,85.83,0.973,0.06,226.9,325,464,14,15,458,11,15
FB6,MC3,2023-12-10T11:15:00Z,19.9,0.01,85.76,0.998,19.7,85.8,0.971,0.07,492.6,651.5,455,1,15,456,0,15
FB6,MC3,2023-12-10T11:30:00Z,20,0.01,85.74,0.995,19.8,85.77,0.964,0.08,315.5,407,455,0,15,457,0,15
FB6,MC3,2023-12-10T11:45:00Z,19.6,0,85.73,1,19.6,85.76,0.977,0.05,198.7,234.4,457,7,15,459,7,15
FB6,MC3,2023-12-10T12:00:00Z,20,0,85.69,1,19.8,85.72,0.979,0.05,495.1,540.2,456,6,15,457,3,15
FB6,MC3,2023-12-10T12:15:00Z,20.3,0.03,85.67,0.985,20.1,85.7,0.959,0.1,417.7,597.8,574,7,15,464,4,15
FB6,MC3,2023-12-10T12:30:00Z,20.2,0.01,85.65,0.994,20.1,85.68,0.961,0.09,305.6,385.4,457,11,15,457,0,15
FB6,MC3,2023-12-10T12:45:00Z,20.3,0.03,85.63,0.988,20.2,85.66,0.957,0.1,203.6,370.2,457,0,15,458,0,15
FB6,MC3,2023-12-10T13:00:00Z,20.1,0,85.6,0.999,20,85.63,0.966,0.08,177.4,219.4,517,13,15,463,13,15
FB6,MC3,2023-12-10T13:15:00Z,20,0,85.57,1,19.9,85.6,0.985,0.03,186.4,247.9,465,15,15,460,1,15
FB6,MC3,2023-12-10T13:30:00Z,19.7,0,85.56,1,19.6,85.59,0.992,0.02,117.2,134.2,482,15,15,466,15,15
FB6,MC3,2023-12-10T13:45:00Z,19.6,0,85.54,1,19.6,85.57,1,0,149.6,194.5,600,15,15,491,15,15
FB6,MC3,2023-12-10T14:00:00Z,19.7,0,85.53,0.999,19.6,85.56,1,0,163,213.7,532,15,15,462,15,15
FB6,MC3,2023-12-10T14:15:00Z,19.4,0,85.54,1,19.4,85.57,1.001,0,131.5,152,493,15,15,462,15,15
FB6,MC3,2023-12-10T14:30:00Z,19,0,85.55,0.999,19,85.58,1,0,78.6,92.5,474,15,15,462,15,15
FB6,MC3,2023-12-10T14:45:00Z,19,0,85.55,1,19,85.58,1,0,97.8,120.1,462,15,15,461,15,15
FB6,MC3,2023-12-10T15:00:00Z,19.1,0,85.55,1.001,19,85.58,1,0,46.9,53.3,476,15,15,470,15,15
FB6,MC3,2023-12-10T15:15:00Z,19.1,0,85.54,1,19.1,85.56,1,0,86.4,111.9,621,15,15,588,15,15
FB6,MC3,2023-12-10T15:30:00Z,19.1,0,85.54,1,19.2,85.57,1,0,41.6,50.9,615,15,15,573,15,15
FB6,MC3,2023-12-10T15:45:00Z,19.2,0,85.53,1,19.2,85.56,1.001,0,43.8,51.6,629,15,15,569,15,15
FB6,MC3,2023-12-10T16:00:00Z,19,0,85.55,1,19.1,85.57,1,0,29.7,34.1,639,15,15,566,15,15
FB6,MC3,2023-12-10T16:15:00Z,18.9,0,85.56,1.001,19,85.59,0.999,0,32.8,38.5,641,15,15,593,15,15
FB6,MC3,2023-12-10T16:30:00Z,18.9,0,85.57,1,19,85.6,1,0,22.7,26.6,601,15,15,557,15,15
FB6,MC3,2023-12-10T16:45:00Z,18.9,0,85.58,1,19,85.61,1,0,24.9,29.7,532,15,15,530,15,15
FB6,MC3,2023-12-10T17:00:00Z,19,0,85.6,1,19.1,85.63,1,0,16.1,19.6,545,15,15,520,15,15
FB6,MC3,2023-12-10T17:15:00Z,19.1,0,85.61,0.999,19.2,85.64,0.998,0,13.2,14.1,581,15,15,526,15,15
FB6,MC3,2023-12-10T17:30:00Z,19,0,85.62,1,19.1,85.65,0.999,0,2.6,3.3,558,15,15,514,15,15
FB6,MC3,2023-12-10T17:45:00Z,18.9,0,85.65,1,19,85.68,0.999,0,0,0,552,15,15,510,15,15
FB6,MC3,2023-12-10T18:00:00Z,18.9,0,85.66,0.999,18.9,85.69,1.001,0,0,0,582,15,15,512,15,15
FB6,MC3,2023-12-10T18:15:00Z,18.8,0,85.67,1,18.9,85.7,1,0,0,0,590,15,15,512,15,15
FB6,MC3,2023-12-10T18:30:00Z,18.9,0,85.68,1,19,85.71,0.999,0,0,0,671,15,15,632,15,15
FB6,MC3,2023-12-10T18:45:00Z,19,0,85.68,0.999,19,85.71,1,0,0,0,599,15,15,614,15,15
FB6,MC3,2023-12-10T19:00:00Z,18.9,0,85.67,1.001,19,85.7,0.999,0,0,0,569,15,15,598,15,15
FB6,MC3,2023-12-10T19:15:00Z,18.9,0,85.68,1.001,19,85.71,0.999,0,0,0,575,15,15,588,15,15
FB6,MC3,2023-12-10T19:30:00Z,19,0,85.71,1,19.1,85.74,1,0,0,0,589,15,15,588,15,15
FB6,MC3,2023-12-10T19:45:00Z,18.9,0,85.73,1.001,19,85.76,1,0,0,0,574,15,15,585,15,15
FB6,MC3,2023-12-10T20:00:00Z,18.8,0,85.73,1.001,18.8,85.76,1.001,0,0,0,567,15,15,562,15,15
FB6,MC3,2023-12-10T20:15:00Z,18.7,0,85.73,1.001,18.8,85.76,0.999,0,0,0,540,15,15,551,15,15
FB6,MC3,2023-12-10T20:30:00Z,18.6,0,85.75,1,18.7,85.78,0.999,0,0,0,550,15,15,548,15,15
FB6,MC3,2023-12-10T20:45:00Z,18.5,0,85.74,1,18.6,85.77,1,0,0,0,542,15,15,545,15,15
FB6,MC3,2023-12-10T21:00:00Z,18.4,0,85.75,1,18.5,85.78,0.999,0,0,0,534,15,15,540,15,15
FB6,MC3,2023-12-10T21:15:00Z,18.3,0,85.75,1,18.4,85.78,1,0,0,0,526,15,15,534,15,15
FB6,MC3,2023-12-10T21:30:00Z,18.3,0,85.77,1,18.4,85.8,1,0,0,0,515,15,15,524,15,15
FB6,MC3,2023-12-10T21:45:00Z,18.3,0,85.76,0.999,18.4,85.79,1,0,0,0,512,15,15,519,15,15
FB6,MC3,2023-12-10T22:00:00Z,18.3,0,85.75,1,18.4,85.78,1,0,0,0,505,15,15,508,15,15
FB6,MC3,2023-12-10T22:15:00Z,18.4,0,85.75,1,18.5,85.77,0.996,0.01,0,0,505,15,15,500,15,15
FB6,MC3,2023-12-10T22:30:00Z,18.3,0,85.74,0.999,18.4,85.77,0.997,0.01,0,0,507,15,15,504,15,15
FB6,MC3,2023-12-10T22:45:00Z,18.2,0,85.73,1.001,18.3,85.76,1,0,0,0,512,15,15,505,15,15
FB6,MC3,2023-12-10T23:00:00Z,18.2,0,85.74,0.999,18.3,85.77,0.999,0,0,0,530,15,15,507,15,15
FB6,MC3,2023-12-10T23:15:00Z,18.2,0,85.73,1,18.2,85.76,1,0,0,0,537,15,15,503,15,15
FB6,MC3,2023-12-10T23:30:00Z,18.2,0,85.73,1.001,18.2,85.76,1,0,0,0,558,15,15,505,15,15
FB6,MC3,2023-12-10T23:45:00Z,18.2,0,85.73,1,18.3,85.77,1,0,0,0,635,15,15,516,15,15
FB6,MC3,2023-12-11T00:00:00Z,18.3,0,85.71,0.999,18.3,85.75,1.001,0,0,0,616,15,15,525,15,15
FB6,MC3,2023-12-11T00:15:00Z,18.2,0,85.69,1,18.3,85.72,1.001,0,0,0,665,15,15,526,15,15
FB6,MC3,2023-12-11T00:30:00Z,18.3,0,85.67,1,18.3,85.7,1,0,0,0,609,15,15,533,15,15
FB6,MC3,2023-12-11T00:45:00Z,18.3,0,85.66,1,18.4,85.68,1,0,0,0,631,15,15,536,15,15
FB6,MC3,2023-12-11T01:00:00Z,18.2,0,85.64,1,18.3,85.67,1,0,0,0,599,15,15,539,15,15
FB6,MC3,2023-12-11T01:15:00Z,18.3,0,85.63,1,18.3,85.65,1,0,0,0,573,15,15,542,15,15
FB6,MC3,2023-12-11T01:30:00Z,18.2,0,85.61,1,18.2,85.64,1,0,0,0,552,15,15,537,15,15
FB6,MC3,2023-12-11T01:45:00Z,18.2,0,85.59,1,18.3,85.62,1.001,0,0,0,605,15,15,539,15,15
FB6,MC3,2023-12-11T02:00:00Z,18.2,0,85.57,1,18.3,85.6,1.001,0,0,0,549,15,15,542,15,15
FB6,MC3,2023-12-11T02:15:00Z,18.3,0,85.56,1.001,18.3,85.59,1,0,0,0,660,15,15,566,15,15
FB6,MC3,2023-12-11T02:30:00Z,18.2,0,85.55,1,18.3,85.58,1,0,0,0,782,15,15,604,15,15
FB6,MC3,2023-12-11T02:45:00Z,18.3,0,85.54,1,18.3,85.58,1,0,0,0,823,15,15,667,15,15
FB6,MC3,2023-12-11T03:00:00Z,18.3,0,85.56,1,18.4,85.59,1,0,0,0,719,15,15,737,15,15
FB6,MC3,2023-12-11T03:15:00Z,18.3,0,85.56,0.999,18.3,85.59,1.001,0,0,0,896,15,15,866,15,15
FB6,MC3,2023-12-11T03:30:00Z,18.2,0,85.57,1,18.2,85.6,1,0,0,0,772,15,15,810,15,15
FB6,MC3,2023-12-11T03:45:00Z,18,0,85.57,1.001,18,85.61,1,0,0,0,691,15,15,706,15,15
FB6,MC3,2023-12-11T04:00:00Z,18,0,85.56,1,18,85.59,1,0,0,0,711,15,15,666,15,15
FB6,MC3,2023-12-11T04:15:00Z,18.1,0,85.57,1.001,18.2,85.6,1,0,0,0,632,15,15,737,15,15
FB6,MC3,2023-12-11T04:30:00Z,18.1,0,85.58,1.001,18.2,85.61,1,0,0,0,613,15,15,685,15,15
FB6,MC3,2023-12-11T04:45:00Z,18.1,0,85.58,1,18.2,85.61,1,0,0,0,630,15,15,653,15,15
FB6,MC3,2023-12-11T05:00:00Z,18.1,0,85.59,1,18.2,85.62,1,0,0,0,761,15,15,651,15,15
FB6,MC3,2023-12-11T05:15:00Z,18.1,0,85.6,1,18.2,85.63,1.001,0,0,0,829,15,15,828,15,15
FB6,MC3,2023-12-11T05:30:00Z,18.2,0,85.59,1,18.2,85.62,1,0,0,0,645,15,15,761,15,15
FB6,MC3,2023-12-11T05:45:00Z,18.1,0,85.6,1,18.2,85.63,1.001,0,0,0,690,15,15,698,15,15
FB6,MC3,2023-12-11T06:00:00Z,18.2,0,85.61,1,18.2,85.65,1,0,0,0,662,15,15,739,15,15
FB6,MC3,2023-12-11T06:15:00Z,18.2,0,85.64,1,18.2,85.67,1,0,3.5,3.8,657,15,15,686,15,15
FB6,MC3,2023-12-11T06:30:00Z,18.1,0,85.66,1,18.2,85.69,1.001,0,7.7,9,583,15,15,696,15,15
FB6,MC3,2023-12-11T06:45:00Z,18.1,0,85.68,0.999,18.1,85.72,1,0,19.2,22.2,556,15,15,668,15,15
FB6,MC3,2023-12-11T07:00:00Z,18.1,0,85.7,1,18.1,85.73,1.001,0,39.6,45.4,541,15,15,686,15,15
FB6,MC3,2023-12-11T07:15:00Z,18.1,0,85.73,1,18.2,85.76,1,0,42.7,48.5,532,15,15,661,15,15
FB6,MC3,2023-12-11T07:30:00Z,18.1,0,85.76,1.001,18.2,85.79,1,0,50,56.4,564,15,15,610,15,15
FB6,MC3,2023-12-11T07:45:00Z,18.3,0,85.77,1,18.3,85.8,1.001,0,45.2,53.3,638,15,15,595,15,15
FB6,MC3,2023-12-11T08:00:00Z,18.4,0,85.79,1,18.4,85.82,1.001,0,46.5,54.4,734,15,15,626,15,15
FB6,MC3,2023-12-11T08:15:00Z,18.4,0,85.81,1,18.4,85.84,1.001,0,64.8,82.4,634,15,15,658,15,15
FB6,MC3,2023-12-11T08:30:00Z,18.4,0,85.8,1,18.4,85.84,1,0,80.9,98.9,574,15,15,706,15,15
FB6,MC3,2023-12-11T08:45:00Z,18.4,0,85.81,1,18.5,85.84,1,0,125.6,168.8,542,15,15,593,15,15
FB6,MC3,2023-12-11T09:00:00Z,18.5,0,85.82,1,18.5,85.85,1.001,0,94.8,109.3,551,15,15,564,15,15
FB6,MC3,2023-12-11T09:15:00Z,18.5,0,85.81,1,18.5,85.84,1.001,0,115.4,136.2,499,15,15,521,15,15
FB6,MC3,2023-12-11T09:30:00Z,18.6,0,85.82,1,18.6,85.85,1,0,137.7,163.1,507,15,15,500,15,15
FB6,MC3,2023-12-11T09:45:00Z,18.7,0,85.83,1,18.7,85.86,1,0,88.4,102.7,524,15,15,495,15,15
FB6,MC3,2023-12-11T10:00:00Z,18.7,0,85.81,1,18.7,85.84,0.998,0,200.3,267.5,477,15,15,463,15,15
FB6,MC3,2023-12-11T10:15:00Z,19.2,0,85.8,1,19.1,85.84,1,0,441.7,588.3,461,15,15,459,10,15
FB6,MC3,2023-12-11T10:30:00Z,19.7,0,85.8,1,19.6,85.83,1,0,705,699.3,455,0,15,458,0,15
FB6,MC3,2023-12-11T10:45:00Z,19.8,0,85.8,1,19.8,85.83,1.001,0,345.5,416.9,458,0,15,460,1,15
FB6,MC3,2023-12-11T11:00:00Z,19.8,0,85.78,0.999,19.7,85.81,0.993,0.02,451.2,586.1,456,0,15,457,2,15
FB6,MC3,2023-12-11T11:15:00Z,20.2,0.04,85.75,0.984,20,85.79,0.954,0.11,684.3,795.2,455,0,15,456,0,15
