Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV1,MC2,2023-06-02T20:15:00Z,0.965,17.8,0.07,85.46,85.5,17.8,0.17,0.915,0,454,15,0,0,0,15,454
TV1,MC2,2023-06-02T20:30:00Z,0.98,17.8,0.04,85.46,85.49,17.8,0.14,0.929,0,454,15,0,0,0,15,454
TV1,MC2,2023-06-02T20:45:00Z,0.984,17.9,0.03,85.47,85.51,17.8,0.13,0.934,0,454,15,0,0,0,15,454
TV1,MC2,2023-06-02T21:00:00Z,0.988,18,0.02,85.48,85.51,18,0.13,0.938,0,454,15,0,0,0,15,454
TV1,MC2,2023-06-02T21:15:00Z,0.981,18.1,0.04,85.49,85.52,18.1,0.14,0.93,0,454,15,0,0,0,15,454
TV1,MC2,2023-06-02T21:30:00Z,0.985,18.1,0.03,85.5,85.53,18.1,0.14,0.933,0,454,15,0,0,0,15,454
TV1,MC2,2023-06-02T21:45:00Z,0.991,18,0.02,85.51,85.54,18,0.13,0.937,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-02T22:00:00Z,0.997,18.1,0.01,85.5,85.53,18.1,0.12,0.944,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-02T22:15:00Z,1.001,18.1,0,85.51,85.54,18.1,0.1,0.954,0,456,15,0,0,0,15,455
TV1,MC2,2023-06-02T22:30:00Z,0.999,18,0,85.51,85.54,18,0.08,0.962,0,456,15,0,0,0,15,455
TV1,MC2,2023-06-02T22:45:00Z,1,17.9,0,85.51,85.54,17.8,0.06,0.969,0,456,15,0,0,0,15,455
TV1,MC2,2023-06-02T23:00:00Z,1,17.8,0,85.5,85.53,17.7,0.07,0.967,0,456,15,0,0,0,15,455
TV1,MC2,2023-06-02T23:15:00Z,1,17.7,0,85.48,85.51,17.7,0.07,0.964,0,455,15,0,0,0,15,455
TV1,MC2,2023-06-02T23:30:00Z,1,17.7,0,85.47,85.5,17.6,0.08,0.961,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-02T23:45:00Z,1,17.7,0,85.46,85.49,17.8,0.11,0.947,0,455,15,0,0,0,15,455
TV1,MC2,2023-06-03T00:00:00Z,1.001,17.8,0,85.45,85.48,17.8,0.1,0.948,0,455,15,0,0,0,15,455
TV1,MC2,2023-06-03T00:15:00Z,1,17.8,0,85.44,85.47,17.7,0.08,0.961,0,456,15,0,0,0,15,455
TV1,MC2,2023-06-03T00:30:00Z,1.001,17.6,0,85.42,85.45,17.6,0.07,0.966,0,456,15,0,0,0,15,455
TV1,MC2,2023-06-03T00:45:00Z,1,17.5,0,85.41,85.45,17.6,0.08,0.958,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-03T01:00:00Z,0.994,17.6,0.01,85.4,85.43,17.6,0.13,0.938,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-03T01:15:00Z,0.98,17.6,0.04,85.39,85.42,17.7,0.15,0.924,0,454,15,0,0,0,15,454
TV1,MC2,2023-06-03T01:30:00Z,0.976,17.6,0.05,85.39,85.42,17.7,0.16,0.923,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-03T01:45:00Z,0.978,17.6,0.04,85.38,85.41,17.5,0.15,0.926,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-03T02:00:00Z,0.985,17.4,0.03,85.37,85.4,17.4,0.13,0.933,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-03T02:15:00Z,0.984,17.5,0.03,85.35,85.38,17.5,0.14,0.93,0,455,15,0,0,0,15,454
TV1,MC2,2023-06-03T02:30:00Z,0.994,17.5,0.01,85.34,85.37,17.5,0.12,0.941,0,455,15,0,0,0,15,455
TV1,MC2,2023-06-03T02:45:00Z,1,17.6,0,85.33,85.36,17.5,0.11,0.947,0,455,15,0,0,0,15,455
TV1,MC2,2023-06-03T03:00:00Z,1,17.5,0,85.33,85.36,17.5,0.1,0.949,0,456,15,0,0,0,15,455
TV1,MC2,2023-06-03T03:15:00Z,1.001,17.4,0,85.34,85.37,17.4,0.08,0.96,0,457,15,0,0,0,15,456
TV1,MC2,2023-06-03T03:30:00Z,0.999,17.4,0,85.34,85.37,17.3,0.06,0.968,0,459,15,0,0,0,15,458
TV1,MC2,2023-06-03T03:45:00Z,0.999,17.2,0,85.33,85.36,17.1,0.05,0.973,0,460,15,11,0,0,15,458
TV1,MC2,2023-06-03T04:00:00Z,0.999,17,0,85.34,85.37,17,0.05,0.973,0,460,15,15,0,0,15,458
TV1,MC2,2023-06-03T04:15:00Z,0.999,16.9,0,85.34,85.37,16.7,0.05,0.973,0,462,15,15,0,0,15,458
TV1,MC2,2023-06-03T04:30:00Z,1,16.5,0,85.33,85.36,16.6,0.06,0.97,0,466,15,15,0,5,15,461
TV1,MC2,2023-06-03T04:45:00Z,1,16.4,0,85.33,85.36,16.4,0.05,0.975,0,469,15,15,0,15,15,463
TV1,MC2,2023-06-03T05:00:00Z,1.001,16.2,0,85.33,85.36,16.1,0.04,0.978,0,472,15,15,0,15,15,466
TV1,MC2,2023-06-03T05:15:00Z,1.001,16.1,0,85.34,85.37,16,0.04,0.979,0,475,15,15,0,15,15,469
TV1,MC2,2023-06-03T05:30:00Z,1,16.1,0,85.34,85.37,16,0.03,0.982,2.2,480,15,15,0,15,15,471
TV1,MC2,2023-06-03T05:45:00Z,0.999,16.2,0,85.35,85.38,16.1,0.03,0.984,8.8,483,15,15,2.2,15,15,473
TV1,MC2,2023-06-03T06:00:00Z,1.001,16.3,0,85.36,85.39,16.2,0.03,0.984,37.4,483,15,15,10.4,15,15,474
TV1,MC2,2023-06-03T06:15:00Z,1,16.9,0,85.37,85.41,16.5,0.03,0.985,33.5,475,15,15,17,15,15,471
TV1,MC2,2023-06-03T06:30:00Z,0.999,17.2,0,85.38,85.42,17,0.03,0.983,28,464,15,15,19.2,15,15,463
TV1,MC2,2023-06-03T06:45:00Z,1,18,0,85.39,85.42,17.8,0.06,0.972,32,455,15,3,21.8,4,15,455
TV1,MC2,2023-06-03T07:00:00Z,0.989,18.7,0.02,85.41,85.44,18.5,0.11,0.95,47.4,454,15,0,24.9,0,15,454
TV1,MC2,2023-06-03T07:15:00Z,0.961,19.2,0.09,85.41,85.44,19.1,0.19,0.916,43.9,454,15,0,28.4,0,15,454
TV1,MC2,2023-06-03T07:30:00Z,0.929,19.9,0.16,85.43,85.46,19.8,0.26,0.886,185.5,453,15,0,31.5,0,15,454
TV1,MC2,2023-06-03T07:45:00Z,0.927,20.2,0.17,85.44,85.47,20,0.27,0.886,105.3,453,15,0,34.2,0,15,454
TV1,MC2,2023-06-03T08:00:00Z,0.938,20.2,0.15,85.45,85.48,20,0.25,0.895,53.6,453,15,0,37.2,0,15,454
TV1,MC2,2023-06-03T08:15:00Z,0.932,20.1,0.16,85.46,85.49,20.1,0.27,0.885,170.1,453,15,0,40.1,0,15,454
TV1,MC2,2023-06-03T08:30:00Z,0.921,20.5,0.19,85.48,85.51,20.3,0.28,0.881,377.9,452,15,0,43.4,0,15,453
TV1,MC2,2023-06-03T08:45:00Z,0.909,20.8,0.22,85.48,85.51,20.3,0.28,0.883,661,452,15,0,46.5,0,15,454
TV1,MC2,2023-06-03T09:00:00Z,0.916,21.1,0.21,85.48,85.52,20.4,0.25,0.894,711.7,452,15,0,53.6,0,15,454
TV1,MC2,2023-06-03T09:15:00Z,0.906,21.4,0.24,85.49,85.53,20.5,0.26,0.893,597.1,452,15,0,68.8,0,15,453
TV1,MC2,2023-06-03T09:30:00Z,0.907,21.9,0.24,85.51,85.54,21.2,0.27,0.893,218.4,452,15,0,80.2,0,15,453
TV1,MC2,2023-06-03T09:45:00Z,0.918,21.1,0.21,85.51,85.54,20.9,0.29,0.883,218.4,452,15,0,97.2,0,15,453
TV1,MC2,2023-06-03T10:00:00Z,0.924,21.2,0.19,85.51,85.54,20.9,0.28,0.887,237.9,452,15,0,116.6,0,15,452
TV1,MC2,2023-06-03T10:15:00Z,0.911,21.8,0.23,85.5,85.53,21.6,0.32,0.877,324.6,451,15,0,135.7,0,15,452
TV1,MC2,2023-06-03T10:30:00Z,0.9,21.8,0.26,85.5,85.53,21.4,0.33,0.87,258.4,451,15,0,141.5,0,15,452
TV1,MC2,2023-06-03T10:45:00Z,0.915,21.8,0.22,85.51,85.54,21.4,0.3,0.882,170.1,452,15,0,109.9,0,15,452
TV1,MC2,2023-06-03T11:00:00Z,0.947,21.1,0.13,85.51,85.54,21.2,0.26,0.898,132.8,452,15,0,96.5,0,15,452
TV1,MC2,2023-06-03T11:15:00Z,0.955,21.1,0.11,85.49,85.52,21,0.23,0.906,236.4,452,15,0,148.9,0,15,452
TV1,MC2,2023-06-03T11:30:00Z,0.948,21.6,0.13,85.48,85.51,21.3,0.24,0.907,214.4,452,15,0,134.6,0,15,452
TV1,MC2,2023-06-03T11:45:00Z,0.954,21.4,0.12,85.48,85.51,21.5,0.24,0.905,262.8,451,15,0,206.9,0,15,451
TV1,MC2,2023-06-03T12:00:00Z,0.94,21.5,0.16,85.47,85.5,21.5,0.28,0.892,150.9,452,15,0,107.7,0,15,452
TV1,MC2,2023-06-03T12:15:00Z,0.957,21.1,0.11,85.46,85.49,21.1,0.23,0.907,140.3,452,15,0,102.9,0,15,452
TV1,MC2,2023-06-03T12:30:00Z,0.966,21,0.08,85.45,85.48,21,0.21,0.914,88.1,453,15,0,64.5,0,15,453
TV1,MC2,2023-06-03T12:45:00Z,0.976,20.7,0.06,85.43,85.46,20.7,0.19,0.923,123.8,452,15,0,84.8,0,15,452
TV1,MC2,2023-06-03T13:00:00Z,0.968,20.7,0.08,85.42,85.45,20.6,0.19,0.922,171.9,453,15,0,96.5,0,15,453
TV1,MC2,2023-06-03T13:15:00Z,0.956,21.5,0.11,85.38,85.41,21.3,0.21,0.915,412.2,452,15,0,261.1,0,15,451
TV1,MC2,2023-06-03T13:30:00Z,0.934,22,0.17,85.38,85.41,22,0.3,0.888,265.7,452,15,0,185.5,0,15,451
TV1,MC2,2023-06-03T13:45:00Z,0.939,21.6,0.16,85.37,85.4,21.7,0.29,0.89,150.3,452,15,0,121.6,0,15,452
TV1,MC2,2023-06-03T14:00:00Z,0.954,21.7,0.12,85.35,85.38,21.7,0.25,0.904,239.9,451,15,0,290.4,0,12,450
TV1,MC2,2023-06-03T14:15:00Z,0.937,22.2,0.17,85.32,85.35,22.2,0.3,0.888,131.5,452,15,0,99.2,0,11,451
TV1,MC2,2023-06-03T14:30:00Z,0.953,21.5,0.12,85.35,85.38,21.6,0.26,0.9,112.6,452,15,0,83.3,0,15,452
TV1,MC2,2023-06-03T14:45:00Z,0.965,21.4,0.09,85.36,85.39,21.3,0.22,0.914,115,452,15,0,129.5,0,15,452
TV1,MC2,2023-06-03T15:00:00Z,0.959,21.5,0.11,85.34,85.37,21.6,0.24,0.907,136.8,452,15,0,101.8,0,15,452
TV1,MC2,2023-06-03T15:15:00Z,0.953,21.6,0.12,85.33,85.36,21.7,0.26,0.901,115.7,454,15,0,89.5,0,15,452
TV1,MC2,2023-06-03T15:30:00Z,0.962,21.3,0.1,85.32,85.35,21.3,0.23,0.909,96.1,452,15,0,72.7,0,15,452
TV1,MC2,2023-06-03T15:45:00Z,0.968,21.2,0.08,85.32,85.35,21.2,0.22,0.914,50.2,453,15,0,38.3,0,15,453
TV1,MC2,2023-06-03T16:00:00Z,0.987,20.6,0.03,85.32,85.35,20.5,0.16,0.935,21.8,476,15,6,15.4,0,15,456
TV1,MC2,2023-06-03T16:15:00Z,1.001,20.1,0,85.31,85.34,20.1,0.12,0.95,26.2,471,15,15,19.4,0,15,456
TV1,MC2,2023-06-03T16:30:00Z,1,19.9,0,85.31,85.34,20,0.11,0.953,25.8,462,15,15,19.2,0,15,454
TV1,MC2,2023-06-03T16:45:00Z,1,19.8,0,85.33,85.36,19.9,0.11,0.954,25.3,459,15,12,18.3,0,15,454
TV1,MC2,2023-06-03T17:00:00Z,1,19.6,0,85.32,85.35,19.6,0.1,0.957,41.2,454,15,0,31.7,0,15,454
TV1,MC2,2023-06-03T17:15:00Z,0.999,19.6,0,85.35,85.38,19.5,0.09,0.959,26.7,454,15,0,19.8,0,15,454
TV1,MC2,2023-06-03T17:30:00Z,1,19.5,0,85.36,85.39,19.5,0.09,0.958,12.1,456,15,0,8.1,0,15,455
TV1,MC2,2023-06-03T17:45:00Z,1,19.5,0,85.38,85.41,19.5,0.09,0.959,10.8,517,15,2,7,2,15,496
TV1,MC2,2023-06-03T18:00:00Z,1,19.4,0,85.37,85.4,19.4,0.09,0.962,4.2,662,15,15,1.6,15,15,582
TV1,MC2,2023-06-03T18:15:00Z,1,19.2,0,85.41,85.44,19.3,0.07,0.968,0,619,15,15,0,15,15,537
TV1,MC2,2023-06-03T18:30:00Z,1,19.1,0,85.42,85.45,19.1,0.06,0.973,0,605,15,15,0,15,15,526
TV1,MC2,2023-06-03T18:45:00Z,1,18.9,0,85.43,85.46,19,0.05,0.978,0,585,15,15,0,15,15,513
TV1,MC2,2023-06-03T19:00:00Z,1,18.9,0,85.45,85.48,18.9,0.04,0.982,0,569,15,15,0,15,15,502
TV1,MC2,2023-06-03T19:15:00Z,0.999,18.8,0,85.46,85.49,18.9,0.04,0.983,0,572,15,15,0,15,15,495
TV1,MC2,2023-06-03T19:30:00Z,0.999,18.7,0,85.48,85.51,18.8,0.03,0.984,0,552,15,15,0,15,15,491
TV1,MC2,2023-06-03T19:45:00Z,1,18.6,0,85.49,85.52,18.7,0.03,0.985,0,541,15,15,0,15,15,485
TV1,MC2,2023-06-03T20:00:00Z,0.999,18.5,0,85.5,85.53,18.5,0.03,0.985,0,535,15,15,0,15,15,484
TV1,MC2,2023-06-03T20:15:00Z,1.001,18.3,0,85.51,85.54,18.4,0.03,0.984,0,525,15,15,0,15,15,477
TV1,MC2,2023-06-03T20:30:00Z,0.999,18.3,0,85.51,85.55,18.4,0.04,0.982,0,514,15,15,0,15,15,470
TV1,MC2,2023-06-03T20:45:00Z,1,18.4,0,85.53,85.56,18.5,0.04,0.981,0,510,15,15,0,15,15,473
TV1,MC2,2023-06-03T21:00:00Z,1,18.4,0,85.56,85.59,18.5,0.04,0.98,0,512,15,15,0,15,15,478
TV1,MC2,2023-06-03T21:15:00Z,0.999,18.4,0,85.58,85.61,18.4,0.04,0.981,0,512,15,15,0,15,15,478
TV1,MC2,2023-06-03T21:30:00Z,0.999,18.4,0,85.59,85.62,18.5,0.04,0.982,0,513,15,15,0,15,15,478
TV1,MC2,2023-06-03T21:45:00Z,1,18.3,0,85.59,85.63,18.4,0.04,0.982,0,517,15,15,0,15,15,482
TV1,MC2,2023-06-03T22:00:00Z,1,18.1,0,85.6,85.63,18.1,0.03,0.984,0,520,15,15,0,15,15,500
TV1,MC2,2023-06-03T22:15:00Z,0.999,17.8,0,85.59,85.62,17.8,0.03,0.984,0,522,15,15,0,15,15,501
TV1,MC2,2023-06-03T22:30:00Z,1,17.5,0,85.56,85.6,17.5,0.03,0.985,0,523,15,15,0,15,15,502
TV1,MC2,2023-06-03T22:45:00Z,1,17.2,0,85.55,85.58,17.2,0.03,0.985,0,526,15,15,0,15,15,504
TV1,MC2,2023-06-03T23:00:00Z,1,17,0,85.55,85.58,17,0.03,0.986,0,527,15,15,0,15,15,506
TV1,MC2,2023-06-03T23:15:00Z,1,16.9,0,85.54,85.57,17,0.02,0.988,0,528,15,15,0,15,15,507
TV1,MC2,2023-06-03T23:30:00Z,1.001,16.8,0,85.53,85.56,16.8,0.02,0.988,0,530,15,15,0,15,15,509
TV1,MC2,2023-06-03T23:45:00Z,1,16.7,0,85.52,85.55,16.6,0.02,0.988,0,533,15,15,0,15,15,511
TV1,MC2,2023-06-04T00:00:00Z,1,16.8,0,85.51,85.54,16.8,0.02,0.991,0,536,15,15,0,15,15,514
TV1,MC2,2023-06-04T00:15:00Z,0.999,16.7,0,85.5,85.52,16.6,0.02,0.991,0,539,15,15,0,15,15,516
TV1,MC2,2023-06-04T00:30:00Z,1,16.7,0,85.48,85.51,16.7,0.02,0.992,0,539,15,15,0,15,15,518
TV1,MC2,2023-06-04T00:45:00Z,1,16.6,0,85.47,85.5,16.6,0.02,0.991,0,539,15,15,0,15,15,520
TV1,MC2,2023-06-04T01:00:00Z,1,16.5,0,85.45,85.48,16.5,0.02,0.991,0,542,15,15,0,15,15,525
TV1,MC2,2023-06-04T01:15:00Z,1,16.4,0,85.42,85.45,16.4,0.02,0.99,0,543,15,15,0,15,15,527
TV1,MC2,2023-06-04T01:30:00Z,1,16.3,0,85.4,85.43,16.3,0.02,0.991,0,545,15,15,0,15,15,531
TV1,MC2,2023-06-04T01:45:00Z,1,16.2,0,85.37,85.4,16.1,0.01,0.992,0,547,15,15,0,15,15,534
TV1,MC2,2023-06-04T02:00:00Z,1,16.2,0,85.36,85.39,16.2,0.01,0.992,0,550,15,15,0,15,15,538
TV1,MC2,2023-06-04T02:15:00Z,1,16.5,0,85.36,85.39,16.4,0.01,0.994,0,553,15,15,0,15,15,542
TV1,MC2,2023-06-04T02:30:00Z,1,16.6,0,85.36,85.39,16.6,0.01,0.993,0,555,15,15,0,15,15,547
TV1,MC2,2023-06-04T02:45:00Z,1.001,16.7,0,85.36,85.39,16.6,0.01,0.994,0,555,15,15,0,15,15,548
TV1,MC2,2023-06-04T03:00:00Z,0.999,16.9,0,85.36,85.39,16.9,0.01,0.997,0,554,15,15,0,15,15,549
TV1,MC2,2023-06-04T03:15:00Z,1.001,17.1,0,85.36,85.39,17.1,0.01,0.995,0,555,15,15,0,15,15,550
TV1,MC2,2023-06-04T03:30:00Z,0.999,17.4,0,85.36,85.39,17.4,0.02,0.992,0,554,15,15,0,15,15,550
TV1,MC2,2023-06-04T03:45:00Z,0.999,17.4,0,85.38,85.41,17.4,0.01,0.993,0,554,15,15,0,15,15,550
TV1,MC2,2023-06-04T04:00:00Z,0.999,17.4,0,85.4,85.43,17.4,0.01,0.993,0,553,15,15,0,15,15,549
TV1,MC2,2023-06-04T04:15:00Z,0.999,17.5,0,85.4,85.43,17.5,0.01,0.993,0,553,15,15,0,15,15,547
TV1,MC2,2023-06-04T04:30:00Z,1,17.6,0,85.4,85.44,17.6,0.01,0.995,0,554,15,15,0,15,15,549
TV1,MC2,2023-06-04T04:45:00Z,1,17.4,0,85.41,85.44,17.4,0.01,0.993,0,556,15,15,0,15,15,553
TV1,MC2,2023-06-04T05:00:00Z,1,17.1,0,85.41,85.44,17.1,0.01,0.994,0,560,15,15,0,15,15,557
TV1,MC2,2023-06-04T05:15:00Z,0.999,16.9,0,85.41,85.45,16.9,0.01,0.994,0,562,15,15,0,15,15,559
TV1,MC2,2023-06-04T05:30:00Z,1,16.6,0,85.43,85.46,16.6,0.01,0.994,3.1,565,15,15,0,15,15,561
TV1,MC2,2023-06-04T05:45:00Z,1,16.5,0,85.45,85.48,16.6,0.01,0.994,9.9,566,15,15,4.8,15,15,564
TV1,MC2,2023-06-04T06:00:00Z,1.001,16.5,0,85.45,85.48,16.5,0.01,0.994,36.6,562,15,15,11,15,15,568
TV1,MC2,2023-06-04T06:15:00Z,1,17.1,0,85.45,85.48,16.8,0.01,0.995,35.2,557,15,15,17.2,15,15,566
TV1,MC2,2023-06-04T06:30:00Z,0.999,17.3,0,85.47,85.51,17.3,0.01,0.995,28.9,553,15,15,19.6,15,15,564
TV1,MC2,2023-06-04T06:45:00Z,0.999,17.7,0,85.49,85.53,17.6,0.01,0.994,38.6,546,15,15,22.3,15,15,559
TV1,MC2,2023-06-04T07:00:00Z,1,17.9,0,85.5,85.53,17.9,0.02,0.992,57.9,538,15,15,25.5,15,15,551
TV1,MC2,2023-06-04T07:15:00Z,1,18.7,0,85.5,85.53,18.6,0.02,0.991,47.4,527,15,15,28.6,15,15,545
TV1,MC2,2023-06-04T07:30:00Z,1,19.2,0,85.52,85.55,18.9,0.04,0.983,164.1,500,15,15,31.9,15,15,531
TV1,MC2,2023-06-04T07:45:00Z,0.997,20.2,0.01,85.52,85.55,19.6,0.07,0.968,101.3,460,15,15,34.1,15,15,502
TV1,MC2,2023-06-04T08:00:00Z,0.975,20.2,0.06,85.53,85.56,20,0.17,0.926,69.6,455,15,0,37.4,15,15,473
TV1,MC2,2023-06-04T08:15:00Z,0.968,20.4,0.08,85.53,85.56,20.4,0.2,0.915,172.7,454,15,0,40.6,15,15,461
TV1,MC2,2023-06-04T08:30:00Z,0.96,21.1,0.1,85.52,85.56,20.8,0.21,0.915,354.5,454,15,0,44.3,1,15,457
TV1,MC2,2023-06-04T08:45:00Z,0.926,22.2,0.2,85.53,85.56,21.2,0.24,0.905,644.2,452,15,0,48.9,0,15,455
TV1,MC2,2023-06-04T09:00:00Z,0.86,23.1,0.39,85.54,85.57,21.4,0.32,0.875,543.1,452,15,0,50.7,0,15,454
TV1,MC2,2023-06-04T09:15:00Z,0.865,22.7,0.37,85.54,85.57,21.7,0.35,0.866,350.6,452,15,0,69.9,0,15,453
TV1,MC2,2023-06-04T09:30:00Z,0.915,21.8,0.22,85.55,85.58,21.4,0.3,0.884,230.3,452,15,0,89.4,0,15,453
TV1,MC2,2023-06-04T09:45:00Z,0.931,21.6,0.18,85.55,85.58,21.4,0.27,0.896,108.6,452,15,0,69.8,0,15,453
TV1,MC2,2023-06-04T10:00:00Z,0.957,21.4,0.11,85.55,85.58,21.3,0.23,0.908,66.5,453,15,0,50.5,0,15,454
TV1,MC2,2023-06-04T10:15:00Z,0.965,21.2,0.09,85.54,85.57,21.2,0.22,0.914,54.9,453,15,0,37.5,0,15,454
TV1,MC2,2023-06-04T10:30:00Z,0.977,21,0.06,85.55,85.58,21,0.19,0.924,147.4,452,15,0,100,0,15,453
TV1,MC2,2023-06-04T10:45:00Z,0.958,21.7,0.11,85.54,85.57,21.6,0.23,0.912,171,452,15,0,115,0,15,453
TV1,MC2,2023-06-04T11:00:00Z,0.956,21.8,0.12,85.55,85.58,21.7,0.24,0.908,57.7,453,15,0,43.8,0,15,453
TV1,MC2,2023-06-04T11:15:00Z,0.974,21.2,0.06,85.56,85.59,21.3,0.2,0.922,18.7,455,15,0,13.4,0,15,454
TV1,MC2,2023-06-04T11:30:00Z,0.993,20.8,0.02,85.56,85.59,20.8,0.15,0.939,18.1,822,15,12,12.6,12,15,709
TV1,MC2,2023-06-04T11:45:00Z,1.001,20,0,85.56,85.59,20.1,0.11,0.953,28.2,919,15,15,20.1,15,15,890
TV1,MC2,2023-06-04T12:00:00Z,1,19,0,85.55,85.58,19.1,0.08,0.962,30,691,15,15,23.1,15,15,706
TV1,MC2,2023-06-04T12:15:00Z,1.001,19,0,85.54,85.57,19.2,0.07,0.97,58.2,869,15,15,43.9,15,15,913
TV1,MC2,2023-06-04T12:30:00Z,1,19,0,85.52,85.55,19.2,0.06,0.974,141.5,630,15,15,104.2,15,15,634
TV1,MC2,2023-06-04T12:45:00Z,1,19.7,0,85.5,85.52,19.8,0.05,0.978,278.1,646,15,15,136.8,15,15,612
TV1,MC2,2023-06-04T13:00:00Z,1,20.5,0,85.47,85.5,20.6,0.05,0.979,430.8,596,15,15,151.2,15,15,586
TV1,MC2,2023-06-04T13:15:00Z,1.001,20.9,0,85.45,85.48,21,0.06,0.975,586.5,705,15,15,298.1,15,15,731
TV1,MC2,2023-06-04T13:30:00Z,1,20.8,0,85.44,85.46,21,0.08,0.966,137.1,934,15,15,106.4,15,15,733
TV1,MC2,2023-06-04T13:45:00Z,1.001,20,0,85.43,85.46,20.3,0.1,0.956,75.6,654,15,15,55.3,15,15,657
TV1,MC2,2023-06-04T14:00:00Z,0.999,20.3,0,85.43,85.46,20.4,0.07,0.972,17.8,648,15,15,11.9,15,15,659
TV1,MC2,2023-06-04T14:15:00Z,1.002,18.5,0,85.43,85.46,18.7,0.08,0.963,12.3,835,15,15,7.3,15,15,890
TV1,MC2,2023-06-04T14:30:00Z,1,17,0,85.45,85.48,17.2,0.08,0.96,16.3,694,15,15,10.4,15,15,693
TV1,MC2,2023-06-04T14:45:00Z,0.999,16.7,0,85.45,85.48,17,0.07,0.966,14.6,860,15,15,10.8,15,15,723
TV1,MC2,2023-06-04T15:00:00Z,1,16.8,0,85.44,85.47,17.1,0.05,0.975,17,658,15,15,13,15,15,667
TV1,MC2,2023-06-04T15:15:00Z,1,17.4,0,85.39,85.42,17.4,0.03,0.983,26.7,639,15,15,20.9,15,15,622
TV1,MC2,2023-06-04T15:30:00Z,1.001,17.9,0,85.35,85.38,18,0.03,0.986,67,659,15,15,52.6,15,15,612
TV1,MC2,2023-06-04T15:45:00Z,0.999,18.4,0,85.4,85.44,18.4,0.03,0.988,103.5,600,15,15,78.7,15,15,582
TV1,MC2,2023-06-04T16:00:00Z,0.999,18.6,0,85.39,85.42,18.7,0.03,0.987,69.6,590,15,15,61,15,15,570
TV1,MC2,2023-06-04T16:15:00Z,1,18.6,0,85.43,85.46,18.7,0.03,0.987,36.8,553,15,15,27.5,15,15,564
TV1,MC2,2023-06-04T16:30:00Z,1,18.6,0,85.43,85.46,18.7,0.03,0.984,29.8,531,15,15,20.1,15,15,563
TV1,MC2,2023-06-04T16:45:00Z,1,18.4,0,85.44,85.47,18.5,0.03,0.984,19.8,525,15,15,13,15,15,563
TV1,MC2,2023-06-04T17:00:00Z,1,18.1,0,85.46,85.49,18.2,0.04,0.982,6.4,514,15,15,4,15,15,557
TV1,MC2,2023-06-04T17:15:00Z,1,18,0,85.48,85.51,18.1,0.05,0.977,0,511,15,15,0,15,15,553
TV1,MC2,2023-06-04T17:30:00Z,0.999,18,0,85.45,85.48,18.2,0.06,0.972,3.5,508,15,15,0,15,15,550
TV1,MC2,2023-06-04T17:45:00Z,1,17.9,0,85.47,85.5,18.1,0.07,0.967,0,509,15,15,0,15,15,549
TV1,MC2,2023-06-04T18:00:00Z,1,17.8,0,85.5,85.53,17.8,0.06,0.972,0,507,15,15,0,15,15,547
TV1,MC2,2023-06-04T18:15:00Z,0.999,17.9,0,85.51,85.54,18.1,0.06,0.971,0,507,15,15,0,15,15,545
TV1,MC2,2023-06-04T18:30:00Z,1.001,18.1,0,85.54,85.57,18.3,0.06,0.974,0,507,15,15,0,15,15,544
TV1,MC2,2023-06-04T18:45:00Z,1,18.2,0,85.53,85.56,18.4,0.05,0.978,0,507,15,15,0,15,15,544
TV1,MC2,2023-06-04T19:00:00Z,1,18.3,0,85.53,85.56,18.4,0.04,0.98,0,506,15,15,0,15,15,543
TV1,MC2,2023-06-04T19:15:00Z,0.999,18.4,0,85.54,85.57,18.4,0.04,0.982,0,505,15,15,0,15,15,541
TV1,MC2,2023-06-04T19:30:00Z,1.001,18.2,0,85.57,85.6,18.4,0.04,0.979,0,549,15,15,0,15,15,570
TV1,MC2,2023-06-04T19:45:00Z,1,18,0,85.59,85.62,18.2,0.05,0.976,0,614,15,15,0,15,15,638
TV1,MC2,2023-06-04T20:00:00Z,1,17.9,0,85.61,85.65,18,0.04,0.979,0,723,15,15,0,15,15,676
TV1,MC2,2023-06-04T20:15:00Z,1,17.6,0,85.64,85.67,17.7,0.04,0.98,0,667,15,15,0,15,15,656
TV1,MC2,2023-06-04T20:30:00Z,1,17.4,0,85.67,85.7,17.5,0.04,0.98,0,678,15,15,0,15,15,626
TV1,MC2,2023-06-04T20:45:00Z,1,17.5,0,85.68,85.71,17.6,0.05,0.977,0,692,15,15,0,15,15,681
TV1,MC2,2023-06-04T21:00:00Z,1,17.6,0,85.72,85.75,17.7,0.04,0.979,0,657,15,15,0,15,15,695
