Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count
ET4,MC1,2023-06-02T22:00:00Z,87.89,0.904,19.6,0.22,87.84,0.912,0.2,19.7,0,0,15,451,15,0,456
ET4,MC1,2023-06-02T22:15:00Z,87.89,0.922,19.6,0.18,87.84,0.93,0.16,19.8,0,0,15,451,15,0,457
ET4,MC1,2023-06-02T22:30:00Z,87.9,0.924,19.5,0.17,87.84,0.935,0.15,19.6,0,0,15,451,15,0,457
ET4,MC1,2023-06-02T22:45:00Z,87.9,0.927,19.5,0.17,87.85,0.94,0.14,19.5,0,0,15,452,15,0,458
ET4,MC1,2023-06-02T23:00:00Z,87.89,0.931,19.3,0.15,87.83,0.94,0.14,19.4,0,0,15,451,15,0,457
ET4,MC1,2023-06-02T23:15:00Z,87.87,0.929,19.2,0.16,87.81,0.941,0.13,19.3,0,0,15,452,15,0,458
ET4,MC1,2023-06-02T23:30:00Z,87.85,0.932,19.1,0.15,87.8,0.941,0.13,19.2,0,0,15,452,15,0,458
ET4,MC1,2023-06-02T23:45:00Z,87.85,0.928,19.1,0.16,87.8,0.938,0.14,19.2,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T00:00:00Z,87.84,0.927,19.2,0.16,87.79,0.937,0.14,19.3,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T00:15:00Z,87.83,0.932,19.2,0.15,87.77,0.941,0.13,19.3,0,0,15,452,15,0,458
ET4,MC1,2023-06-03T00:30:00Z,87.81,0.935,19,0.14,87.76,0.945,0.12,19.2,0,0,15,452,15,0,459
ET4,MC1,2023-06-03T00:45:00Z,87.8,0.935,18.9,0.14,87.75,0.946,0.12,19,0,0,15,452,15,0,458
ET4,MC1,2023-06-03T01:00:00Z,87.79,0.931,18.9,0.15,87.74,0.943,0.13,19.1,0,0,15,451,15,0,459
ET4,MC1,2023-06-03T01:15:00Z,87.78,0.929,18.8,0.15,87.73,0.939,0.13,19,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T01:30:00Z,87.77,0.92,18.9,0.17,87.72,0.932,0.15,19,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T01:45:00Z,87.77,0.92,18.8,0.17,87.72,0.93,0.15,19,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T02:00:00Z,87.76,0.922,18.7,0.17,87.71,0.928,0.16,18.9,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T02:15:00Z,87.74,0.924,18.6,0.16,87.69,0.927,0.16,18.9,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T02:30:00Z,87.73,0.929,18.6,0.15,87.68,0.932,0.15,18.9,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T02:45:00Z,87.72,0.928,18.8,0.16,87.67,0.94,0.13,18.9,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T03:00:00Z,87.72,0.902,19.3,0.22,87.67,0.926,0.16,19.2,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T03:15:00Z,87.74,0.9,19.4,0.22,87.68,0.917,0.19,19.4,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T03:30:00Z,87.73,0.903,19.2,0.22,87.68,0.916,0.19,19.3,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T03:45:00Z,87.72,0.904,19.3,0.22,87.67,0.922,0.17,19.2,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T04:00:00Z,87.73,0.899,19.3,0.23,87.67,0.923,0.17,19.2,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T04:15:00Z,87.73,0.891,19.4,0.25,87.68,0.912,0.2,19.4,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T04:30:00Z,87.73,0.883,19.6,0.27,87.67,0.901,0.23,19.6,0,0,15,451,15,0,456
ET4,MC1,2023-06-03T04:45:00Z,87.73,0.886,19.6,0.26,87.67,0.9,0.23,19.6,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T05:00:00Z,87.73,0.887,19.5,0.26,87.67,0.901,0.23,19.6,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T05:15:00Z,87.74,0.894,19.4,0.24,87.69,0.904,0.22,19.5,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T05:30:00Z,87.74,0.885,19.5,0.26,87.69,0.901,0.22,19.5,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T05:45:00Z,87.74,0.886,19.7,0.26,87.69,0.908,0.21,19.5,14.3,0,15,451,15,0,456
ET4,MC1,2023-06-03T06:00:00Z,87.75,0.855,21.1,0.36,87.7,0.907,0.22,20,33,0,15,451,15,0,455
ET4,MC1,2023-06-03T06:15:00Z,87.76,0.827,22.2,0.46,87.71,0.894,0.26,20.6,41.7,0,15,450,15,0,454
ET4,MC1,2023-06-03T06:30:00Z,87.77,0.803,23.2,0.56,87.72,0.885,0.29,21.2,54.7,0,15,450,15,0,453
ET4,MC1,2023-06-03T06:45:00Z,87.78,0.779,24,0.66,87.73,0.874,0.33,21.7,86.6,0,15,450,15,0,453
ET4,MC1,2023-06-03T07:00:00Z,87.8,0.766,24.6,0.72,87.75,0.862,0.37,22.2,60.4,0,5,449,15,0,452
ET4,MC1,2023-06-03T07:15:00Z,87.8,0.755,25.1,0.78,87.75,0.856,0.4,22.7,175.8,0,0,449,15,0,452
ET4,MC1,2023-06-03T07:30:00Z,87.82,0.725,25.7,0.91,87.77,0.827,0.49,23.3,146.3,0,0,449,15,0,451
ET4,MC1,2023-06-03T07:45:00Z,87.84,0.715,25.5,0.93,87.78,0.799,0.59,23.8,381,0,0,448,15,0,451
ET4,MC1,2023-06-03T08:00:00Z,87.85,0.72,25,0.89,87.79,0.768,0.71,24.6,438.4,0,0,447,15,0,451
ET4,MC1,2023-06-03T08:15:00Z,87.86,0.717,25.2,0.91,87.8,0.755,0.76,24.7,494.4,0,0,447,13,0,450
ET4,MC1,2023-06-03T08:30:00Z,87.87,0.702,25.6,0.98,87.81,0.763,0.72,24.3,552.2,0,0,446,1,0,449
ET4,MC1,2023-06-03T08:45:00Z,87.87,0.702,25.8,0.99,87.81,0.771,0.69,24.2,561.6,0,0,446,0,0,448
ET4,MC1,2023-06-03T09:00:00Z,87.88,0.672,27.5,1.2,87.82,0.742,0.87,26.1,670.9,0,0,445,0,0,448
ET4,MC1,2023-06-03T09:15:00Z,87.89,0.662,27.4,1.24,87.83,0.711,1.01,26.7,691.2,0,0,445,0,0,447
ET4,MC1,2023-06-03T09:30:00Z,87.9,0.668,27.6,1.23,87.84,0.726,0.94,26.3,706.8,0,0,445,0,0,447
ET4,MC1,2023-06-03T09:45:00Z,87.9,0.679,27.4,1.17,87.84,0.741,0.87,26,557.6,0,0,446,0,0,447
ET4,MC1,2023-06-03T10:00:00Z,87.9,0.689,27.6,1.15,87.84,0.767,0.78,25.8,404.3,0,0,446,0,0,445
ET4,MC1,2023-06-03T10:15:00Z,87.89,0.671,28.1,1.25,87.83,0.747,0.87,26.4,186.2,0,0,446,0,0,445
ET4,MC1,2023-06-03T10:30:00Z,87.9,0.689,27.1,1.12,87.84,0.75,0.83,25.9,117.7,0,0,447,0,0,447
ET4,MC1,2023-06-03T10:45:00Z,87.91,0.766,24.8,0.73,87.85,0.81,0.56,23.9,99.4,0,0,448,0,0,449
ET4,MC1,2023-06-03T11:00:00Z,87.89,0.752,26.1,0.84,87.84,0.818,0.57,24.8,186,0,0,447,0,0,445
ET4,MC1,2023-06-03T11:15:00Z,87.89,0.744,26,0.86,87.83,0.789,0.68,25.2,100.5,0,0,448,0,0,448
ET4,MC1,2023-06-03T11:30:00Z,87.88,0.77,25.4,0.75,87.83,0.822,0.54,24.4,113.7,0,0,448,0,0,447
ET4,MC1,2023-06-03T11:45:00Z,87.86,0.75,26.3,0.86,87.81,0.821,0.55,24.6,182,0,0,448,0,0,444
ET4,MC1,2023-06-03T12:00:00Z,87.85,0.742,26.4,0.89,87.8,0.81,0.6,24.8,142.5,0,0,448,0,0,445
ET4,MC1,2023-06-03T12:15:00Z,87.85,0.75,26.3,0.85,87.8,0.827,0.53,24.5,134.6,0,0,448,0,0,444
ET4,MC1,2023-06-03T12:30:00Z,87.83,0.753,26.3,0.84,87.78,0.823,0.55,24.8,130,0,0,448,0,0,446
ET4,MC1,2023-06-03T12:45:00Z,87.81,0.758,25.7,0.8,87.76,0.823,0.54,24.3,132.9,0,0,448,0,0,447
ET4,MC1,2023-06-03T13:00:00Z,87.8,0.776,25.4,0.73,87.75,0.835,0.5,24.3,106.8,0,0,448,0,0,445
ET4,MC1,2023-06-03T13:15:00Z,87.78,0.785,25,0.68,87.73,0.84,0.48,24,91.2,0,0,449,0,0,448
ET4,MC1,2023-06-03T13:30:00Z,87.77,0.778,25.4,0.72,87.72,0.848,0.45,23.9,118.3,0,0,448,0,0,446
ET4,MC1,2023-06-03T13:45:00Z,87.76,0.772,25.6,0.75,87.71,0.835,0.5,24.2,122.7,0,0,448,0,0,444
ET4,MC1,2023-06-03T14:00:00Z,87.75,0.764,25.5,0.77,87.69,0.829,0.51,24,113.5,0,0,448,0,0,446
ET4,MC1,2023-06-03T14:15:00Z,87.72,0.809,24.4,0.58,87.68,0.862,0.4,23.3,104.9,0,0,449,0,0,447
ET4,MC1,2023-06-03T14:30:00Z,87.73,0.779,25.1,0.7,87.68,0.836,0.49,24,120.7,0,0,448,0,0,447
ET4,MC1,2023-06-03T14:45:00Z,87.75,0.772,25.6,0.75,87.7,0.842,0.47,24,93.8,0,0,449,0,0,448
ET4,MC1,2023-06-03T15:00:00Z,87.73,0.802,24.8,0.62,87.68,0.857,0.42,23.8,93.4,0,0,449,0,0,448
ET4,MC1,2023-06-03T15:15:00Z,87.71,0.775,25.4,0.73,87.66,0.83,0.52,24.4,85.9,0,0,448,0,0,448
ET4,MC1,2023-06-03T15:30:00Z,87.7,0.791,24.9,0.66,87.65,0.834,0.5,24.1,72.3,0,0,448,0,0,449
ET4,MC1,2023-06-03T15:45:00Z,87.7,0.81,24.3,0.58,87.65,0.84,0.48,24,51.6,0,0,449,5,0,450
ET4,MC1,2023-06-03T16:00:00Z,87.71,0.847,23.5,0.44,87.65,0.873,0.36,23.2,57.3,0,2,451,15,0,457
ET4,MC1,2023-06-03T16:15:00Z,87.69,0.847,23.4,0.44,87.63,0.872,0.36,23.2,52,0,1,449,15,1,451
ET4,MC1,2023-06-03T16:30:00Z,87.7,0.866,22.6,0.37,87.65,0.887,0.31,22.6,32.6,0,0,450,15,0,452
ET4,MC1,2023-06-03T16:45:00Z,87.71,0.872,22.3,0.34,87.66,0.89,0.3,22.3,28,0,1,450,15,0,452
ET4,MC1,2023-06-03T17:00:00Z,87.71,0.877,22,0.32,87.66,0.893,0.28,22,24,0,7,450,15,0,453
ET4,MC1,2023-06-03T17:15:00Z,87.74,0.884,21.7,0.3,87.69,0.896,0.27,21.7,18.5,0,14,450,15,0,453
ET4,MC1,2023-06-03T17:30:00Z,87.76,0.9,21.5,0.25,87.71,0.911,0.23,21.6,11,0,15,450,15,0,454
ET4,MC1,2023-06-03T17:45:00Z,87.76,0.913,21.3,0.22,87.71,0.926,0.19,21.4,12.8,0,15,450,15,0,454
ET4,MC1,2023-06-03T18:00:00Z,87.76,0.917,21.1,0.21,87.71,0.927,0.18,21.3,5.7,0,15,451,15,0,455
ET4,MC1,2023-06-03T18:15:00Z,87.8,0.924,20.8,0.19,87.75,0.93,0.17,21,0,0,15,451,15,0,458
ET4,MC1,2023-06-03T18:30:00Z,87.81,0.934,20.6,0.16,87.76,0.941,0.14,20.9,0,0,15,451,15,0,459
ET4,MC1,2023-06-03T18:45:00Z,87.82,0.945,20.3,0.13,87.77,0.95,0.12,20.6,0,0,15,451,15,3,461
ET4,MC1,2023-06-03T19:00:00Z,87.85,0.95,20.2,0.12,87.79,0.957,0.1,20.4,0,0,15,451,15,15,461
ET4,MC1,2023-06-03T19:15:00Z,87.85,0.948,20.2,0.12,87.8,0.956,0.1,20.3,0,0,15,451,15,14,460
ET4,MC1,2023-06-03T19:30:00Z,87.88,0.946,20.1,0.13,87.83,0.952,0.11,20.3,0,0,15,451,15,7,460
ET4,MC1,2023-06-03T19:45:00Z,87.89,0.951,20.1,0.11,87.84,0.956,0.11,20.3,0,0,15,451,15,11,461
ET4,MC1,2023-06-03T20:00:00Z,87.9,0.95,20,0.12,87.85,0.955,0.11,20.2,0,0,15,451,15,15,464
ET4,MC1,2023-06-03T20:15:00Z,87.91,0.955,19.8,0.1,87.86,0.955,0.11,20.2,0,0,15,452,15,15,472
ET4,MC1,2023-06-03T20:30:00Z,87.91,0.956,19.8,0.1,87.86,0.957,0.1,20,0,0,15,451,15,15,471
ET4,MC1,2023-06-03T20:45:00Z,87.93,0.955,19.8,0.1,87.88,0.959,0.1,20,0,0,15,452,15,15,472
ET4,MC1,2023-06-03T21:00:00Z,87.97,0.955,19.8,0.1,87.92,0.962,0.09,20,0,0,15,452,15,15,472
ET4,MC1,2023-06-03T21:15:00Z,88,0.962,19.8,0.09,87.94,0.961,0.09,20.2,0,0,15,451,15,15,476
ET4,MC1,2023-06-03T21:30:00Z,88,0.96,19.8,0.09,87.95,0.951,0.11,20.2,0,0,15,451,15,15,475
ET4,MC1,2023-06-03T21:45:00Z,88.01,0.953,19.8,0.11,87.95,0.956,0.1,20.1,0,0,15,452,15,15,479
ET4,MC1,2023-06-03T22:00:00Z,88,0.964,19.5,0.08,87.95,0.963,0.09,19.9,0,0,15,452,15,15,486
ET4,MC1,2023-06-03T22:15:00Z,87.98,0.956,19.4,0.1,87.93,0.957,0.1,19.7,0,0,15,452,15,15,483
ET4,MC1,2023-06-03T22:30:00Z,87.97,0.946,19.4,0.12,87.91,0.955,0.1,19.6,0,0,15,451,15,15,479
ET4,MC1,2023-06-03T22:45:00Z,87.94,0.932,19.5,0.15,87.9,0.947,0.12,19.6,0,0,15,451,15,15,473
ET4,MC1,2023-06-03T23:00:00Z,87.95,0.898,19.8,0.23,87.9,0.922,0.18,19.6,0,0,15,451,15,15,461
ET4,MC1,2023-06-03T23:15:00Z,87.94,0.898,19.7,0.23,87.89,0.908,0.21,19.9,0,0,15,451,15,0,457
ET4,MC1,2023-06-03T23:30:00Z,87.93,0.901,19.4,0.22,87.88,0.905,0.22,19.6,0,0,15,451,15,0,456
ET4,MC1,2023-06-03T23:45:00Z,87.92,0.889,19.6,0.25,87.86,0.896,0.24,19.7,0,0,15,450,15,0,456
ET4,MC1,2023-06-04T00:00:00Z,87.92,0.889,19.7,0.26,87.86,0.893,0.25,19.9,0,0,15,451,15,0,456
ET4,MC1,2023-06-04T00:15:00Z,87.9,0.909,19.5,0.21,87.85,0.913,0.2,19.7,0,0,15,451,15,0,457
ET4,MC1,2023-06-04T00:30:00Z,87.89,0.91,19.5,0.2,87.83,0.909,0.21,19.8,0,0,15,451,15,0,456
ET4,MC1,2023-06-04T00:45:00Z,87.88,0.905,19.4,0.21,87.82,0.904,0.22,19.8,0,0,15,451,15,0,456
ET4,MC1,2023-06-04T01:00:00Z,87.86,0.88,19.8,0.28,87.81,0.886,0.26,19.9,0,0,15,450,15,0,456
ET4,MC1,2023-06-04T01:15:00Z,87.81,0.876,19.7,0.28,87.76,0.882,0.27,19.9,0,0,15,451,15,0,456
ET4,MC1,2023-06-04T01:30:00Z,87.79,0.884,19.5,0.26,87.74,0.889,0.26,19.7,0,0,15,451,15,0,456
ET4,MC1,2023-06-04T01:45:00Z,87.77,0.856,19.8,0.33,87.71,0.866,0.31,19.9,0,0,15,450,15,0,455
ET4,MC1,2023-06-04T02:00:00Z,87.76,0.832,20,0.39,87.7,0.836,0.39,20.3,0,0,15,450,15,0,455
ET4,MC1,2023-06-04T02:15:00Z,87.75,0.841,20.1,0.37,87.7,0.849,0.36,20.3,0,0,15,450,15,0,455
ET4,MC1,2023-06-04T02:30:00Z,87.76,0.876,19.7,0.28,87.7,0.874,0.29,20,0,0,15,450,15,0,456
ET4,MC1,2023-06-04T02:45:00Z,87.75,0.877,19.9,0.29,87.7,0.88,0.28,20.1,0,0,15,450,15,0,456
ET4,MC1,2023-06-04T03:00:00Z,87.76,0.891,19.6,0.25,87.71,0.894,0.24,19.8,0,0,15,451,15,0,457
ET4,MC1,2023-06-04T03:15:00Z,87.76,0.905,19.3,0.21,87.71,0.909,0.21,19.5,0,0,15,451,15,0,457
ET4,MC1,2023-06-04T03:30:00Z,87.78,0.939,18.7,0.13,87.73,0.94,0.13,19.1,0,0,15,451,15,5,458
ET4,MC1,2023-06-04T03:45:00Z,87.8,0.952,19,0.11,87.75,0.95,0.11,19.2,0,0,15,451,15,0,456
ET4,MC1,2023-06-04T04:00:00Z,87.82,0.951,19.2,0.11,87.77,0.957,0.1,19.2,0,0,15,451,15,0,457
ET4,MC1,2023-06-04T04:15:00Z,87.82,0.957,19.2,0.1,87.77,0.963,0.08,19.3,0,0,15,452,15,3,460
ET4,MC1,2023-06-04T04:30:00Z,87.82,0.954,19.2,0.1,87.77,0.964,0.08,19.3,0,0,15,452,15,15,466
ET4,MC1,2023-06-04T04:45:00Z,87.82,0.956,19,0.1,87.77,0.965,0.08,19.1,0,0,15,452,15,15,470
ET4,MC1,2023-06-04T05:00:00Z,87.83,0.96,18.8,0.09,87.78,0.964,0.08,19,0,0,15,452,15,15,476
ET4,MC1,2023-06-04T05:15:00Z,87.82,0.957,18.7,0.09,87.77,0.96,0.09,19,0,0,15,451,15,15,478
ET4,MC1,2023-06-04T05:30:00Z,87.83,0.945,18.8,0.12,87.78,0.949,0.11,19.1,0.5,0,15,451,15,15,473
ET4,MC1,2023-06-04T05:45:00Z,87.85,0.926,19.2,0.16,87.8,0.941,0.13,19.1,13.5,0,15,451,15,13,459
ET4,MC1,2023-06-04T06:00:00Z,87.85,0.889,20.4,0.27,87.8,0.931,0.16,19.6,30,0,15,451,15,0,455
ET4,MC1,2023-06-04T06:15:00Z,87.85,0.844,21.8,0.41,87.81,0.914,0.2,20.2,39.7,0,15,450,15,0,454
ET4,MC1,2023-06-04T06:30:00Z,87.87,0.809,23.2,0.54,87.83,0.903,0.24,20.8,55.7,0,15,450,15,0,452
ET4,MC1,2023-06-04T06:45:00Z,87.89,0.795,23.8,0.61,87.85,0.897,0.26,21.4,104.2,0,15,450,15,0,452
ET4,MC1,2023-06-04T07:00:00Z,87.9,0.793,24.2,0.62,87.85,0.886,0.3,22,63,0,4,449,15,0,452
ET4,MC1,2023-06-04T07:15:00Z,87.9,0.753,25.1,0.78,87.85,0.868,0.36,22.5,120.5,0,0,449,15,0,451
ET4,MC1,2023-06-04T07:30:00Z,87.92,0.717,25.6,0.93,87.87,0.827,0.49,23,144.7,0,0,449,15,0,450
ET4,MC1,2023-06-04T07:45:00Z,87.92,0.733,25.3,0.86,87.87,0.809,0.57,24,373.7,0,0,447,14,0,450
ET4,MC1,2023-06-04T08:00:00Z,87.93,0.713,25.2,0.92,87.87,0.75,0.77,24.4,429.6,0,0,447,1,0,449
ET4,MC1,2023-06-04T08:15:00Z,87.94,0.716,25.4,0.92,87.88,0.762,0.73,24.4,482.5,0,0,447,0,0,449
ET4,MC1,2023-06-04T08:30:00Z,87.93,0.708,25.6,0.96,87.87,0.763,0.72,24.4,535.8,0,0,446,0,0,449
ET4,MC1,2023-06-04T08:45:00Z,87.94,0.729,25.6,0.89,87.88,0.769,0.72,24.7,592.9,0,0,446,0,0,448
ET4,MC1,2023-06-04T09:00:00Z,87.95,0.737,25.8,0.87,87.89,0.778,0.7,24.9,616.1,0,0,445,0,0,447
ET4,MC1,2023-06-04T09:15:00Z,87.95,0.783,25,0.69,87.9,0.816,0.56,24.3,581.9,0,0,446,1,0,448
ET4,MC1,2023-06-04T09:30:00Z,87.97,0.787,24.8,0.66,87.91,0.817,0.55,24.3,178.9,0,0,448,1,0,450
ET4,MC1,2023-06-04T09:45:00Z,87.97,0.849,23.6,0.44,87.91,0.866,0.38,23.4,49.8,0,0,449,15,0,451
ET4,MC1,2023-06-04T10:00:00Z,87.96,0.879,23.4,0.35,87.91,0.902,0.28,23,103.5,0,0,449,15,0,450
ET4,MC1,2023-06-04T10:15:00Z,87.95,0.842,24.6,0.49,87.9,0.884,0.34,23.7,117.6,0,0,449,3,0,450
ET4,MC1,2023-06-04T10:30:00Z,87.95,0.831,24.6,0.52,87.9,0.889,0.32,23.2,122.5,0,0,449,2,0,448
ET4,MC1,2023-06-04T10:45:00Z,87.96,0.854,23.6,0.42,87.9,0.892,0.3,23,51.3,0,0,450,11,0,452
ET4,MC1,2023-06-04T11:00:00Z,87.97,0.89,22.8,0.3,87.92,0.911,0.24,22.5,64.6,0,1,450,15,0,451
ET4,MC1,2023-06-04T11:15:00Z,87.98,0.885,23,0.32,87.92,0.912,0.24,22.6,69.8,0,4,450,15,0,451
ET4,MC1,2023-06-04T11:30:00Z,87.96,0.844,24.1,0.47,87.91,0.888,0.32,23.3,134,0,0,449,7,0,448
ET4,MC1,2023-06-04T11:45:00Z,87.94,0.813,25.1,0.6,87.89,0.872,0.38,23.8,100.2,0,0,449,0,0,449
ET4,MC1,2023-06-04T12:00:00Z,87.94,0.855,24.2,0.44,87.89,0.899,0.29,23.4,99.8,0,0,450,8,0,450
ET4,MC1,2023-06-04T12:15:00Z,87.93,0.843,24.4,0.48,87.87,0.891,0.31,23.4,103.3,0,0,449,2,0,449
ET4,MC1,2023-06-04T12:30:00Z,87.9,0.824,24.6,0.54,87.85,0.865,0.4,23.9,82.8,0,0,449,0,0,449
ET4,MC1,2023-06-04T12:45:00Z,87.89,0.791,24.8,0.65,87.84,0.834,0.49,24,102.2,0,0,449,0,0,449
ET4,MC1,2023-06-04T13:00:00Z,87.86,0.754,26.2,0.84,87.81,0.821,0.55,24.6,125.2,0,0,448,0,0,444
ET4,MC1,2023-06-04T13:15:00Z,87.84,0.716,26.5,0.98,87.79,0.774,0.73,25.4,111,0,0,448,0,0,445
ET4,MC1,2023-06-04T13:30:00Z,87.83,0.733,25.9,0.89,87.77,0.776,0.71,25,94.8,0,0,448,0,0,447
ET4,MC1,2023-06-04T13:45:00Z,87.81,0.76,25.2,0.77,87.76,0.801,0.61,24.4,60.8,0,0,449,0,0,449
ET4,MC1,2023-06-04T14:00:00Z,87.81,0.809,24.5,0.59,87.76,0.841,0.48,24,45.8,0,0,449,2,0,450
ET4,MC1,2023-06-04T14:15:00Z,87.81,0.873,22.9,0.35,87.76,0.879,0.34,23.1,9.7,13,14,734,15,14,932
ET4,MC1,2023-06-04T14:30:00Z,87.87,0.949,19.8,0.12,87.81,0.949,0.12,20.1,0.4,15,15,1044,15,15,984
ET4,MC1,2023-06-04T14:45:00Z,87.86,0.983,19.1,0.04,87.81,0.987,0.03,19.2,3.8,15,15,667,15,15,844
ET4,MC1,2023-06-04T15:00:00Z,87.88,0.991,18.9,0.02,87.83,0.999,0,19,3.8,15,15,669,15,15,881
ET4,MC1,2023-06-04T15:15:00Z,87.81,0.997,18.7,0.01,87.76,1.001,0,18.8,11.2,15,15,589,15,15,674
ET4,MC1,2023-06-04T15:30:00Z,87.76,1,19.3,0,87.71,1.001,0,19.2,49.8,15,15,550,15,15,580
ET4,MC1,2023-06-04T15:45:00Z,87.8,0.999,20.4,0,87.75,1,0,20.1,79.1,15,15,506,15,15,544
ET4,MC1,2023-06-04T16:00:00Z,87.79,0.999,19.9,0,87.74,0.999,0,20.2,32.6,15,15,489,15,15,539
ET4,MC1,2023-06-04T16:15:00Z,87.82,1,19.7,0,87.77,0.999,0,19.8,13.9,15,15,484,15,15,535
ET4,MC1,2023-06-04T16:30:00Z,87.83,1,19.5,0,87.78,0.999,0,19.6,10.8,15,15,481,15,15,531
ET4,MC1,2023-06-04T16:45:00Z,87.84,0.999,19.6,0,87.79,1,0,19.5,7.3,15,15,478,15,15,529
ET4,MC1,2023-06-04T17:00:00Z,87.85,0.993,19.5,0.02,87.8,1,0,19.5,5.5,15,15,474,15,15,524
ET4,MC1,2023-06-04T17:15:00Z,87.87,0.975,19.1,0.06,87.81,0.999,0,19,0,15,15,468,15,15,518
ET4,MC1,2023-06-04T17:30:00Z,87.85,0.95,19.1,0.11,87.79,0.999,0,18.7,0,15,15,464,15,15,513
ET4,MC1,2023-06-04T17:45:00Z,87.87,0.959,19.2,0.09,87.82,0.992,0.02,19.1,0,7,15,454,15,15,509
ET4,MC1,2023-06-04T18:00:00Z,87.89,0.962,19.3,0.08,87.84,0.987,0.03,19.2,0,7,15,478,15,15,549
ET4,MC1,2023-06-04T18:15:00Z,87.91,0.969,19.2,0.07,87.86,0.988,0.03,19.2,0,15,15,477,15,15,553
ET4,MC1,2023-06-04T18:30:00Z,87.92,0.975,19.3,0.05,87.87,0.993,0.02,19.3,0,15,15,469,15,15,536
ET4,MC1,2023-06-04T18:45:00Z,87.94,0.978,19.5,0.05,87.89,0.996,0.01,19.4,0,15,15,465,15,15,529
ET4,MC1,2023-06-04T19:00:00Z,87.93,0.982,19.4,0.04,87.87,0.999,0,19.4,0,15,15,462,15,15,530
ET4,MC1,2023-06-04T19:15:00Z,87.93,0.99,19.3,0.02,87.88,0.999,0,19.4,0,8,15,459,15,15,540
ET4,MC1,2023-06-04T19:30:00Z,87.98,0.987,19.4,0.03,87.92,1.001,0,19.4,0,6,15,500,15,15,658
ET4,MC1,2023-06-04T19:45:00Z,88.01,0.983,19.5,0.04,87.96,1,0,19.5,0,15,15,603,15,15,739
ET4,MC1,2023-06-04T20:00:00Z,88.03,0.982,19.4,0.04,87.97,0.999,0,19.4,0,15,15,601,15,15,690
ET4,MC1,2023-06-04T20:15:00Z,88.06,0.988,19.2,0.03,88,1,0,19.3,0,15,15,574,15,15,618
ET4,MC1,2023-06-04T20:30:00Z,88.08,0.988,19.1,0.03,88.03,1,0,19.2,0,15,15,640,15,15,637
ET4,MC1,2023-06-04T20:45:00Z,88.13,0.992,19,0.02,88.07,1,0,19.1,0,15,15,806,15,15,917
ET4,MC1,2023-06-04T21:00:00Z,88.15,0.991,18.6,0.02,88.09,1,0,18.8,0,15,15,719,15,15,861
ET4,MC1,2023-06-04T21:15:00Z,88.13,0.995,18.1,0.01,88.08,0.999,0,18.4,0,15,15,667,15,15,790
ET4,MC1,2023-06-04T21:30:00Z,88.12,0.997,18.1,0.01,88.07,0.999,0,18.3,0,15,15,658,15,15,805
ET4,MC1,2023-06-04T21:45:00Z,88.11,0.996,18.2,0.01,88.05,0.999,0,18.4,0,15,15,610,15,15,660
ET4,MC1,2023-06-04T22:00:00Z,88.11,0.998,18.3,0,88.05,1,0,18.4,0,15,15,595,15,15,615
ET4,MC1,2023-06-04T22:15:00Z,88.09,0.999,18.4,0,88.04,0.999,0,18.5,0,15,15,580,15,15,604
ET4,MC1,2023-06-04T22:30:00Z,88.07,1,18.5,0,88.02,0.999,0,18.6,0,15,15,567,15,15,610
ET4,MC1,2023-06-04T22:45:00Z,88.09,1.001,18.6,0,88.04,1,0,18.6,0,15,15,545,15,15,583
ET4,MC1,2023-06-04T23:00:00Z,88.09,1,18.7,0,88.03,1,0,18.6,0,15,15,514,15,15,575
ET4,MC1,2023-06-04T23:15:00Z,88.07,0.999,18.6,0,88.02,1,0,18.6,0,15,15,510,15,15,572
ET4,MC1,2023-06-04T23:30:00Z,88.06,0.998,18.5,0,88,0.999,0,18.5,0,15,15,502,15,15,567
ET4,MC1,2023-06-04T23:45:00Z,88.03,0.992,18.6,0.02,87.98,0.999,0,18.6,0,15,15,496,15,15,563
ET4,MC1,2023-06-05T00:00:00Z,88.04,0.987,18.8,0.03,87.98,1,0,18.7,0,15,15,491,15,15,560
