Tree,MC,Timestamp,Port3_VPD,Port3_RH,Port3_Atmos_pressure,Port3_Temp,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port5_EpiMoisture,Port6_EpiTemp
FB2,MC1,2024-01-25T06:15:00Z,0,1,86.06,17.3,0,725,15,15,0.216,17.5
FB2,MC1,2024-01-25T06:30:00Z,0,1,86.07,17.2,0,734,15,15,0.216,17.4
FB2,MC1,2024-01-25T06:45:00Z,0,1,86.09,17.2,0,699,15,15,0.215,17.4
FB2,MC1,2024-01-25T07:00:00Z,0,1,86.12,17.2,2.4,726,15,15,0.215,17.4
FB2,MC1,2024-01-25T07:15:00Z,0,1.001,86.14,17.2,9.9,695,15,15,0.215,17.4
FB2,MC1,2024-01-25T07:30:00Z,0,1.001,86.16,17.2,9.5,702,15,15,0.215,17.4
FB2,MC1,2024-01-25T07:45:00Z,0,1,86.18,17.3,15.7,680,15,15,0.214,17.4
FB2,MC1,2024-01-25T08:00:00Z,0,1.001,86.19,17.4,21.6,678,15,15,0.213,17.4
FB2,MC1,2024-01-25T08:15:00Z,0,1.001,86.2,17.5,29.5,666,15,15,0.212,17.4
FB2,MC1,2024-01-25T08:30:00Z,0,1,86.22,17.8,41.7,674,15,15,0.211,17.4
FB2,MC1,2024-01-25T08:45:00Z,0,1,86.23,18.1,61.2,645,15,15,0.211,17.5
FB2,MC1,2024-01-25T09:00:00Z,0,1,86.24,18.4,54.2,629,15,15,0.21,17.6
FB2,MC1,2024-01-25T09:15:00Z,0,0.999,86.25,18.3,43,617,15,15,0.209,17.7
FB2,MC1,2024-01-25T09:30:00Z,0,1,86.26,18.6,66.8,618,15,15,0.208,17.8
FB2,MC1,2024-01-25T09:45:00Z,0,1,86.26,18.7,82.2,590,15,15,0.207,17.9
FB2,MC1,2024-01-25T10:00:00Z,0,1.001,86.24,19.3,75.6,565,15,15,0.207,18.1
FB2,MC1,2024-01-25T10:15:00Z,0,0.999,86.23,19.7,67,547,15,15,0.206,18.2
FB2,MC1,2024-01-25T10:30:00Z,0,1,86.23,19.5,66.5,535,15,15,0.205,18.3
FB2,MC1,2024-01-25T10:45:00Z,0,1.001,86.23,19.5,75.3,526,15,15,0.204,18.5
FB2,MC1,2024-01-25T11:00:00Z,0,1.001,86.2,19.6,94.3,515,15,15,0.204,18.6
FB2,MC1,2024-01-25T11:15:00Z,0,1.001,86.17,19.8,77.1,506,15,15,0.203,18.7
FB2,MC1,2024-01-25T11:30:00Z,0,1.001,86.17,20,54,502,15,15,0.202,18.8
FB2,MC1,2024-01-25T11:45:00Z,0,1.001,86.15,19.3,37.9,504,15,15,0.201,18.8
FB2,MC1,2024-01-25T12:00:00Z,0,1,86.12,18.9,38.6,503,15,15,0.2,18.8
FB2,MC1,2024-01-25T12:15:00Z,0,0.999,86.09,19,98.3,492,15,15,0.2,18.8
FB2,MC1,2024-01-25T12:30:00Z,0,1.001,86.07,19.8,85.3,482,15,15,0.199,18.9
FB2,MC1,2024-01-25T12:45:00Z,0,1,86.05,20.7,97.4,474,15,15,0.199,19
FB2,MC1,2024-01-25T13:00:00Z,0.04,0.983,86.03,21.3,84,467,15,15,0.199,19.2
FB2,MC1,2024-01-25T13:15:00Z,0.08,0.967,86.01,21.3,99.1,462,15,15,0.197,19.4
FB2,MC1,2024-01-25T13:30:00Z,0.12,0.954,85.97,21.7,127.4,461,15,15,0.197,19.6
FB2,MC1,2024-01-25T13:45:00Z,0.13,0.95,85.96,21.4,75.6,460,15,15,0.195,19.7
FB2,MC1,2024-01-25T14:00:00Z,0.12,0.954,85.94,21.8,241.5,459,15,1,0.194,19.7
FB2,MC1,2024-01-25T14:15:00Z,0.13,0.95,85.93,21.8,70.9,459,15,0,0.193,19.8
FB2,MC1,2024-01-25T14:30:00Z,0.13,0.95,85.9,21.9,120.3,458,15,0,0.192,19.9
FB2,MC1,2024-01-25T14:45:00Z,0.12,0.951,85.9,21.3,29.5,468,15,12,0.191,19.9
FB2,MC1,2024-01-25T15:00:00Z,0.01,0.997,85.92,19.8,16.8,470,15,15,0.19,19.8
FB2,MC1,2024-01-25T15:15:00Z,0,1,85.94,19.2,15,476,15,15,0.189,19.7
FB2,MC1,2024-01-25T15:30:00Z,0,0.999,85.93,19,48,484,15,15,0.189,19.6
FB2,MC1,2024-01-25T15:45:00Z,0,1.001,85.94,18.9,18.1,491,15,15,0.188,19.5
FB2,MC1,2024-01-25T16:00:00Z,0,1,85.95,18.6,6.8,497,15,15,0.188,19.4
FB2,MC1,2024-01-25T16:15:00Z,0,0.999,85.94,18.4,9.3,508,15,15,0.188,19.2
FB2,MC1,2024-01-25T16:30:00Z,0,0.999,85.94,18.3,10.8,519,15,15,0.187,19.1
FB2,MC1,2024-01-25T16:45:00Z,0,0.999,85.93,18.2,3.5,518,15,15,0.187,19
FB2,MC1,2024-01-25T17:00:00Z,0,1,85.93,18.1,6.4,522,15,15,0.187,18.9
FB2,MC1,2024-01-25T17:15:00Z,0,0.999,85.93,18.2,3.7,528,15,15,0.187,18.8
FB2,MC1,2024-01-25T17:30:00Z,0,1,85.95,18.3,0,553,15,15,0.187,18.7
FB2,MC1,2024-01-25T17:45:00Z,0,0.999,85.95,18.4,0,601,15,15,0.187,18.6
FB2,MC1,2024-01-25T18:00:00Z,0,1,85.97,18.4,0,742,15,15,0.188,18.6
FB2,MC1,2024-01-25T18:15:00Z,0,1.001,85.98,18.4,0,668,15,15,0.189,18.5
FB2,MC1,2024-01-25T18:30:00Z,0,1,85.99,18.3,0,671,15,15,0.189,18.5
FB2,MC1,2024-01-25T18:45:00Z,0,1,86,18.2,0,742,15,15,0.189,18.5
FB2,MC1,2024-01-25T19:00:00Z,0,1,86.02,18.1,0,712,15,15,0.192,18.4
FB2,MC1,2024-01-25T19:15:00Z,0,1,86.04,18,0,745,15,15,0.195,18.4
FB2,MC1,2024-01-25T19:30:00Z,0,1,86.05,17.9,0,674,15,15,0.198,18.3
FB2,MC1,2024-01-25T19:45:00Z,0,1,86.07,17.9,0,680,15,15,0.2,18.3
FB2,MC1,2024-01-25T20:00:00Z,0,1,86.1,18,0,698,15,15,0.202,18.2
FB2,MC1,2024-01-25T20:15:00Z,0,1,86.1,17.8,0,721,15,15,0.203,18.2
FB2,MC1,2024-01-25T20:30:00Z,0,1.001,86.11,17.6,0,691,15,15,0.204,18.1
FB2,MC1,2024-01-25T20:45:00Z,0,1,86.12,17.4,0,705,15,15,0.205,18
FB2,MC1,2024-01-25T21:00:00Z,0,1,86.14,17.3,0,728,15,15,0.206,17.9
FB2,MC1,2024-01-25T21:15:00Z,0,1,86.16,17.2,0,698,15,15,0.207,17.8
FB2,MC1,2024-01-25T21:30:00Z,0,1,86.18,17.1,0,736,15,15,0.208,17.7
FB2,MC1,2024-01-25T21:45:00Z,0,1.001,86.18,17,0,753,15,15,0.209,17.6
FB2,MC1,2024-01-25T22:00:00Z,0,1,86.17,16.9,0,724,15,15,0.209,17.5
FB2,MC1,2024-01-25T22:15:00Z,0,0.999,86.17,17,0,741,15,15,0.21,17.4
FB2,MC1,2024-01-25T22:30:00Z,0,0.999,86.15,16.9,0,724,15,15,0.211,17.3
FB2,MC1,2024-01-25T22:45:00Z,0,1,86.15,16.7,0,713,15,15,0.211,17.2
FB2,MC1,2024-01-25T23:00:00Z,0,1,86.14,16.7,0,713,15,15,0.211,17.2
FB2,MC1,2024-01-25T23:15:00Z,0,1.001,86.13,16.6,0,734,15,15,0.21,17.1
FB2,MC1,2024-01-25T23:30:00Z,0,1.001,86.14,16.6,0,711,15,15,0.21,17
FB2,MC1,2024-01-25T23:45:00Z,0,1,86.13,16.8,0,739,15,15,0.209,17
FB2,MC1,2024-01-26T00:00:00Z,0,0.999,86.13,16.8,0,729,15,15,0.209,17
FB2,MC1,2024-01-26T00:15:00Z,0,1,86.13,16.8,0,734,15,15,0.209,16.9
FB2,MC1,2024-01-26T00:30:00Z,0,1,86.13,16.7,0,726,15,15,0.209,16.9
FB2,MC1,2024-01-26T00:45:00Z,0,1.001,86.12,16.7,0,718,15,15,0.208,16.9
FB2,MC1,2024-01-26T01:00:00Z,0,1,86.12,16.5,0,715,15,15,0.208,16.8
FB2,MC1,2024-01-26T01:15:00Z,0,1,86.11,16.4,0,716,15,15,0.208,16.8
FB2,MC1,2024-01-26T01:30:00Z,0,1,86.09,16.5,0,712,15,15,0.207,16.8
FB2,MC1,2024-01-26T01:45:00Z,0,1,86.08,16.6,0,704,15,15,0.207,16.7
FB2,MC1,2024-01-26T02:00:00Z,0,1,86.07,16.4,0,714,15,15,0.206,16.7
FB2,MC1,2024-01-26T02:15:00Z,0,1,86.07,16.4,0,704,15,15,0.206,16.7
FB2,MC1,2024-01-26T02:30:00Z,0,1,86.06,16.5,0,707,15,15,0.206,16.6
FB2,MC1,2024-01-26T02:45:00Z,0,1,86.05,16.7,0,702,15,15,0.205,16.6
FB2,MC1,2024-01-26T03:00:00Z,0,1.001,86.04,16.8,0,710,15,15,0.205,16.6
FB2,MC1,2024-01-26T03:15:00Z,0,1.001,86.03,16.6,0,712,15,15,0.205,16.6
FB2,MC1,2024-01-26T03:30:00Z,0,1,86.03,16.8,0,699,15,15,0.205,16.6
FB2,MC1,2024-01-26T03:45:00Z,0,1,86.03,17,0,705,15,15,0.204,16.7
FB2,MC1,2024-01-26T04:00:00Z,0,0.999,86.03,17.1,0,728,15,15,0.204,16.7
FB2,MC1,2024-01-26T04:15:00Z,0,0.999,86.04,17.2,0,708,15,15,0.204,16.8
FB2,MC1,2024-01-26T04:30:00Z,0,1,86.07,17.2,0,742,15,15,0.204,16.8
FB2,MC1,2024-01-26T04:45:00Z,0,0.999,86.09,17.2,0,724,15,15,0.205,16.8
FB2,MC1,2024-01-26T05:00:00Z,0,1,86.09,17.2,0,720,15,15,0.206,16.9
FB2,MC1,2024-01-26T05:15:00Z,0,1,86.1,17.1,0,722,15,15,0.207,16.9
FB2,MC1,2024-01-26T05:30:00Z,0,1,86.09,17,0,723,15,15,0.208,16.9
FB2,MC1,2024-01-26T05:45:00Z,0,1,86.1,17,0,722,15,15,0.209,17
FB2,MC1,2024-01-26T06:00:00Z,0,1.001,86.11,17,0,712,15,15,0.209,17
FB2,MC1,2024-01-26T06:15:00Z,0,1,86.12,17,0,712,15,15,0.209,17
FB2,MC1,2024-01-26T06:30:00Z,0,0.999,86.13,17.1,2.2,704,15,15,0.209,17
FB2,MC1,2024-01-26T06:45:00Z,0,1,86.13,17,0.7,764,15,15,0.208,17
FB2,MC1,2024-01-26T07:00:00Z,0,1,86.14,17,0,817,15,15,0.208,17
FB2,MC1,2024-01-26T07:15:00Z,0,1,86.15,17,6.8,874,15,15,0.21,17
FB2,MC1,2024-01-26T07:30:00Z,0,0.999,86.16,17.1,6.2,772,15,15,0.218,17
FB2,MC1,2024-01-26T07:45:00Z,0,1.001,86.18,17.1,6.2,847,15,15,0.22,17
FB2,MC1,2024-01-26T08:00:00Z,0,1,86.19,17.2,9,787,15,15,0.221,17
FB2,MC1,2024-01-26T08:15:00Z,0,0.999,86.21,17.1,22,741,15,15,0.221,17
FB2,MC1,2024-01-26T08:30:00Z,0,1,86.24,17.2,17.9,761,15,15,0.219,17.1
FB2,MC1,2024-01-26T08:45:00Z,0,1,86.25,17,25.8,746,15,15,0.219,17.1
FB2,MC1,2024-01-26T09:00:00Z,0,1,86.26,17,41.2,725,15,15,0.219,17.1
FB2,MC1,2024-01-26T09:15:00Z,0,1,86.26,17.3,39.9,731,15,15,0.218,17.1
FB2,MC1,2024-01-26T09:30:00Z,0,1,86.26,17.4,50.5,951,15,15,0.217,17.1
FB2,MC1,2024-01-26T09:45:00Z,0,1,86.26,17.4,33.5,763,15,15,0.217,17.2
FB2,MC1,2024-01-26T10:00:00Z,0,1,86.27,17.4,68.5,737,15,15,0.216,17.2
FB2,MC1,2024-01-26T10:15:00Z,0,1,86.26,18,98.7,692,15,15,0.216,17.3
FB2,MC1,2024-01-26T10:30:00Z,0,0.999,86.26,18.2,81.5,640,15,15,0.214,17.4
FB2,MC1,2024-01-26T10:45:00Z,0,0.999,86.24,18.2,115.4,601,15,15,0.213,17.5
FB2,MC1,2024-01-26T11:00:00Z,0,1,86.25,18.4,60.1,571,15,15,0.212,17.6
FB2,MC1,2024-01-26T11:15:00Z,0,1.001,86.24,18.4,78.9,551,15,15,0.211,17.7
FB2,MC1,2024-01-26T11:30:00Z,0,0.999,86.2,19,123.8,521,15,15,0.21,17.8
FB2,MC1,2024-01-26T11:45:00Z,0,1,86.17,19.2,158.6,500,15,15,0.208,17.9
FB2,MC1,2024-01-26T12:00:00Z,0,1,86.16,19.5,117.9,487,15,15,0.207,18
FB2,MC1,2024-01-26T12:15:00Z,0,0.999,86.15,19.7,63.2,477,15,15,0.206,18
FB2,MC1,2024-01-26T12:30:00Z,0.04,0.982,86.14,19.9,67,471,15,15,0.205,18.1
FB2,MC1,2024-01-26T12:45:00Z,0.06,0.974,86.13,20.3,64.6,467,15,15,0.203,18.2
FB2,MC1,2024-01-26T13:00:00Z,0.1,0.96,86.11,20.6,65.7,463,15,15,0.203,18.4
FB2,MC1,2024-01-26T13:15:00Z,0.11,0.954,86.09,20.7,99.2,459,15,13,0.201,18.6
FB2,MC1,2024-01-26T13:30:00Z,0.13,0.949,86.08,21.1,116.3,459,15,0,0.2,18.8
FB2,MC1,2024-01-26T13:45:00Z,0.12,0.95,86.07,20.9,64.3,459,15,0,0.199,18.9
FB2,MC1,2024-01-26T14:00:00Z,0.14,0.945,86.04,21,200,458,15,0,0.197,19
FB2,MC1,2024-01-26T14:15:00Z,0.16,0.937,86.02,21.2,94.5,458,15,0,0.196,19.1
FB2,MC1,2024-01-26T14:30:00Z,0.17,0.933,86.01,21,89,458,15,0,0.195,19.1
FB2,MC1,2024-01-26T14:45:00Z,0.18,0.927,86,21.1,69.4,457,15,0,0.194,19.2
FB2,MC1,2024-01-26T15:00:00Z,0.24,0.905,86,21.3,76.9,456,15,0,0.193,19.2
FB2,MC1,2024-01-26T15:15:00Z,0.25,0.901,86.01,21.6,111.5,456,15,0,0.192,19.3
FB2,MC1,2024-01-26T15:30:00Z,0.24,0.908,86.02,21.6,60.4,456,15,0,0.191,19.3
FB2,MC1,2024-01-26T15:45:00Z,0.18,0.929,86.02,21.1,40.8,459,15,0,0.19,19.3
FB2,MC1,2024-01-26T16:00:00Z,0.12,0.952,86.01,20.9,72.7,457,15,0,0.189,19.3
FB2,MC1,2024-01-26T16:15:00Z,0.21,0.919,86.02,21.5,106.8,456,15,0,0.188,19.4
FB2,MC1,2024-01-26T16:30:00Z,0.18,0.927,86.03,21,66.5,458,15,0,0.188,19.4
FB2,MC1,2024-01-26T16:45:00Z,0.17,0.929,86.03,20.6,60.2,457,15,0,0.187,19.4
FB2,MC1,2024-01-26T17:00:00Z,0.18,0.924,86.04,20.3,80.6,457,15,0,0.186,19.3
FB2,MC1,2024-01-26T17:15:00Z,0.12,0.949,86.07,19.7,39.6,459,15,0,0.185,19.2
FB2,MC1,2024-01-26T17:30:00Z,0.05,0.977,86.09,19.1,5.7,462,15,12,0.184,19.1
FB2,MC1,2024-01-26T17:45:00Z,0.01,0.996,86.09,18.3,0,464,15,15,0.184,19
FB2,MC1,2024-01-26T18:00:00Z,0,1,86.1,17.7,0,465,15,15,0.184,18.8
FB2,MC1,2024-01-26T18:15:00Z,0,1.001,86.11,17.1,0,464,15,15,0.183,18.6
FB2,MC1,2024-01-26T18:30:00Z,0,1,86.12,16.7,0,464,15,15,0.183,18.4
FB2,MC1,2024-01-26T18:45:00Z,0,1,86.14,16.6,0,464,15,15,0.182,18.2
FB2,MC1,2024-01-26T19:00:00Z,0,1.001,86.16,16.6,0,466,15,15,0.182,18
FB2,MC1,2024-01-26T19:15:00Z,0,0.999,86.17,16.7,0,467,15,15,0.182,17.9
FB2,MC1,2024-01-26T19:30:00Z,0,1,86.19,16.8,0,468,15,15,0.182,17.7
FB2,MC1,2024-01-26T19:45:00Z,0,1,86.22,16.9,0,468,15,15,0.181,17.6
FB2,MC1,2024-01-26T20:00:00Z,0,1,86.24,16.8,0,468,15,15,0.181,17.5
FB2,MC1,2024-01-26T20:15:00Z,0,1,86.26,16.8,0,469,15,15,0.181,17.4
FB2,MC1,2024-01-26T20:30:00Z,0,1.001,86.28,16.5,0,468,15,15,0.181,17.4
FB2,MC1,2024-01-26T20:45:00Z,0,1.001,86.29,16.4,0,468,15,15,0.181,17.3
FB2,MC1,2024-01-26T21:00:00Z,0,0.999,86.29,16.4,0,468,15,15,0.181,17.2
FB2,MC1,2024-01-26T21:15:00Z,0,1,86.3,16.6,0,469,15,15,0.181,17.1
FB2,MC1,2024-01-26T21:30:00Z,0,0.999,86.3,16.7,0,470,15,15,0.18,17.1
FB2,MC1,2024-01-26T21:45:00Z,0,1.001,86.3,16.6,0,469,15,15,0.18,17
FB2,MC1,2024-01-26T22:00:00Z,0,1,86.3,16.4,0,469,15,15,0.18,17
FB2,MC1,2024-01-26T22:15:00Z,0,0.999,86.3,16.4,0,469,15,15,0.18,16.9
FB2,MC1,2024-01-26T22:30:00Z,0,1,86.3,16.2,0,469,15,15,0.18,16.8
FB2,MC1,2024-01-26T22:45:00Z,0,1,86.29,16,0,468,15,15,0.18,16.8
FB2,MC1,2024-01-26T23:00:00Z,0,1,86.29,15.7,0,467,15,15,0.18,16.7
FB2,MC1,2024-01-26T23:15:00Z,0,1.001,86.28,15.6,0,465,15,15,0.179,16.6
FB2,MC1,2024-01-26T23:30:00Z,0,1,86.28,15.5,0,465,15,15,0.179,16.5
FB2,MC1,2024-01-26T23:45:00Z,0,1,86.26,15.4,0,494,15,15,0.179,16.3
FB2,MC1,2024-01-27T00:00:00Z,0,0.998,86.26,15.4,0,488,15,15,0.179,16.2
FB2,MC1,2024-01-27T00:15:00Z,0,1.001,86.24,15.4,0,484,15,15,0.179,16.1
FB2,MC1,2024-01-27T00:30:00Z,0,1,86.22,15.5,0,479,15,15,0.179,15.9
FB2,MC1,2024-01-27T00:45:00Z,0,1,86.21,15.6,0,476,15,15,0.178,15.8
FB2,MC1,2024-01-27T01:00:00Z,0,1,86.19,15.6,0,474,15,15,0.178,15.8
FB2,MC1,2024-01-27T01:15:00Z,0,1.002,86.18,15.5,0,472,15,15,0.178,15.7
FB2,MC1,2024-01-27T01:30:00Z,0,1,86.16,15.5,0,471,15,15,0.178,15.6
FB2,MC1,2024-01-27T01:45:00Z,0,1.001,86.15,15.5,0,469,15,15,0.178,15.6
FB2,MC1,2024-01-27T02:00:00Z,0,1,86.14,15.6,0,468,15,15,0.178,15.6
FB2,MC1,2024-01-27T02:15:00Z,0,1.001,86.12,15.8,0,468,15,15,0.177,15.5
FB2,MC1,2024-01-27T02:30:00Z,0,1,86.12,16,0,468,15,15,0.177,15.5
FB2,MC1,2024-01-27T02:45:00Z,0,1,86.11,16.1,0,468,15,15,0.177,15.6
FB2,MC1,2024-01-27T03:00:00Z,0,1,86.1,16.3,0,470,15,15,0.177,15.6
FB2,MC1,2024-01-27T03:15:00Z,0,1,86.11,16.4,0,470,15,15,0.177,15.7
FB2,MC1,2024-01-27T03:30:00Z,0,1,86.1,16.2,0,470,15,15,0.177,15.7
FB2,MC1,2024-01-27T03:45:00Z,0,1,86.11,16.3,0,479,15,15,0.177,15.8
FB2,MC1,2024-01-27T04:00:00Z,0,1.001,86.12,16.5,0,479,15,15,0.177,15.8
FB2,MC1,2024-01-27T04:15:00Z,0,1.001,86.13,16.5,0,479,15,15,0.177,15.9
FB2,MC1,2024-01-27T04:30:00Z,0,1,86.13,16.4,0,479,15,15,0.177,15.9
FB2,MC1,2024-01-27T04:45:00Z,0,1,86.15,16.5,0,495,15,15,0.177,16
FB2,MC1,2024-01-27T05:00:00Z,0,1,86.17,16.6,0,498,15,15,0.177,16
FB2,MC1,2024-01-27T05:15:00Z,0,1,86.17,16.8,0,500,15,15,0.177,16.1
FB2,MC1,2024-01-27T05:30:00Z,0,1.001,86.17,16.8,0,502,15,15,0.177,16.1
FB2,MC1,2024-01-27T05:45:00Z,0,1,86.18,16.8,0,520,15,15,0.177,16.2
FB2,MC1,2024-01-27T06:00:00Z,0,1,86.19,16.8,0,583,15,15,0.177,16.2
FB2,MC1,2024-01-27T06:15:00Z,0,1.001,86.19,16.8,0,589,15,15,0.177,16.3
FB2,MC1,2024-01-27T06:30:00Z,0,1,86.21,16.8,0,591,15,15,0.177,16.3
FB2,MC1,2024-01-27T06:45:00Z,0,1,86.22,16.7,0.4,591,15,15,0.177,16.4
FB2,MC1,2024-01-27T07:00:00Z,0,1,86.24,16.8,4.4,594,15,15,0.177,16.4
FB2,MC1,2024-01-27T07:15:00Z,0,0.999,86.26,16.8,10.6,593,15,15,0.177,16.5
FB2,MC1,2024-01-27T07:30:00Z,0,1,86.28,16.8,16.1,591,15,15,0.177,16.5
FB2,MC1,2024-01-27T07:45:00Z,0,0.999,86.3,16.9,18.3,591,15,15,0.177,16.6
FB2,MC1,2024-01-27T08:00:00Z,0,0.999,86.31,17,22.3,591,15,15,0.177,16.6
FB2,MC1,2024-01-27T08:15:00Z,0,1,86.33,17.1,30.6,590,15,15,0.177,16.6
FB2,MC1,2024-01-27T08:30:00Z,0,1,86.35,17.4,42.3,583,15,15,0.177,16.7
FB2,MC1,2024-01-27T08:45:00Z,0,1,86.36,17.8,46,574,15,15,0.177,16.8
FB2,MC1,2024-01-27T09:00:00Z,0,1,86.37,18,53.3,566,15,15,0.177,17
FB2,MC1,2024-01-27T09:15:00Z,0,1,86.37,18.2,49.1,559,15,15,0.177,17.1
FB2,MC1,2024-01-27T09:30:00Z,0,0.999,86.37,18.4,71.2,547,15,15,0.178,17.2
FB2,MC1,2024-01-27T09:45:00Z,0,1.001,86.37,18.8,69.2,534,15,15,0.178,17.4
FB2,MC1,2024-01-27T10:00:00Z,0,1,86.36,19,80,520,15,15,0.178,17.5
FB2,MC1,2024-01-27T10:15:00Z,0,0.999,86.35,19.2,82.8,505,15,15,0.177,17.7
FB2,MC1,2024-01-27T10:30:00Z,0,0.999,86.35,19.2,80.6,495,15,15,0.177,17.9
FB2,MC1,2024-01-27T10:45:00Z,0,1,86.33,19.2,66.5,488,15,15,0.177,18
FB2,MC1,2024-01-27T11:00:00Z,0,1,86.32,19,70.9,480,15,15,0.177,18.1
FB2,MC1,2024-01-27T11:15:00Z,0,1,86.3,19.2,63.9,474,15,15,0.177,18.2
FB2,MC1,2024-01-27T11:30:00Z,0,1,86.29,19.1,72.7,468,15,15,0.177,18.3
FB2,MC1,2024-01-27T11:45:00Z,0,0.999,86.28,19.4,92.8,462,15,15,0.176,18.4
FB2,MC1,2024-01-27T12:00:00Z,0,0.999,86.25,19.9,83.7,462,15,15,0.176,18.5
FB2,MC1,2024-01-27T12:15:00Z,0,1,86.24,19.7,65.7,462,15,15,0.176,18.6
FB2,MC1,2024-01-27T12:30:00Z,0,0.999,86.23,19.2,61.2,463,15,15,0.175,18.6
FB2,MC1,2024-01-27T12:45:00Z,0,1,86.22,19.1,67.2,462,15,15,0.175,18.6
FB2,MC1,2024-01-27T13:00:00Z,0,1.001,86.2,19.4,81.3,461,15,15,0.175,18.7
FB2,MC1,2024-01-27T13:15:00Z,0,0.998,86.18,19.6,56.4,462,15,15,0.175,18.7
FB2,MC1,2024-01-27T13:30:00Z,0,1,86.16,19.9,127.6,459,15,11,0.175,18.8
FB2,MC1,2024-01-27T13:45:00Z,0.05,0.981,86.14,21.1,106.2,459,15,0,0.174,19
FB2,MC1,2024-01-27T14:00:00Z,0.1,0.961,86.13,21,116.3,458,15,1,0.174,19.1
FB2,MC1,2024-01-27T14:15:00Z,0.08,0.966,86.11,20.8,67.7,460,15,1,0.174,19.2
FB2,MC1,2024-01-27T14:30:00Z,0.04,0.982,86.11,20.2,61,460,15,15,0.173,19.2
FB2,MC1,2024-01-27T14:45:00Z,0.04,0.985,86.1,20.4,75.6,460,15,4,0.173,19.3
FB2,MC1,2024-01-27T15:00:00Z,0.04,0.984,86.1,20,29.8,463,15,15,0.172,19.3
FB2,MC1,2024-01-27T15:15:00Z,0,1,86.1,19.3,42.5,462,15,15,0.172,19.3
FB2,MC1,2024-01-27T15:30:00Z,0,1,86.1,19.4,40.8,462,15,15,0.171,19.3
FB2,MC1,2024-01-27T15:45:00Z,0,1,86.09,19.1,28.4,463,15,15,0.171,19.2
FB2,MC1,2024-01-27T16:00:00Z,0,0.999,86.08,18.7,17.6,465,15,15,0.171,19.1
FB2,MC1,2024-01-27T16:15:00Z,0,1,86.08,18.4,11.9,469,15,15,0.17,19
FB2,MC1,2024-01-27T16:30:00Z,0,1,86.09,18.1,11.4,472,15,15,0.17,18.9
FB2,MC1,2024-01-27T16:45:00Z,0,0.999,86.1,17.8,8.4,473,15,15,0.17,18.8
FB2,MC1,2024-01-27T17:00:00Z,0,0.999,86.12,17.5,0.7,485,15,15,0.17,18.6
FB2,MC1,2024-01-27T17:15:00Z,0,0.999,86.13,17.2,0,493,15,15,0.169,18.4
FB2,MC1,2024-01-27T17:30:00Z,0,1,86.14,17,0,497,15,15,0.169,18.3
FB2,MC1,2024-01-27T17:45:00Z,0,1,86.15,16.9,0,499,15,15,0.169,18.1
FB2,MC1,2024-01-27T18:00:00Z,0,0.999,86.15,16.9,0,503,15,15,0.169,18
FB2,MC1,2024-01-27T18:15:00Z,0,1,86.15,16.9,0,504,15,15,0.169,17.8
FB2,MC1,2024-01-27T18:30:00Z,0,1,86.17,16.9,0,514,15,15,0.168,17.7
FB2,MC1,2024-01-27T18:45:00Z,0,1,86.18,16.7,0,518,15,15,0.168,17.6
FB2,MC1,2024-01-27T19:00:00Z,0,1,86.19,16.6,0,524,15,15,0.168,17.5
FB2,MC1,2024-01-27T19:15:00Z,0,0.999,86.2,16.6,0,530,15,15,0.168,17.4
FB2,MC1,2024-01-27T19:30:00Z,0,1.001,86.21,16.5,0,544,15,15,0.168,17.3
FB2,MC1,2024-01-27T19:45:00Z,0,0.999,86.22,16.6,0,549,15,15,0.168,17.2
FB2,MC1,2024-01-27T20:00:00Z,0,1,86.23,16.7,0,556,15,15,0.168,17.2
FB2,MC1,2024-01-27T20:15:00Z,0,1,86.24,16.6,0,564,15,15,0.168,17.1
FB2,MC1,2024-01-27T20:30:00Z,0,1,86.26,16.1,0,562,15,15,0.168,17
FB2,MC1,2024-01-27T20:45:00Z,0,1,86.28,15.3,0,556,15,15,0.168,16.9
FB2,MC1,2024-01-27T21:00:00Z,0,1,86.29,14.8,0,549,15,15,0.168,16.7
FB2,MC1,2024-01-27T21:15:00Z,0,0.999,86.3,14.6,0,537,15,15,0.167,16.5
FB2,MC1,2024-01-27T21:30:00Z,0,1,86.3,14.8,0,523,15,15,0.167,16.3
FB2,MC1,2024-01-27T21:45:00Z,0,1,86.29,14.8,0,512,15,15,0.167,16.1
FB2,MC1,2024-01-27T22:00:00Z,0,1,86.29,14.9,0,506,15,15,0.167,15.9
FB2,MC1,2024-01-27T22:15:00Z,0,1,86.28,15,0,499,15,15,0.167,15.8
FB2,MC1,2024-01-27T22:30:00Z,0,1,86.27,14.9,0,492,15,15,0.167,15.6
FB2,MC1,2024-01-27T22:45:00Z,0,1,86.26,14.9,0,484,15,15,0.167,15.5
FB2,MC1,2024-01-27T23:00:00Z,0,1,86.26,14.8,0,473,15,15,0.166,15.4
FB2,MC1,2024-01-27T23:15:00Z,0,1,86.25,14.8,0,469,15,15,0.166,15.3
FB2,MC1,2024-01-27T23:30:00Z,0,1,86.24,14.8,0,468,15,15,0.166,15.2
FB2,MC1,2024-01-27T23:45:00Z,0,1,86.23,14.9,0,468,15,15,0.166,15.1
FB2,MC1,2024-01-28T00:00:00Z,0,0.999,86.22,15,0,467,15,15,0.166,15.1
