Tree,MC,Timestamp,Port3_RH,Port3_Temp,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_ATM22_temp,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_Wind_direction,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H,Port5_ECRN-100_Precipitation,Port5_ECRN-100_Precip_max
FB3,MC3,2023-09-20T08:00:00Z,0.966,18.4,85.85,0.07,-2.1,2.64,18.5,6.6,-3.6,85,112.1,0,15,457,15,460,4,0,0
FB3,MC3,2023-09-20T08:15:00Z,0.976,18.2,85.86,0.05,-2.1,1.74,18.4,5.21,-3.7,85,90.1,0,15,458,15,460,5,0,0
FB3,MC3,2023-09-20T08:30:00Z,0.977,18.3,85.89,0.05,-2.2,1.74,18.6,7.21,-3.7,80,98.9,0,15,456,15,458,1,0,0
FB3,MC3,2023-09-20T08:45:00Z,0.954,18.5,85.9,0.1,-2.1,2.19,18.8,8.24,-3.7,92,121.9,0,15,456,15,457,0,0,0
FB3,MC3,2023-09-20T09:00:00Z,0.932,19.2,85.9,0.15,-2.1,2.11,19.4,5.47,-3.7,103,506.5,0,15,454,15,454,0,0,0
FB3,MC3,2023-09-20T09:15:00Z,0.911,19.7,85.91,0.2,-2,3.18,19.6,6.92,-3.6,99,627.5,0,15,453,15,455,0,0,0
FB3,MC3,2023-09-20T09:30:00Z,0.912,19.8,85.92,0.2,-2.1,2.42,19.9,6.13,-3.6,102,204,0,15,453,15,455,0,0,0
FB3,MC3,2023-09-20T09:45:00Z,0.937,19.2,85.95,0.14,-2.1,1.58,19.6,4.49,-3.6,132,118.8,0,15,457,15,461,4,0,0
FB3,MC3,2023-09-20T10:00:00Z,0.949,18.8,85.96,0.11,-2.1,1.78,19.2,4.27,-3.6,106,114.3,0,15,456,15,458,12,0,0
FB3,MC3,2023-09-20T10:15:00Z,0.947,19.1,85.93,0.12,-2.2,1.6,19.6,4.35,-3.6,129,183.1,0,15,455,15,456,1,0,0
FB3,MC3,2023-09-20T10:30:00Z,0.929,19.6,85.92,0.16,-2.2,1.41,20.1,4.1,-3.6,122,193.7,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-20T10:45:00Z,0.929,19.5,85.92,0.16,-2.2,0.97,20.1,2.69,-3.6,216,114.1,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-20T11:00:00Z,0.919,19.9,85.91,0.19,-2.2,1.12,20.4,2.93,-3.6,138,132,0,15,455,15,456,0,0,0
FB3,MC3,2023-09-20T11:15:00Z,0.917,20.1,85.89,0.19,-2.2,1.41,20.6,3.72,-3.6,104,178.9,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-20T11:30:00Z,0.903,20.5,85.86,0.24,-2.2,1.68,20.8,3.65,-3.6,93,188.8,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-20T11:45:00Z,0.919,20.4,85.84,0.19,-2.2,1.68,20.6,3.94,-3.6,96,143,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-20T12:00:00Z,0.916,20.4,85.82,0.2,-2.2,0.89,21,2.3,-3.6,118,176,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-20T12:15:00Z,0.911,20.8,85.78,0.22,-2.2,1.54,21,3.61,-3.6,84,239,0,15,453,15,455,0,0,0
FB3,MC3,2023-09-20T12:30:00Z,0.922,20.7,85.76,0.19,-2.3,2.19,21,4.3,-3.6,85,212.8,0,15,455,15,456,0,0,0
FB3,MC3,2023-09-20T12:45:00Z,0.932,20.3,85.73,0.16,-2.2,2.63,20.6,5.67,-3.6,91,194.6,0,15,455,15,457,0,0,0
FB3,MC3,2023-09-20T13:00:00Z,0.936,20.5,85.71,0.15,-2.2,1.79,21,4.01,-3.6,91,218.6,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-20T13:15:00Z,0.931,20.6,85.71,0.17,-2.1,4.12,20.6,7.46,-3.6,85,226.7,0,15,455,15,457,0,0,0
FB3,MC3,2023-09-20T13:30:00Z,0.946,20.3,85.69,0.13,-2.2,3.33,20.4,5.97,-3.6,83,195.6,0,15,455,15,458,0,0,0
FB3,MC3,2023-09-20T13:45:00Z,0.954,20.1,85.67,0.11,-2.2,1.31,20.6,5.67,-3.6,111,118.8,0,15,454,15,456,3,0,0
FB3,MC3,2023-09-20T14:00:00Z,0.954,20.2,85.67,0.11,-2.2,1.47,20.4,3.58,-3.6,95,58.8,7,15,459,15,462,11,0,0
FB3,MC3,2023-09-20T14:15:00Z,0.972,19.8,85.67,0.07,-2.2,1.88,20,4.42,-3.6,91,112.2,0,15,456,15,458,1,0.4,12
FB3,MC3,2023-09-20T14:30:00Z,0.97,19.9,85.67,0.07,-2.2,2.23,20,4.1,-3.6,90,69,4,15,490,15,477,10,0.6,12
FB3,MC3,2023-09-20T14:45:00Z,0.978,19.1,85.69,0.05,-2.1,3.09,19.2,7.22,-3.7,88,46.7,15,15,647,15,665,15,0.2,12
FB3,MC3,2023-09-20T15:00:00Z,0.987,18.3,85.69,0.03,-2,1.65,18.6,5.71,-3.7,100,23.6,15,15,646,15,598,15,2,48
FB3,MC3,2023-09-20T15:15:00Z,0.987,18.4,85.7,0.03,-2.1,0.87,18.7,2.38,-3.7,118,11.9,15,15,596,15,553,15,4,108
FB3,MC3,2023-09-20T15:30:00Z,0.988,18.4,85.68,0.03,-2.1,1.06,18.7,3.03,-3.7,81,11,15,15,665,15,672,15,0.2,12
FB3,MC3,2023-09-20T15:45:00Z,0.984,18.5,85.65,0.04,-2.1,1.62,18.7,5.96,-3.7,80,15.9,15,15,680,15,731,15,0,0
FB3,MC3,2023-09-20T16:00:00Z,0.984,18.3,85.65,0.03,-2,4.09,18.4,8.14,-3.6,82,24,15,15,644,15,629,15,0,0
FB3,MC3,2023-09-20T16:15:00Z,0.989,18.2,85.64,0.02,-2,2.93,18.4,7.12,-3.6,82,24.5,15,15,592,15,547,15,0.2,12
FB3,MC3,2023-09-20T16:30:00Z,0.99,18.4,85.66,0.02,-2,3.59,18.5,7.63,-3.7,82,20.7,15,15,580,15,482,15,0,0
FB3,MC3,2023-09-20T16:45:00Z,0.99,18.5,85.68,0.02,-2.1,2.14,18.6,6,-3.7,81,15.7,15,15,579,15,494,15,0,0
FB3,MC3,2023-09-20T17:00:00Z,0.994,18.4,85.7,0.01,-2.1,2.23,18.5,5.12,-3.8,79,4.9,15,15,570,15,515,15,0,0
FB3,MC3,2023-09-20T17:15:00Z,1,18.3,85.71,0,-2.1,1.79,18.3,4,-3.6,85,2.9,15,15,567,15,523,15,0,0
FB3,MC3,2023-09-20T17:30:00Z,1,18.2,85.73,0,-2,2.58,18.3,4.93,-3.7,85,0,15,15,592,15,611,15,0,0
FB3,MC3,2023-09-20T17:45:00Z,1,18.2,85.74,0,-2,2.11,18.3,5.84,-3.6,84,0,15,15,641,15,694,15,0,0
FB3,MC3,2023-09-20T18:00:00Z,0.999,18.3,85.74,0,-2.1,0.85,18.4,3.03,-3.6,98,0,15,15,705,15,680,15,0,0
FB3,MC3,2023-09-20T18:15:00Z,1.001,18.2,85.75,0,-2.1,1.33,18.4,2.72,-3.7,90,0,15,15,621,15,604,15,0,0
FB3,MC3,2023-09-20T18:30:00Z,1,18.3,85.75,0,-2.1,1.03,18.4,2.62,-3.6,89,0,15,15,614,15,562,15,0,0
FB3,MC3,2023-09-20T18:45:00Z,1,18.3,85.76,0,-2.1,1.43,18.4,4.23,-3.6,97,0,15,15,600,15,518,15,0,0
FB3,MC3,2023-09-20T19:00:00Z,1,18.3,85.77,0,-2.1,1.28,18.3,4.67,-3.6,98,0,15,15,579,15,470,15,0,0
FB3,MC3,2023-09-20T19:15:00Z,0.992,18.3,85.79,0.02,-2.1,2.01,18.3,3.98,-3.6,91,0,15,15,532,15,494,15,0,0
FB3,MC3,2023-09-20T19:30:00Z,0.984,18.3,85.8,0.03,-2,2.07,18.3,4.24,-3.6,90,0,15,15,479,15,469,15,0.2,12
FB3,MC3,2023-09-20T19:45:00Z,0.987,18.2,85.81,0.03,-2.1,1.49,18.2,4.29,-3.7,99,0,15,15,463,15,468,15,0,0
FB3,MC3,2023-09-20T20:00:00Z,0.983,18.3,85.81,0.04,-2.1,0.68,18.2,3.02,-3.7,117,0,15,15,460,15,465,15,0,0
FB3,MC3,2023-09-20T20:15:00Z,0.945,18.7,85.83,0.12,-2.1,0.62,18.3,2.63,-3.7,104,0,0,15,457,15,459,9,0,0
FB3,MC3,2023-09-20T20:30:00Z,0.906,19.2,85.86,0.21,-2.1,0.83,18.7,2.23,-3.7,72,0,0,15,456,15,458,0,0,0
FB3,MC3,2023-09-20T20:45:00Z,0.89,19.4,85.86,0.25,-2.1,0.49,18.8,1.74,-3.7,246,0,0,15,457,15,460,1,0,0
FB3,MC3,2023-09-20T21:00:00Z,0.918,18.8,85.87,0.18,-2.1,0.75,18.4,2.08,-3.7,221,0,0,15,458,15,461,15,0,0
FB3,MC3,2023-09-20T21:15:00Z,0.904,18.7,85.88,0.21,-2.1,0.43,18.4,2.17,-3.6,281,0,0,15,455,15,456,5,0,0
FB3,MC3,2023-09-20T21:30:00Z,0.883,19,85.9,0.26,-2.2,1.15,18.6,2,-3.6,212,0,0,15,456,15,460,2,0,0
FB3,MC3,2023-09-20T21:45:00Z,0.912,18.5,85.9,0.19,-2.1,0.88,18.4,1.73,-3.7,211,0,0,15,457,15,460,1,0,0
FB3,MC3,2023-09-20T22:00:00Z,0.934,18,85.89,0.14,-2.1,0.47,18,1.61,-3.6,232,0,0,15,457,15,460,14,0,0
FB3,MC3,2023-09-20T22:15:00Z,0.914,18.3,85.89,0.18,-2.1,0.88,18.2,2.96,-3.7,66,0,0,15,455,15,456,1,0,0
FB3,MC3,2023-09-20T22:30:00Z,0.877,19.1,85.88,0.27,-2.1,0.57,18.7,2.97,-3.6,245,0,0,15,455,15,456,0,0,0
FB3,MC3,2023-09-20T22:45:00Z,0.89,18.8,85.87,0.24,-2.1,1.03,18.6,1.85,-3.7,212,0,0,15,456,15,458,0,0,0
FB3,MC3,2023-09-20T23:00:00Z,0.895,18.8,85.87,0.23,-2.1,0.51,18.6,2.11,-3.7,223,0,0,15,455,15,457,0,0,0
FB3,MC3,2023-09-20T23:15:00Z,0.902,18.6,85.86,0.21,-2.1,0.72,18.4,2.37,-3.6,220,0,0,15,456,15,458,0,0,0
FB3,MC3,2023-09-20T23:30:00Z,0.918,18.2,85.87,0.17,-2.1,0.65,18.2,1.74,-3.7,219,0,0,15,456,15,458,0,0,0
FB3,MC3,2023-09-20T23:45:00Z,0.91,18.4,85.85,0.19,-2.1,0.36,18.3,1.78,-3.7,302,0,0,15,456,15,457,0,0,0
FB3,MC3,2023-09-21T00:00:00Z,0.913,18.4,85.83,0.19,-2,0.39,18.2,1.2,-3.7,32,0,0,15,457,15,459,0,0,0
FB3,MC3,2023-09-21T00:15:00Z,0.913,18.3,85.81,0.18,-2.1,0.38,18.2,1.07,-3.7,6,0,0,15,456,15,457,0,0,0
FB3,MC3,2023-09-21T00:30:00Z,0.921,18.4,85.8,0.17,-2.1,1.12,18.4,1.84,-3.7,70,0,0,15,457,15,459,0,0,0
FB3,MC3,2023-09-21T00:45:00Z,0.933,18.3,85.8,0.14,-2.1,1.46,18.4,2.59,-3.7,62,0,0,15,457,15,459,0,0,0
FB3,MC3,2023-09-21T01:00:00Z,0.948,18.2,85.78,0.11,-2.1,2.39,18.2,4.43,-3.7,71,0,0,15,460,15,465,11,0,0
FB3,MC3,2023-09-21T01:15:00Z,0.976,17.8,85.75,0.05,-2,1.45,18,3.19,-3.7,74,0,15,15,461,15,467,15,0,0
FB3,MC3,2023-09-21T01:30:00Z,0.987,17.7,85.74,0.03,-2.1,3.35,17.8,6.16,-3.7,76,0,15,15,465,15,474,15,0,0
FB3,MC3,2023-09-21T01:45:00Z,0.999,17.5,85.71,0,-2,3.71,17.5,7.57,-3.8,82,0,15,15,468,15,485,15,0,0
FB3,MC3,2023-09-21T02:00:00Z,1.001,17.6,85.7,0,-2,4.22,17.6,7.85,-3.8,86,0,15,15,483,15,554,15,0,0
FB3,MC3,2023-09-21T02:15:00Z,1,17.6,85.71,0,-2,4.25,17.6,8.82,-3.7,85,0,15,15,509,15,590,15,0,0
FB3,MC3,2023-09-21T02:30:00Z,1,17.6,85.71,0,-1.9,5.35,17.6,8.26,-3.8,86,0,15,15,597,15,628,15,0,0
FB3,MC3,2023-09-21T02:45:00Z,1,17.6,85.7,0,-2,4.72,17.6,8.98,-3.7,88,0,15,15,619,15,720,15,0,0
FB3,MC3,2023-09-21T03:00:00Z,0.999,17.7,85.71,0,-1.8,4.78,17.7,10.06,-3.7,88,0,15,15,593,15,750,15,0,0
FB3,MC3,2023-09-21T03:15:00Z,0.999,17.8,85.7,0,-2,4.42,17.8,9.85,-3.8,88,0,15,15,620,15,666,15,0,0
FB3,MC3,2023-09-21T03:30:00Z,1,17.7,85.69,0,-1.7,4.77,17.8,9.96,-3.6,86,0,15,15,631,15,627,15,0,0
FB3,MC3,2023-09-21T03:45:00Z,1,17.6,85.68,0,-1.8,4.58,17.7,8.69,-3.8,87,0,15,15,607,15,591,15,0,0
FB3,MC3,2023-09-21T04:00:00Z,1,17.6,85.69,0,-2,4.65,17.6,9,-3.7,86,0,15,15,599,15,608,15,0,0
FB3,MC3,2023-09-21T04:15:00Z,1.001,17.6,85.68,0,-2,5.01,17.6,11.19,-3.7,87,0,15,15,591,15,576,15,0,0
FB3,MC3,2023-09-21T04:30:00Z,1,17.6,85.67,0,-1.8,4.89,17.6,8.98,-3.7,88,0,15,15,589,15,553,15,0,0
FB3,MC3,2023-09-21T04:45:00Z,1.001,17.5,85.68,0,-1.8,4.48,17.5,10.19,-3.7,89,0,15,15,578,15,495,15,0,0
FB3,MC3,2023-09-21T05:00:00Z,1.001,17.5,85.68,0,-1.9,3.89,17.5,8.49,-3.7,90,0,15,15,563,15,482,15,0,0
FB3,MC3,2023-09-21T05:15:00Z,1.001,17.5,85.69,0,-2,3.9,17.4,8.76,-3.7,90,0,15,15,515,15,469,15,0,0
FB3,MC3,2023-09-21T05:30:00Z,1,17.7,85.7,0,-2,3.03,17.4,6.99,-3.6,97,0,15,15,475,15,473,15,0,0
FB3,MC3,2023-09-21T05:45:00Z,1.001,17.9,85.72,0,-2,2.97,17.5,8.13,-3.6,94,5.3,15,15,463,15,469,15,0,0
FB3,MC3,2023-09-21T06:00:00Z,1,18,85.74,0,-1.9,3.8,17.6,7.55,-3.6,94,17.8,15,15,462,15,468,15,0,0
FB3,MC3,2023-09-21T06:15:00Z,1,18.1,85.76,0,-1.9,3.18,17.6,7.68,-3.6,93,32.8,12,15,460,15,463,15,0,0
FB3,MC3,2023-09-21T06:30:00Z,0.988,18.3,85.77,0.02,-1.9,3.12,17.6,7.91,-3.5,92,50.5,0,15,458,15,459,12,0,0
FB3,MC3,2023-09-21T06:45:00Z,0.96,18.5,85.79,0.08,-2,3.42,17.6,8.47,-3.6,89,52,0,15,459,15,460,10,0,0
FB3,MC3,2023-09-21T07:00:00Z,0.961,18.4,85.81,0.08,-1.8,3.1,17.7,9.72,-3.5,87,57.1,0,15,459,15,460,8,0,0
FB3,MC3,2023-09-21T07:15:00Z,0.964,18.4,85.83,0.08,-2,3.44,17.9,9.78,-3.7,86,61.9,0,15,459,15,458,10,0,0
FB3,MC3,2023-09-21T07:30:00Z,0.966,18.5,85.85,0.07,-2,3.63,18.4,8.71,-3.5,85,58.8,0,15,460,15,463,5,0,0
FB3,MC3,2023-09-21T07:45:00Z,0.978,18.5,85.86,0.05,-2,3.62,18.6,8.66,-3.5,84,109.1,0,15,459,15,460,7,0,0
FB3,MC3,2023-09-21T08:00:00Z,0.955,19,85.88,0.1,-2,3.56,19.1,9.02,-3.6,85,77.1,0,15,457,15,458,0,0,0
FB3,MC3,2023-09-21T08:15:00Z,0.927,19.6,85.9,0.17,-2,3.44,19.6,7.7,-3.6,92,88.4,0,15,456,15,457,0,0,0
FB3,MC3,2023-09-21T08:30:00Z,0.927,19.5,85.91,0.17,-2,4.11,19.6,9.29,-3.6,89,140.6,0,15,457,15,458,0,0,0
FB3,MC3,2023-09-21T08:45:00Z,0.946,19.3,85.91,0.12,-2.1,3.87,19.4,8.16,-3.7,90,208.4,0,15,457,15,458,0,0,0
FB3,MC3,2023-09-21T09:00:00Z,0.957,19.3,85.91,0.1,-2,4.7,19.3,8.92,-3.5,88,244.6,0,15,456,15,457,0,0,0
FB3,MC3,2023-09-21T09:15:00Z,0.93,19.7,85.9,0.16,-2.1,4.42,19.7,8.59,-3.6,91,697.4,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T09:30:00Z,0.912,20.3,85.89,0.21,-2,4.16,20.2,8.55,-3.6,91,179.4,0,15,453,15,456,0,0,0
FB3,MC3,2023-09-21T09:45:00Z,0.903,20.5,85.89,0.23,-1.9,4.95,20.4,10.98,-3.6,91,327.2,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T10:00:00Z,0.919,20.4,85.9,0.19,-2.1,4.75,20.3,8.9,-3.5,88,483,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T10:15:00Z,0.918,20.3,85.89,0.2,-2,4.73,20.3,8.86,-3.6,89,460,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T10:30:00Z,0.918,20.6,85.88,0.2,-2.2,3.31,20.8,6.61,-3.6,87,297.7,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-21T10:45:00Z,0.91,21,85.87,0.23,-2.2,2.74,21.1,6.45,-3.6,88,201.2,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-21T11:00:00Z,0.91,20.9,85.86,0.22,-2.2,3.14,20.9,6.14,-3.6,84,167.2,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T11:15:00Z,0.927,20.5,85.86,0.18,-2.2,3.01,20.6,6.57,-3.6,91,173.6,0,15,455,15,456,0,0,0
FB3,MC3,2023-09-21T11:30:00Z,0.926,20.6,85.85,0.18,-2.2,2.45,20.8,5.61,-3.6,88,222.1,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-21T11:45:00Z,0.912,21.1,85.83,0.22,-2.2,1.87,21.4,5.08,-3.6,86,205.1,0,15,453,15,455,0,0,0
FB3,MC3,2023-09-21T12:00:00Z,0.908,21.2,85.81,0.23,-2.2,3.93,21.3,7.14,-3.7,81,251.4,0,15,453,15,456,0,0,0
FB3,MC3,2023-09-21T12:15:00Z,0.914,21.1,85.8,0.21,-2.2,3.31,21.3,6.95,-3.7,79,240.6,0,15,453,15,456,0,0,0
FB3,MC3,2023-09-21T12:30:00Z,0.906,21.4,85.77,0.24,-2.1,2.76,21.6,6.98,-3.6,80,204,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T12:45:00Z,0.908,21.6,85.75,0.24,-2.2,3.32,21.7,6.56,-3.6,78,236.8,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T13:00:00Z,0.927,21.3,85.74,0.18,-2.3,1.79,21.4,4.97,-3.6,82,130.9,0,15,456,15,459,0,0,0
FB3,MC3,2023-09-21T13:15:00Z,0.953,20.4,85.74,0.11,-2.1,4.02,20.5,7.89,-3.7,80,111.1,0,15,456,15,458,7,0,0
FB3,MC3,2023-09-21T13:30:00Z,0.947,20.5,85.72,0.13,-2.1,3.47,20.7,6.77,-3.6,85,140.3,0,15,455,15,458,0,0,0
FB3,MC3,2023-09-21T13:45:00Z,0.942,20.6,85.7,0.14,-2.1,3.73,20.7,8.84,-3.7,86,147,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T14:00:00Z,0.923,21,85.7,0.19,-2.2,2.43,21.4,6.66,-3.7,87,149.8,0,15,454,15,456,0,0,0
FB3,MC3,2023-09-21T14:15:00Z,0.915,21.4,85.67,0.22,-2.1,2.83,21.6,5.99,-3.6,76,164.4,0,15,454,15,455,0,0,0
FB3,MC3,2023-09-21T14:30:00Z,0.894,21.5,85.66,0.27,-2.2,3.2,21.7,7.32,-3.6,81,116.5,0,15,455,15,457,0,0,0
FB3,MC3,2023-09-21T14:45:00Z,0.952,20.4,85.66,0.11,-2.1,3.73,20.4,8.53,-3.7,79,36.4,9,15,462,15,561,14,0,0
FB3,MC3,2023-09-21T15:00:00Z,0.992,19.6,85.67,0.02,-2,4.84,19.6,8.87,-3.7,84,41.6,15,15,464,15,524,15,0,0
FB3,MC3,2023-09-21T15:15:00Z,1,19.2,85.68,0,-2,5.45,19.1,10.24,-3.8,81,58,15,15,466,15,615,15,0,0
FB3,MC3,2023-09-21T15:30:00Z,1.001,19.2,85.68,0,-2,5.99,19.1,10.78,-3.9,78,34.2,15,15,527,15,659,15,0,0
FB3,MC3,2023-09-21T15:45:00Z,1,19.1,85.67,0,-1.9,6.2,19,12.64,-3.6,79,9.5,15,15,705,15,739,15,20.4,444
FB3,MC3,2023-09-21T16:00:00Z,0.999,18.6,85.62,0,-2.1,4.67,18.2,8.85,-3.7,83,17.4,15,15,585,15,550,15,1.8,24
FB3,MC3,2023-09-21T16:15:00Z,0.988,18.4,85.59,0.03,-1.8,5.34,18.1,9.04,-3.7,79,11.5,15,15,598,15,537,15,0.2,12
FB3,MC3,2023-09-21T16:30:00Z,1,18.1,85.63,0,-2,2.02,18.1,5.64,-3.6,68,9.5,15,15,599,15,546,15,0,0
FB3,MC3,2023-09-21T16:45:00Z,1,18.1,85.63,0,-2.1,1.31,18.1,3.82,-3.6,65,10.6,15,15,620,15,702,15,0,0
FB3,MC3,2023-09-21T17:00:00Z,1.001,18.2,85.62,0,-2.1,2.6,18.2,5.77,-3.7,73,10.6,15,15,613,15,609,15,0.2,12
FB3,MC3,2023-09-21T17:15:00Z,1,18.3,85.66,0,-2,2.84,18.3,5.75,-3.7,79,6,15,15,611,15,631,15,0,0
FB3,MC3,2023-09-21T17:30:00Z,1,18.3,85.68,0,-2.1,1.7,18.4,4.11,-3.7,70,0,15,15,621,15,580,15,0.2,12
FB3,MC3,2023-09-21T17:45:00Z,1,18.3,85.68,0,-2.1,0.45,18.3,3.01,-3.7,27,0,15,15,615,15,564,15,0,0
FB3,MC3,2023-09-21T18:00:00Z,0.999,18.3,85.7,0,-2,1.39,18.4,2.95,-3.7,69,0,15,15,606,15,508,15,0,0
FB3,MC3,2023-09-21T18:15:00Z,0.997,18.3,85.7,0.01,-2,0.89,18.4,2.9,-3.7,63,0,15,15,596,15,474,15,0,0
FB3,MC3,2023-09-21T18:30:00Z,0.991,18.3,85.71,0.02,-2.1,1.77,18.4,3.47,-3.7,73,0,15,15,568,15,463,15,0,0
FB3,MC3,2023-09-21T18:45:00Z,0.969,18.4,85.72,0.07,-2.1,1.78,18.5,3.95,-3.7,76,0,15,15,494,15,462,15,0,0
FB3,MC3,2023-09-21T19:00:00Z,0.944,18.5,85.74,0.12,-2.1,2.25,18.6,4.39,-3.6,77,0,9,15,458,15,460,5,0,0
FB3,MC3,2023-09-21T19:15:00Z,0.927,18.6,85.74,0.16,-1.9,2.78,18.7,5.9,-3.6,76,0,0,15,457,15,459,1,0,0
FB3,MC3,2023-09-21T19:30:00Z,0.925,18.6,85.75,0.16,-2,2.48,18.6,7.2,-3.7,74,0,0,15,457,15,459,2,0,0
FB3,MC3,2023-09-21T19:45:00Z,0.922,18.5,85.75,0.16,-2,3.03,18.5,6.94,-3.8,79,0,0,15,457,15,458,1,0,0
FB3,MC3,2023-09-21T20:00:00Z,0.905,18.5,85.76,0.2,-2,3.36,18.5,8.76,-3.7,87,0,0,15,455,15,457,0,0,0
FB3,MC3,2023-09-21T20:15:00Z,0.895,18.5,85.76,0.22,-2,3.71,18.6,7.91,-3.7,83,0,0,15,456,15,458,0,0,0
FB3,MC3,2023-09-21T20:30:00Z,0.93,18.1,85.78,0.14,-2,2.96,18.1,6.8,-3.7,80,0,0,15,459,15,464,6,0,0
FB3,MC3,2023-09-21T20:45:00Z,0.98,17.4,85.79,0.04,-2,3.26,17.4,6.63,-3.8,80,0,15,15,469,15,492,15,0,0
FB3,MC3,2023-09-21T21:00:00Z,1,17.4,85.8,0,-2,3.6,17.4,8.85,-3.8,82,0,15,15,492,15,614,15,0,0
FB3,MC3,2023-09-21T21:15:00Z,1,17.2,85.83,0,-1.9,4.18,17.2,8.4,-3.9,81,0,15,15,489,15,566,15,0,0
FB3,MC3,2023-09-21T21:30:00Z,1,17.1,85.84,0,-2,4.44,17,10.24,-3.7,86,0,15,15,461,15,491,15,0,0
FB3,MC3,2023-09-21T21:45:00Z,1,17.4,85.83,0,-1.9,4.55,16.9,9.46,-3.7,88,0,4,15,460,15,464,15,0,0
FB3,MC3,2023-09-21T22:00:00Z,0.984,17.7,85.79,0.03,-1.8,5.76,17.2,11.97,-3.8,87,0,11,15,460,15,464,15,0,0
FB3,MC3,2023-09-21T22:15:00Z,0.974,17.9,85.78,0.05,-1.5,6.43,17.7,12.55,-3.6,86,0,2,15,459,15,463,15,0,0
FB3,MC3,2023-09-21T22:30:00Z,0.961,18.1,85.76,0.08,-1.8,5.75,18.2,11.23,-3.7,86,0,0,15,458,15,461,15,0,0
FB3,MC3,2023-09-21T22:45:00Z,0.95,18.3,85.75,0.1,-1.7,6.57,18.4,11.27,-3.7,86,0,0,15,459,15,462,15,0,0
FB3,MC3,2023-09-21T23:00:00Z,0.966,18.2,85.74,0.07,-1.7,5.68,18.3,10.79,-3.9,84,0,0,15,460,15,464,15,0,0
FB3,MC3,2023-09-21T23:15:00Z,0.967,18.2,85.71,0.07,-1.8,5.35,18.3,10.19,-3.5,84,0,2,15,459,15,463,15,0,0
FB3,MC3,2023-09-21T23:30:00Z,0.947,18.2,85.7,0.11,-1.9,4.91,18.2,11.13,-3.7,84,0,0,15,458,15,461,15,0,0
FB3,MC3,2023-09-21T23:45:00Z,0.947,18,85.72,0.11,-1.9,5.19,18.1,10.24,-3.6,84,0,0,15,459,15,462,15,0,0
FB3,MC3,2023-09-22T00:00:00Z,0.938,18,85.72,0.13,-2,4.66,18.1,10.7,-3.8,85,0,0,15,457,15,460,8,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,0,4.94,18.2,1.91,0,88,0,0,15,457,1,459,0,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,0,4.94,18.2,1.91,0,88,0,0,15,457,15,459,8,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,0,4.94,18.2,1.91,0,88,0,0,1,457,1,459,0,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,0,4.94,18.2,1.91,0,88,0,0,1,457,15,459,8,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,-2,1.91,18.3,10.94,-3.9,85,0,0,15,457,1,459,0,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,-2,1.91,18.3,10.94,-3.9,85,0,0,15,457,15,459,8,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,-2,1.91,18.3,10.94,-3.9,85,0,0,1,457,1,459,0,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.933,18.1,85.7,0.13,-2,1.91,18.3,10.94,-3.9,85,0,0,1,457,15,459,8,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.936,18.2,85.7,0.13,0,4.94,18.2,1.91,0,88,0,0,15,457,1,459,0,0,0
FB3,MC3,2023-09-22T00:15:00Z,0.936,18.2,85.7,0.13,0,4.94,18.2,1.91,0,88,0,0,15,457,15,459,8,0,0
