Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB8,MC1,2023-06-02T20:30:00Z,18.6,0.18,86.11,0.916,86.13,18.2,0.18,0.913,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-02T20:45:00Z,18.4,0.14,86.13,0.936,86.15,18.1,0.15,0.926,0,0,455,0,15,0,15,453
FB8,MC1,2023-06-02T21:00:00Z,18.3,0.1,86.13,0.954,86.15,18.1,0.12,0.94,0,0,455,0,15,0,15,453
FB8,MC1,2023-06-02T21:15:00Z,18.3,0.08,86.14,0.963,86.16,18.1,0.11,0.946,0,0,455,0,15,0,15,453
FB8,MC1,2023-06-02T21:30:00Z,18.3,0.08,86.15,0.963,86.17,18.2,0.11,0.947,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-02T21:45:00Z,18.4,0.08,86.15,0.963,86.17,18.2,0.11,0.948,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-02T22:00:00Z,18.3,0.07,86.14,0.968,86.17,18.2,0.1,0.952,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-02T22:15:00Z,18.3,0.04,86.14,0.98,86.16,18.2,0.08,0.962,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-02T22:30:00Z,18.3,0.03,86.14,0.987,86.16,18.2,0.07,0.969,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-02T22:45:00Z,18.2,0.02,86.15,0.992,86.17,18.1,0.05,0.975,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-02T23:00:00Z,18.1,0.02,86.14,0.992,86.16,18,0.06,0.973,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-02T23:15:00Z,18,0.02,86.12,0.992,86.14,17.9,0.05,0.975,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-02T23:30:00Z,17.9,0.01,86.11,0.994,86.13,17.8,0.05,0.975,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-02T23:45:00Z,17.8,0.01,86.1,0.994,86.13,17.7,0.05,0.977,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T00:00:00Z,17.8,0.02,86.09,0.991,86.12,17.8,0.05,0.975,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T00:15:00Z,17.8,0.02,86.08,0.99,86.1,17.8,0.06,0.973,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-03T00:30:00Z,17.8,0.01,86.06,0.994,86.09,17.8,0.05,0.977,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-03T00:45:00Z,17.8,0.01,86.05,0.995,86.08,17.7,0.04,0.978,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-03T01:00:00Z,17.7,0.02,86.04,0.99,86.07,17.6,0.05,0.974,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T01:15:00Z,17.7,0.04,86.03,0.98,86.06,17.6,0.07,0.966,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T01:30:00Z,17.7,0.06,86.03,0.97,86.05,17.6,0.09,0.955,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T01:45:00Z,17.8,0.08,86.02,0.96,86.05,17.6,0.1,0.949,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T02:00:00Z,17.9,0.09,86.01,0.955,86.03,17.6,0.11,0.947,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T02:15:00Z,17.9,0.09,85.99,0.955,86.01,17.6,0.11,0.946,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T02:30:00Z,17.9,0.08,85.98,0.961,86.01,17.6,0.1,0.951,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T02:45:00Z,17.9,0.06,85.97,0.97,86,17.7,0.09,0.957,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T03:00:00Z,17.9,0.04,85.97,0.981,86,17.8,0.07,0.965,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T03:15:00Z,18,0.04,85.98,0.979,86.01,17.9,0.08,0.963,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T03:30:00Z,18.1,0.03,85.98,0.986,86.01,18,0.06,0.97,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T03:45:00Z,18,0.03,85.97,0.985,86,17.9,0.07,0.967,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T04:00:00Z,17.8,0.04,85.98,0.978,86,17.7,0.08,0.962,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T04:15:00Z,17.9,0.07,85.98,0.968,86.01,17.7,0.09,0.955,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T04:30:00Z,17.9,0.08,85.98,0.963,86,17.6,0.09,0.954,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T04:45:00Z,17.9,0.08,85.98,0.96,86,17.6,0.09,0.953,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T05:00:00Z,17.9,0.09,85.98,0.956,86,17.5,0.09,0.953,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T05:15:00Z,17.9,0.09,85.99,0.958,86.01,17.6,0.1,0.949,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T05:30:00Z,17.9,0.09,85.99,0.956,86.01,17.6,0.11,0.946,0.9,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T05:45:00Z,17.9,0.08,85.99,0.959,86.02,17.7,0.1,0.949,11.9,3.3,455,0,15,0,15,454
FB8,MC1,2023-06-03T06:00:00Z,18.7,0.12,86,0.945,86.03,18,0.1,0.95,26.2,11.4,454,0,15,0,15,454
FB8,MC1,2023-06-03T06:15:00Z,19.1,0.18,86.02,0.919,86.05,18.4,0.14,0.932,71.8,14.1,453,0,15,0,15,453
FB8,MC1,2023-06-03T06:30:00Z,19.7,0.21,86.03,0.908,86.06,19,0.17,0.923,48.7,16.3,452,0,15,0,15,453
FB8,MC1,2023-06-03T06:45:00Z,20.7,0.3,86.04,0.877,86.07,19.7,0.21,0.907,79.5,18.3,451,0,15,0,15,453
FB8,MC1,2023-06-03T07:00:00Z,21.4,0.38,86.05,0.849,86.08,20.1,0.25,0.893,99.2,20,451,0,15,0,15,453
FB8,MC1,2023-06-03T07:15:00Z,21.7,0.43,86.06,0.834,86.09,20.7,0.31,0.871,161.9,21.8,450,0,12,0,15,452
FB8,MC1,2023-06-03T07:30:00Z,23.4,0.59,86.07,0.794,86.11,21.7,0.41,0.842,108.6,23.3,450,0,0,0,15,452
FB8,MC1,2023-06-03T07:45:00Z,23.8,0.69,86.09,0.765,86.12,22.6,0.53,0.805,74,25.1,450,0,0,0,15,452
FB8,MC1,2023-06-03T08:00:00Z,23.5,0.65,86.1,0.774,86.12,22.9,0.57,0.794,54.4,27.5,450,0,10,0,15,451
FB8,MC1,2023-06-03T08:15:00Z,23.5,0.61,86.11,0.788,86.14,23.2,0.59,0.794,149.6,28.4,450,0,10,0,15,451
FB8,MC1,2023-06-03T08:30:00Z,23.6,0.66,86.13,0.773,86.15,23.3,0.62,0.782,75.6,32,450,0,0,0,15,451
FB8,MC1,2023-06-03T08:45:00Z,23.9,0.66,86.13,0.777,86.15,23.6,0.63,0.784,431.9,32.4,449,0,0,0,15,451
FB8,MC1,2023-06-03T09:00:00Z,24.2,0.7,86.14,0.767,86.16,23.4,0.61,0.787,625.3,34.8,445,0,0,0,15,451
FB8,MC1,2023-06-03T09:15:00Z,24.4,0.72,86.15,0.764,86.17,23.2,0.57,0.8,132.2,37.2,447,0,0,0,15,451
FB8,MC1,2023-06-03T09:30:00Z,24.1,0.66,86.16,0.779,86.18,23.2,0.54,0.809,114.3,100.7,449,0,0,0,15,451
FB8,MC1,2023-06-03T09:45:00Z,23.8,0.6,86.16,0.796,86.18,23.4,0.57,0.802,114.3,272.5,449,0,0,0,15,451
FB8,MC1,2023-06-03T10:00:00Z,23.8,0.58,86.16,0.803,86.18,23.6,0.57,0.805,329,59.7,449,0,0,0,15,451
FB8,MC1,2023-06-03T10:15:00Z,23.9,0.57,86.15,0.807,86.17,23.7,0.56,0.808,95,41.9,449,0,0,0,15,451
FB8,MC1,2023-06-03T10:30:00Z,24.6,0.67,86.15,0.784,86.18,24.3,0.63,0.791,144.7,54,449,0,0,0,15,450
FB8,MC1,2023-06-03T10:45:00Z,24.4,0.66,86.16,0.783,86.18,24.4,0.66,0.784,128.9,46.1,449,0,0,0,14,450
FB8,MC1,2023-06-03T11:00:00Z,23.5,0.49,86.15,0.831,86.17,23.7,0.53,0.818,122.9,48,449,0,0,0,15,450
FB8,MC1,2023-06-03T11:15:00Z,23.8,0.53,86.15,0.82,86.16,23.7,0.55,0.813,130.2,48.3,449,0,0,0,15,450
FB8,MC1,2023-06-03T11:30:00Z,24.2,0.56,86.14,0.815,86.16,24,0.56,0.813,151.1,55.3,449,0,0,0,15,450
FB8,MC1,2023-06-03T11:45:00Z,24.4,0.61,86.12,0.802,86.14,24.3,0.61,0.8,193.5,58.2,449,0,0,0,15,450
FB8,MC1,2023-06-03T12:00:00Z,24.5,0.61,86.11,0.802,86.13,24.4,0.61,0.8,169,57.1,448,0,0,0,14,450
FB8,MC1,2023-06-03T12:15:00Z,24,0.54,86.11,0.82,86.13,24.3,0.59,0.806,176.5,59.1,449,0,0,0,12,450
FB8,MC1,2023-06-03T12:30:00Z,24,0.53,86.09,0.822,86.11,24.3,0.58,0.81,145.6,64.3,449,0,0,0,10,450
FB8,MC1,2023-06-03T12:45:00Z,23.9,0.5,86.07,0.83,86.09,24.4,0.59,0.809,140.1,62.3,449,0,0,0,1,450
FB8,MC1,2023-06-03T13:00:00Z,23.3,0.48,86.06,0.833,86.08,23.8,0.56,0.811,109.5,52.9,449,0,0,0,11,450
FB8,MC1,2023-06-03T13:15:00Z,22.5,0.38,86.04,0.862,86.06,23.1,0.47,0.834,86.8,42.7,450,0,11,0,15,450
FB8,MC1,2023-06-03T13:30:00Z,23.2,0.43,86.03,0.85,86.05,24,0.54,0.817,110.8,56.2,450,0,1,0,4,450
FB8,MC1,2023-06-03T13:45:00Z,23.3,0.43,86.02,0.849,86.03,24.2,0.58,0.809,122.9,83.1,449,0,3,0,2,448
FB8,MC1,2023-06-03T14:00:00Z,23.4,0.43,86.01,0.85,86.03,24.2,0.57,0.811,110.6,58.4,450,0,3,0,0,450
FB8,MC1,2023-06-03T14:15:00Z,23.2,0.41,85.98,0.855,86,23.7,0.51,0.825,83.5,37.9,450,0,8,0,11,450
FB8,MC1,2023-06-03T14:30:00Z,22.9,0.39,86,0.861,86.02,23.6,0.5,0.826,111.9,54.9,450,0,7,0,7,450
FB8,MC1,2023-06-03T14:45:00Z,22.8,0.39,86.02,0.859,86.04,23.5,0.5,0.828,60.1,27.5,451,0,13,0,14,451
FB8,MC1,2023-06-03T15:00:00Z,22.4,0.29,85.99,0.891,86.01,22.9,0.4,0.856,118.3,55.3,450,0,15,0,15,450
FB8,MC1,2023-06-03T15:15:00Z,23.2,0.4,85.98,0.859,86,23.5,0.48,0.835,83.1,41.7,450,0,9,0,7,450
FB8,MC1,2023-06-03T15:30:00Z,22.6,0.36,85.96,0.867,85.98,23.1,0.46,0.839,78.7,47.4,450,0,15,0,15,450
FB8,MC1,2023-06-03T15:45:00Z,22.4,0.34,85.96,0.875,85.98,22.8,0.43,0.847,56.4,25.3,451,0,15,0,15,451
FB8,MC1,2023-06-03T16:00:00Z,21.8,0.26,85.97,0.901,85.99,22.1,0.35,0.87,40.1,17.2,452,0,15,0,15,452
FB8,MC1,2023-06-03T16:15:00Z,21.2,0.18,85.94,0.929,85.96,21.7,0.28,0.891,83.1,29.1,452,0,15,0,15,452
FB8,MC1,2023-06-03T16:30:00Z,20.9,0.17,85.95,0.933,85.97,21.3,0.27,0.895,41.6,17.4,453,0,15,0,15,452
FB8,MC1,2023-06-03T16:45:00Z,20.6,0.14,85.96,0.943,85.98,20.9,0.23,0.906,33.1,15.4,453,0,15,0,15,452
FB8,MC1,2023-06-03T17:00:00Z,20.4,0.15,85.96,0.938,85.98,20.6,0.22,0.908,28.9,14.8,453,0,15,0,15,452
FB8,MC1,2023-06-03T17:15:00Z,20.3,0.14,85.99,0.943,86.01,20.4,0.21,0.914,21.8,11.5,454,0,15,0,15,452
FB8,MC1,2023-06-03T17:30:00Z,20.2,0.11,86.01,0.955,86.03,20.3,0.18,0.924,14.5,7.5,454,0,15,0,15,453
FB8,MC1,2023-06-03T17:45:00Z,20.1,0.08,86.02,0.966,86.04,20.2,0.15,0.935,13.4,8.1,454,0,15,0,15,453
FB8,MC1,2023-06-03T18:00:00Z,20,0.07,86.02,0.969,86.04,20.1,0.14,0.939,7.3,4.2,456,0,15,0,15,453
FB8,MC1,2023-06-03T18:15:00Z,19.8,0.05,86.05,0.977,86.07,19.8,0.12,0.949,0,0,457,0,15,0,15,453
FB8,MC1,2023-06-03T18:30:00Z,19.6,0.04,86.07,0.984,86.09,19.7,0.1,0.956,0,0,456,0,15,0,15,453
FB8,MC1,2023-06-03T18:45:00Z,19.4,0.03,86.07,0.988,86.09,19.5,0.09,0.961,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T19:00:00Z,19.3,0.02,86.09,0.99,86.11,19.4,0.08,0.966,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T19:15:00Z,19.2,0.02,86.1,0.99,86.12,19.3,0.07,0.967,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T19:30:00Z,19.2,0.02,86.12,0.992,86.14,19.2,0.07,0.97,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T19:45:00Z,19.2,0.01,86.13,0.994,86.16,19.2,0.06,0.972,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T20:00:00Z,19,0.01,86.14,0.994,86.16,19.1,0.06,0.973,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T20:15:00Z,19,0.01,86.15,0.995,86.17,19,0.06,0.973,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T20:30:00Z,18.9,0.02,86.15,0.993,86.18,18.9,0.06,0.973,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T20:45:00Z,19,0.02,86.17,0.992,86.19,19,0.06,0.973,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T21:00:00Z,19,0.02,86.2,0.989,86.23,19,0.06,0.971,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T21:15:00Z,19,0.02,86.23,0.989,86.25,19,0.07,0.968,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T21:30:00Z,19,0.02,86.24,0.992,86.26,19,0.06,0.972,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-03T21:45:00Z,18.9,0.01,86.24,0.994,86.26,18.9,0.06,0.974,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-03T22:00:00Z,18.8,0.01,86.24,0.994,86.27,18.8,0.05,0.975,0,0,458,0,15,0,15,454
FB8,MC1,2023-06-03T22:15:00Z,18.6,0.02,86.23,0.992,86.26,18.6,0.06,0.972,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T22:30:00Z,18.6,0.06,86.21,0.973,86.24,18.5,0.08,0.962,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-03T22:45:00Z,18.6,0.09,86.2,0.956,86.22,18.3,0.1,0.95,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-03T23:00:00Z,18.6,0.13,86.2,0.94,86.22,18.3,0.13,0.937,0,0,454,0,15,0,15,454
FB8,MC1,2023-06-03T23:15:00Z,18.9,0.16,86.19,0.926,86.21,18.3,0.14,0.933,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-03T23:30:00Z,19,0.18,86.18,0.917,86.2,18.4,0.16,0.924,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-03T23:45:00Z,18.9,0.16,86.17,0.928,86.19,18.6,0.16,0.923,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T00:00:00Z,19,0.16,86.16,0.928,86.19,18.8,0.17,0.92,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T00:15:00Z,18.6,0.13,86.15,0.939,86.17,18.6,0.17,0.919,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-04T00:30:00Z,18.5,0.12,86.13,0.944,86.16,18.4,0.15,0.929,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T00:45:00Z,18.4,0.15,86.12,0.929,86.15,18.2,0.16,0.922,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T01:00:00Z,18.6,0.16,86.11,0.927,86.13,18.3,0.17,0.918,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T01:15:00Z,18.8,0.16,86.07,0.925,86.09,18.5,0.18,0.917,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T01:30:00Z,18.8,0.17,86.04,0.923,86.07,18.5,0.18,0.915,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T01:45:00Z,18.4,0.16,86.02,0.924,86.04,18.4,0.19,0.91,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T02:00:00Z,18.4,0.16,86,0.926,86.03,18.4,0.19,0.911,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T02:15:00Z,18.6,0.16,86,0.924,86.02,18.5,0.2,0.908,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T02:30:00Z,18.6,0.15,86,0.929,86.02,18.6,0.19,0.911,0,0,454,0,15,0,15,453
FB8,MC1,2023-06-04T02:45:00Z,18.7,0.12,85.99,0.944,86.02,18.6,0.16,0.925,0,0,455,0,15,0,15,453
FB8,MC1,2023-06-04T03:00:00Z,18.6,0.11,86,0.951,86.02,18.6,0.15,0.93,0,0,455,0,15,0,15,454
FB8,MC1,2023-06-04T03:15:00Z,18.4,0.08,86,0.961,86.02,18.4,0.13,0.939,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-04T03:30:00Z,18.2,0.05,86.01,0.978,86.03,18.2,0.1,0.951,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-04T03:45:00Z,18.2,0.01,86.03,0.994,86.06,18.3,0.06,0.97,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-04T04:00:00Z,18.4,0.01,86.05,0.994,86.08,18.3,0.06,0.973,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-04T04:15:00Z,18.4,0.02,86.05,0.989,86.08,18.4,0.06,0.971,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-04T04:30:00Z,18.4,0.03,86.05,0.986,86.08,18.3,0.07,0.967,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-04T04:45:00Z,18.3,0.03,86.06,0.987,86.08,18.3,0.07,0.965,0,0,457,0,15,0,15,454
FB8,MC1,2023-06-04T05:00:00Z,18.3,0.04,86.06,0.979,86.09,18.2,0.08,0.961,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-04T05:15:00Z,18.3,0.07,86.06,0.966,86.09,18.2,0.09,0.955,0,0,456,0,15,0,15,454
FB8,MC1,2023-06-04T05:30:00Z,18.3,0.09,86.08,0.959,86.1,18,0.1,0.95,1.6,0,455,0,15,0,15,454
FB8,MC1,2023-06-04T05:45:00Z,18,0.09,86.09,0.955,86.12,18,0.12,0.943,12.5,4.2,455,0,15,0,15,454
FB8,MC1,2023-06-04T06:00:00Z,18.8,0.12,86.1,0.943,86.12,18.3,0.13,0.94,25.6,11.5,453,0,15,0,15,453
FB8,MC1,2023-06-04T06:15:00Z,19.7,0.21,86.1,0.906,86.13,19,0.16,0.927,60.8,15,453,0,15,0,15,453
FB8,MC1,2023-06-04T06:30:00Z,20.3,0.26,86.12,0.889,86.15,19.7,0.21,0.909,58.4,17.4,451,0,15,0,15,452
FB8,MC1,2023-06-04T06:45:00Z,21.9,0.45,86.14,0.83,86.17,20.8,0.36,0.855,74.3,19.6,450,0,15,0,15,452
FB8,MC1,2023-06-04T07:00:00Z,22.7,0.58,86.15,0.79,86.18,21.5,0.46,0.821,93.6,21.4,450,0,15,0,15,451
FB8,MC1,2023-06-04T07:15:00Z,22.8,0.6,86.15,0.785,86.18,21.6,0.48,0.816,134.6,23.3,449,0,1,0,15,451
FB8,MC1,2023-06-04T07:30:00Z,23.7,0.74,86.17,0.747,86.2,22.1,0.54,0.795,134.9,24.7,448,0,0,0,15,451
FB8,MC1,2023-06-04T07:45:00Z,24.1,0.84,86.18,0.719,86.2,22.2,0.59,0.779,81.7,26.2,448,0,0,0,15,451
FB8,MC1,2023-06-04T08:00:00Z,24,0.78,86.18,0.737,86.21,22.9,0.63,0.773,55.5,28.6,449,0,0,0,15,450
FB8,MC1,2023-06-04T08:15:00Z,24,0.72,86.19,0.757,86.22,22.7,0.57,0.794,103.3,29.8,449,0,0,0,15,451
FB8,MC1,2023-06-04T08:30:00Z,24.4,0.7,86.19,0.769,86.21,23,0.55,0.804,76.2,33,449,0,0,0,15,451
FB8,MC1,2023-06-04T08:45:00Z,23.7,0.63,86.2,0.785,86.22,22.9,0.54,0.808,362.9,39,448,0,0,0,15,451
FB8,MC1,2023-06-04T09:00:00Z,22.8,0.48,86.21,0.826,86.23,22.4,0.45,0.833,462,37.9,449,0,0,0,15,451
FB8,MC1,2023-06-04T09:15:00Z,22.4,0.38,86.21,0.86,86.23,22,0.37,0.859,174.5,39.7,449,0,5,0,15,451
FB8,MC1,2023-06-04T09:30:00Z,22.8,0.41,86.22,0.854,86.24,22.4,0.38,0.859,105.1,50.7,450,0,5,0,15,451
FB8,MC1,2023-06-04T09:45:00Z,22.1,0.28,86.22,0.895,86.24,21.9,0.31,0.884,170.3,197.8,451,0,15,0,15,452
FB8,MC1,2023-06-04T10:00:00Z,22.4,0.24,86.21,0.909,86.23,22.3,0.29,0.892,163.3,78.2,450,0,15,0,15,452
FB8,MC1,2023-06-04T10:15:00Z,23.2,0.31,86.2,0.891,86.22,22.9,0.33,0.882,163.3,56.4,450,0,12,0,15,451
FB8,MC1,2023-06-04T10:30:00Z,22.8,0.29,86.2,0.895,86.23,22.2,0.28,0.895,125.4,45.8,451,0,15,0,15,452
FB8,MC1,2023-06-04T10:45:00Z,22.6,0.28,86.21,0.898,86.23,22.2,0.28,0.896,66.7,27.1,452,0,15,0,15,452
FB8,MC1,2023-06-04T11:00:00Z,21.8,0.17,86.22,0.934,86.24,21.4,0.19,0.924,104,38.3,452,0,15,0,15,452
FB8,MC1,2023-06-04T11:15:00Z,21.7,0.16,86.23,0.937,86.25,21.6,0.21,0.919,84.6,33.1,453,0,15,0,15,453
FB8,MC1,2023-06-04T11:30:00Z,21.5,0.12,86.22,0.953,86.24,21.4,0.17,0.933,129.5,46.5,452,0,15,0,15,452
FB8,MC1,2023-06-04T11:45:00Z,22.5,0.25,86.2,0.907,86.22,22.4,0.3,0.889,186,52.7,452,0,15,0,15,452
FB8,MC1,2023-06-04T12:00:00Z,22.4,0.23,86.2,0.914,86.22,22,0.25,0.905,86.6,30.9,452,0,15,0,15,452
FB8,MC1,2023-06-04T12:15:00Z,22,0.28,86.19,0.895,86.21,22,0.31,0.883,46.3,24.2,452,0,15,0,15,452
FB8,MC1,2023-06-04T12:30:00Z,21.9,0.26,86.16,0.902,86.18,22.2,0.34,0.871,125.4,52,450,0,15,0,15,451
FB8,MC1,2023-06-04T12:45:00Z,23.2,0.43,86.15,0.848,86.17,23.1,0.46,0.837,130.6,54.2,450,0,13,0,15,450
FB8,MC1,2023-06-04T13:00:00Z,23.8,0.47,86.12,0.84,86.15,23.3,0.46,0.839,123.8,80.4,450,0,8,0,15,450
FB8,MC1,2023-06-04T13:15:00Z,24.6,0.58,86.1,0.814,86.13,24.1,0.55,0.817,99.6,45,450,0,1,0,15,450
FB8,MC1,2023-06-04T13:30:00Z,24.5,0.62,86.09,0.8,86.11,23.8,0.56,0.811,120.5,49.6,449,0,0,0,14,450
FB8,MC1,2023-06-04T13:45:00Z,24.3,0.59,86.07,0.805,86.09,23.7,0.52,0.821,66.7,34.2,450,0,2,0,15,450
FB8,MC1,2023-06-04T14:00:00Z,23.1,0.41,86.08,0.854,86.1,23.5,0.48,0.835,31.1,20,453,0,15,0,15,451
FB8,MC1,2023-06-04T14:15:00Z,21.2,0.21,86.07,0.917,86.09,22.1,0.34,0.871,11.9,2.2,720,14,15,11,15,630
FB8,MC1,2023-06-04T14:30:00Z,18.9,0.08,86.11,0.962,86.12,19.8,0.21,0.908,4.8,0,675,15,15,15,15,604
FB8,MC1,2023-06-04T14:45:00Z,18,0.05,86.12,0.975,86.14,18.7,0.14,0.933,3.3,0,924,15,15,15,15,869
FB8,MC1,2023-06-04T15:00:00Z,17.7,0.03,86.12,0.985,86.13,18,0.1,0.952,6.8,0,854,15,15,15,15,737
FB8,MC1,2023-06-04T15:15:00Z,17.9,0,86.05,0.999,86.07,17.9,0.04,0.978,13.2,6,643,15,15,15,15,585
FB8,MC1,2023-06-04T15:30:00Z,18.2,0,86.01,1,86.03,18.2,0.02,0.988,49.6,23.1,616,15,15,15,15,552
FB8,MC1,2023-06-04T15:45:00Z,18.9,0,86.05,1,86.07,19,0.01,0.994,74,36.1,601,15,15,15,15,520
FB8,MC1,2023-06-04T16:00:00Z,18.9,0,86.04,1,86.06,19.2,0.02,0.991,32,13,589,15,15,15,15,516
FB8,MC1,2023-06-04T16:15:00Z,19,0,86.08,1,86.1,19,0.02,0.993,19,6.8,571,15,15,15,15,508
FB8,MC1,2023-06-04T16:30:00Z,18.9,0,86.08,0.999,86.1,18.9,0.02,0.991,15.6,5.5,583,15,15,15,15,503
FB8,MC1,2023-06-04T16:45:00Z,18.9,0,86.09,1.001,86.11,18.9,0.02,0.992,11.7,0.4,590,15,15,15,15,499
FB8,MC1,2023-06-04T17:00:00Z,18.8,0,86.11,0.999,86.13,18.8,0.02,0.993,4.6,0,584,15,15,15,15,497
FB8,MC1,2023-06-04T17:15:00Z,18.7,0.01,86.12,0.996,86.14,18.6,0.02,0.991,0,0,583,15,15,15,15,492
FB8,MC1,2023-06-04T17:30:00Z,18.5,0.01,86.09,0.993,86.11,18.3,0.02,0.99,0,0,577,15,15,15,15,489
FB8,MC1,2023-06-04T17:45:00Z,18.4,0.01,86.12,0.994,86.14,18.3,0.02,0.99,0,0,584,15,15,15,15,487
FB8,MC1,2023-06-04T18:00:00Z,18.3,0.01,86.14,0.996,86.16,18.2,0.02,0.989,0,0,570,15,15,15,15,485
FB8,MC1,2023-06-04T18:15:00Z,18.3,0.01,86.15,0.994,86.18,18.2,0.02,0.99,0,0,578,15,15,15,15,484
FB8,MC1,2023-06-04T18:30:00Z,18.5,0.01,86.17,0.995,86.19,18.3,0.02,0.992,0,0,664,15,15,15,15,483
FB8,MC1,2023-06-04T18:45:00Z,18.6,0,86.18,0.999,86.2,18.5,0.01,0.993,0,0,612,15,15,15,15,486
FB8,MC1,2023-06-04T19:00:00Z,18.6,0,86.18,0.999,86.2,18.5,0.01,0.995,0,0,574,15,15,15,15,485
FB8,MC1,2023-06-04T19:15:00Z,18.5,0,86.18,1,86.2,18.5,0.01,0.996,0,0,568,15,15,15,15,485
FB8,MC1,2023-06-04T19:30:00Z,18.6,0,86.22,0.999,86.24,18.5,0,0.999,0,0,565,15,15,15,15,484
FB8,MC1,2023-06-04T19:45:00Z,18.5,0,86.24,1.001,86.27,18.5,0,0.998,0,0,600,15,15,15,15,484
FB8,MC1,2023-06-04T20:00:00Z,18.4,0,86.26,1,86.29,18.4,0,0.998,0,0,586,15,15,15,15,483
FB8,MC1,2023-06-04T20:15:00Z,18.3,0,86.3,0.999,86.32,18.3,0,0.998,0,0,579,15,15,15,15,486
