Tree,MC,Timestamp,Port1_LW_minutes,Port1_LW_minutes_H,Port1_LWS_Count,Port2_Solar,Port2_Precipitation,Port2_Lightning_count,Port2_Lightning_distance,Port2_Wind_direction,Port2_Wind_speed,Port2_Gust_speed,Port2_Temp,Port2_RH,Port2_Atmos_pressure,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Precip_max,Port2_ATM41_SensorTemp,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
FBP1,ATM41,2023-12-21T14:30:00Z,15,0,450,292.3,0,0,0,252,1.37,4.01,17.5,0.995,85.84,1.5,0.1,0,19.9,100,8293,85.67,21.9
FBP1,ATM41,2023-12-21T14:45:00Z,11,0,450,324.9,0,0,0,221,1.31,6.21,17.7,0.988,85.84,1.5,0,0,19.8,100,8296,85.67,21.6
FBP1,ATM41,2023-12-21T15:00:00Z,14,0,450,257.1,0,0,0,242,1.38,4.44,17.6,0.997,85.86,1.5,0,0,19.9,100,8292,85.68,21.7
FBP1,ATM41,2023-12-21T15:15:00Z,15,0,452,172.9,0,0,0,257,1.6,4.97,17.1,0.997,85.86,1.5,0,0,19.2,100,8286,85.68,20.9
FBP1,ATM41,2023-12-21T15:30:00Z,15,0,452,170.7,0,0,0,219,1.27,3.92,17,0.996,85.86,1.5,0.1,0,18.5,100,8283,85.69,20
FBP1,ATM41,2023-12-21T15:45:00Z,15,0,452,182.4,0,0,0,274,1.23,3.64,17,0.996,85.87,1.4,0,0,18.4,100,8282,85.7,19.8
FBP1,ATM41,2023-12-21T16:00:00Z,15,0,452,142,0,0,0,289,1.24,4.43,16.8,1.005,85.88,1.4,0.1,0,18.1,100,8282,85.7,19.4
FBP1,ATM41,2023-12-21T16:15:00Z,15,0,453,105.7,0,0,0,244,1.09,6.1,16.8,1.003,85.88,1.5,0.1,0,17.8,100,8278,85.71,18.9
FBP1,ATM41,2023-12-21T16:30:00Z,15,0,455,49.6,0,0,0,296,1.18,3.42,16.5,1,85.9,1.4,0.1,0,17.4,100,8274,85.72,18.4
FBP1,ATM41,2023-12-21T16:45:00Z,15,0,454,41.1,0,0,0,274,1.21,4.6,16.3,1,85.9,1.5,0.1,0,16.9,100,8270,85.73,17.8
FBP1,ATM41,2023-12-21T17:00:00Z,15,0,456,28.5,0,0,0,327,1.3,5.46,16.2,1,85.93,1.4,0.1,0,16.6,100,8267,85.75,17.3
FBP1,ATM41,2023-12-21T17:15:00Z,15,6,461,12.5,0,0,0,301,1.02,2.87,16.1,0.999,85.95,1.4,0.1,0,16.3,100,8264,85.78,17
FBP1,ATM41,2023-12-21T17:30:00Z,15,15,470,3.1,0,0,0,260,1.13,3.61,16,0.999,85.96,1.4,0.1,0,16.1,100,8263,85.79,16.7
FBP1,ATM41,2023-12-21T17:45:00Z,15,15,494,0,0,0,0,263,1.16,2.91,16,1,85.98,1.4,0.1,0,16,100,8261,85.81,16.4
FBP1,ATM41,2023-12-21T18:00:00Z,15,15,538,0,0,0,0,263,1.27,5.38,16,0.998,85.99,1.5,0.1,0,15.9,100,8259,85.82,16.2
FBP1,ATM41,2023-12-21T18:15:00Z,15,15,549,0,0,0,0,278,1.48,5,15.9,1.002,85.99,1.5,0.1,0,15.8,100,8257,85.82,16.1
FBP1,ATM41,2023-12-21T18:30:00Z,15,15,558,0,0,0,0,256,1.37,5.04,15.9,0.998,86,1.4,0.1,0,15.7,100,8253,85.83,16
FBP1,ATM41,2023-12-21T18:45:00Z,15,15,568,0,0,0,0,294,1.44,4.87,15.9,1.001,85.99,1.4,0.1,0,15.7,100,8252,85.83,15.9
FBP1,ATM41,2023-12-21T19:00:00Z,15,15,627,0,0,0,0,273,1.37,4.75,16,0.998,86.01,1.5,0.1,0,15.8,100,8249,85.84,15.9
FBP1,ATM41,2023-12-21T19:15:00Z,15,15,689,0,0.034,0,0,287,1.25,3.22,16.1,0.997,86.05,1.4,0.1,1,15.9,100,8251,85.88,16
FBP1,ATM41,2023-12-21T19:30:00Z,15,15,730,0,0.102,0,0,269,1.57,4.55,16.2,0.996,86.06,1.4,0.1,1,16,100,8246,85.89,16.1
FBP1,ATM41,2023-12-21T19:45:00Z,15,15,660,0,0.034,0,0,292,1.33,4.13,16.3,0.998,86.07,1.4,0.1,1,16.1,100,8246,85.9,16.1
FBP1,ATM41,2023-12-21T20:00:00Z,15,15,645,0,0.017,0,0,302,1.41,4.93,16.2,0.999,86.08,1.5,0.1,1,16.1,100,8242,85.91,16.2
FBP1,ATM41,2023-12-21T20:15:00Z,15,15,595,0,0.017,0,0,285,1.38,4.68,16.3,0.999,86.09,1.5,0.1,1,16.1,100,8241,85.92,16.2
FBP1,ATM41,2023-12-21T20:30:00Z,15,15,653,0,0.034,0,0,269,1.37,3.58,16.3,0.998,86.1,1.4,0.1,1,16.1,100,8240,85.93,16.2
FBP1,ATM41,2023-12-21T20:45:00Z,15,15,596,0,0.017,0,0,275,1.44,4.44,16.4,0.997,86.1,1.5,0,1,16.2,100,8236,85.93,16.2
FBP1,ATM41,2023-12-21T21:00:00Z,15,15,560,0,0.017,0,0,286,1.28,3.4,16.4,0.998,86.11,1.5,0.1,1,16.2,100,8235,85.94,16.3
FBP1,ATM41,2023-12-21T21:15:00Z,15,15,579,0,0,0,0,275,1.63,4.8,16.4,1,86.11,1.4,0.1,0,16.3,100,8234,85.94,16.3
FBP1,ATM41,2023-12-21T21:30:00Z,15,15,553,0,0.017,0,0,280,1.5,4.45,16.5,0.998,86.1,1.5,0.1,1,16.3,100,8233,85.93,16.4
FBP1,ATM41,2023-12-21T21:45:00Z,15,15,555,0,0,0,0,295,1.61,5.02,16.5,0.998,86.1,1.5,0.1,0,16.3,100,8231,85.93,16.4
FBP1,ATM41,2023-12-21T22:00:00Z,15,15,585,0,0,0,0,245,1.26,3.48,16.4,1.002,86.1,1.5,0.1,0,16.3,100,8231,85.93,16.4
FBP1,ATM41,2023-12-21T22:15:00Z,15,15,720,0,0.068,0,0,269,1.14,3.81,16.4,1,86.09,1.4,0.1,1,16.3,100,8227,85.93,16.4
FBP1,ATM41,2023-12-21T22:30:00Z,15,15,716,0,0.085,0,0,283,1.45,3.95,16.6,0.996,86.08,1.4,0.1,1,16.3,100,8229,85.92,16.4
FBP1,ATM41,2023-12-21T22:45:00Z,15,15,711,0,0.136,0,0,282,1.38,3.34,16.5,1,86.08,1.4,0.1,1,16.4,100,8225,85.91,16.4
FBP1,ATM41,2023-12-21T23:00:00Z,15,15,830,0,0.187,0,0,273,1.03,3.35,16.6,0.996,86.08,1.4,0.1,2,16.4,100,8222,85.91,16.5
FBP1,ATM41,2023-12-21T23:15:00Z,15,15,744,0,0.46,0,0,252,1.18,3.9,16.8,0.996,86.06,1.5,0.1,3.1,16.5,100,8222,85.9,16.6
FBP1,ATM41,2023-12-21T23:30:00Z,15,15,764,0,0.63,0,0,225,1.08,3.12,16.8,0.999,86.05,1.5,0,5.1,16.6,100,8222,85.88,16.6
FBP1,ATM41,2023-12-21T23:45:00Z,15,15,758,0,0.323,0,0,244,1.21,3.37,16.5,1,86.04,1.5,0.1,2,16.4,100,8215,85.87,16.5
FBP1,ATM41,2023-12-22T00:00:00Z,15,15,683,0,0.204,0,0,353,1.19,3.67,16.2,1.002,86.02,1.5,0.1,1,16.3,100,8216,85.85,16.4
FBP1,ATM41,2023-12-22T00:15:00Z,15,15,703,0,0.136,0,0,275,1.17,3.9,16,1.001,86.01,1.5,0.1,1,16,100,8194,85.84,16.4
FBP1,ATM41,2023-12-22T00:30:00Z,15,15,812,0,0.221,0,0,244,0.98,2.78,16,0.977,86,1.5,0.1,3.1,15.9,100,8203,85.83,16.2
FBP1,ATM41,2023-12-22T00:45:00Z,15,15,722,0,0.323,0,0,265,1.19,3.75,16,1,85.99,1.5,0.1,3.1,15.9,100,8202,85.82,16.1
FBP1,ATM41,2023-12-22T01:00:00Z,15,15,777,0,0.323,0,0,250,1.22,3.75,16,1.001,85.97,1.5,0.1,3.1,15.9,100,8202,85.8,16
FBP1,ATM41,2023-12-22T01:15:00Z,15,15,775,0,0.409,0,0,192,1.04,2.97,16,0.998,85.96,1.5,0.2,2,15.8,100,8201,85.79,16
FBP1,ATM41,2023-12-22T01:30:00Z,15,15,806,0,0.443,0,0,201,1.05,3.49,15.9,0.999,85.94,1.4,0.2,3.1,15.8,100,8200,85.77,15.9
FBP1,ATM41,2023-12-22T01:45:00Z,15,15,782,0,0.596,0,0,171,1.05,2.53,15.9,0.999,85.93,1.5,0.1,3.1,15.8,100,8198,85.77,15.9
FBP1,ATM41,2023-12-22T02:00:00Z,15,15,750,0,0.579,0,0,255,0.97,2.15,15.7,0.999,85.94,1.4,0.1,3.1,15.7,100,8197,85.77,15.8
FBP1,ATM41,2023-12-22T02:15:00Z,15,15,801,0,0.664,0,0,261,1.04,2.9,15.6,1,85.93,1.4,0.1,4.1,15.5,100,8197,85.76,15.7
FBP1,ATM41,2023-12-22T02:30:00Z,15,15,787,0,0.749,0,0,221,1.06,3.37,15.6,1.001,85.92,1.5,0.1,4.1,15.5,100,8195,85.76,15.6
FBP1,ATM41,2023-12-22T02:45:00Z,15,15,810,0,0.936,0,0,223,0.99,2.51,15.7,0.998,85.91,1.4,0.1,5.1,15.5,100,8194,85.75,15.6
FBP1,ATM41,2023-12-22T03:00:00Z,15,15,816,0,0.953,0,0,259,1.05,3.29,15.8,0.997,85.91,1.5,0,6.1,15.6,100,8190,85.74,15.7
FBP1,ATM41,2023-12-22T03:15:00Z,15,15,783,0,0.851,0,0,259,0.88,2.49,15.9,0.996,85.91,1.4,0.2,5.1,15.7,100,8189,85.74,15.8
FBP1,ATM41,2023-12-22T03:30:00Z,15,15,726,0,0.698,0,0,257,1,3.29,16,0.997,85.91,1.5,0.1,4.1,15.8,100,8189,85.74,15.8
FBP1,ATM41,2023-12-22T03:45:00Z,15,15,746,0,0.63,0,0,271,1.01,2.71,16.1,0.997,85.9,1.5,0.1,4.1,15.9,100,8190,85.74,15.9
FBP1,ATM41,2023-12-22T04:00:00Z,15,15,764,0,0.732,0,0,236,0.99,3.33,16.2,0.997,85.9,1.5,0.1,4.1,16,100,8188,85.73,16
FBP1,ATM41,2023-12-22T04:15:00Z,15,15,725,0,0.783,0,0,226,1.01,3.95,16.2,0.999,85.91,1.5,0.1,6.1,16,100,8186,85.75,16
FBP1,ATM41,2023-12-22T04:30:00Z,15,15,750,0,0.647,0,0,255,0.99,2.84,16.2,0.999,85.92,1.5,0.1,5.1,16,100,8184,85.76,16.1
FBP1,ATM41,2023-12-22T04:45:00Z,15,15,769,0,0.613,0,0,221,0.81,2.86,16.2,1,85.94,1.4,0.1,3.1,16,100,8181,85.77,16.1
FBP1,ATM41,2023-12-22T05:00:00Z,15,15,776,0,0.902,0,0,271,1.1,3.02,16.3,0.999,85.94,1.5,0.1,5.1,16.1,100,8180,85.77,16.1
FBP1,ATM41,2023-12-22T05:15:00Z,15,15,726,0,0.817,0,0,266,0.97,4.4,16.3,1,85.94,1.5,0.1,5.1,16.1,100,8181,85.78,16.2
FBP1,ATM41,2023-12-22T05:30:00Z,15,15,783,0,0.596,0,0,223,0.83,2.23,16.4,0.998,85.94,1.4,0.1,4.1,16.2,100,8181,85.78,16.2
FBP1,ATM41,2023-12-22T05:45:00Z,15,15,737,0,0.374,0,0,258,1.06,3.57,16.4,0.998,85.95,1.4,0.1,3.1,16.2,100,8179,85.79,16.2
FBP1,ATM41,2023-12-22T06:00:00Z,15,15,761,0.7,0.255,0,0,241,0.85,2.72,16.4,1,85.97,1.4,0.1,2,16.2,100,8176,85.8,16.3
FBP1,ATM41,2023-12-22T06:15:00Z,15,15,784,3.6,0.357,0,0,221,0.77,2.28,16.4,1,85.99,1.4,0.1,2,16.3,100,8173,85.83,16.3
FBP1,ATM41,2023-12-22T06:30:00Z,15,15,725,8.4,0.391,0,0,228,0.73,2.01,16.5,0.998,86.01,1.5,0.2,3.1,16.3,100,8175,85.84,16.4
FBP1,ATM41,2023-12-22T06:45:00Z,15,15,705,19.1,0.374,0,0,256,1.01,3.74,16.5,1,86.02,1.4,0.1,2,16.4,100,8172,85.85,16.5
FBP1,ATM41,2023-12-22T07:00:00Z,15,15,756,28.7,0.34,0,0,255,0.99,2.17,16.6,1.001,86.02,1.4,0.1,2,16.6,100,8172,85.86,16.6
FBP1,ATM41,2023-12-22T07:15:00Z,15,15,723,41.7,0.306,0,0,265,1.16,2.52,16.7,1,86.03,1.5,0.1,2,16.7,100,8168,85.87,16.7
FBP1,ATM41,2023-12-22T07:30:00Z,15,15,720,66,0.306,0,0,244,1.2,4.61,16.8,1,86.04,1.4,0.1,3.1,16.8,100,8170,85.88,16.8
FBP1,ATM41,2023-12-22T07:45:00Z,15,15,677,95.8,0.136,0,0,254,1.3,4.48,16.9,0.999,86.05,1.5,0.1,1,17.1,100,8168,85.89,17
FBP1,ATM41,2023-12-22T08:00:00Z,15,15,672,132.5,0.119,0,0,230,1.19,5.08,17,0.999,86.05,1.4,0.1,1,17.3,100,8168,85.89,17.3
FBP1,ATM41,2023-12-22T08:15:00Z,15,15,643,165.3,0.119,0,0,223,1.12,2.55,17.1,0.999,86.06,1.5,0.1,1,17.7,100,8169,85.9,17.7
FBP1,ATM41,2023-12-22T08:30:00Z,15,15,671,169.5,0.102,0,0,231,1.27,4.54,17.2,0.998,86.07,1.5,0.1,1,18,100,8169,85.91,17.8
FBP1,ATM41,2023-12-22T08:45:00Z,15,15,665,167.1,0.136,0,0,239,1.37,4.42,17.4,1.002,86.08,1.5,0.1,2,18.1,100,8172,85.93,18
FBP1,ATM41,2023-12-22T09:00:00Z,15,15,631,217.1,0.068,0,0,241,1.19,4.63,17.4,1.002,86.08,1.5,0.1,1,18.3,100,8175,85.92,18.2
FBP1,ATM41,2023-12-22T09:15:00Z,15,15,555,273.3,0,0,0,265,1.43,5.17,17.5,1,86.07,1.5,0,0,18.7,100,8175,85.92,18.5
FBP1,ATM41,2023-12-22T09:30:00Z,15,15,574,250.2,0,0,0,225,1.61,5.37,17.8,1.003,86.08,1.5,0.1,0,19,100,8180,85.93,18.8
FBP1,ATM41,2023-12-22T09:45:00Z,15,15,531,301.3,0,0,0,221,1.34,2.77,18,0.999,86.09,1.5,0,0,19.3,100,8184,85.93,19.2
FBP1,ATM41,2023-12-22T10:00:00Z,15,15,481,366.5,0,0,0,217,1.29,3.18,18.3,1,86.07,1.5,0.1,0,19.9,100,8185,85.92,19.8
FBP1,ATM41,2023-12-22T10:15:00Z,15,15,494,382.9,0,0,0,216,1.38,5.49,18.3,1.001,86.06,1.5,0.1,0,20.5,100,8188,85.91,20.5
FBP1,ATM41,2023-12-22T10:30:00Z,15,15,624,388.1,0.085,0,0,220,1.3,3.78,18.5,0.999,86.05,1.5,0,2,20.8,100,8197,85.9,20.9
FBP1,ATM41,2023-12-22T10:45:00Z,15,15,665,438.8,0.187,0,0,205,1.57,4.03,18.7,1.008,86.04,1.5,0.1,2,21.1,100,8200,85.9,21
FBP1,ATM41,2023-12-22T11:00:00Z,15,15,596,384.2,0.136,0,0,225,1.44,4.21,18.5,1.005,86.04,1.5,0,1,21,100,8205,85.89,20.8
FBP1,ATM41,2023-12-22T11:15:00Z,15,15,611,425.2,0.17,0,0,220,1.44,5.74,18.5,1.004,86.02,1.5,0.1,1,21,100,8209,85.87,20.7
FBP1,ATM41,2023-12-22T11:30:00Z,15,15,616,441.9,0.17,0,0,254,1.34,3.99,18.5,1.004,85.99,1.5,0.1,2,20.8,100,8215,85.84,20.7
FBP1,ATM41,2023-12-22T11:45:00Z,15,15,668,475.1,0.187,0,0,241,1.49,4.2,18.8,0.995,85.97,1.6,0.1,2,21.2,100,8219,85.83,21
FBP1,ATM41,2023-12-22T12:00:00Z,15,15,639,370.9,0.085,0,0,222,1.66,4.81,18.6,1,85.97,1.5,0.1,1,21,100,8222,85.81,20.9
FBP1,ATM41,2023-12-22T12:15:00Z,15,15,666,510.1,0.187,0,0,226,1.43,4.42,19.1,1.003,85.95,1.5,0.1,1,21.1,100,8229,85.8,20.9
FBP1,ATM41,2023-12-22T12:30:00Z,15,15,648,442.8,0.17,0,0,233,1.41,4.26,19.1,1.001,85.94,1.4,0,1,21.2,100,8233,85.8,21
FBP1,ATM41,2023-12-22T12:45:00Z,15,15,630,471.1,0.119,0,0,236,1.35,3.69,19.1,0.995,85.92,1.5,0.1,1,21.3,100,8239,85.78,21.1
FBP1,ATM41,2023-12-22T13:00:00Z,15,15,599,435.1,0.068,0,0,226,1.34,4.45,19.2,0.996,85.91,1.5,0.1,1,21.4,100,8242,85.76,21.2
FBP1,ATM41,2023-12-22T13:15:00Z,15,15,580,307.3,0,0,0,210,1.39,4.22,18.8,0.999,85.89,1.5,0.1,0,21,100,8239,85.74,21
FBP1,ATM41,2023-12-22T13:30:00Z,15,15,604,281.9,0.017,0,0,251,1.53,3.93,18.6,0.997,85.88,1.5,0,1,20.4,100,8239,85.73,20.6
FBP1,ATM41,2023-12-22T13:45:00Z,15,15,655,244.7,0.17,0,0,213,1.26,4.55,18.6,1.002,85.88,1.6,0,1,20.1,100,8241,85.72,20.4
FBP1,ATM41,2023-12-22T14:00:00Z,15,15,616,241.9,0.136,0,0,222,1.22,4.22,18.6,1.007,85.87,1.5,0,1,20,100,8241,85.71,20.2
FBP1,ATM41,2023-12-22T14:15:00Z,15,15,693,191.9,0.17,0,0,221,1.25,3.42,18.6,0.998,85.87,1.5,0.1,1,19.8,100,8238,85.71,20
FBP1,ATM41,2023-12-22T14:30:00Z,15,15,693,196.5,0.17,0,0,223,1.15,4.72,18.6,1.002,85.86,1.5,0.1,1,19.7,100,8236,85.7,19.9
FBP1,ATM41,2023-12-22T14:45:00Z,15,15,732,198.4,0.238,0,0,226,1.2,4.43,18.5,1,85.86,1.5,0.1,2,19.7,100,8234,85.7,19.8
FBP1,ATM41,2023-12-22T15:00:00Z,15,15,752,158.3,0.102,0,0,217,1.2,3.6,18.4,0.999,85.87,1.5,0.1,1,19.5,100,8235,85.71,19.6
FBP1,ATM41,2023-12-22T15:15:00Z,15,15,782,111.2,0.119,0,0,235,1.48,3.99,18.4,1.001,85.87,1.5,0,1,19.2,100,8232,85.71,19.3
FBP1,ATM41,2023-12-22T15:30:00Z,15,15,683,89.4,0.068,0,0,248,1.3,3.66,18.2,1,85.87,1.5,0,1,18.9,100,8229,85.71,19.1
FBP1,ATM41,2023-12-22T15:45:00Z,15,15,644,55.6,0.034,0,0,198,1.21,3.57,18.2,1,85.87,1.5,0.1,1,18.6,100,8222,85.71,18.9
FBP1,ATM41,2023-12-22T16:00:00Z,15,15,651,21.5,0.017,0,0,213,1.29,5.13,18.2,0.998,85.88,1.5,0.1,1,18.4,100,8222,85.71,18.6
FBP1,ATM41,2023-12-22T16:15:00Z,15,15,623,12.6,0.034,0,0,224,1.05,2.68,18.1,1.001,85.9,1.5,0.1,1,18.2,100,8220,85.73,18.4
FBP1,ATM41,2023-12-22T16:30:00Z,15,15,680,13.4,0.068,0,0,235,1.13,3.63,18.2,0.999,85.9,1.5,0.1,1,18.1,100,8217,85.73,18.3
FBP1,ATM41,2023-12-22T16:45:00Z,15,15,757,7.9,0.136,0,0,233,1.25,3.65,18.2,1,85.89,1.5,0.1,2,18.1,100,8216,85.72,18.3
FBP1,ATM41,2023-12-22T17:00:00Z,15,15,876,6.3,0.357,0,0,246,1.39,4.38,18.2,0.999,85.89,1.5,0,2,18.1,100,8216,85.72,18.2
FBP1,ATM41,2023-12-22T17:15:00Z,15,15,758,4.3,0.357,0,0,242,1.11,3.57,18.1,1,85.9,1.4,0.1,2,18,100,8211,85.73,18.2
FBP1,ATM41,2023-12-22T17:30:00Z,15,15,885,2.1,0.511,0,0,254,1.15,4.08,18.1,1.001,85.9,1.5,0.1,3.1,18,100,8210,85.74,18.1
FBP1,ATM41,2023-12-22T17:45:00Z,15,15,820,0,0.391,0,0,246,1.19,5.03,18,1.002,85.92,1.5,0,2,18,100,8207,85.75,18
FBP1,ATM41,2023-12-22T18:00:00Z,15,15,839,0,0.511,0,0,251,1.33,3.67,18,1.001,85.95,1.5,0.1,4.1,17.9,100,8205,85.78,18
FBP1,ATM41,2023-12-22T18:15:00Z,15,15,910,0,0.681,0,0,251,1.2,4.05,18,1.001,85.97,1.4,0.1,4.1,17.9,100,8203,85.81,18
FBP1,ATM41,2023-12-22T18:30:00Z,15,15,847,0,0.579,0,0,202,1.21,3.45,18.1,0.999,85.99,1.5,0.1,3.1,17.9,100,8200,85.83,18
FBP1,ATM41,2023-12-22T18:45:00Z,15,15,735,0,0.187,0,0,223,1.22,3.75,17.9,1,86.01,1.4,0.1,2,17.8,100,8197,85.84,17.9
FBP1,ATM41,2023-12-22T19:00:00Z,15,15,766,0,0.17,0,0,249,1.18,3.71,17.7,1.002,86.03,1.5,0.1,2,17.7,100,8196,85.86,17.8
FBP1,ATM41,2023-12-22T19:15:00Z,15,15,808,0,0.528,0,0,256,1.23,4.81,17.6,0.999,86.04,1.5,0.2,4.1,17.5,100,8196,85.88,17.7
FBP1,ATM41,2023-12-22T19:30:00Z,15,15,862,0,1.123,0,0,198,1.04,2.6,17.4,1.002,86.07,1.4,0.1,6.1,17.4,100,8191,85.9,17.5
FBP1,ATM41,2023-12-22T19:45:00Z,15,15,823,0,0.426,0,0,274,1.38,5.45,17.2,1,86.08,1.4,0.1,3.1,17.2,100,8191,85.92,17.3
FBP1,ATM41,2023-12-22T20:00:00Z,15,15,764,0,0.221,0,0,242,1.41,4.35,17.2,0.998,86.1,1.4,0.1,2,17,100,8191,85.94,17.2
FBP1,ATM41,2023-12-22T20:15:00Z,15,15,733,0,0.46,0,0,253,1.31,3.79,17.1,0.999,86.13,1.5,0.1,3.1,17,100,8187,85.96,17.1
FBP1,ATM41,2023-12-22T20:30:00Z,15,15,724,0,0.885,0,0,256,1.41,4.43,17.1,1.001,86.15,1.5,0.1,5.1,17,100,8186,85.99,17.1
FBP1,ATM41,2023-12-22T20:45:00Z,15,15,771,0,0.8,0,0,243,1.42,3.66,17,1.002,86.16,1.5,0.1,6.1,16.9,100,8184,85.99,17
FBP1,ATM41,2023-12-22T21:00:00Z,15,15,725,0,0.562,0,0,250,1.47,4.87,16.9,1,86.17,1.5,0.1,4.1,16.9,100,8185,86,16.9
FBP1,ATM41,2023-12-22T21:15:00Z,15,15,619,0,0.119,0,0,237,1.51,4.36,16.6,1.001,86.18,1.4,0.1,1,16.7,100,8181,86.01,16.8
FBP1,ATM41,2023-12-22T21:30:00Z,15,15,610,0,0,0,0,259,1.38,4.04,16.5,1,86.19,1.4,0.1,0,16.5,100,8179,86.02,16.6
FBP1,ATM41,2023-12-22T21:45:00Z,15,15,579,0,0.017,0,0,264,1.26,4.28,16.4,1.001,86.19,1.5,0.1,1,16.4,100,8178,86.03,16.5
FBP1,ATM41,2023-12-22T22:00:00Z,15,15,576,0,0,0,0,220,1.33,4.38,16.3,1,86.19,1.4,0.1,0,16.2,100,8177,86.02,16.3
FBP1,ATM41,2023-12-22T22:15:00Z,15,15,589,0,0,0,0,194,1.3,2.86,16.3,1,86.2,1.4,0.1,0,16.1,100,8177,86.03,16.2
FBP1,ATM41,2023-12-22T22:30:00Z,15,15,576,0,0.017,0,0,231,1.27,6,16.3,0.998,86.2,1.5,0.1,1,16.1,100,8175,86.04,16.2
FBP1,ATM41,2023-12-22T22:45:00Z,15,15,559,0,0.017,0,0,228,1.16,3.28,16.1,1.001,86.2,1.4,0.1,1,16.1,100,8173,86.04,16.1
FBP1,ATM41,2023-12-22T23:00:00Z,15,15,552,0,0,0,0,223,1.09,3.23,16.2,0.999,86.2,1.5,0.1,0,16.1,100,8172,86.03,16.1
FBP1,ATM41,2023-12-22T23:15:00Z,15,15,554,0,0,0,0,234,1.2,3.58,16.4,0.993,86.19,1.4,0.2,0,16.1,100,8169,86.03,16.1
FBP1,ATM41,2023-12-22T23:30:00Z,15,15,636,0,0.102,0,0,246,1.21,4.91,16.6,0.994,86.18,1.4,0.1,1,16.3,100,8169,86.02,16.3
FBP1,ATM41,2023-12-22T23:45:00Z,15,15,608,0,0,0,0,238,1.24,3.92,16.8,0.991,86.17,1.4,0.1,0,16.5,100,8170,86.01,16.4
FBP1,ATM41,2023-12-23T00:00:00Z,15,15,644,0,0.034,0,0,225,0.97,3.4,17,0.993,86.16,1.5,0.1,1,16.7,100,8165,86,16.6
FBP1,ATM41,2023-12-23T00:15:00Z,15,15,605,0,0.051,0,0,248,1.36,3.78,17.1,0.996,86.14,1.4,0.1,1,16.8,100,8161,85.97,16.8
FBP1,ATM41,2023-12-23T00:30:00Z,15,15,586,0,0.017,0,0,224,1.15,3.87,17,0.977,86.11,1.5,0.1,1,16.9,100,8161,85.95,16.8
FBP1,ATM41,2023-12-23T00:45:00Z,15,15,574,0,0,0,0,239,1.24,3.81,17.1,0.997,86.09,1.5,0.1,0,16.9,100,8159,85.92,16.9
FBP1,ATM41,2023-12-23T01:00:00Z,15,15,676,0,0.187,0,0,219,1.13,3.57,17.2,0.996,86.07,1.5,0.1,2,16.9,100,8160,85.9,16.9
FBP1,ATM41,2023-12-23T01:15:00Z,15,15,622,0,0.034,0,0,260,1.36,4.98,17.2,0.998,86.05,1.5,0.1,1,17,100,8156,85.88,17
FBP1,ATM41,2023-12-23T01:30:00Z,15,15,587,0,0.017,0,0,262,1.32,4.42,17,1,86.04,1.5,0.1,1,16.9,100,8158,85.87,17
FBP1,ATM41,2023-12-23T01:45:00Z,15,15,573,0,0,0,0,208,1.06,3.49,16.9,1.002,86.03,1.5,0.1,0,16.8,100,8156,85.86,16.8
FBP1,ATM41,2023-12-23T02:00:00Z,15,15,611,0,0.034,0,0,259,1.25,4.38,16.8,0.999,86.02,1.4,0.1,1,16.7,100,8156,85.85,16.8
FBP1,ATM41,2023-12-23T02:15:00Z,15,15,585,0,0.017,0,0,241,1.1,4.24,16.9,0.997,86.01,1.5,0.1,1,16.7,100,8153,85.84,16.8
FBP1,ATM41,2023-12-23T02:30:00Z,15,15,632,0,0.034,0,0,223,0.93,2.96,16.9,0.998,86.01,1.5,0,1,16.7,100,8152,85.84,16.8
FBP1,ATM41,2023-12-23T02:45:00Z,15,15,596,0,0.034,0,0,221,0.99,3.91,17,0.998,86.01,1.5,0.1,1,16.8,100,8151,85.84,16.8
FBP1,ATM41,2023-12-23T03:00:00Z,15,15,593,0,0,0,0,194,1.14,3.95,16.8,1,86,1.4,0.1,0,16.7,100,8152,85.83,16.8
FBP1,ATM41,2023-12-23T03:15:00Z,15,15,608,0,0,0,0,212,0.9,2.93,16.8,1,86,1.5,0.1,0,16.6,100,8148,85.83,16.7
FBP1,ATM41,2023-12-23T03:30:00Z,15,15,683,0,0.051,0,0,191,0.96,2.96,16.9,0.997,86,1.5,0.1,1,16.7,100,8148,85.83,16.7
FBP1,ATM41,2023-12-23T03:45:00Z,15,15,654,0,0.085,0,0,223,0.97,4.82,16.9,0.999,86.01,1.5,0.1,1,16.7,100,8148,85.84,16.7
FBP1,ATM41,2023-12-23T04:00:00Z,15,15,605,0,0.051,0,0,223,1.01,4.96,17,0.999,86.01,1.5,0.1,1,16.8,100,8143,85.84,16.8
FBP1,ATM41,2023-12-23T04:15:00Z,15,15,584,0,0,0,0,216,1.19,3.17,16.8,0.999,86.01,1.5,0.1,0,16.7,100,8146,85.84,16.7
FBP1,ATM41,2023-12-23T04:30:00Z,15,15,610,0,0.017,0,0,242,1.18,4.55,16.8,0.999,86.02,1.5,0.1,1,16.6,100,8145,85.86,16.7
FBP1,ATM41,2023-12-23T04:45:00Z,15,15,773,0,0.289,0,0,218,0.98,5.77,16.9,0.993,86.03,1.5,0.1,3.1,16.7,100,8140,85.86,16.7
