Tree,MC,Timestamp,Port1_Solar,Port2_Solar,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port4_LW_minutes,Port4_LW_minutes_H,Port4_LWS_Count,Port5_Temp,Port5_RH,Port5_Atmos_pressure,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
ET1,MC2,2023-08-18T02:15:00Z,0,0,19.5,0.988,87.96,15,0,456,19.6,0.966,87.86,15,0,456,100,8361,87.8,19.4
ET1,MC2,2023-08-18T02:30:00Z,0,0,19.5,0.986,87.97,15,0,457,19.7,0.959,87.87,15,0,456,100,8358,87.81,19.4
ET1,MC2,2023-08-18T02:45:00Z,0,0,19.4,0.988,87.96,15,10,462,19.5,0.967,87.85,15,11,463,100,8360,87.8,19.4
ET1,MC2,2023-08-18T03:00:00Z,0,0,19.3,0.994,87.96,15,15,465,19.3,0.978,87.85,15,15,480,100,8359,87.8,19.4
ET1,MC2,2023-08-18T03:15:00Z,0,0,19.4,0.999,87.95,15,15,494,19.3,0.984,87.85,15,15,512,100,8356,87.79,19.4
ET1,MC2,2023-08-18T03:30:00Z,0,0,19.3,0.999,87.94,15,15,468,19.4,0.984,87.83,15,15,477,100,8355,87.77,19.4
ET1,MC2,2023-08-18T03:45:00Z,0,0,19.2,0.997,87.95,15,13,458,19.4,0.976,87.84,15,15,464,100,8355,87.79,19.4
ET1,MC2,2023-08-18T04:00:00Z,0,0,19.3,0.986,87.93,15,0,457,19.4,0.964,87.83,15,3,456,100,8352,87.77,19.3
ET1,MC2,2023-08-18T04:15:00Z,0,0,19.4,0.976,87.94,15,0,457,19.2,0.965,87.83,15,0,456,100,8351,87.78,19.3
ET1,MC2,2023-08-18T04:30:00Z,0,0,19.2,0.984,87.94,15,0,458,19.2,0.97,87.83,15,0,457,100,8349,87.77,19.2
ET1,MC2,2023-08-18T04:45:00Z,0,0,19.1,0.989,87.95,15,0,456,19.2,0.969,87.84,15,0,455,100,8350,87.79,19.2
ET1,MC2,2023-08-18T05:00:00Z,0,0,19.1,0.981,87.97,15,0,457,19.2,0.96,87.86,15,0,456,100,8348,87.8,19.2
ET1,MC2,2023-08-18T05:15:00Z,0,0,19.1,0.98,87.97,15,0,456,19.2,0.959,87.87,15,0,455,100,8348,87.81,19.1
ET1,MC2,2023-08-18T05:30:00Z,0,0,19.3,0.966,87.98,15,0,456,19.4,0.948,87.87,15,0,455,100,8346,87.81,19.2
ET1,MC2,2023-08-18T05:45:00Z,0,0,19.3,0.966,87.99,15,0,456,19.4,0.949,87.87,15,0,455,100,8343,87.82,19.3
ET1,MC2,2023-08-18T06:00:00Z,3.7,2.6,19.3,0.974,88,15,0,457,19.3,0.959,87.89,15,0,456,100,8345,87.83,19.3
ET1,MC2,2023-08-18T06:15:00Z,17.8,14.8,19.2,0.983,87.99,15,0,457,19.2,0.967,87.88,15,0,456,100,8344,87.83,19.3
ET1,MC2,2023-08-18T06:30:00Z,29.1,24.7,19.3,0.985,88,15,0,456,19.3,0.967,87.9,15,0,455,100,8339,87.84,19.3
ET1,MC2,2023-08-18T06:45:00Z,30.9,26,19.4,0.977,88.03,15,0,457,19.4,0.957,87.93,15,6,478,100,8341,87.87,19.4
ET1,MC2,2023-08-18T07:00:00Z,39.7,33.3,19.3,0.982,88.04,15,2,457,19.2,0.969,87.93,15,15,465,100,8339,87.88,19.3
ET1,MC2,2023-08-18T07:15:00Z,49.3,41,19.3,0.989,88.06,15,0,457,19.3,0.977,87.95,15,5,456,100,8336,87.89,19.3
ET1,MC2,2023-08-18T07:30:00Z,83.9,70.3,19.4,0.988,88.06,15,0,456,19.4,0.973,87.96,15,0,455,100,8336,87.9,19.4
ET1,MC2,2023-08-18T07:45:00Z,82.9,68.3,19.5,0.983,88.07,15,0,456,19.6,0.965,87.96,15,0,460,100,8336,87.91,19.6
ET1,MC2,2023-08-18T08:00:00Z,111.1,91.7,19.6,0.982,88.07,15,0,456,19.5,0.963,87.96,15,0,455,100,8336,87.91,19.6
ET1,MC2,2023-08-18T08:15:00Z,96.9,78.7,19.6,0.98,88.08,15,2,456,19.6,0.963,87.98,15,10,507,100,8334,87.92,19.7
ET1,MC2,2023-08-18T08:30:00Z,102.9,83.9,19.6,0.979,88.09,15,5,469,19.6,0.964,87.98,15,15,512,100,8333,87.93,19.6
ET1,MC2,2023-08-18T08:45:00Z,132,108.6,19.7,0.979,88.1,15,1,455,19.6,0.964,87.99,15,15,461,100,8302,87.94,19.8
ET1,MC2,2023-08-18T09:00:00Z,186.2,156.4,19.9,0.973,88.1,15,0,455,19.9,0.956,87.99,15,2,454,100,8310,87.94,20
ET1,MC2,2023-08-18T09:15:00Z,186,155.5,20.2,0.958,88.11,15,0,455,20.3,0.94,88,15,0,454,100,8317,87.95,20.2
ET1,MC2,2023-08-18T09:30:00Z,186.6,156.4,20.1,0.965,88.11,15,0,455,20.2,0.945,88,15,0,454,100,8312,87.95,20.4
ET1,MC2,2023-08-18T09:45:00Z,227.8,191.3,20.2,0.966,88.11,15,0,454,20.3,0.943,88,15,0,453,100,8316,87.94,20.6
ET1,MC2,2023-08-18T10:00:00Z,250.9,213.5,20.5,0.957,88.11,15,0,454,20.5,0.94,88,15,0,453,100,8324,87.94,20.9
ET1,MC2,2023-08-18T10:15:00Z,182.7,152.9,20.7,0.949,88.11,15,0,454,20.5,0.937,88.01,15,0,453,100,8323,87.95,21.2
ET1,MC2,2023-08-18T10:30:00Z,121.2,100.2,20.4,0.956,88.12,15,0,457,20.5,0.94,88.01,15,0,455,100,8324,87.95,21.1
ET1,MC2,2023-08-18T10:45:00Z,213.5,178.9,20.3,0.963,88.1,15,0,454,20.4,0.944,87.99,15,0,453,100,8329,87.93,21
ET1,MC2,2023-08-18T11:00:00Z,231.6,195.4,20.6,0.951,88.08,15,0,454,20.7,0.929,87.97,15,0,453,100,8333,87.92,21.2
ET1,MC2,2023-08-18T11:15:00Z,147.9,123,20.5,0.959,88.08,15,0,455,20.6,0.938,87.98,15,1,458,100,8333,87.92,21.3
ET1,MC2,2023-08-18T11:30:00Z,116.3,95.2,20.1,0.971,88.07,15,0,456,20.2,0.953,87.96,15,0,455,100,8332,87.9,21
ET1,MC2,2023-08-18T11:45:00Z,173,143.2,19.9,0.984,88.04,15,1,456,20,0.963,87.93,15,0,455,100,8333,87.87,20.7
ET1,MC2,2023-08-18T12:00:00Z,243.3,201.8,20.1,0.982,88.03,15,1,454,20.2,0.961,87.92,15,0,454,100,8335,87.86,20.6
ET1,MC2,2023-08-18T12:15:00Z,185.1,153.6,20.2,0.978,88.03,15,4,455,20.3,0.955,87.92,15,0,454,100,8338,87.86,20.8
ET1,MC2,2023-08-18T12:30:00Z,213.1,178.7,20.4,0.979,88.02,15,0,455,20.4,0.956,87.91,15,0,454,100,8341,87.86,20.9
ET1,MC2,2023-08-18T12:45:00Z,159.1,132.6,20.4,0.974,88.02,15,0,455,20.1,0.968,87.91,15,8,460,100,8342,87.85,21
ET1,MC2,2023-08-18T13:00:00Z,254.9,214.6,20.6,0.969,87.98,15,0,454,20.4,0.962,87.87,15,0,452,100,8344,87.82,21.1
ET1,MC2,2023-08-18T13:15:00Z,283.1,233.6,20.8,0.959,87.94,15,0,454,20.5,0.954,87.83,15,0,452,100,8352,87.78,21.5
ET1,MC2,2023-08-18T13:30:00Z,294.3,241.1,21,0.95,87.92,15,0,454,20.6,0.947,87.82,15,0,452,100,8354,87.77,21.7
ET1,MC2,2023-08-18T13:45:00Z,247.7,203.8,20.7,0.956,87.94,15,0,454,20.3,0.96,87.83,15,0,452,100,8357,87.77,21.7
ET1,MC2,2023-08-18T14:00:00Z,216.8,183.1,20.7,0.96,87.94,15,0,453,20.9,0.938,87.83,15,0,452,100,8358,87.78,22
ET1,MC2,2023-08-18T14:15:00Z,163.5,136.2,20.6,0.955,87.93,15,0,454,20.2,0.948,87.83,15,0,453,100,8358,87.77,21.7
ET1,MC2,2023-08-18T14:30:00Z,123,102.5,20.4,0.961,87.91,15,0,454,20.1,0.956,87.8,15,0,453,100,8361,87.75,21.5
ET1,MC2,2023-08-18T14:45:00Z,140.6,116.1,20.3,0.965,87.92,15,0,454,20.1,0.958,87.82,15,0,453,100,8361,87.76,21.3
ET1,MC2,2023-08-18T15:00:00Z,77.3,63.2,20.3,0.965,87.94,15,0,454,20.2,0.955,87.83,15,0,453,100,8355,87.78,21.3
ET1,MC2,2023-08-18T15:15:00Z,64.1,52.7,20.1,0.971,87.92,15,0,454,20,0.957,87.82,15,0,453,100,8352,87.76,21.1
ET1,MC2,2023-08-18T15:30:00Z,70.9,58.6,20.1,0.97,87.92,15,0,454,20,0.958,87.81,15,0,453,100,8351,87.75,21
ET1,MC2,2023-08-18T15:45:00Z,79.7,65.7,20.1,0.97,87.92,15,0,454,20.1,0.954,87.81,15,0,453,100,8350,87.76,21
ET1,MC2,2023-08-18T16:00:00Z,92.7,75.8,20.1,0.968,87.92,15,0,454,20.3,0.947,87.81,15,0,453,100,8349,87.76,21.1
ET1,MC2,2023-08-18T16:15:00Z,64.3,53.5,20.1,0.969,87.93,15,0,455,20.2,0.945,87.82,15,0,453,100,8346,87.76,21
ET1,MC2,2023-08-18T16:30:00Z,55.8,46.3,20.1,0.97,87.92,15,0,455,20.1,0.95,87.81,15,0,454,100,8344,87.76,20.8
ET1,MC2,2023-08-18T16:45:00Z,25.1,20.7,20.1,0.974,87.91,15,0,458,20,0.956,87.81,15,4,473,100,8343,87.75,20.7
ET1,MC2,2023-08-18T17:00:00Z,12.6,10.6,20,0.985,87.9,15,8,482,19.7,0.975,87.8,15,15,698,100,8342,87.75,20.3
ET1,MC2,2023-08-18T17:15:00Z,12.1,10.1,19.8,0.998,87.92,15,15,489,19.6,0.992,87.81,15,15,745,100,8339,87.76,20
ET1,MC2,2023-08-18T17:30:00Z,9.9,8.2,19.7,1,87.91,15,15,500,19.5,0.998,87.8,15,15,808,100,8339,87.75,19.8
ET1,MC2,2023-08-18T17:45:00Z,4.2,2.4,19.5,1,87.9,15,15,509,19.4,1,87.79,15,15,777,100,8335,87.74,19.7
ET1,MC2,2023-08-18T18:00:00Z,0,0,19.5,1,87.88,15,15,509,19.3,1,87.77,15,15,750,100,8337,87.72,19.6
ET1,MC2,2023-08-18T18:15:00Z,0,0,19.2,1,87.86,15,15,519,19.1,1.002,87.76,15,15,687,100,8332,87.71,19.4
ET1,MC2,2023-08-18T18:30:00Z,0,0,19.2,0.999,87.86,15,15,519,19,1,87.75,15,15,660,100,8332,87.71,19.3
ET1,MC2,2023-08-18T18:45:00Z,0,0,19,1,87.88,15,15,511,18.9,1,87.77,15,15,578,100,8331,87.72,19.2
ET1,MC2,2023-08-18T19:00:00Z,0,0,18.9,1,87.89,15,15,489,18.8,0.999,87.79,15,15,512,100,8327,87.73,19.1
ET1,MC2,2023-08-18T19:15:00Z,0,0,18.9,1.001,87.91,15,15,486,18.8,1,87.8,15,15,567,100,8328,87.75,19.1
ET1,MC2,2023-08-18T19:30:00Z,0,0,19,1,87.93,15,15,547,18.9,1,87.82,15,15,550,100,8328,87.77,19.1
ET1,MC2,2023-08-18T19:45:00Z,0,0,19.1,1,87.95,15,15,562,19,1,87.84,15,15,790,100,8327,87.79,19.1
ET1,MC2,2023-08-18T20:00:00Z,0,0,19.3,1,87.97,15,15,565,19.1,1.001,87.87,15,15,942,100,8322,87.82,19.1
ET1,MC2,2023-08-18T20:15:00Z,0,0,19.2,1,87.99,15,15,584,19.1,1,87.89,15,15,921,100,8324,87.84,19.1
ET1,MC2,2023-08-18T20:30:00Z,0,0,19.1,1,88.01,15,15,633,19.1,1,87.91,15,15,946,100,8323,87.86,19.1
ET1,MC2,2023-08-18T20:45:00Z,0,0,19.1,1,88.03,15,15,605,19,1.001,87.92,15,15,1057,100,8321,87.87,19.1
ET1,MC2,2023-08-18T21:00:00Z,0,0,19.2,1,88.05,15,15,590,19.2,1.001,87.95,15,15,987,100,8319,87.9,19.2
ET1,MC2,2023-08-18T21:15:00Z,0,0,19.2,1,88.07,15,15,561,19.2,1,87.96,15,15,764,100,8317,87.91,19.2
ET1,MC2,2023-08-18T21:30:00Z,0,0,19.1,1,88.08,15,15,542,19,1,87.97,15,15,805,100,8317,87.92,19.1
ET1,MC2,2023-08-18T21:45:00Z,0,0,19.1,1.001,88.1,15,15,536,19,0.999,88,15,15,639,100,8317,87.94,19.1
ET1,MC2,2023-08-18T22:00:00Z,0,0,19,0.999,88.11,15,15,521,18.9,1,88,15,15,550,100,8315,87.95,19
ET1,MC2,2023-08-18T22:15:00Z,0,0,19.1,0.999,88.11,15,15,569,18.9,1,88,15,15,556,100,8313,87.94,19
ET1,MC2,2023-08-18T22:30:00Z,0,0,19.1,1,88.1,15,15,556,19,1.001,87.99,15,15,878,100,8313,87.94,19
ET1,MC2,2023-08-18T22:45:00Z,0,0,19.2,1.001,88.1,15,15,620,19.1,1,87.99,15,15,1056,100,8311,87.94,19.1
ET1,MC2,2023-08-18T23:00:00Z,0,0,19.2,1,88.1,15,15,560,19.2,1,87.99,15,15,895,100,8312,87.94,19.1
ET1,MC2,2023-08-18T23:15:00Z,0,0,19.2,1.001,88.08,15,15,567,19.2,1.001,87.97,15,15,918,100,8311,87.92,19.2
ET1,MC2,2023-08-18T23:30:00Z,0,0,19.2,1.001,88.06,15,15,569,19.1,1.001,87.95,15,15,840,100,8306,87.9,19.2
ET1,MC2,2023-08-18T23:45:00Z,0,0,19.2,0.999,88.04,15,15,567,19.1,1,87.93,15,15,838,100,8308,87.88,19.2
ET1,MC2,2023-08-19T00:00:00Z,0,0,19.2,1,88.02,15,15,560,19.1,1,87.91,15,15,860,100,8306,87.85,19.2
ET1,MC2,2023-08-19T00:15:00Z,0,0,19.1,1,87.99,15,15,592,19,1.001,87.88,15,15,849,100,8270,87.83,19.3
ET1,MC2,2023-08-19T00:30:00Z,0,0,19.1,1,87.98,15,15,558,19,1,87.87,15,15,773,100,8289,87.82,19.3
ET1,MC2,2023-08-19T00:45:00Z,0,0,19,1.001,87.97,15,15,590,19,1,87.86,15,15,1042,100,8286,87.81,19.1
ET1,MC2,2023-08-19T01:00:00Z,0,0,19.1,1,87.93,15,15,592,19.1,1.001,87.82,15,15,971,100,8287,87.78,19.1
ET1,MC2,2023-08-19T01:15:00Z,0,0,19.1,1.001,87.9,15,15,590,19.1,1,87.8,15,15,1113,100,8286,87.76,19.1
ET1,MC2,2023-08-19T01:30:00Z,0,0,19.1,1,87.89,15,15,551,19,1,87.78,15,15,881,100,8288,87.74,19.1
ET1,MC2,2023-08-19T01:45:00Z,0,0,18.9,1,87.89,15,15,535,18.8,1,87.78,15,15,658,100,8283,87.73,19
ET1,MC2,2023-08-19T02:00:00Z,0,0,18.9,1.001,87.87,15,15,546,18.8,1,87.76,15,15,623,100,8288,87.71,19
ET1,MC2,2023-08-19T02:15:00Z,0,0,18.9,1,87.88,15,15,531,18.8,1,87.76,15,15,547,100,8284,87.72,18.9
ET1,MC2,2023-08-19T02:30:00Z,0,0,18.9,1,87.88,15,15,577,18.8,1,87.77,15,15,568,100,8282,87.72,18.9
ET1,MC2,2023-08-19T02:45:00Z,0,0,18.9,1,87.88,15,15,542,18.9,0.999,87.77,15,15,655,100,8282,87.71,18.9
ET1,MC2,2023-08-19T03:00:00Z,0,0,18.9,0.999,87.88,15,15,521,18.8,1,87.77,15,15,661,100,8281,87.71,18.8
ET1,MC2,2023-08-19T03:15:00Z,0,0,18.8,1,87.87,15,15,497,18.8,1,87.76,15,15,583,100,8279,87.7,18.8
ET1,MC2,2023-08-19T03:30:00Z,0,0,19,1,87.86,15,15,512,18.9,1,87.75,15,15,539,100,8280,87.7,18.8
ET1,MC2,2023-08-19T03:45:00Z,0,0,18.9,0.996,87.84,15,15,500,18.9,0.991,87.73,15,15,504,100,8281,87.69,18.8
ET1,MC2,2023-08-19T04:00:00Z,0,0,18.9,0.997,87.85,15,15,495,18.9,0.98,87.74,15,15,500,100,8277,87.69,18.8
ET1,MC2,2023-08-19T04:15:00Z,0,0,18.8,0.996,87.85,15,15,478,18.9,0.977,87.74,15,15,496,100,8278,87.69,18.8
ET1,MC2,2023-08-19T04:30:00Z,0,0,18.9,0.99,87.85,15,15,471,18.9,0.973,87.74,15,15,500,100,8279,87.69,18.8
ET1,MC2,2023-08-19T04:45:00Z,0,0,18.9,0.993,87.85,15,15,510,18.9,0.974,87.74,15,15,563,100,8276,87.69,18.8
ET1,MC2,2023-08-19T05:00:00Z,0,0,18.8,0.999,87.86,15,15,545,18.8,0.983,87.75,15,15,707,100,8276,87.7,18.7
ET1,MC2,2023-08-19T05:15:00Z,0,0,18.8,1,87.87,15,15,521,18.8,0.991,87.76,15,15,671,100,8274,87.7,18.7
ET1,MC2,2023-08-19T05:30:00Z,0,0,18.8,1.001,87.87,15,15,503,18.9,0.996,87.76,15,15,655,100,8274,87.71,18.8
ET1,MC2,2023-08-19T05:45:00Z,2.7,1.1,18.9,1,87.88,15,15,493,18.9,0.994,87.77,15,15,597,100,8273,87.72,18.8
ET1,MC2,2023-08-19T06:00:00Z,12.1,10.4,18.9,1,87.89,15,15,492,18.9,0.99,87.78,15,15,559,100,8273,87.73,18.8
ET1,MC2,2023-08-19T06:15:00Z,16.3,13.9,18.9,1.001,87.89,15,15,483,19,0.987,87.78,15,15,515,100,8273,87.73,18.8
ET1,MC2,2023-08-19T06:30:00Z,22,18.3,19,1,87.9,15,15,530,18.9,0.985,87.79,15,15,666,100,8273,87.73,18.8
ET1,MC2,2023-08-19T06:45:00Z,22.5,18.5,18.9,1.001,87.91,15,15,528,18.9,0.991,87.8,15,15,602,100,8272,87.75,18.8
ET1,MC2,2023-08-19T07:00:00Z,41.4,33.9,18.9,0.999,87.94,15,15,579,19,0.995,87.83,15,15,896,100,8270,87.78,18.9
ET1,MC2,2023-08-19T07:15:00Z,61.3,50.5,19,1.001,87.96,15,15,622,19,0.994,87.85,15,15,915,100,8270,87.8,18.9
ET1,MC2,2023-08-19T07:30:00Z,137.5,121,19.1,1,87.98,15,15,526,19.1,0.996,87.86,15,15,792,100,8276,87.81,19
ET1,MC2,2023-08-19T07:45:00Z,251,234.7,19.2,0.999,87.99,15,15,501,19.4,0.991,87.88,15,15,662,100,8289,87.83,19.3
ET1,MC2,2023-08-19T08:00:00Z,205.6,179.6,19.3,0.999,88,15,15,500,19.3,0.981,87.89,15,15,643,100,8292,87.84,19.5
ET1,MC2,2023-08-19T08:15:00Z,315.7,295.7,19.5,1,88.01,15,15,474,19.5,0.98,87.9,15,15,551,100,8306,87.85,19.6
ET1,MC2,2023-08-19T08:30:00Z,186,161.3,19.6,0.994,88,15,7,457,19.6,0.975,87.89,15,15,568,100,8302,87.84,20
ET1,MC2,2023-08-19T08:45:00Z,544.6,548.8,19.6,0.977,88.02,15,0,454,19.6,0.949,87.9,15,15,495,100,8339,87.86,20.1
ET1,MC2,2023-08-19T09:00:00Z,821.2,845.2,20.3,0.912,88.02,15,0,453,20.4,0.892,87.91,15,2,450,100,8380,87.86,21.3
ET1,MC2,2023-08-19T09:15:00Z,762.5,769.2,20.6,0.904,88.03,15,0,453,20.8,0.885,87.92,12,0,451,100,8403,87.86,22.5
ET1,MC2,2023-08-19T09:30:00Z,485,442.9,20.5,0.926,88.04,15,0,453,20.4,0.914,87.93,15,0,451,100,8409,87.88,22.7
ET1,MC2,2023-08-19T09:45:00Z,569.3,528.3,20.6,0.932,88.05,15,0,452,20.6,0.915,87.94,15,0,450,100,8420,87.88,22.5
ET1,MC2,2023-08-19T10:00:00Z,660.8,632.8,20.8,0.933,88.04,15,0,452,21.2,0.907,87.93,11,0,449,100,8440,87.87,22.9
ET1,MC2,2023-08-19T10:15:00Z,932,903.3,21.3,0.905,88.02,15,0,452,21.9,0.87,87.91,0,0,448,100,8468,87.85,23.7
ET1,MC2,2023-08-19T10:30:00Z,934.2,889.7,21.6,0.895,88.01,15,0,452,22.3,0.858,87.9,0,0,449,100,8488,87.84,24.6
ET1,MC2,2023-08-19T10:45:00Z,738.1,676,22,0.898,88,15,0,451,22.3,0.87,87.89,0,0,447,100,8497,87.84,25.2
ET1,MC2,2023-08-19T11:00:00Z,850,788.8,22.5,0.878,88,15,0,451,22.3,0.869,87.89,0,0,448,100,8510,87.83,25.4
ET1,MC2,2023-08-19T11:15:00Z,489.8,433.2,22,0.895,88,15,0,452,22.2,0.874,87.89,1,0,450,100,8505,87.83,25.1
ET1,MC2,2023-08-19T11:30:00Z,296.8,246.6,21.8,0.915,87.98,15,0,453,21.5,0.905,87.88,12,0,451,100,8500,87.83,24.4
ET1,MC2,2023-08-19T11:45:00Z,225.6,186.8,21.5,0.93,87.98,15,0,453,21.1,0.931,87.87,15,0,451,100,8497,87.82,23.6
ET1,MC2,2023-08-19T12:00:00Z,303.4,263.9,21.6,0.938,87.95,15,0,453,21.2,0.935,87.85,15,0,452,100,8496,87.79,23.3
ET1,MC2,2023-08-19T12:15:00Z,269.9,223.4,21.6,0.946,87.92,15,0,453,21,0.951,87.82,15,0,452,100,8492,87.77,23.1
ET1,MC2,2023-08-19T12:30:00Z,106.4,88.4,20.9,0.961,87.9,15,3,462,20.5,0.968,87.8,15,1,462,100,8485,87.74,22.6
ET1,MC2,2023-08-19T12:45:00Z,168.8,140.3,20.5,0.985,87.88,15,15,623,20.2,0.979,87.77,15,15,1042,100,8482,87.71,22
ET1,MC2,2023-08-19T13:00:00Z,141.7,118.3,20.6,0.992,87.85,15,15,572,20.2,0.986,87.74,15,15,946,100,8479,87.69,21.5
ET1,MC2,2023-08-19T13:15:00Z,78.2,65.2,20,0.999,87.84,15,15,573,19.8,0.993,87.73,15,15,946,100,8473,87.69,20.9
ET1,MC2,2023-08-19T13:30:00Z,67.4,56,19.9,1.001,87.83,15,15,602,19.7,0.999,87.73,15,15,964,100,8467,87.68,20.5
ET1,MC2,2023-08-19T13:45:00Z,127.8,106.2,19.9,1,87.83,15,15,508,19.7,1,87.73,15,15,662,100,8466,87.68,20.3
ET1,MC2,2023-08-19T14:00:00Z,272.6,246.6,20.1,1,87.83,15,15,506,20,1,87.72,15,15,539,100,8467,87.66,20.4
ET1,MC2,2023-08-19T14:15:00Z,190.4,160.6,20.5,0.998,87.81,15,15,507,20.1,1.001,87.7,15,15,670,100,8469,87.66,20.8
ET1,MC2,2023-08-19T14:30:00Z,170.3,140.8,20.2,0.993,87.81,15,15,529,20,0.999,87.7,15,15,862,100,8467,87.66,20.6
ET1,MC2,2023-08-19T14:45:00Z,164.4,137.7,20.3,0.996,87.78,15,15,557,20.2,0.994,87.67,15,15,819,100,8465,87.62,20.5
ET1,MC2,2023-08-19T15:00:00Z,113.7,94.3,20.2,0.994,87.77,15,15,599,20.2,0.985,87.66,15,15,908,100,8464,87.61,20.4
ET1,MC2,2023-08-19T15:15:00Z,113,91.6,20.1,0.994,87.78,15,15,511,20.1,0.98,87.67,15,15,626,100,8459,87.62,20.2
ET1,MC2,2023-08-19T15:30:00Z,93.6,79.7,20,0.998,87.78,15,15,510,20.1,0.981,87.66,15,15,578,100,8457,87.61,20.2
ET1,MC2,2023-08-19T15:45:00Z,119.8,100.2,20.1,0.998,87.78,15,15,509,20.1,0.982,87.67,15,15,555,100,8455,87.62,20.2
ET1,MC2,2023-08-19T16:00:00Z,74.3,61.9,20.1,0.999,87.79,15,15,502,20.1,0.983,87.68,15,15,503,100,8454,87.63,20.3
ET1,MC2,2023-08-19T16:15:00Z,50.2,41.4,20,0.999,87.81,15,15,500,20,0.984,87.7,15,15,517,100,8447,87.65,20.2
ET1,MC2,2023-08-19T16:30:00Z,24.2,20.1,19.8,1.001,87.83,15,15,567,19.8,0.988,87.72,15,15,912,100,8444,87.66,20.1
ET1,MC2,2023-08-19T16:45:00Z,31.1,25.8,19.7,1,87.82,15,15,529,19.7,0.991,87.71,15,15,644,100,8437,87.66,19.9
ET1,MC2,2023-08-19T17:00:00Z,29.3,24.4,19.6,1.001,87.81,15,15,511,19.6,0.993,87.7,15,15,560,100,8437,87.65,19.8
ET1,MC2,2023-08-19T17:15:00Z,14.6,12.3,19.5,1.001,87.82,15,15,585,19.5,0.996,87.72,15,15,757,100,8435,87.67,19.7
ET1,MC2,2023-08-19T17:30:00Z,5.7,4,19.5,1,87.84,15,15,535,19.5,0.995,87.73,15,15,680,100,8431,87.68,19.6
ET1,MC2,2023-08-19T17:45:00Z,0.9,0.7,19.5,1,87.85,15,15,614,19.5,0.996,87.74,15,15,1021,100,8428,87.69,19.6
ET1,MC2,2023-08-19T18:00:00Z,0,0,19.6,1.001,87.86,15,15,623,19.6,0.994,87.76,15,15,982,100,8426,87.7,19.5
ET1,MC2,2023-08-19T18:15:00Z,0,0,19.4,1,87.87,15,15,545,19.4,0.996,87.75,15,15,727,100,8425,87.7,19.4
ET1,MC2,2023-08-19T18:30:00Z,0,0,19.4,1,87.86,15,15,537,19.3,1,87.76,15,15,616,100,8422,87.7,19.4
ET1,MC2,2023-08-19T18:45:00Z,0,0,19.3,1,87.89,15,15,535,19.3,1,87.77,15,15,602,100,8422,87.72,19.4
ET1,MC2,2023-08-19T19:00:00Z,0,0,19.3,1,87.89,15,15,504,19.3,0.999,87.78,15,15,617,100,8418,87.73,19.3
ET1,MC2,2023-08-19T19:15:00Z,0,0,19.3,0.999,87.9,15,15,509,19.3,1,87.79,15,15,559,100,8415,87.74,19.3
ET1,MC2,2023-08-19T19:30:00Z,0,0,19.4,0.999,87.9,15,15,503,19.4,1,87.79,15,15,511,100,8412,87.74,19.4
ET1,MC2,2023-08-19T19:45:00Z,0,0,19.4,0.999,87.92,15,15,501,19.4,0.998,87.81,15,15,507,100,8410,87.76,19.4
ET1,MC2,2023-08-19T20:00:00Z,0,0,19.4,0.999,87.93,15,15,490,19.5,0.991,87.82,15,15,592,100,8410,87.77,19.4
ET1,MC2,2023-08-19T20:15:00Z,0,0,19.4,0.997,87.93,15,15,479,19.5,0.977,87.82,15,15,540,100,8406,87.77,19.4
ET1,MC2,2023-08-19T20:30:00Z,0,0,19.3,0.996,87.95,15,15,466,19.3,0.973,87.84,15,15,500,100,8405,87.78,19.3
ET1,MC2,2023-08-19T20:45:00Z,0,0,19.3,0.986,87.97,15,8,458,19.4,0.965,87.86,15,15,505,100,8405,87.81,19.3
ET1,MC2,2023-08-19T21:00:00Z,0,0,19.4,0.975,87.97,15,0,457,19.4,0.957,87.86,15,15,515,100,8401,87.8,19.3
ET1,MC2,2023-08-19T21:15:00Z,0,0,19.3,0.977,87.97,15,2,457,19.3,0.959,87.86,15,15,496,100,8400,87.81,19.2
ET1,MC2,2023-08-19T21:30:00Z,0,0,19.3,0.982,87.98,15,0,457,19.2,0.966,87.88,15,15,486,100,8395,87.82,19.2
ET1,MC2,2023-08-19T21:45:00Z,0,0,19.2,0.983,87.98,15,0,457,19.3,0.964,87.88,15,12,456,100,8394,87.82,19.2
ET1,MC2,2023-08-19T22:00:00Z,0,0,19.3,0.975,87.99,15,0,457,19.4,0.956,87.88,15,0,456,100,8392,87.83,19.2
ET1,MC2,2023-08-19T22:15:00Z,0,0,19.2,0.975,87.99,15,0,457,19.2,0.955,87.88,15,0,456,100,8390,87.83,19.2
ET1,MC2,2023-08-19T22:30:00Z,0,0,19.1,0.974,87.97,15,0,456,19.2,0.951,87.86,15,0,455,100,8389,87.82,19.1
ET1,MC2,2023-08-19T22:45:00Z,0,0,19.1,0.977,87.97,15,0,457,19.1,0.959,87.86,15,0,456,100,8389,87.81,19.1
ET1,MC2,2023-08-19T23:00:00Z,0,0,19,0.984,87.97,15,0,457,19,0.966,87.86,15,0,456,100,8386,87.8,19
