Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV2,MC3,2023-09-02T20:00:00Z,0.975,18.4,0.05,85.56,459,15,0,85.55,18.4,0.08,0.963,0,0,0,15,457
TV2,MC3,2023-09-02T20:15:00Z,0.978,18.2,0.05,85.58,456,15,0,85.57,18.3,0.07,0.966,0,0,0,15,458
TV2,MC3,2023-09-02T20:30:00Z,0.981,18.2,0.04,85.57,456,15,0,85.56,18.2,0.06,0.97,0,0,0,15,457
TV2,MC3,2023-09-02T20:45:00Z,0.984,18.1,0.03,85.6,456,15,0,85.59,18.2,0.06,0.972,0,0,0,15,458
TV2,MC3,2023-09-02T21:00:00Z,0.986,18.2,0.03,85.63,456,15,0,85.62,18.2,0.05,0.975,0,0,0,15,458
TV2,MC3,2023-09-02T21:15:00Z,0.985,18.3,0.03,85.66,456,15,0,85.65,18.3,0.05,0.974,0,0,0,15,457
TV2,MC3,2023-09-02T21:30:00Z,0.983,18.3,0.04,85.67,456,15,0,85.66,18.4,0.07,0.969,0,0,0,15,457
TV2,MC3,2023-09-02T21:45:00Z,0.982,18.2,0.04,85.68,456,15,0,85.67,18.2,0.06,0.969,0,0,0,15,457
TV2,MC3,2023-09-02T22:00:00Z,0.98,18.2,0.04,85.69,456,15,0,85.68,18.3,0.07,0.969,0,0,0,15,457
TV2,MC3,2023-09-02T22:15:00Z,0.98,18.2,0.04,85.7,456,15,0,85.69,18.2,0.06,0.97,0,0,0,15,457
TV2,MC3,2023-09-02T22:30:00Z,0.978,18.2,0.04,85.68,456,15,0,85.68,18.2,0.06,0.969,0,0,0,15,457
TV2,MC3,2023-09-02T22:45:00Z,0.981,18.1,0.04,85.67,456,15,0,85.66,18.1,0.06,0.97,0,0,0,15,457
TV2,MC3,2023-09-02T23:00:00Z,0.984,18.1,0.03,85.65,456,15,0,85.64,18.2,0.06,0.972,0,0,0,15,458
TV2,MC3,2023-09-02T23:15:00Z,0.987,18.2,0.03,85.64,459,15,0,85.64,18.2,0.05,0.978,0,0,3,15,461
TV2,MC3,2023-09-02T23:30:00Z,0.993,18.3,0.01,85.63,458,15,9,85.62,18.2,0.03,0.987,0,0,15,15,461
TV2,MC3,2023-09-02T23:45:00Z,1,18.2,0,85.61,457,15,0,85.6,18.2,0.01,0.994,0,0,3,15,458
TV2,MC3,2023-09-03T00:00:00Z,0.997,18.1,0.01,85.58,458,15,0,85.58,18,0.01,0.993,0,0,0,15,458
TV2,MC3,2023-09-03T00:15:00Z,0.999,17.8,0,85.57,457,15,0,85.56,17.9,0.03,0.988,0,0,0,15,458
TV2,MC3,2023-09-03T00:30:00Z,0.995,17.8,0.01,85.55,457,15,0,85.54,17.9,0.04,0.981,0,0,0,15,458
TV2,MC3,2023-09-03T00:45:00Z,0.99,17.8,0.02,85.53,457,15,0,85.52,17.9,0.05,0.977,0,0,0,15,458
TV2,MC3,2023-09-03T01:00:00Z,0.988,17.8,0.02,85.52,457,15,0,85.51,17.9,0.05,0.974,0,0,0,15,458
TV2,MC3,2023-09-03T01:15:00Z,0.992,17.7,0.02,85.51,457,15,0,85.5,17.8,0.04,0.979,0,0,0,15,458
TV2,MC3,2023-09-03T01:30:00Z,0.993,17.8,0.01,85.5,457,15,0,85.5,17.8,0.04,0.981,0,0,0,15,458
TV2,MC3,2023-09-03T01:45:00Z,0.99,17.8,0.02,85.49,457,15,0,85.48,17.9,0.04,0.979,0,0,0,15,458
TV2,MC3,2023-09-03T02:00:00Z,0.996,17.8,0.01,85.47,457,15,0,85.46,17.8,0.02,0.988,0,0,0,15,458
TV2,MC3,2023-09-03T02:15:00Z,0.993,17.8,0.01,85.45,457,15,0,85.44,17.8,0.03,0.985,0,0,0,15,458
TV2,MC3,2023-09-03T02:30:00Z,0.99,17.8,0.02,85.44,457,15,0,85.43,17.8,0.04,0.981,0,0,0,15,458
TV2,MC3,2023-09-03T02:45:00Z,0.991,17.7,0.02,85.43,457,15,0,85.42,17.7,0.03,0.985,0,0,0,15,458
TV2,MC3,2023-09-03T03:00:00Z,0.986,17.8,0.03,85.41,456,15,0,85.4,17.6,0.04,0.981,0,0,0,15,458
TV2,MC3,2023-09-03T03:15:00Z,0.982,17.7,0.04,85.4,457,15,0,85.39,17.6,0.05,0.978,0,0,0,15,458
TV2,MC3,2023-09-03T03:30:00Z,0.98,17.6,0.04,85.4,457,15,0,85.39,17.5,0.05,0.975,0,0,0,15,457
TV2,MC3,2023-09-03T03:45:00Z,0.976,17.4,0.05,85.4,457,15,0,85.39,17.3,0.06,0.968,0,0,0,15,458
TV2,MC3,2023-09-03T04:00:00Z,0.979,17.3,0.04,85.38,456,15,0,85.37,17.2,0.06,0.972,0,0,0,15,457
TV2,MC3,2023-09-03T04:15:00Z,0.958,17.3,0.08,85.37,455,15,0,85.37,17.3,0.1,0.95,0,0,0,15,457
TV2,MC3,2023-09-03T04:30:00Z,0.942,17.5,0.12,85.39,455,15,0,85.38,17.4,0.13,0.936,0,0,0,15,457
TV2,MC3,2023-09-03T04:45:00Z,0.926,17.6,0.15,85.4,455,15,0,85.39,17.5,0.15,0.923,0,0,0,15,456
TV2,MC3,2023-09-03T05:00:00Z,0.923,17.4,0.15,85.42,455,15,0,85.41,17.4,0.16,0.918,0,0,0,15,456
TV2,MC3,2023-09-03T05:15:00Z,0.931,17.2,0.14,85.43,455,15,0,85.42,17.2,0.15,0.926,0,0,0,15,456
TV2,MC3,2023-09-03T05:30:00Z,0.956,17.1,0.09,85.44,456,15,0,85.43,17,0.1,0.949,0,0,0,15,457
TV2,MC3,2023-09-03T05:45:00Z,0.97,17.1,0.06,85.45,456,15,0,85.44,17,0.06,0.966,2.2,0,0,15,457
TV2,MC3,2023-09-03T06:00:00Z,0.977,17.2,0.04,85.47,456,15,0,85.46,17.2,0.06,0.972,10.4,3.3,0,15,457
TV2,MC3,2023-09-03T06:15:00Z,0.987,17.4,0.03,85.49,456,15,0,85.48,17.5,0.05,0.977,17.4,7.9,0,15,457
TV2,MC3,2023-09-03T06:30:00Z,0.987,17.7,0.03,85.52,456,15,0,85.51,17.7,0.05,0.977,22,9.2,2,15,459
TV2,MC3,2023-09-03T06:45:00Z,0.99,17.9,0.02,85.54,456,15,0,85.54,17.8,0.03,0.984,34.4,15.6,0,15,458
TV2,MC3,2023-09-03T07:00:00Z,0.985,18.3,0.03,85.56,455,15,0,85.55,18.1,0.04,0.98,55.5,26,0,15,457
TV2,MC3,2023-09-03T07:15:00Z,0.974,18.4,0.06,85.58,455,15,0,85.57,18.3,0.06,0.97,53.1,23.3,0,15,457
TV2,MC3,2023-09-03T07:30:00Z,0.973,18.2,0.06,85.58,455,15,0,85.58,18.1,0.07,0.968,54.2,29.7,0,15,457
TV2,MC3,2023-09-03T07:45:00Z,0.955,18.5,0.1,85.59,455,15,0,85.58,18.5,0.12,0.945,64.1,46.3,0,15,456
TV2,MC3,2023-09-03T08:00:00Z,0.951,18.7,0.11,85.59,454,15,0,85.58,18.9,0.14,0.936,80.7,42.1,0,15,455
TV2,MC3,2023-09-03T08:15:00Z,0.932,19,0.15,85.58,454,15,0,85.58,19.2,0.18,0.918,76,40.6,0,15,455
TV2,MC3,2023-09-03T08:30:00Z,0.923,19.3,0.17,85.59,454,15,0,85.58,19.4,0.21,0.907,105.3,105.3,0,15,455
TV2,MC3,2023-09-03T08:45:00Z,0.908,19.5,0.21,85.6,453,15,0,85.59,19.6,0.24,0.894,130.7,86.1,0,15,454
TV2,MC3,2023-09-03T09:00:00Z,0.889,20.1,0.26,85.61,452,15,0,85.6,20,0.28,0.879,97.4,66.5,0,15,454
TV2,MC3,2023-09-03T09:15:00Z,0.889,19.9,0.26,85.63,452,15,0,85.62,19.9,0.27,0.882,110.4,73.1,0,15,454
TV2,MC3,2023-09-03T09:30:00Z,0.898,20,0.24,85.62,452,15,0,85.61,20,0.25,0.891,119.4,57.3,0,15,454
TV2,MC3,2023-09-03T09:45:00Z,0.897,20.2,0.24,85.61,452,15,0,85.59,20,0.25,0.895,227.2,92.3,0,15,454
TV2,MC3,2023-09-03T10:00:00Z,0.899,20.1,0.24,85.62,452,15,0,85.61,20,0.25,0.894,201.6,87.9,0,15,454
TV2,MC3,2023-09-03T10:15:00Z,0.868,20.6,0.32,85.62,451,15,0,85.61,20.5,0.32,0.868,537.6,105.1,0,15,454
TV2,MC3,2023-09-03T10:30:00Z,0.847,21.6,0.39,85.62,451,15,0,85.61,20.9,0.36,0.855,472.8,71.4,0,15,454
TV2,MC3,2023-09-03T10:45:00Z,0.848,21.6,0.39,85.62,451,15,0,85.61,20.6,0.32,0.867,173.8,62.4,0,15,454
TV2,MC3,2023-09-03T11:00:00Z,0.843,21.4,0.4,85.62,450,15,0,85.61,20.8,0.36,0.856,257.4,106.6,0,15,453
TV2,MC3,2023-09-03T11:15:00Z,0.845,21.3,0.39,85.61,451,15,0,85.6,21.2,0.38,0.85,206.7,98.7,0,15,454
TV2,MC3,2023-09-03T11:30:00Z,0.876,20.8,0.3,85.59,451,15,0,85.58,20.9,0.32,0.87,86.6,52.7,0,15,453
TV2,MC3,2023-09-03T11:45:00Z,0.852,21.4,0.38,85.59,451,15,0,85.57,21.5,0.41,0.84,125.1,62.3,0,15,453
TV2,MC3,2023-09-03T12:00:00Z,0.835,21.6,0.42,85.6,450,15,0,85.59,21.5,0.44,0.829,182,79.7,0,15,453
TV2,MC3,2023-09-03T12:15:00Z,0.84,21.3,0.41,85.6,450,12,0,85.58,21.4,0.43,0.833,237.7,78,0,15,453
TV2,MC3,2023-09-03T12:30:00Z,0.835,21.6,0.42,85.57,450,6,0,85.55,21.5,0.42,0.836,416.9,141.7,0,15,452
TV2,MC3,2023-09-03T12:45:00Z,0.819,22.5,0.49,85.54,446,0,0,85.52,22,0.47,0.824,703.5,205.1,0,15,451
TV2,MC3,2023-09-03T13:00:00Z,0.819,22.9,0.5,85.53,449,0,0,85.52,22.2,0.44,0.834,224.9,74,0,15,453
TV2,MC3,2023-09-03T13:15:00Z,0.847,22.4,0.42,85.52,450,0,0,85.51,21.5,0.34,0.867,193.7,66.3,0,15,453
TV2,MC3,2023-09-03T13:30:00Z,0.869,21.8,0.34,85.5,452,13,0,85.49,20.9,0.26,0.895,106.9,41,0,15,455
TV2,MC3,2023-09-03T13:45:00Z,0.905,21.4,0.24,85.49,450,15,0,85.48,21,0.2,0.918,140.8,251.6,0,15,453
TV2,MC3,2023-09-03T14:00:00Z,0.893,21.6,0.28,85.46,451,15,0,85.45,20.9,0.23,0.906,129.6,58,0,15,455
TV2,MC3,2023-09-03T14:15:00Z,0.918,21,0.2,85.45,452,15,0,85.44,20.1,0.13,0.945,49.3,20,0,15,455
TV2,MC3,2023-09-03T14:30:00Z,0.938,20.2,0.15,85.43,453,15,0,85.42,19.9,0.12,0.95,36.3,14.6,0,15,456
TV2,MC3,2023-09-03T14:45:00Z,0.946,20.1,0.13,85.41,453,15,0,85.4,19.6,0.09,0.959,59,22.9,0,15,456
TV2,MC3,2023-09-03T15:00:00Z,0.948,19.8,0.12,85.4,453,15,0,85.39,19.6,0.1,0.954,34.6,13.7,0,15,456
TV2,MC3,2023-09-03T15:15:00Z,0.954,19.8,0.11,85.4,453,15,0,85.39,19.6,0.1,0.956,44.9,15,0,15,456
TV2,MC3,2023-09-03T15:30:00Z,0.946,20.2,0.13,85.41,452,15,0,85.4,19.8,0.11,0.953,112.1,33.3,0,15,456
TV2,MC3,2023-09-03T15:45:00Z,0.918,21.2,0.21,85.41,445,8,0,85.4,20.3,0.17,0.929,391.1,56.9,0,15,454
TV2,MC3,2023-09-03T16:00:00Z,0.79,24.4,0.64,85.4,443,0,0,85.39,21.5,0.33,0.87,464.9,97.8,0,15,453
TV2,MC3,2023-09-03T16:15:00Z,0.796,23.2,0.58,85.4,449,0,0,85.39,21.4,0.37,0.857,111.1,30.9,0,15,454
TV2,MC3,2023-09-03T16:30:00Z,0.874,21.3,0.32,85.42,448,0,0,85.41,20.8,0.27,0.889,134.8,31.9,0,15,454
TV2,MC3,2023-09-03T16:45:00Z,0.897,21,0.26,85.43,452,11,0,85.42,20.2,0.18,0.924,33.5,13,0,15,455
TV2,MC3,2023-09-03T17:00:00Z,0.941,19.9,0.14,85.44,453,15,0,85.43,19.6,0.11,0.952,22.2,9.3,0,15,456
TV2,MC3,2023-09-03T17:15:00Z,0.957,19.5,0.1,85.44,453,15,0,85.43,19.3,0.09,0.96,17.2,6.8,0,15,456
TV2,MC3,2023-09-03T17:30:00Z,0.957,19.4,0.1,85.45,454,15,0,85.44,19.3,0.08,0.962,8.2,0,0,15,456
TV2,MC3,2023-09-03T17:45:00Z,0.957,19.3,0.1,85.47,454,15,0,85.46,19.2,0.09,0.961,3.1,0,0,15,456
TV2,MC3,2023-09-03T18:00:00Z,0.957,19.1,0.1,85.47,455,15,0,85.47,19,0.09,0.957,0,0,0,15,456
TV2,MC3,2023-09-03T18:15:00Z,0.966,18.8,0.07,85.5,455,15,0,85.49,18.7,0.08,0.965,0,0,0,15,456
TV2,MC3,2023-09-03T18:30:00Z,0.974,18.7,0.06,85.51,456,15,0,85.5,18.6,0.06,0.973,0,0,0,15,457
TV2,MC3,2023-09-03T18:45:00Z,0.985,18.5,0.03,85.52,457,15,0,85.51,18.5,0.04,0.982,0,0,0,15,457
TV2,MC3,2023-09-03T19:00:00Z,0.991,18.4,0.02,85.52,458,15,0,85.51,18.5,0.03,0.987,0,0,0,15,458
TV2,MC3,2023-09-03T19:15:00Z,0.996,18.2,0.01,85.51,459,15,0,85.51,18.3,0.02,0.989,0,0,0,15,458
TV2,MC3,2023-09-03T19:30:00Z,0.994,18.1,0.01,85.52,455,15,0,85.51,18.2,0.03,0.987,0,0,0,15,457
TV2,MC3,2023-09-03T19:45:00Z,0.989,18.2,0.02,85.54,456,15,0,85.54,18.3,0.05,0.977,0,0,0,15,458
TV2,MC3,2023-09-03T20:00:00Z,0.995,18,0.01,85.56,458,15,0,85.55,18,0.03,0.988,0,0,0,15,459
TV2,MC3,2023-09-03T20:15:00Z,1.001,18.2,0,85.58,457,15,0,85.57,18.2,0,1,0,0,0,15,458
TV2,MC3,2023-09-03T20:30:00Z,1,18.1,0,85.59,457,15,0,85.58,18.1,0,1,0,0,0,15,458
TV2,MC3,2023-09-03T20:45:00Z,1,18,0,85.6,459,15,0,85.59,18.1,0,1,0,0,0,15,458
TV2,MC3,2023-09-03T21:00:00Z,0.999,17.9,0,85.61,458,15,0,85.6,17.9,0,1.001,0,0,0,15,458
TV2,MC3,2023-09-03T21:15:00Z,1,17.9,0,85.62,457,15,0,85.61,17.9,0,1,0,0,0,15,458
TV2,MC3,2023-09-03T21:30:00Z,1,18,0,85.63,457,15,0,85.62,18,0,1,0,0,0,15,458
TV2,MC3,2023-09-03T21:45:00Z,1,18,0,85.63,457,15,0,85.62,17.9,0,1,0,0,0,15,458
TV2,MC3,2023-09-03T22:00:00Z,0.999,18.1,0,85.63,491,15,2,85.62,18,0,1,0,0,2,15,471
TV2,MC3,2023-09-03T22:15:00Z,1,18.1,0,85.63,617,15,15,85.62,18,0,1,0,0,15,15,747
TV2,MC3,2023-09-03T22:30:00Z,1,18.1,0,85.64,639,15,15,85.63,18,0,1,0,0,15,15,618
TV2,MC3,2023-09-03T22:45:00Z,1,18,0,85.64,669,15,15,85.64,18,0,0.999,0,0,15,15,732
TV2,MC3,2023-09-03T23:00:00Z,1,17.8,0,85.65,871,15,15,85.64,17.7,0,1.001,0,0,15,15,772
TV2,MC3,2023-09-03T23:15:00Z,1,17.4,0,85.63,741,15,15,85.63,17.4,0,1,0,0,15,15,894
TV2,MC3,2023-09-03T23:30:00Z,1,17.3,0,85.63,655,15,15,85.62,17.1,0,0.999,0,0,15,15,686
TV2,MC3,2023-09-03T23:45:00Z,1,17.1,0,85.63,640,15,15,85.62,17,0,1.001,0,0,15,15,628
TV2,MC3,2023-09-04T00:00:00Z,1,17.2,0,85.62,643,15,15,85.62,17.1,0,1,0,0,15,15,630
TV2,MC3,2023-09-04T00:15:00Z,1,17.2,0,85.61,665,15,15,85.6,17.1,0,1,0,0,15,15,698
TV2,MC3,2023-09-04T00:30:00Z,1,17.2,0,85.6,727,15,15,85.59,17.2,0,1,0,0,15,15,845
TV2,MC3,2023-09-04T00:45:00Z,1,17.2,0,85.58,685,15,15,85.58,17,0,1.002,0,0,15,15,762
TV2,MC3,2023-09-04T01:00:00Z,1.001,17.1,0,85.54,667,15,15,85.54,17,0,1,0,0,15,15,688
TV2,MC3,2023-09-04T01:15:00Z,1,17.2,0,85.52,701,15,15,85.51,17.1,0,1.001,0,0,15,15,856
TV2,MC3,2023-09-04T01:30:00Z,1,17.2,0,85.51,671,15,15,85.5,17.2,0,1,0,0,15,15,687
TV2,MC3,2023-09-04T01:45:00Z,1.001,17.2,0,85.5,662,15,15,85.49,17.2,0,1,0,0,15,15,627
TV2,MC3,2023-09-04T02:00:00Z,1.001,17.1,0,85.47,640,15,15,85.47,17,0,1,0,0,15,15,607
TV2,MC3,2023-09-04T02:15:00Z,0.999,17.1,0,85.45,640,15,15,85.45,17,0,1,0,0,15,15,597
TV2,MC3,2023-09-04T02:30:00Z,1,17.1,0,85.45,640,15,15,85.44,17,0,1,0,0,15,15,585
TV2,MC3,2023-09-04T02:45:00Z,0.997,17,0.01,85.43,628,15,15,85.42,16.8,0,0.998,0,0,15,15,597
TV2,MC3,2023-09-04T03:00:00Z,0.998,16.6,0,85.44,617,15,15,85.43,16.5,0.01,0.994,0,0,15,15,600
TV2,MC3,2023-09-04T03:15:00Z,1,16.4,0,85.44,612,15,15,85.44,16.4,0,0.999,0,0,15,15,621
TV2,MC3,2023-09-04T03:30:00Z,1,16.3,0,85.44,618,15,15,85.44,16.3,0,0.999,0,0,15,15,587
TV2,MC3,2023-09-04T03:45:00Z,1,16.5,0,85.44,611,15,15,85.43,16.5,0,0.999,0,0,15,15,579
TV2,MC3,2023-09-04T04:00:00Z,0.999,16.6,0,85.43,605,15,15,85.42,16.6,0,1,0,0,15,15,577
TV2,MC3,2023-09-04T04:15:00Z,1.001,16.7,0,85.43,590,15,15,85.42,16.7,0,0.997,0,0,15,15,577
TV2,MC3,2023-09-04T04:30:00Z,0.999,16.7,0,85.43,617,15,15,85.43,16.6,0.01,0.996,0,0,15,15,569
TV2,MC3,2023-09-04T04:45:00Z,1,16.7,0,85.44,583,15,15,85.43,16.6,0,0.998,0,0,15,15,573
TV2,MC3,2023-09-04T05:00:00Z,0.999,16.8,0,85.44,576,15,15,85.43,16.7,0,0.998,0,0,15,15,576
TV2,MC3,2023-09-04T05:15:00Z,1,16.7,0,85.45,567,15,15,85.44,16.7,0,1,0,0,15,15,569
TV2,MC3,2023-09-04T05:30:00Z,0.996,16.8,0.01,85.43,554,15,15,85.42,16.8,0.03,0.986,0,0,15,15,542
TV2,MC3,2023-09-04T05:45:00Z,0.988,16.8,0.02,85.44,543,15,15,85.44,17,0.06,0.967,2.7,0,15,15,533
TV2,MC3,2023-09-04T06:00:00Z,0.989,16.9,0.02,85.46,531,15,15,85.45,17,0.06,0.97,12.8,6.6,15,15,526
TV2,MC3,2023-09-04T06:15:00Z,0.993,17.3,0.01,85.49,526,15,15,85.48,17.2,0.05,0.975,37.2,15.9,15,15,518
TV2,MC3,2023-09-04T06:30:00Z,0.969,18.2,0.07,85.5,516,15,15,85.5,17.7,0.08,0.962,47.6,20.1,15,15,507
TV2,MC3,2023-09-04T06:45:00Z,0.961,18.1,0.08,85.54,516,15,15,85.53,17.9,0.08,0.96,28.7,14.8,15,15,505
TV2,MC3,2023-09-04T07:00:00Z,0.971,18.3,0.06,85.56,518,15,15,85.55,18,0.06,0.969,51.5,25.3,15,15,490
TV2,MC3,2023-09-04T07:15:00Z,0.977,18.5,0.05,85.57,511,15,15,85.56,18.2,0.05,0.977,60.8,27.8,15,15,468
TV2,MC3,2023-09-04T07:30:00Z,0.978,18.5,0.05,85.59,505,15,15,85.58,18.3,0.04,0.979,63.5,27.6,12,15,460
TV2,MC3,2023-09-04T07:45:00Z,0.982,18.4,0.04,85.61,508,15,15,85.61,18.2,0.04,0.979,63,25.6,5,15,460
TV2,MC3,2023-09-04T08:00:00Z,0.98,18.5,0.04,85.63,528,15,15,85.62,18.3,0.04,0.981,74.2,29.5,12,15,460
TV2,MC3,2023-09-04T08:15:00Z,0.981,18.6,0.04,85.62,514,15,15,85.62,18.5,0.05,0.979,101.1,40.8,0,15,458
TV2,MC3,2023-09-04T08:30:00Z,0.98,19,0.04,85.64,520,15,15,85.63,18.8,0.05,0.977,106.8,43.2,0,15,459
TV2,MC3,2023-09-04T08:45:00Z,0.964,19,0.08,85.65,504,15,15,85.65,18.8,0.07,0.97,94.8,37.7,2,15,457
TV2,MC3,2023-09-04T09:00:00Z,0.965,19,0.08,85.66,494,15,15,85.65,18.8,0.08,0.964,95.9,38.6,3,15,457
TV2,MC3,2023-09-04T09:15:00Z,0.964,19.2,0.08,85.66,473,15,15,85.65,18.9,0.08,0.962,136.4,55.1,0,15,457
TV2,MC3,2023-09-04T09:30:00Z,0.95,19.5,0.11,85.65,454,15,6,85.64,19.2,0.11,0.95,172.9,72,0,15,456
TV2,MC3,2023-09-04T09:45:00Z,0.941,20,0.14,85.65,486,15,15,85.64,19.8,0.14,0.938,135.7,54.2,0,15,459
TV2,MC3,2023-09-04T10:00:00Z,0.944,19.8,0.13,85.66,476,15,15,85.65,19.5,0.13,0.941,133.5,52.9,0,15,456
TV2,MC3,2023-09-04T10:15:00Z,0.941,19.6,0.13,85.66,457,15,12,85.65,19.4,0.13,0.942,173.8,64.6,0,15,456
TV2,MC3,2023-09-04T10:30:00Z,0.941,19.7,0.14,85.65,453,15,0,85.64,19.6,0.15,0.935,146.5,56.2,0,15,456
TV2,MC3,2023-09-04T10:45:00Z,0.941,20.4,0.14,85.63,452,15,0,85.62,19.9,0.15,0.934,208.4,74.9,0,15,455
TV2,MC3,2023-09-04T11:00:00Z,0.905,20.4,0.23,85.63,451,15,0,85.62,20.2,0.23,0.903,212,86.6,0,15,454
TV2,MC3,2023-09-04T11:15:00Z,0.903,20.5,0.23,85.63,452,15,0,85.62,20.4,0.25,0.897,190.1,80.6,0,15,454
TV2,MC3,2023-09-04T11:30:00Z,0.904,20.6,0.23,85.61,452,15,0,85.6,20.5,0.25,0.895,180,71,0,15,454
TV2,MC3,2023-09-04T11:45:00Z,0.907,20.4,0.22,85.61,451,15,0,85.6,20.4,0.24,0.901,171.8,67.7,0,15,454
TV2,MC3,2023-09-04T12:00:00Z,0.902,20.7,0.24,85.6,451,15,0,85.58,20.6,0.26,0.891,212.4,81.5,0,15,454
TV2,MC3,2023-09-04T12:15:00Z,0.894,21.7,0.27,85.57,450,13,0,85.56,21.1,0.29,0.882,240.2,87,0,15,453
TV2,MC3,2023-09-04T12:30:00Z,0.864,21.9,0.36,85.55,467,15,4,85.54,21.2,0.33,0.867,123.4,47.6,0,15,454
TV2,MC3,2023-09-04T12:45:00Z,0.908,20.7,0.23,85.53,460,15,15,85.52,20.6,0.24,0.902,148.3,56.2,0,15,454
TV2,MC3,2023-09-04T13:00:00Z,0.921,21.8,0.21,85.5,485,15,11,85.49,21,0.23,0.908,236.4,89,0,15,454
TV2,MC3,2023-09-04T13:15:00Z,0.89,21.7,0.29,85.49,456,15,12,85.48,20.9,0.25,0.897,175.8,68.3,0,15,454
TV2,MC3,2023-09-04T13:30:00Z,0.919,20.9,0.2,85.48,452,15,0,85.47,20.5,0.2,0.917,177.6,71,0,15,454
TV2,MC3,2023-09-04T13:45:00Z,0.924,20.7,0.19,85.46,452,15,0,85.45,20.6,0.21,0.915,166.6,95,0,15,454
TV2,MC3,2023-09-04T14:00:00Z,0.936,20.9,0.16,85.44,452,15,0,85.43,20.6,0.18,0.926,143.2,60.6,0,15,455
TV2,MC3,2023-09-04T14:15:00Z,0.921,21.1,0.2,85.42,450,15,0,85.41,20.8,0.2,0.92,186.2,132.4,0,15,454
TV2,MC3,2023-09-04T14:30:00Z,0.91,21.5,0.23,85.41,450,8,0,85.4,21,0.24,0.904,390.2,84.8,0,15,454
TV2,MC3,2023-09-04T14:45:00Z,0.932,20.7,0.17,85.4,449,0,0,85.39,20.6,0.19,0.923,576.6,99.8,0,15,454
TV2,MC3,2023-09-04T15:00:00Z,0.919,21.3,0.2,85.41,451,6,0,85.39,21.3,0.25,0.902,165.9,89.9,0,15,454
TV2,MC3,2023-09-04T15:15:00Z,0.924,20.3,0.18,85.42,452,15,0,85.41,20.2,0.2,0.916,55.3,21.1,9,15,461
TV2,MC3,2023-09-04T15:30:00Z,0.923,19.8,0.18,85.39,448,7,0,85.38,19.7,0.2,0.913,274.7,66.3,0,15,454
TV2,MC3,2023-09-04T15:45:00Z,0.911,20.6,0.22,85.38,446,0,0,85.37,20.4,0.24,0.901,526.2,84.4,0,15,454
TV2,MC3,2023-09-04T16:00:00Z,0.896,21,0.26,85.38,445,0,0,85.37,20.6,0.26,0.891,478.8,84,0,15,454
TV2,MC3,2023-09-04T16:15:00Z,0.855,21.2,0.37,85.38,447,0,0,85.37,21,0.37,0.851,296.6,52.9,0,15,453
TV2,MC3,2023-09-04T16:30:00Z,0.859,20.6,0.34,85.39,450,2,0,85.38,20.5,0.35,0.853,82.8,27.5,0,15,454
TV2,MC3,2023-09-04T16:45:00Z,0.869,20,0.31,85.39,451,15,0,85.38,20,0.32,0.861,48.3,19,0,15,454
TV2,MC3,2023-09-04T17:00:00Z,0.887,19.6,0.26,85.42,452,15,0,85.41,19.6,0.28,0.878,31.7,13.2,0,15,454
TV2,MC3,2023-09-04T17:15:00Z,0.903,19.3,0.22,85.44,452,15,0,85.43,19.3,0.23,0.895,11.9,3.5,0,15,454
TV2,MC3,2023-09-04T17:30:00Z,0.886,19.4,0.26,85.45,452,15,0,85.44,19.3,0.27,0.881,0.7,0,0,15,455
TV2,MC3,2023-09-04T17:45:00Z,0.9,19.1,0.22,85.47,453,15,0,85.46,19.1,0.23,0.894,0,0,0,15,457
TV2,MC3,2023-09-04T18:00:00Z,0.921,18.6,0.17,85.46,453,15,0,85.45,18.6,0.18,0.917,0,0,0,15,455
TV2,MC3,2023-09-04T18:15:00Z,0.93,18.5,0.15,85.47,453,15,0,85.46,18.4,0.16,0.925,0,0,2,15,455
TV2,MC3,2023-09-04T18:30:00Z,0.957,18.2,0.09,85.49,454,15,0,85.49,18.2,0.1,0.952,0,0,0,15,456
TV2,MC3,2023-09-04T18:45:00Z,0.97,18.1,0.06,85.5,454,15,0,85.5,18.1,0.08,0.962,0,0,0,15,456
TV2,MC3,2023-09-04T19:00:00Z,0.97,18.1,0.06,85.52,454,15,0,85.51,18.1,0.07,0.964,0,0,0,15,456
TV2,MC3,2023-09-04T19:15:00Z,0.963,18.2,0.08,85.51,454,15,0,85.51,18.1,0.08,0.96,0,0,0,15,456
TV2,MC3,2023-09-04T19:30:00Z,0.958,18.2,0.09,85.51,454,15,0,85.51,18.1,0.09,0.955,0,0,0,15,456
TV2,MC3,2023-09-04T19:45:00Z,0.959,18.2,0.09,85.52,454,15,0,85.52,18.2,0.1,0.953,0,0,0,15,456
TV2,MC3,2023-09-04T20:00:00Z,0.956,18.2,0.09,85.54,454,15,0,85.53,18.2,0.1,0.951,0,0,0,15,456
TV2,MC3,2023-09-04T20:15:00Z,0.957,18.4,0.09,85.54,454,15,0,85.53,18.3,0.1,0.951,0,0,0,15,456
