Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_ATM22_temp,Port2_Gust_speed,Port6_Unknown,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port5_LW_minutes_H,Port5_LW_minutes,Port5_LWS_Count
TV3,MC2,2023-07-21T12:45:00Z,0.895,84.93,0.27,21.4,3.9,0.66,138,-1.3,21.6,1.89,0,302.5,0,458,15,0,15,454
TV3,MC2,2023-07-21T13:00:00Z,0.886,84.9,0.29,21.3,3.7,0.67,119,-1.3,21.9,1.5,0,255.6,0,456,15,0,15,452
TV3,MC2,2023-07-21T13:15:00Z,0.874,84.9,0.32,21.5,3.8,0.58,69,-1.3,21.8,1.46,0,188.4,0,457,15,0,15,453
TV3,MC2,2023-07-21T13:30:00Z,0.871,84.92,0.32,21,3.8,0.61,58,-1.3,21.4,1.75,0,191.9,0,457,15,0,15,452
TV3,MC2,2023-07-21T13:45:00Z,0.873,84.9,0.32,21.2,3.8,0.68,90,-1.3,21.6,1.52,0,230.2,0,456,15,0,15,452
TV3,MC2,2023-07-21T14:00:00Z,0.858,84.88,0.36,21.4,3.8,0.68,77,-1.3,21.7,2.12,0,163.1,0,457,15,0,15,452
TV3,MC2,2023-07-21T14:15:00Z,0.879,84.9,0.31,21.3,3.8,0.64,156,-1.3,21.6,1.94,0,119.2,2,460,15,0,15,453
TV3,MC2,2023-07-21T14:30:00Z,0.919,84.91,0.2,20.6,3.9,0.55,134,-1.3,20.8,1.98,0,64.3,15,467,15,14,15,473
TV3,MC2,2023-07-21T14:45:00Z,0.928,84.9,0.17,20.2,3.9,0.54,124,-1.3,20.7,1.98,0,72.3,15,462,15,8,15,455
TV3,MC2,2023-07-21T15:00:00Z,0.929,84.89,0.17,20.2,3.9,0.54,153,-1.4,20.5,2.12,0,81.5,15,461,15,0,15,454
TV3,MC2,2023-07-21T15:15:00Z,0.923,84.87,0.19,20.6,3.9,0.67,152,-1.3,21.2,1.69,0,139,7,458,15,0,15,454
TV3,MC2,2023-07-21T15:30:00Z,0.903,84.86,0.24,21,3.8,0.57,128,-1.3,21.4,1.75,0,80,6,460,15,0,15,454
TV3,MC2,2023-07-21T15:45:00Z,0.897,84.87,0.26,21.1,3.8,0.56,116,-1.3,21.8,1.3,0,90.6,2,460,15,0,15,454
TV3,MC2,2023-07-21T16:00:00Z,0.911,84.86,0.22,20.7,3.8,0.55,155,-1.3,21.1,1.66,0,43.9,15,462,15,0,15,454
TV3,MC2,2023-07-21T16:15:00Z,0.917,84.87,0.2,20.4,3.9,0.55,147,-1.3,20.9,1.81,0,45,15,462,15,0,15,454
TV3,MC2,2023-07-21T16:30:00Z,0.92,84.88,0.19,20.4,3.9,0.44,125,-1.3,20.7,1.14,0,47.4,15,462,15,0,15,454
TV3,MC2,2023-07-21T16:45:00Z,0.925,84.87,0.18,20.3,3.9,0.57,135,-1.3,20.6,2.92,0,45.2,15,494,15,3,15,473
TV3,MC2,2023-07-21T17:00:00Z,0.942,84.88,0.14,19.9,3.9,0.46,139,-1.3,20.1,1.8,0,8.1,15,504,15,15,15,502
TV3,MC2,2023-07-21T17:15:00Z,0.953,84.9,0.11,19.6,3.9,0.5,154,-1.4,19.8,1.66,0,16.5,15,485,15,15,15,491
TV3,MC2,2023-07-21T17:30:00Z,0.955,84.91,0.1,19.4,4,0.49,131,-1.3,19.6,1.85,0,16.5,15,478,15,15,15,477
TV3,MC2,2023-07-21T17:45:00Z,0.958,84.91,0.09,19.3,4,0.49,131,-1.4,19.5,2.52,0,15.6,15,644,15,15,15,590
TV3,MC2,2023-07-21T18:00:00Z,0.96,84.93,0.09,19.2,3.9,0.55,151,-1.4,19.4,1.38,0,16.5,15,848,15,15,15,606
TV3,MC2,2023-07-21T18:15:00Z,0.959,84.92,0.09,19.2,3.9,0.41,112,-1.4,19.4,1.04,0,11.9,15,834,15,15,15,595
TV3,MC2,2023-07-21T18:30:00Z,0.957,84.93,0.09,19.2,4,0.48,150,-1.4,19.3,1.53,0,0,15,1081,15,15,15,796
TV3,MC2,2023-07-21T18:45:00Z,0.959,84.92,0.09,18.9,3.9,0.49,128,-1.3,18.9,1.44,0,0,15,1018,15,15,15,575
TV3,MC2,2023-07-21T19:00:00Z,0.963,84.94,0.08,18.8,4,0.51,118,-1.3,18.8,1.32,0,0,15,1041,15,15,15,622
TV3,MC2,2023-07-21T19:15:00Z,0.967,84.94,0.07,18.9,3.9,0.55,143,-1.3,18.9,2.35,0,0,15,1018,15,15,15,573
TV3,MC2,2023-07-21T19:30:00Z,0.968,85,0.07,18.8,4,0.55,134,-1.3,18.8,1.38,0,0,15,1124,15,15,15,955
TV3,MC2,2023-07-21T19:45:00Z,0.97,85.03,0.06,18.6,4.1,0.45,138,-1.3,18.6,1.34,0,0,15,1027,15,15,15,588
TV3,MC2,2023-07-21T20:00:00Z,0.97,85.06,0.06,18.5,4,0.45,107,-1.3,18.6,1.95,0,0,15,1146,15,15,15,939
TV3,MC2,2023-07-21T20:15:00Z,0.971,85.08,0.06,18.5,4.1,0.41,166,-1.3,18.6,1.76,0,0,15,1046,15,15,15,591
TV3,MC2,2023-07-21T20:30:00Z,0.973,85.13,0.06,18.5,4.1,0.38,141,-1.3,18.6,0.92,0,0,15,1030,15,15,15,560
TV3,MC2,2023-07-21T20:45:00Z,0.972,85.1,0.06,18.4,4.1,0.43,126,-1.4,18.5,1.06,0,0,15,1020,15,15,15,605
TV3,MC2,2023-07-21T21:00:00Z,0.974,85.12,0.06,18.4,4,0.48,124,-1.3,18.5,1.19,0,0,15,1027,15,15,15,546
TV3,MC2,2023-07-21T21:15:00Z,0.974,85.14,0.05,18.2,4,0.38,159,-1.3,18.3,1.21,0,0,15,1018,15,15,15,538
TV3,MC2,2023-07-21T21:30:00Z,0.973,85.14,0.06,18.2,4,0.34,144,-1.3,18.3,0.75,0,0,15,1014,15,15,15,535
TV3,MC2,2023-07-21T21:45:00Z,0.974,85.15,0.05,18.2,4,0.4,156,-1.3,18.2,2.39,0,0,15,1017,15,15,15,643
TV3,MC2,2023-07-21T22:00:00Z,0.974,85.16,0.05,18.2,4.1,0.38,135,-1.3,18.2,1.07,0,0,15,1015,15,15,15,536
TV3,MC2,2023-07-21T22:15:00Z,0.974,85.17,0.05,18.1,3.9,0.42,144,-1.3,18.1,1.31,0,0,15,1013,15,15,15,529
TV3,MC2,2023-07-21T22:30:00Z,0.973,85.19,0.06,18,4,0.4,160,-1.3,18,1.22,0,0,15,1011,15,15,15,519
TV3,MC2,2023-07-21T22:45:00Z,0.972,85.18,0.06,17.9,4,0.34,139,-1.4,18,0.68,0,0,15,1008,15,15,15,517
TV3,MC2,2023-07-21T23:00:00Z,0.972,85.16,0.06,17.8,4.1,0.3,138,-1.4,17.9,0.58,0,0,15,1002,15,15,15,513
TV3,MC2,2023-07-21T23:15:00Z,0.972,85.15,0.06,17.8,4.1,0.33,148,-1.3,17.8,0.76,0,0,15,993,15,15,15,511
TV3,MC2,2023-07-21T23:30:00Z,0.972,85.15,0.06,17.7,4.1,0.32,149,-1.4,17.7,0.73,0,0,15,981,15,15,15,510
TV3,MC2,2023-07-21T23:45:00Z,0.97,85.11,0.06,17.6,4.1,0.31,145,-1.4,17.7,0.51,0,0,15,964,15,15,15,509
TV3,MC2,2023-07-22T00:00:00Z,0.97,85.09,0.06,17.6,4,0.35,145,-1.3,17.8,0.81,0,0,15,944,15,15,15,502
TV3,MC2,2023-07-22T00:15:00Z,0.97,85.07,0.06,17.7,4.1,0.42,138,-1.3,17.8,0.78,0,0,15,927,15,15,15,499
TV3,MC2,2023-07-22T00:30:00Z,0.969,85.04,0.06,17.8,4.1,0.41,153,-1.3,17.8,1.05,0,0,15,910,15,15,15,498
TV3,MC2,2023-07-22T00:45:00Z,0.966,85.02,0.07,17.8,4,0.44,172,-1.3,17.9,0.91,0,0,15,889,15,15,15,489
TV3,MC2,2023-07-22T01:00:00Z,0.964,84.98,0.07,17.8,4.1,0.42,153,-1.4,17.8,0.86,0,0,15,869,15,15,15,486
TV3,MC2,2023-07-22T01:15:00Z,0.964,84.97,0.07,17.7,4,0.47,151,-1.3,17.8,1.16,0,0,15,854,15,15,15,486
TV3,MC2,2023-07-22T01:30:00Z,0.964,84.95,0.07,17.7,4,0.49,153,-1.3,17.8,1.29,0,0,15,840,15,15,15,488
TV3,MC2,2023-07-22T01:45:00Z,0.965,84.91,0.07,17.8,4,0.55,125,-1.3,17.9,1.28,0,0,15,812,15,15,15,482
TV3,MC2,2023-07-22T02:00:00Z,0.96,84.89,0.08,17.8,4.1,0.59,151,-1.4,17.9,1.43,0,0,15,774,15,15,15,481
TV3,MC2,2023-07-22T02:15:00Z,0.957,84.88,0.09,17.8,4,0.58,146,-1.3,17.9,1.41,0,0,15,722,15,15,15,480
TV3,MC2,2023-07-22T02:30:00Z,0.958,84.88,0.08,17.8,4,0.57,154,-1.4,17.8,1.08,0,0,15,692,15,15,15,480
TV3,MC2,2023-07-22T02:45:00Z,0.958,84.9,0.09,17.8,4,0.5,138,-1.3,17.9,1.26,0,0,15,667,15,15,15,480
TV3,MC2,2023-07-22T03:00:00Z,0.958,84.93,0.08,17.8,4.1,0.48,155,-1.3,17.8,1.15,0,0,15,654,15,15,15,480
TV3,MC2,2023-07-22T03:15:00Z,0.961,84.95,0.08,17.8,4.1,0.45,178,-1.3,17.9,1.44,0,0,15,635,15,15,15,478
TV3,MC2,2023-07-22T03:30:00Z,0.956,84.94,0.09,17.8,4,0.38,178,-1.3,17.9,0.87,0,0,15,610,15,15,15,477
TV3,MC2,2023-07-22T03:45:00Z,0.957,84.92,0.09,17.8,4.1,0.36,146,-1.3,17.8,0.74,0,0,15,601,15,15,15,479
TV3,MC2,2023-07-22T04:00:00Z,0.961,84.95,0.08,17.9,4.1,0.47,178,-1.4,17.9,1,0,0,15,590,15,15,15,478
TV3,MC2,2023-07-22T04:15:00Z,0.961,84.97,0.08,18,4,0.34,151,-1.4,18,1.11,0,0,15,898,15,15,15,578
TV3,MC2,2023-07-22T04:30:00Z,0.965,84.98,0.07,18,4,0.34,135,-1.3,18,1.19,0,0,15,904,15,15,15,562
TV3,MC2,2023-07-22T04:45:00Z,0.964,84.98,0.07,17.9,4,0.35,160,-1.3,17.9,0.83,0,0,15,899,15,15,15,554
TV3,MC2,2023-07-22T05:00:00Z,0.965,84.98,0.07,17.8,4,0.38,146,-1.4,17.9,0.85,0,0,15,896,15,15,15,552
TV3,MC2,2023-07-22T05:15:00Z,0.965,84.99,0.07,17.8,4,0.46,165,-1.3,17.9,1.4,0,0,15,887,15,15,15,547
TV3,MC2,2023-07-22T05:30:00Z,0.965,85.01,0.07,17.8,4,0.39,150,-1.3,17.8,0.82,0,0,15,881,15,15,15,545
TV3,MC2,2023-07-22T05:45:00Z,0.966,85.01,0.07,17.8,4,0.38,161,-1.3,17.9,0.98,0,3.3,15,870,15,15,15,540
TV3,MC2,2023-07-22T06:00:00Z,0.965,85.04,0.07,17.8,4.1,0.32,177,-1.3,17.9,0.64,0,13.4,15,847,15,15,15,535
TV3,MC2,2023-07-22T06:15:00Z,0.962,85.05,0.08,17.9,4.1,0.36,187,-1.3,17.9,1,0,25.3,15,820,15,15,15,529
TV3,MC2,2023-07-22T06:30:00Z,0.957,85.06,0.09,17.9,4,0.38,193,-1.4,18,1.01,0,38.3,15,760,15,15,15,521
TV3,MC2,2023-07-22T06:45:00Z,0.946,85.08,0.11,18,4,0.36,190,-1.3,18.1,1.42,0,51.1,15,633,15,15,15,505
TV3,MC2,2023-07-22T07:00:00Z,0.933,85.08,0.14,18.3,4,0.35,124,-1.3,18.4,0.91,0,61.3,15,549,15,15,15,488
TV3,MC2,2023-07-22T07:15:00Z,0.924,85.08,0.16,18.7,4,0.39,214,-1.4,18.7,1.88,0,77.1,15,488,15,15,15,475
TV3,MC2,2023-07-22T07:30:00Z,0.922,85.09,0.17,19.2,4,0.43,223,-1.4,19,1.98,0,135.1,15,471,15,15,15,470
TV3,MC2,2023-07-22T07:45:00Z,0.92,85.08,0.18,19.4,4,0.33,62,-1.3,19.3,1.41,0,147,15,464,15,15,15,468
TV3,MC2,2023-07-22T08:00:00Z,0.911,85.09,0.2,19.5,4,0.39,76,-1.3,19.9,1.21,0,147,15,460,15,15,15,461
TV3,MC2,2023-07-22T08:15:00Z,0.909,85.08,0.21,19.7,4,0.49,229,-1.3,20.3,1.76,0,198.1,6,458,15,1,15,457
TV3,MC2,2023-07-22T08:30:00Z,0.906,85.1,0.22,19.8,3.9,0.6,223,-1.3,20.5,2.44,0,182,0,458,15,0,15,455
TV3,MC2,2023-07-22T08:45:00Z,0.904,85.11,0.22,20,3.9,0.44,152,-1.3,20.6,1.38,0,324.3,0,457,15,0,15,453
TV3,MC2,2023-07-22T09:00:00Z,0.912,85.11,0.2,20,3.9,0.55,155,-1.3,20.4,1.87,0,282.7,0,457,15,0,15,452
TV3,MC2,2023-07-22T09:15:00Z,0.916,85.13,0.19,19.8,3.9,0.53,164,-1.4,20.2,2.31,0,152.9,0,459,15,0,15,454
TV3,MC2,2023-07-22T09:30:00Z,0.926,85.13,0.17,19.6,3.9,0.47,171,-1.4,20.1,1.73,0,146.1,5,459,15,0,15,454
TV3,MC2,2023-07-22T09:45:00Z,0.922,85.15,0.18,19.8,3.9,0.39,146,-1.3,20.3,1.09,0,184.4,0,458,15,0,15,453
TV3,MC2,2023-07-22T10:00:00Z,0.902,85.15,0.23,20.2,3.9,0.54,240,-1.3,20.4,2.31,0,166.6,4,482,15,1,15,465
TV3,MC2,2023-07-22T10:15:00Z,0.906,85.16,0.22,20.2,3.9,0.47,149,-1.3,20.4,1.77,0,194.3,4,458,15,4,15,453
TV3,MC2,2023-07-22T10:30:00Z,0.898,85.16,0.24,20.2,3.9,0.52,54,-1.3,20.4,2.46,0,145.2,0,459,15,0,15,453
TV3,MC2,2023-07-22T10:45:00Z,0.922,85.15,0.18,19.6,3.9,0.44,111,-1.3,19.8,1.63,0,83.1,14,465,15,3,15,460
TV3,MC2,2023-07-22T11:00:00Z,0.944,85.14,0.12,19.1,3.9,0.47,115,-1.3,19.4,1.33,0,135.7,15,461,15,0,15,454
TV3,MC2,2023-07-22T11:15:00Z,0.951,85.12,0.11,19.1,3.9,0.51,156,-1.3,19.5,1.39,0,137,15,462,15,0,15,455
TV3,MC2,2023-07-22T11:30:00Z,0.951,85.11,0.11,19.2,3.9,0.48,117,-1.3,19.5,1.35,0,104,15,463,15,0,15,455
TV3,MC2,2023-07-22T11:45:00Z,0.944,85.1,0.12,19.2,4,0.42,143,-1.3,19.6,1.22,0,143.4,15,460,15,0,15,454
TV3,MC2,2023-07-22T12:00:00Z,0.932,85.1,0.15,19.5,3.9,0.56,153,-1.3,19.9,2.58,0,190.4,3,459,15,0,15,454
TV3,MC2,2023-07-22T12:15:00Z,0.914,85.09,0.2,19.8,3.9,0.49,82,-1.4,20.1,1.19,0,209.3,0,458,15,0,15,453
TV3,MC2,2023-07-22T12:30:00Z,0.897,85.08,0.25,20.3,3.9,0.47,126,-1.3,20.5,1.26,0,222.5,0,457,15,0,15,453
TV3,MC2,2023-07-22T12:45:00Z,0.885,85.09,0.28,20.6,3.9,0.5,151,-1.3,20.8,1.49,0,206.2,0,457,15,0,15,452
