Tree,MC,Timestamp,Port6_Temp,Port6_Atmos_pressure,Port6_RH,Port6_VPD,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port5_LWS_Count,Port5_LW_minutes,Port5_LW_minutes_H
FB7,MC2,2023-06-02T19:30:00Z,18.6,86.23,0.882,0.25,18.6,0.22,86.27,0.897,0,0,454,0,15,454,15,0
FB7,MC2,2023-06-02T19:45:00Z,18.3,86.22,0.892,0.23,18.4,0.19,86.26,0.908,0,0,454,0,15,454,15,0
FB7,MC2,2023-06-02T20:00:00Z,18.4,86.22,0.887,0.24,18.8,0.23,86.26,0.892,0,0,454,0,15,454,15,0
FB7,MC2,2023-06-02T20:15:00Z,18.6,86.23,0.884,0.25,18.9,0.24,86.27,0.889,0,0,454,0,15,454,15,0
FB7,MC2,2023-06-02T20:30:00Z,18.4,86.22,0.894,0.22,18.8,0.21,86.26,0.902,0,0,454,0,15,455,15,0
FB7,MC2,2023-06-02T20:45:00Z,18.1,86.24,0.911,0.18,18.4,0.16,86.28,0.924,0,0,455,0,15,457,15,0
FB7,MC2,2023-06-02T21:00:00Z,18.1,86.24,0.925,0.16,18.4,0.13,86.28,0.941,0,0,456,0,15,458,15,0
FB7,MC2,2023-06-02T21:15:00Z,18.2,86.25,0.931,0.14,18.4,0.1,86.29,0.952,0,0,456,0,15,460,15,1
FB7,MC2,2023-06-02T21:30:00Z,18.2,86.26,0.931,0.14,18.5,0.11,86.3,0.949,0,0,456,0,15,461,15,14
FB7,MC2,2023-06-02T21:45:00Z,18.1,86.26,0.934,0.14,18.5,0.11,86.3,0.95,0,0,456,0,15,463,15,15
FB7,MC2,2023-06-02T22:00:00Z,18.1,86.26,0.937,0.13,18.4,0.09,86.3,0.957,0,0,456,0,15,467,15,15
FB7,MC2,2023-06-02T22:15:00Z,18.2,86.25,0.946,0.11,18.4,0.07,86.29,0.969,0,0,457,0,15,476,15,15
FB7,MC2,2023-06-02T22:30:00Z,18.2,86.26,0.954,0.09,18.4,0.05,86.3,0.978,0,0,459,0,15,489,15,15
FB7,MC2,2023-06-02T22:45:00Z,18.1,86.27,0.96,0.08,18.3,0.03,86.3,0.984,0,0,459,0,15,500,15,15
FB7,MC2,2023-06-02T23:00:00Z,17.9,86.25,0.96,0.08,18.1,0.03,86.29,0.984,0,0,459,0,15,512,15,15
FB7,MC2,2023-06-02T23:15:00Z,17.8,86.23,0.962,0.08,18,0.03,86.27,0.986,0,0,459,0,15,524,15,15
FB7,MC2,2023-06-02T23:30:00Z,17.7,86.22,0.961,0.08,17.9,0.03,86.26,0.986,0,0,460,0,15,536,15,15
FB7,MC2,2023-06-02T23:45:00Z,17.7,86.22,0.964,0.07,17.9,0.03,86.26,0.987,0,0,459,0,15,547,15,15
FB7,MC2,2023-06-03T00:00:00Z,17.8,86.21,0.96,0.08,18,0.04,86.25,0.982,0,0,458,0,15,556,15,15
FB7,MC2,2023-06-03T00:15:00Z,17.7,86.2,0.956,0.09,17.9,0.04,86.23,0.981,0,0,459,0,15,568,15,15
FB7,MC2,2023-06-03T00:30:00Z,17.7,86.18,0.961,0.08,17.8,0.03,86.22,0.987,0,0,460,5,15,584,15,15
FB7,MC2,2023-06-03T00:45:00Z,17.6,86.17,0.964,0.07,17.8,0.02,86.2,0.991,0,0,460,9,15,598,15,15
FB7,MC2,2023-06-03T01:00:00Z,17.6,86.16,0.962,0.08,17.8,0.03,86.19,0.983,0,0,458,0,15,608,15,15
FB7,MC2,2023-06-03T01:15:00Z,17.6,86.14,0.953,0.09,17.8,0.06,86.18,0.969,0,0,457,0,15,613,15,15
FB7,MC2,2023-06-03T01:30:00Z,17.6,86.14,0.941,0.12,17.8,0.08,86.18,0.961,0,0,457,0,15,612,15,15
FB7,MC2,2023-06-03T01:45:00Z,17.8,86.14,0.93,0.14,18,0.11,86.17,0.948,0,0,456,0,15,607,15,15
FB7,MC2,2023-06-03T02:00:00Z,17.8,86.12,0.925,0.15,18,0.12,86.16,0.944,0,0,456,0,15,600,15,15
FB7,MC2,2023-06-03T02:15:00Z,17.7,86.1,0.925,0.15,18,0.12,86.14,0.944,0,0,456,0,15,594,15,15
FB7,MC2,2023-06-03T02:30:00Z,17.8,86.1,0.93,0.14,18,0.1,86.13,0.95,0,0,457,0,15,592,15,15
FB7,MC2,2023-06-03T02:45:00Z,17.8,86.09,0.937,0.13,18,0.08,86.12,0.96,0,0,458,0,15,595,15,15
FB7,MC2,2023-06-03T03:00:00Z,17.9,86.09,0.946,0.11,18.1,0.06,86.12,0.971,0,0,457,0,15,600,15,15
FB7,MC2,2023-06-03T03:15:00Z,17.8,86.1,0.947,0.11,18.1,0.07,86.14,0.967,0,0,458,0,15,606,15,15
FB7,MC2,2023-06-03T03:30:00Z,17.9,86.1,0.952,0.1,18.2,0.05,86.13,0.976,0,0,459,0,15,618,15,15
FB7,MC2,2023-06-03T03:45:00Z,17.8,86.09,0.955,0.09,18,0.05,86.13,0.977,0,0,458,0,15,630,15,15
FB7,MC2,2023-06-03T04:00:00Z,17.6,86.1,0.952,0.1,17.9,0.06,86.13,0.972,0,0,457,0,15,636,15,15
FB7,MC2,2023-06-03T04:15:00Z,17.7,86.1,0.941,0.12,18,0.08,86.13,0.959,0,0,457,0,15,637,15,15
FB7,MC2,2023-06-03T04:30:00Z,17.7,86.09,0.935,0.13,17.9,0.09,86.13,0.955,0,0,457,0,15,642,15,15
FB7,MC2,2023-06-03T04:45:00Z,17.8,86.09,0.932,0.14,17.9,0.09,86.13,0.955,0,0,457,0,15,640,15,15
FB7,MC2,2023-06-03T05:00:00Z,17.7,86.09,0.93,0.14,17.9,0.1,86.13,0.951,0,0,457,0,15,637,15,15
FB7,MC2,2023-06-03T05:15:00Z,17.7,86.1,0.929,0.14,17.9,0.1,86.14,0.951,0,0,457,0,15,635,15,15
FB7,MC2,2023-06-03T05:30:00Z,17.7,86.11,0.928,0.14,17.9,0.11,86.14,0.948,2.2,1.8,457,0,15,629,15,15
FB7,MC2,2023-06-03T05:45:00Z,17.7,86.11,0.931,0.14,17.9,0.09,86.15,0.955,8.8,8.2,457,0,15,620,15,15
FB7,MC2,2023-06-03T06:00:00Z,18.6,86.12,0.918,0.18,18.2,0.1,86.16,0.953,27.3,18.9,456,0,15,531,15,15
FB7,MC2,2023-06-03T06:15:00Z,19.6,86.13,0.884,0.26,18.6,0.14,86.18,0.935,29.5,26.6,455,0,15,451,15,10
FB7,MC2,2023-06-03T06:30:00Z,20.6,86.14,0.858,0.34,19,0.17,86.19,0.925,35.9,39,455,0,15,449,8,0
FB7,MC2,2023-06-03T06:45:00Z,21.7,86.15,0.825,0.45,19.7,0.21,86.19,0.907,48.7,39.6,454,0,15,448,0,0
FB7,MC2,2023-06-03T07:00:00Z,22.8,86.16,0.792,0.58,20.6,0.29,86.2,0.879,47.2,73.4,452,0,15,447,0,0
FB7,MC2,2023-06-03T07:15:00Z,23.1,86.17,0.768,0.65,21.4,0.4,86.21,0.842,51.1,75.8,453,0,15,447,0,0
FB7,MC2,2023-06-03T07:30:00Z,23.7,86.19,0.771,0.67,22.1,0.44,86.23,0.836,55.1,97.6,452,0,15,446,0,0
FB7,MC2,2023-06-03T07:45:00Z,24.2,86.2,0.73,0.81,22.6,0.56,86.24,0.798,94.1,86.6,452,0,15,446,0,0
FB7,MC2,2023-06-03T08:00:00Z,24.1,86.21,0.736,0.79,23,0.6,86.25,0.786,371.5,508.5,451,0,15,445,0,0
FB7,MC2,2023-06-03T08:15:00Z,24.4,86.22,0.735,0.81,23.2,0.61,86.26,0.783,618.2,564.3,447,0,9,445,0,0
FB7,MC2,2023-06-03T08:30:00Z,24.5,86.23,0.725,0.85,24,0.72,86.27,0.758,674.6,454.7,444,0,0,446,0,0
FB7,MC2,2023-06-03T08:45:00Z,24.2,86.24,0.745,0.77,25.2,0.88,86.27,0.724,710.8,568.9,444,0,0,447,0,0
FB7,MC2,2023-06-03T09:00:00Z,23.8,86.25,0.758,0.71,24.8,0.85,86.28,0.728,463.4,680.1,444,0,0,447,0,0
FB7,MC2,2023-06-03T09:15:00Z,23.9,86.26,0.766,0.69,24.4,0.77,86.29,0.748,290,533.9,446,0,0,447,0,0
FB7,MC2,2023-06-03T09:30:00Z,24.1,86.27,0.769,0.69,24,0.68,86.31,0.771,169,754.2,448,0,0,446,0,0
FB7,MC2,2023-06-03T09:45:00Z,24.1,86.27,0.774,0.68,24,0.66,86.3,0.78,173.4,434.3,448,0,0,447,0,0
FB7,MC2,2023-06-03T10:00:00Z,24.2,86.27,0.774,0.68,24,0.64,86.31,0.785,125.6,517.1,449,0,0,447,0,0
FB7,MC2,2023-06-03T10:15:00Z,24.4,86.26,0.779,0.67,23.9,0.62,86.3,0.792,132.8,699.1,449,0,0,447,0,0
FB7,MC2,2023-06-03T10:30:00Z,24.9,86.26,0.761,0.75,24.4,0.66,86.3,0.782,268.4,296.1,448,0,0,447,0,0
FB7,MC2,2023-06-03T10:45:00Z,24.4,86.26,0.766,0.72,24.1,0.66,86.3,0.781,217.3,323,449,0,0,448,0,0
FB7,MC2,2023-06-03T11:00:00Z,24.2,86.26,0.796,0.61,23.4,0.5,86.29,0.826,261.3,432.7,449,0,0,447,0,0
FB7,MC2,2023-06-03T11:15:00Z,24.3,86.25,0.792,0.63,24.1,0.58,86.29,0.806,195.4,385.6,449,0,0,448,0,0
FB7,MC2,2023-06-03T11:30:00Z,24.9,86.24,0.777,0.7,24.4,0.61,86.28,0.8,223.6,531,449,0,0,447,0,0
FB7,MC2,2023-06-03T11:45:00Z,25,86.23,0.769,0.73,24.4,0.63,86.27,0.792,206.9,572,449,0,0,447,0,0
FB7,MC2,2023-06-03T12:00:00Z,25,86.22,0.773,0.72,24.2,0.58,86.26,0.806,311.6,793,449,0,0,446,0,0
FB7,MC2,2023-06-03T12:15:00Z,24.8,86.21,0.781,0.69,24.2,0.58,86.25,0.808,331.1,395.3,450,0,0,447,0,0
FB7,MC2,2023-06-03T12:30:00Z,25,86.19,0.778,0.7,24.4,0.59,86.23,0.805,782,405.2,449,0,0,446,0,0
FB7,MC2,2023-06-03T12:45:00Z,24.6,86.18,0.79,0.65,24.2,0.57,86.21,0.81,650.4,219,448,0,0,446,0,0
FB7,MC2,2023-06-03T13:00:00Z,23.8,86.17,0.801,0.59,23.4,0.51,86.21,0.822,395.7,157.8,449,0,0,447,0,0
FB7,MC2,2023-06-03T13:15:00Z,22.9,86.15,0.835,0.46,22.9,0.43,86.19,0.846,295.5,126.5,450,0,9,448,0,0
FB7,MC2,2023-06-03T13:30:00Z,24.7,86.14,0.789,0.66,23.9,0.53,86.18,0.82,518.7,166.8,449,0,0,447,0,0
FB7,MC2,2023-06-03T13:45:00Z,24.6,86.12,0.792,0.64,23.7,0.51,86.16,0.826,612.9,180.7,448,0,1,445,0,0
FB7,MC2,2023-06-03T14:00:00Z,24.5,86.11,0.794,0.64,23.8,0.5,86.15,0.83,235.8,286.6,450,0,0,446,0,0
FB7,MC2,2023-06-03T14:15:00Z,23.6,86.09,0.82,0.53,23.3,0.45,86.13,0.842,134,197.9,450,0,9,449,0,0
FB7,MC2,2023-06-03T14:30:00Z,23.8,86.11,0.814,0.55,23.4,0.47,86.14,0.837,252.3,450.6,449,0,4,447,0,0
FB7,MC2,2023-06-03T14:45:00Z,23.2,86.13,0.823,0.5,23.1,0.46,86.16,0.839,99.2,95.2,451,0,10,449,0,0
FB7,MC2,2023-06-03T15:00:00Z,23.1,86.1,0.851,0.42,22.8,0.36,86.14,0.871,182.6,341.3,450,0,15,447,0,0
FB7,MC2,2023-06-03T15:15:00Z,24.5,86.09,0.805,0.6,23.9,0.5,86.12,0.831,162,184,450,0,7,448,0,0
FB7,MC2,2023-06-03T15:30:00Z,23.3,86.07,0.83,0.48,23,0.42,86.11,0.849,149,122.7,450,0,15,447,0,0
FB7,MC2,2023-06-03T15:45:00Z,23,86.08,0.834,0.47,22.8,0.41,86.11,0.853,95.2,86.1,451,0,15,450,0,0
FB7,MC2,2023-06-03T16:00:00Z,21.9,86.08,0.875,0.33,21.9,0.29,86.11,0.889,62.3,59.3,452,0,15,451,14,0
FB7,MC2,2023-06-03T16:15:00Z,21.8,86.06,0.887,0.3,21.6,0.22,86.09,0.913,119.8,82.9,454,0,15,450,12,0
FB7,MC2,2023-06-03T16:30:00Z,21.3,86.07,0.891,0.27,21.2,0.22,86.1,0.914,67,60.8,453,0,15,452,15,0
FB7,MC2,2023-06-03T16:45:00Z,20.8,86.08,0.904,0.24,20.8,0.17,86.11,0.929,56,52.2,453,0,15,452,15,0
FB7,MC2,2023-06-03T17:00:00Z,20.5,86.07,0.903,0.23,20.6,0.18,86.11,0.927,49.4,45.4,453,0,15,452,15,0
FB7,MC2,2023-06-03T17:15:00Z,20.4,86.1,0.907,0.22,20.4,0.16,86.14,0.931,37,34.6,453,0,15,453,15,0
FB7,MC2,2023-06-03T17:30:00Z,20.2,86.12,0.918,0.19,20.3,0.13,86.16,0.944,23.6,22.3,455,0,15,454,15,0
FB7,MC2,2023-06-03T17:45:00Z,20.1,86.13,0.928,0.17,20.2,0.1,86.16,0.956,21.4,19.4,455,0,15,454,15,0
FB7,MC2,2023-06-03T18:00:00Z,19.9,86.13,0.932,0.16,20,0.09,86.17,0.961,12.3,10.4,462,2,15,459,15,0
FB7,MC2,2023-06-03T18:15:00Z,19.6,86.17,0.943,0.13,19.8,0.07,86.2,0.97,0,0,461,15,15,459,15,10
FB7,MC2,2023-06-03T18:30:00Z,19.5,86.18,0.951,0.11,19.7,0.05,86.22,0.977,0,0,459,5,15,467,15,10
FB7,MC2,2023-06-03T18:45:00Z,19.2,86.19,0.957,0.09,19.5,0.04,86.22,0.983,0,0,457,0,15,472,15,15
FB7,MC2,2023-06-03T19:00:00Z,19.1,86.21,0.961,0.09,19.4,0.03,86.24,0.987,0,0,457,0,15,481,15,15
FB7,MC2,2023-06-03T19:15:00Z,19,86.21,0.963,0.08,19.3,0.03,86.25,0.986,0,0,457,0,15,491,15,15
FB7,MC2,2023-06-03T19:30:00Z,19,86.24,0.965,0.08,19.3,0.03,86.27,0.988,0,0,459,0,15,503,15,15
FB7,MC2,2023-06-03T19:45:00Z,18.9,86.25,0.968,0.07,19.2,0.02,86.28,0.991,0,0,458,0,15,513,15,15
FB7,MC2,2023-06-03T20:00:00Z,18.9,86.25,0.967,0.07,19.1,0.02,86.29,0.991,0,0,459,0,15,526,15,15
FB7,MC2,2023-06-03T20:15:00Z,18.7,86.27,0.97,0.07,19,0.02,86.3,0.991,0,0,459,0,15,538,15,15
FB7,MC2,2023-06-03T20:30:00Z,18.7,86.27,0.97,0.07,19,0.02,86.3,0.991,0,0,457,0,15,546,15,15
FB7,MC2,2023-06-03T20:45:00Z,18.8,86.29,0.968,0.07,19.1,0.03,86.32,0.986,0,0,457,0,15,551,15,15
FB7,MC2,2023-06-03T21:00:00Z,18.8,86.32,0.968,0.07,19.2,0.04,86.35,0.984,0,0,458,0,15,560,15,15
FB7,MC2,2023-06-03T21:15:00Z,18.8,86.35,0.967,0.07,19.1,0.04,86.38,0.984,0,0,458,0,15,566,15,15
FB7,MC2,2023-06-03T21:30:00Z,18.7,86.36,0.968,0.07,19,0.02,86.39,0.989,0,0,461,6,15,580,15,15
FB7,MC2,2023-06-03T21:45:00Z,18.6,86.36,0.97,0.06,18.9,0.02,86.39,0.993,0,0,462,15,15,595,15,15
FB7,MC2,2023-06-03T22:00:00Z,18.5,86.36,0.972,0.06,18.8,0.02,86.4,0.993,0,0,463,15,15,614,15,15
FB7,MC2,2023-06-03T22:15:00Z,18.3,86.35,0.972,0.06,18.6,0.02,86.38,0.992,0,0,462,15,15,623,15,15
FB7,MC2,2023-06-03T22:30:00Z,18.2,86.33,0.964,0.08,18.5,0.04,86.36,0.98,0,0,458,8,15,629,15,15
FB7,MC2,2023-06-03T22:45:00Z,18.4,86.31,0.943,0.12,18.3,0.07,86.35,0.968,0,0,456,0,15,617,15,15
FB7,MC2,2023-06-03T23:00:00Z,18.2,86.32,0.927,0.15,18.2,0.1,86.35,0.954,0,0,455,0,15,603,15,15
FB7,MC2,2023-06-03T23:15:00Z,18.9,86.3,0.905,0.21,18.8,0.16,86.34,0.928,0,0,455,0,15,575,15,15
FB7,MC2,2023-06-03T23:30:00Z,18.8,86.29,0.899,0.22,18.8,0.17,86.33,0.922,0,0,455,0,15,555,15,15
FB7,MC2,2023-06-03T23:45:00Z,18.8,86.28,0.905,0.21,18.9,0.16,86.31,0.925,0,0,455,0,15,542,15,15
FB7,MC2,2023-06-04T00:00:00Z,18.6,86.28,0.911,0.19,19,0.17,86.31,0.922,0,0,455,0,15,534,15,15
FB7,MC2,2023-06-04T00:15:00Z,18.2,86.26,0.921,0.16,18.4,0.13,86.3,0.938,0,0,456,0,15,528,15,15
FB7,MC2,2023-06-04T00:30:00Z,18.4,86.25,0.918,0.17,18.2,0.11,86.29,0.948,0,0,455,0,15,516,15,15
FB7,MC2,2023-06-04T00:45:00Z,18.4,86.24,0.906,0.2,18.4,0.15,86.28,0.931,0,0,455,0,15,495,15,15
FB7,MC2,2023-06-04T01:00:00Z,18.5,86.22,0.903,0.21,18.5,0.16,86.26,0.926,0,0,455,0,15,485,15,15
FB7,MC2,2023-06-04T01:15:00Z,18.6,86.18,0.905,0.2,18.7,0.16,86.21,0.924,0,0,455,0,15,478,15,15
FB7,MC2,2023-06-04T01:30:00Z,18.4,86.16,0.908,0.2,18.7,0.17,86.19,0.92,0,0,455,0,15,473,15,15
FB7,MC2,2023-06-04T01:45:00Z,18,86.13,0.913,0.18,18.2,0.15,86.17,0.926,0,0,455,0,15,470,15,15
FB7,MC2,2023-06-04T02:00:00Z,18.1,86.12,0.912,0.18,18.5,0.17,86.15,0.921,0,0,455,0,15,466,15,15
FB7,MC2,2023-06-04T02:15:00Z,18.2,86.11,0.911,0.19,18.6,0.18,86.15,0.918,0,0,455,0,15,463,15,15
FB7,MC2,2023-06-04T02:30:00Z,18.3,86.11,0.912,0.19,18.7,0.17,86.15,0.921,0,0,455,0,15,462,15,15
FB7,MC2,2023-06-04T02:45:00Z,18.3,86.11,0.924,0.16,18.8,0.14,86.14,0.937,0,0,456,0,15,463,15,15
FB7,MC2,2023-06-04T03:00:00Z,18.3,86.11,0.93,0.15,18.7,0.12,86.15,0.945,0,0,456,0,15,468,15,15
FB7,MC2,2023-06-04T03:15:00Z,18.1,86.11,0.939,0.13,18.4,0.09,86.15,0.957,0,0,457,0,15,479,15,15
FB7,MC2,2023-06-04T03:30:00Z,17.9,86.13,0.95,0.1,18.2,0.06,86.16,0.972,0,0,459,0,15,491,15,15
FB7,MC2,2023-06-04T03:45:00Z,18.1,86.15,0.964,0.07,18.2,0.02,86.19,0.99,0,0,457,0,15,488,15,15
FB7,MC2,2023-06-04T04:00:00Z,18.2,86.17,0.967,0.07,18.4,0.01,86.2,0.994,0,0,457,0,15,482,15,15
FB7,MC2,2023-06-04T04:15:00Z,18.2,86.17,0.968,0.07,18.4,0.02,86.2,0.991,0,0,457,0,15,484,15,15
FB7,MC2,2023-06-04T04:30:00Z,18,86.17,0.966,0.07,18.4,0.03,86.21,0.986,0,0,458,0,15,497,15,15
FB7,MC2,2023-06-04T04:45:00Z,18,86.18,0.966,0.07,18.3,0.03,86.21,0.984,0,0,459,0,15,509,15,15
FB7,MC2,2023-06-04T05:00:00Z,17.9,86.18,0.963,0.08,18.2,0.04,86.22,0.981,0,0,458,0,15,517,15,15
FB7,MC2,2023-06-04T05:15:00Z,18,86.18,0.951,0.1,18.2,0.06,86.22,0.971,0,0,457,0,15,520,15,15
FB7,MC2,2023-06-04T05:30:00Z,18.2,86.19,0.935,0.14,18.2,0.08,86.23,0.963,3.1,2.4,456,0,15,505,15,15
FB7,MC2,2023-06-04T05:45:00Z,17.8,86.21,0.933,0.14,17.9,0.09,86.25,0.957,10.1,9.3,456,0,15,498,15,15
FB7,MC2,2023-06-04T06:00:00Z,18.7,86.21,0.926,0.16,18.3,0.09,86.25,0.956,22.7,19,456,0,15,453,15,8
FB7,MC2,2023-06-04T06:15:00Z,20.2,86.21,0.876,0.29,18.8,0.13,86.26,0.939,31.1,27.6,455,0,15,451,15,0
FB7,MC2,2023-06-04T06:30:00Z,21,86.24,0.845,0.39,19.6,0.2,86.28,0.911,38.6,42.3,454,0,15,450,7,0
FB7,MC2,2023-06-04T06:45:00Z,22.1,86.25,0.811,0.5,20.7,0.31,86.29,0.873,48.5,39.6,453,0,15,448,1,0
FB7,MC2,2023-06-04T07:00:00Z,23.6,86.25,0.752,0.72,21.6,0.44,86.3,0.831,50.4,63.4,450,0,15,447,0,0
FB7,MC2,2023-06-04T07:15:00Z,24,86.26,0.735,0.79,21.9,0.49,86.3,0.815,54,66.5,452,0,15,446,0,0
FB7,MC2,2023-06-04T07:30:00Z,23.3,86.29,0.724,0.79,22.1,0.57,86.32,0.787,58,81.8,451,0,15,446,0,0
FB7,MC2,2023-06-04T07:45:00Z,23.1,86.29,0.735,0.75,22.4,0.62,86.33,0.772,90.8,72.7,451,0,15,446,0,0
FB7,MC2,2023-06-04T08:00:00Z,23.6,86.29,0.732,0.78,22.9,0.64,86.33,0.771,356.5,468.8,451,0,15,445,0,0
FB7,MC2,2023-06-04T08:15:00Z,23.4,86.3,0.761,0.69,22.9,0.58,86.34,0.792,603.1,550.4,446,0,8,445,0,0
FB7,MC2,2023-06-04T08:30:00Z,24,86.29,0.769,0.69,23.5,0.59,86.33,0.796,646.9,454.7,445,0,0,446,0,0
FB7,MC2,2023-06-04T08:45:00Z,23.9,86.3,0.776,0.67,23.8,0.62,86.34,0.791,635.7,583.7,445,0,0,445,0,0
FB7,MC2,2023-06-04T09:00:00Z,23,86.32,0.808,0.54,23.3,0.55,86.35,0.809,351.7,525.5,447,0,0,447,0,0
FB7,MC2,2023-06-04T09:15:00Z,22.3,86.32,0.848,0.41,22.4,0.39,86.36,0.856,221.7,544.2,448,0,0,447,0,0
FB7,MC2,2023-06-04T09:30:00Z,22.9,86.33,0.842,0.44,22.8,0.4,86.37,0.856,131.1,364.6,450,0,4,448,0,0
FB7,MC2,2023-06-04T09:45:00Z,22.4,86.33,0.872,0.35,22.4,0.31,86.36,0.886,234.4,395.5,451,0,14,448,0,0
FB7,MC2,2023-06-04T10:00:00Z,22.4,86.32,0.887,0.3,22.6,0.27,86.36,0.9,220.5,392.2,451,0,15,449,0,0
FB7,MC2,2023-06-04T10:15:00Z,23,86.31,0.875,0.35,23.2,0.33,86.34,0.884,255.2,500.4,450,0,10,448,0,0
FB7,MC2,2023-06-04T10:30:00Z,22.1,86.32,0.896,0.28,22.6,0.27,86.35,0.902,196.3,229.2,451,0,15,450,0,0
FB7,MC2,2023-06-04T10:45:00Z,22.6,86.32,0.885,0.31,22.9,0.3,86.35,0.893,99.2,93.2,452,0,15,451,6,0
FB7,MC2,2023-06-04T11:00:00Z,21.4,86.33,0.916,0.21,21.7,0.17,86.37,0.935,164.8,179.6,452,0,15,450,15,0
FB7,MC2,2023-06-04T11:15:00Z,21.9,86.34,0.905,0.25,22,0.19,86.37,0.929,164.2,141.2,453,0,15,451,10,0
FB7,MC2,2023-06-04T11:30:00Z,21.6,86.33,0.919,0.21,21.8,0.15,86.37,0.943,200.7,275.9,451,0,15,449,11,0
FB7,MC2,2023-06-04T11:45:00Z,22.8,86.31,0.875,0.35,22.8,0.3,86.35,0.892,241.1,345.9,451,0,15,450,0,0
FB7,MC2,2023-06-04T12:00:00Z,22,86.31,0.899,0.27,22.4,0.24,86.35,0.91,126.7,119.9,452,0,15,451,14,0
FB7,MC2,2023-06-04T12:15:00Z,22.1,86.3,0.88,0.32,22.1,0.29,86.34,0.889,75.3,64.3,452,0,15,451,15,0
FB7,MC2,2023-06-04T12:30:00Z,22.6,86.27,0.872,0.35,22.2,0.27,86.31,0.898,570,377.4,450,0,15,448,10,0
FB7,MC2,2023-06-04T12:45:00Z,24.4,86.26,0.796,0.62,24,0.54,86.3,0.82,279.6,210.9,449,0,2,447,0,0
FB7,MC2,2023-06-04T13:00:00Z,24.8,86.23,0.803,0.62,24.4,0.51,86.27,0.831,578.6,184.6,450,0,8,447,0,0
FB7,MC2,2023-06-04T13:15:00Z,25,86.21,0.793,0.66,25.2,0.64,86.25,0.799,278.7,142.6,450,0,1,448,0,0
FB7,MC2,2023-06-04T13:30:00Z,24.3,86.2,0.792,0.63,24.5,0.61,86.23,0.801,207.6,175.8,449,0,0,448,0,0
FB7,MC2,2023-06-04T13:45:00Z,23.8,86.18,0.817,0.54,24.2,0.56,86.21,0.816,120.8,106.2,450,0,8,449,0,0
FB7,MC2,2023-06-04T14:00:00Z,23.2,86.19,0.842,0.45,23.4,0.44,86.22,0.848,54.9,50.5,461,1,15,450,4,0
FB7,MC2,2023-06-04T14:15:00Z,21.1,86.19,0.9,0.25,21.4,0.22,86.22,0.912,19.2,18.1,871,15,15,584,15,14
FB7,MC2,2023-06-04T14:30:00Z,18.7,86.22,0.934,0.14,19,0.08,86.26,0.962,9.2,8.8,770,15,15,571,15,15
FB7,MC2,2023-06-04T14:45:00Z,17.9,86.24,0.946,0.11,18,0.04,86.27,0.978,8.1,7.7,1084,15,15,643,15,15
FB7,MC2,2023-06-04T15:00:00Z,17.7,86.23,0.954,0.09,17.6,0.01,86.27,0.993,11.5,11.2,849,15,15,599,15,15
FB7,MC2,2023-06-04T15:15:00Z,18,86.16,0.964,0.07,17.9,0,86.2,1.001,22,20.5,656,15,15,530,15,15
FB7,MC2,2023-06-04T15:30:00Z,18.2,86.12,0.972,0.06,18.2,0,86.16,1,89,75.1,567,15,15,486,15,15
FB7,MC2,2023-06-04T15:45:00Z,19.1,86.17,0.975,0.05,19,0,86.2,1,137.3,115.2,481,15,15,453,15,3
FB7,MC2,2023-06-04T16:00:00Z,19.2,86.16,0.974,0.06,18.9,0,86.19,1,52.9,48,471,15,15,454,15,0
FB7,MC2,2023-06-04T16:15:00Z,19.1,86.19,0.972,0.06,18.9,0,86.23,1.001,31.5,30.6,472,15,15,455,15,0
FB7,MC2,2023-06-04T16:30:00Z,19,86.19,0.969,0.07,18.8,0,86.23,1,24.9,24.7,473,15,15,456,15,0
FB7,MC2,2023-06-04T16:45:00Z,19,86.21,0.967,0.07,18.8,0,86.24,1,17.2,17,471,15,15,455,15,0
FB7,MC2,2023-06-04T17:00:00Z,19.1,86.22,0.959,0.09,18.7,0,86.26,0.999,8.6,8.1,472,15,15,457,15,0
FB7,MC2,2023-06-04T17:15:00Z,18.8,86.24,0.958,0.09,18.5,0,86.27,1,0.4,0.4,471,15,15,456,15,0
FB7,MC2,2023-06-04T17:30:00Z,18.6,86.21,0.955,0.1,18.2,0,86.24,1,0,0,472,15,15,457,15,0
FB7,MC2,2023-06-04T17:45:00Z,18.5,86.23,0.958,0.09,18.3,0,86.27,1.001,0,0,471,15,15,457,15,0
FB7,MC2,2023-06-04T18:00:00Z,18.4,86.26,0.957,0.09,18.2,0,86.29,0.999,0,0,471,15,15,456,15,0
FB7,MC2,2023-06-04T18:15:00Z,18.4,86.27,0.954,0.1,18.1,0,86.3,1,0,0,549,15,15,472,15,14
FB7,MC2,2023-06-04T18:30:00Z,18.6,86.29,0.958,0.09,18.3,0,86.32,1,0,0,533,15,15,472,15,15
FB7,MC2,2023-06-04T18:45:00Z,18.6,86.3,0.964,0.08,18.5,0,86.33,1,0,0,530,15,15,476,15,15
FB7,MC2,2023-06-04T19:00:00Z,18.6,86.29,0.97,0.06,18.5,0,86.32,1,0,0,527,15,15,477,15,15
