Tree,MC,Timestamp,Port5_RH,Port5_VPD,Port5_Atmos_pressure,Port5_Temp,Port2_Atmos_pressure,Port2_VPD,Port2_Temp,Port2_RH,Port1_Solar,Port3_LW_minutes,Port3_LWS_Count,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV4,MC2,2024-06-04T12:00:00Z,0.999,0,85.11,20.6,85.15,0.02,20.4,0.991,33.7,15,456,0,47.1,15,15,464
TV4,MC2,2024-06-04T12:15:00Z,0.999,0,85.09,20.7,85.12,0.01,20.4,0.997,59.9,15,455,0,80.4,12,15,462
TV4,MC2,2024-06-04T12:30:00Z,1,0,85.08,20.7,85.11,0.02,20.5,0.992,34.8,15,455,0,49.3,15,15,460
TV4,MC2,2024-06-04T12:45:00Z,0.998,0,85.06,20.6,85.1,0.04,20.4,0.984,35.2,15,455,0,48.5,15,15,461
TV4,MC2,2024-06-04T13:00:00Z,0.999,0,85.05,20.5,85.09,0.03,20.4,0.986,28,15,456,0,38.8,15,15,465
TV4,MC2,2024-06-04T13:15:00Z,1,0,85.04,20.3,85.07,0.02,20.2,0.991,23.6,15,457,0,33.1,15,15,469
TV4,MC2,2024-06-04T13:30:00Z,0.999,0,85.01,20.2,85.05,0.01,20.1,0.995,20.3,15,457,0,28.2,15,15,469
TV4,MC2,2024-06-04T13:45:00Z,1,0,85,20.2,85.03,0,20,1,66.8,15,455,0,103.5,11,15,460
TV4,MC2,2024-06-04T14:00:00Z,1,0,84.99,20.4,85.02,0,20.3,0.999,45.2,15,455,0,64.3,13,15,461
TV4,MC2,2024-06-04T14:15:00Z,1,0,84.97,20.4,85,0.02,20.3,0.99,22.5,15,457,0,31.9,15,15,468
TV4,MC2,2024-06-04T14:30:00Z,1.001,0,84.92,20,84.95,0.02,20,0.99,34.4,15,456,0,49.4,15,15,463
TV4,MC2,2024-06-04T14:45:00Z,1,0,84.92,20.1,84.95,0,20,0.998,16.3,15,483,2,23.3,15,15,494
TV4,MC2,2024-06-04T15:00:00Z,1,0,84.93,19.8,84.96,0,19.8,1,7.1,15,632,15,10.3,15,15,902
TV4,MC2,2024-06-04T15:15:00Z,0.999,0,84.91,19.6,84.94,0,19.7,1,9.3,15,570,15,12.6,15,15,669
TV4,MC2,2024-06-04T15:30:00Z,1,0,84.89,19.4,84.92,0,19.4,1,3.1,15,562,15,6.2,15,15,643
TV4,MC2,2024-06-04T15:45:00Z,1,0,84.89,19.4,84.92,0,19.4,1,7.5,15,698,15,10.6,15,15,904
TV4,MC2,2024-06-04T16:00:00Z,1.001,0,84.93,19.3,84.95,0,19.3,0.999,2.4,15,675,15,4.8,15,15,867
TV4,MC2,2024-06-04T16:15:00Z,0.999,0,84.95,19.2,84.98,0,19.2,1,1.6,15,596,15,6,15,15,745
TV4,MC2,2024-06-04T16:30:00Z,1.001,0,84.97,19.1,84.99,0,19.1,1,0.7,15,563,15,1.6,15,15,677
TV4,MC2,2024-06-04T16:45:00Z,0.999,0,84.96,19.1,84.99,0,19,1,1.6,15,572,15,4.9,15,15,740
TV4,MC2,2024-06-04T17:00:00Z,1,0,84.97,19,84.99,0,19,1,0.5,15,588,15,2.9,15,15,715
TV4,MC2,2024-06-04T17:15:00Z,1.001,0,84.98,18.9,85.01,0,19,1,0,15,975,15,0,15,15,938
TV4,MC2,2024-06-04T17:30:00Z,1,0,85,17.9,85.03,0,17.9,0.999,0,15,628,15,0,15,15,823
TV4,MC2,2024-06-04T17:45:00Z,0.999,0,85.03,17.4,85.06,0,17.4,0.999,0,15,586,15,0,15,15,777
TV4,MC2,2024-06-04T18:00:00Z,1,0,85.06,17.4,85.09,0,17.4,1,0,15,614,15,0,15,15,780
TV4,MC2,2024-06-04T18:15:00Z,1,0,85.07,17.4,85.1,0,17.4,0.998,0,15,609,15,0,15,15,805
TV4,MC2,2024-06-04T18:30:00Z,1,0,85.08,17.4,85.11,0,17.4,1,0,15,595,15,0,15,15,762
TV4,MC2,2024-06-04T18:45:00Z,0.999,0,85.09,17.5,85.12,0,17.4,1,0,15,576,15,0,15,15,737
TV4,MC2,2024-06-04T19:00:00Z,1,0,85.11,17.5,85.14,0,17.4,1.001,0,15,596,15,0,15,15,797
TV4,MC2,2024-06-04T19:15:00Z,1,0,85.12,17.6,85.14,0,17.6,1,0,15,574,15,0,15,15,752
TV4,MC2,2024-06-04T19:30:00Z,1,0,85.13,17.6,85.16,0,17.6,1,0,15,562,15,0,15,15,715
TV4,MC2,2024-06-04T19:45:00Z,0.999,0,85.15,17.6,85.17,0,17.6,1,0,15,556,15,0,15,15,682
TV4,MC2,2024-06-04T20:00:00Z,1,0,85.16,17.6,85.18,0,17.6,0.999,0,15,574,15,0,15,15,742
TV4,MC2,2024-06-04T20:15:00Z,0.999,0,85.17,17.6,85.2,0,17.6,1,0,15,582,15,0,15,15,777
TV4,MC2,2024-06-04T20:30:00Z,1,0,85.19,17.5,85.22,0,17.5,1.001,0,15,566,15,0,15,15,796
TV4,MC2,2024-06-04T20:45:00Z,1,0,85.19,17.2,85.22,0,17.1,1,0,15,543,15,0,15,15,713
TV4,MC2,2024-06-04T21:00:00Z,1.001,0,85.21,17.2,85.24,0,17.3,0.999,0,15,548,15,0,15,15,700
TV4,MC2,2024-06-04T21:15:00Z,0.999,0,85.23,17.3,85.26,0,17.4,1,0,15,543,15,0,15,15,740
TV4,MC2,2024-06-04T21:30:00Z,1,0,85.25,17.3,85.27,0,17.4,0.999,0,15,534,15,0,15,15,665
TV4,MC2,2024-06-04T21:45:00Z,0.999,0,85.24,17.4,85.27,0,17.4,1.001,0,15,525,15,0,15,15,640
TV4,MC2,2024-06-04T22:00:00Z,0.999,0,85.25,17.4,85.28,0,17.3,1.001,0,15,538,15,0,15,15,634
TV4,MC2,2024-06-04T22:15:00Z,0.999,0,85.25,17.4,85.27,0,17.4,1,0,15,532,15,0,15,15,627
TV4,MC2,2024-06-04T22:30:00Z,0.998,0,85.24,17.6,85.27,0,17.6,1,0,15,526,15,0,15,15,618
TV4,MC2,2024-06-04T22:45:00Z,1,0,85.24,17.7,85.26,0,17.8,1,0,15,522,15,0,15,15,617
TV4,MC2,2024-06-04T23:00:00Z,1,0,85.23,17.8,85.26,0,17.8,0.999,0,15,518,15,0,15,15,615
TV4,MC2,2024-06-04T23:15:00Z,1,0,85.23,17.8,85.26,0,17.8,0.999,0,15,522,15,0,15,15,614
TV4,MC2,2024-06-04T23:30:00Z,1,0,85.22,17.7,85.25,0,17.8,1,0,15,522,15,0,15,15,613
TV4,MC2,2024-06-04T23:45:00Z,0.999,0,85.2,17.8,85.22,0,17.8,0.999,0,15,514,15,0,15,15,611
TV4,MC2,2024-06-05T00:00:00Z,0.999,0,85.18,17.6,85.2,0,17.6,1,0,15,492,15,0,15,15,601
TV4,MC2,2024-06-05T00:15:00Z,1,0,85.16,17.6,85.19,0,17.7,1,0,15,487,15,0,15,15,593
TV4,MC2,2024-06-05T00:30:00Z,0.999,0,85.13,17.5,85.16,0,17.6,0.999,0,15,485,15,0,15,15,586
TV4,MC2,2024-06-05T00:45:00Z,1,0,85.11,17.1,85.14,0,17.4,0.999,0,15,478,15,0,15,15,567
TV4,MC2,2024-06-05T01:00:00Z,1,0,85.1,16.8,85.13,0.09,17.7,0.956,0,15,471,15,0,15,15,536
TV4,MC2,2024-06-05T01:15:00Z,1.001,0,85.08,16.9,85.11,0.12,17.7,0.939,0,15,467,15,0,15,15,527
TV4,MC2,2024-06-05T01:30:00Z,1.001,0,85.07,16.8,85.1,0.12,17.4,0.94,0,15,462,15,0,15,15,498
TV4,MC2,2024-06-05T01:45:00Z,1,0,85.05,17.3,85.09,0.16,17.9,0.924,0,15,456,2,0,15,15,472
TV4,MC2,2024-06-05T02:00:00Z,1,0,85.04,17.3,85.07,0.08,17.5,0.96,0,15,458,0,0,15,15,472
TV4,MC2,2024-06-05T02:15:00Z,1,0,85.02,17.1,85.05,0.04,17.2,0.981,0,15,459,0,0,15,15,475
TV4,MC2,2024-06-05T02:30:00Z,1.001,0,85.01,16.9,85.05,0.02,17,0.99,0,15,456,0,0,15,15,466
TV4,MC2,2024-06-05T02:45:00Z,1,0,85.01,16.9,85.04,0.04,17,0.982,0,15,457,0,0,15,15,465
TV4,MC2,2024-06-05T03:00:00Z,1,0,85,16.9,85.04,0.04,17,0.979,0,15,457,0,0,15,15,467
TV4,MC2,2024-06-05T03:15:00Z,1,0,84.99,17,85.03,0.03,17,0.985,0,15,458,0,0,15,15,469
TV4,MC2,2024-06-05T03:30:00Z,1.001,0,84.98,17.1,85.01,0.01,17.1,0.993,0,15,458,0,0,15,15,470
TV4,MC2,2024-06-05T03:45:00Z,1,0,84.95,17.1,84.99,0.01,17.1,0.994,0,15,459,0,0,15,15,474
TV4,MC2,2024-06-05T04:00:00Z,1,0,84.94,17.2,84.97,0,17.2,1,0,15,459,0,0,15,15,475
TV4,MC2,2024-06-05T04:15:00Z,1,0,84.94,17.2,84.97,0,17.2,1,0,15,459,0,0,15,15,476
TV4,MC2,2024-06-05T04:30:00Z,0.999,0,84.94,17.3,84.97,0,17.3,1,0,15,459,0,0,15,15,476
TV4,MC2,2024-06-05T04:45:00Z,1,0,84.93,17.3,84.96,0,17.3,1,0,15,459,0,0,15,15,477
TV4,MC2,2024-06-05T05:00:00Z,0.999,0,84.93,17.2,84.96,0,17.2,1,0,15,458,0,0,15,15,475
TV4,MC2,2024-06-05T05:15:00Z,1,0,84.92,17,84.95,0,17.2,0.999,0,15,456,0,0,15,15,470
TV4,MC2,2024-06-05T05:30:00Z,1,0,84.92,17,84.95,0.02,17.4,0.989,0,15,455,0,0,15,15,462
TV4,MC2,2024-06-05T05:45:00Z,0.999,0,84.94,17.2,84.97,0.08,17.8,0.958,0.4,15,455,0,2.6,15,15,462
TV4,MC2,2024-06-05T06:00:00Z,1,0,84.96,17.7,84.99,0.13,18.3,0.938,6.2,15,455,0,8.8,15,15,461
TV4,MC2,2024-06-05T06:15:00Z,0.995,0.01,84.99,17.8,85.02,0.11,18.1,0.948,9.7,15,456,0,15,15,15,462
TV4,MC2,2024-06-05T06:30:00Z,0.996,0.01,85.02,17.8,85.05,0.08,17.9,0.96,13,15,456,0,17.6,15,15,461
TV4,MC2,2024-06-05T06:45:00Z,0.992,0.02,85.04,18,85.08,0.09,18.1,0.958,15.6,15,455,0,22.2,15,15,460
TV4,MC2,2024-06-05T07:00:00Z,0.969,0.07,85.06,18.3,85.09,0.14,18.4,0.932,18.3,15,454,0,26.6,1,15,459
TV4,MC2,2024-06-05T07:15:00Z,0.954,0.1,85.08,18.6,85.12,0.18,18.8,0.916,22,15,455,0,37.5,0,15,459
TV4,MC2,2024-06-05T07:30:00Z,0.97,0.07,85.1,18.7,85.14,0.13,18.7,0.937,25.6,15,455,0,41.6,0,15,459
TV4,MC2,2024-06-05T07:45:00Z,0.974,0.06,85.12,18.8,85.15,0.12,18.8,0.943,31.1,15,455,0,46.1,2,15,459
TV4,MC2,2024-06-05T08:00:00Z,0.965,0.08,85.12,19.1,85.16,0.15,19.2,0.934,35.2,15,455,0,51.6,0,15,459
TV4,MC2,2024-06-05T08:15:00Z,0.943,0.13,85.13,19.4,85.16,0.21,19.4,0.909,37.2,15,454,0,54.7,0,15,457
TV4,MC2,2024-06-05T08:30:00Z,0.926,0.17,85.12,19.7,85.16,0.24,19.7,0.894,37.9,15,454,0,55.8,0,15,456
TV4,MC2,2024-06-05T08:45:00Z,0.912,0.2,85.12,19.9,85.16,0.27,19.9,0.883,37,15,453,0,59.9,0,15,455
TV4,MC2,2024-06-05T09:00:00Z,0.906,0.22,85.14,20.1,85.18,0.29,20.2,0.877,36.6,15,453,0,50.4,0,15,455
TV4,MC2,2024-06-05T09:15:00Z,0.913,0.21,85.15,20.4,85.19,0.27,20.4,0.886,36.8,15,453,0,139.3,0,15,455
TV4,MC2,2024-06-05T09:30:00Z,0.919,0.2,85.15,20.6,85.19,0.25,20.5,0.896,36.8,15,453,0,70.3,0,15,455
TV4,MC2,2024-06-05T09:45:00Z,0.921,0.2,85.15,20.9,85.19,0.23,20.7,0.905,50.7,15,453,0,78.4,0,15,456
TV4,MC2,2024-06-05T10:00:00Z,0.91,0.23,85.16,21.2,85.2,0.26,20.9,0.895,58.6,15,453,0,146.5,0,15,455
TV4,MC2,2024-06-05T10:15:00Z,0.914,0.22,85.15,21.3,85.19,0.25,21,0.899,50.7,15,452,0,139,0,15,454
TV4,MC2,2024-06-05T10:30:00Z,0.918,0.21,85.14,21.4,85.18,0.24,21.1,0.905,52,15,453,0,130.4,0,15,456
TV4,MC2,2024-06-05T10:45:00Z,0.932,0.17,85.13,21.4,85.17,0.2,21.2,0.922,57.3,15,453,0,87,0,15,456
TV4,MC2,2024-06-05T11:00:00Z,0.94,0.15,85.13,21.3,85.17,0.18,21,0.929,64.5,15,454,0,79.3,0,15,457
TV4,MC2,2024-06-05T11:15:00Z,0.95,0.12,85.11,21,85.15,0.15,20.7,0.939,33.1,15,454,0,49.3,0,15,458
TV4,MC2,2024-06-05T11:30:00Z,0.962,0.09,85.11,20.8,85.14,0.12,20.6,0.95,48.5,15,454,0,68.1,0,15,459
TV4,MC2,2024-06-05T11:45:00Z,0.967,0.08,85.11,20.5,85.14,0.11,20.3,0.954,43.2,15,597,4,60.2,6,15,626
TV4,MC2,2024-06-05T12:00:00Z,0.988,0.03,85.09,20.4,85.13,0.07,20.2,0.972,60.2,15,570,15,79.5,15,15,605
TV4,MC2,2024-06-05T12:15:00Z,1.001,0,85.07,20.4,85.1,0.04,20.2,0.984,49.6,15,549,15,53.1,15,15,589
TV4,MC2,2024-06-05T12:30:00Z,0.999,0,85.06,20,85.1,0.03,19.9,0.986,45,15,536,15,63.5,15,15,566
TV4,MC2,2024-06-05T12:45:00Z,1,0,85.06,19.8,85.09,0.03,19.7,0.986,13.2,15,580,15,18.3,15,15,655
TV4,MC2,2024-06-05T13:00:00Z,1,0,85.05,19.3,85.08,0.02,19.3,0.99,2.6,15,631,15,5.1,15,15,727
TV4,MC2,2024-06-05T13:15:00Z,1,0,85.06,19,85.09,0.01,19,0.998,2.9,15,864,15,6.4,15,15,936
TV4,MC2,2024-06-05T13:30:00Z,1,0,85.04,18.8,85.07,0,18.7,1,1.6,15,662,15,3.3,15,15,982
TV4,MC2,2024-06-05T13:45:00Z,1,0,85.03,18.4,85.06,0,18.5,1.001,0,15,675,15,4.2,15,15,966
TV4,MC2,2024-06-05T14:00:00Z,1,0,85.01,18.5,85.04,0,18.6,1,0.4,15,684,15,5.9,15,15,860
TV4,MC2,2024-06-05T14:15:00Z,1,0,85,18.4,85.03,0,18.3,1.001,6.4,15,592,15,9,15,15,765
TV4,MC2,2024-06-05T14:30:00Z,1,0,84.98,18.3,85.01,0,18.3,1.001,16.1,15,604,15,22.2,15,15,771
TV4,MC2,2024-06-05T14:45:00Z,0.999,0,84.95,18.4,84.98,0,18.4,1,28.2,15,548,15,36.4,15,15,681
TV4,MC2,2024-06-05T15:00:00Z,1,0,84.93,19.1,84.96,0,19.1,1,23.8,15,532,15,31.9,15,15,640
TV4,MC2,2024-06-05T15:15:00Z,1,0,84.93,19.2,84.96,0,19.2,1,22.2,15,528,15,29.8,15,15,616
TV4,MC2,2024-06-05T15:30:00Z,1.001,0,84.92,19,84.95,0,19,0.999,13.5,15,528,15,18.5,15,15,620
TV4,MC2,2024-06-05T15:45:00Z,1.001,0,84.91,18.9,84.94,0,18.9,1,13.4,15,522,15,17.9,15,15,612
TV4,MC2,2024-06-05T16:00:00Z,1,0,84.91,18.9,84.93,0,19,1,8.1,15,526,15,10.6,15,15,614
TV4,MC2,2024-06-05T16:15:00Z,1,0,84.91,18.9,84.93,0,18.9,1,2.6,15,585,15,5.9,15,15,863
TV4,MC2,2024-06-05T16:30:00Z,1,0,84.91,18.7,84.93,0,18.7,1,0,15,635,15,0.9,15,15,881
TV4,MC2,2024-06-05T16:45:00Z,0.999,0,84.92,18.6,84.95,0,18.6,1,0,15,592,15,0,15,15,743
TV4,MC2,2024-06-05T17:00:00Z,0.999,0,84.96,18.5,84.98,0,18.6,1,0,15,583,15,0,15,15,733
TV4,MC2,2024-06-05T17:15:00Z,1.001,0,85,18.5,85.03,0,18.5,1,0,15,615,15,0,15,15,809
TV4,MC2,2024-06-05T17:30:00Z,1,0,85.01,18.5,85.04,0,18.4,1.001,0,15,563,15,0,15,15,714
TV4,MC2,2024-06-05T17:45:00Z,1,0,85,18.4,85.03,0,18.4,1,0,15,556,15,0,15,15,665
TV4,MC2,2024-06-05T18:00:00Z,1,0,85,18.3,85.03,0,18.3,1.001,0,15,584,15,0,15,15,755
TV4,MC2,2024-06-05T18:15:00Z,1,0,85.01,18,85.04,0,18,1.001,0,15,529,15,0,15,15,677
TV4,MC2,2024-06-05T18:30:00Z,0.999,0,85.03,17.6,85.06,0,17.7,1.001,0,15,526,15,0,15,15,645
TV4,MC2,2024-06-05T18:45:00Z,1,0,85.06,17.5,85.08,0,17.7,1,0,15,519,15,0,15,15,642
TV4,MC2,2024-06-05T19:00:00Z,1,0,85.07,17.6,85.1,0,17.7,0.999,0,15,521,15,0,15,15,631
TV4,MC2,2024-06-05T19:15:00Z,1,0,85.08,17.7,85.1,0,17.9,0.999,0,15,503,15,0,15,15,625
TV4,MC2,2024-06-05T19:30:00Z,1,0,85.08,17.7,85.11,0,17.9,0.999,0,15,503,15,0,15,15,627
TV4,MC2,2024-06-05T19:45:00Z,1,0,85.08,17.7,85.11,0,17.9,0.999,0,15,491,15,0,15,15,611
TV4,MC2,2024-06-05T20:00:00Z,1,0,85.11,17.7,85.14,0.01,18,0.993,0,15,487,15,0,15,15,606
TV4,MC2,2024-06-05T20:15:00Z,1,0,85.12,17.7,85.15,0.02,18,0.991,0,15,490,15,0,15,15,599
TV4,MC2,2024-06-05T20:30:00Z,1.001,0,85.12,17.8,85.15,0.01,18,0.995,0,15,491,15,0,15,15,602
TV4,MC2,2024-06-05T20:45:00Z,1.001,0,85.13,17.9,85.16,0,18,1,0,15,494,15,0,15,15,606
TV4,MC2,2024-06-05T21:00:00Z,1,0,85.15,18,85.17,0,18,1,0,15,496,15,0,15,15,608
TV4,MC2,2024-06-05T21:15:00Z,1.001,0,85.16,18,85.19,0,18,1,0,15,497,15,0,15,15,610
TV4,MC2,2024-06-05T21:30:00Z,1,0,85.17,18,85.2,0,18,1.001,0,15,500,15,0,15,15,614
TV4,MC2,2024-06-05T21:45:00Z,1,0,85.19,18.2,85.22,0,18.2,1,0,15,513,15,0,15,15,627
TV4,MC2,2024-06-05T22:00:00Z,1,0,85.21,18.2,85.23,0,18.2,1,0,15,515,15,0,15,15,622
TV4,MC2,2024-06-05T22:15:00Z,1,0,85.2,18.2,85.23,0,18.2,1,0,15,516,15,0,15,15,620
TV4,MC2,2024-06-05T22:30:00Z,1,0,85.19,18.2,85.22,0,18.2,1,0,15,519,15,0,15,15,623
TV4,MC2,2024-06-05T22:45:00Z,1,0,85.18,18.2,85.2,0,18.2,0.999,0,15,533,15,0,15,15,654
TV4,MC2,2024-06-05T23:00:00Z,1.001,0,85.17,18.2,85.2,0,18.3,1,0,15,538,15,0,15,15,627
TV4,MC2,2024-06-05T23:15:00Z,1,0,85.15,18.2,85.18,0,18.1,1.001,0,15,541,15,0,15,15,623
TV4,MC2,2024-06-05T23:30:00Z,1,0,85.13,18.1,85.16,0,18.1,1.001,0,15,546,15,0,15,15,621
TV4,MC2,2024-06-05T23:45:00Z,1.001,0,85.12,18,85.15,0,18,1,0,15,548,15,0,15,15,620
TV4,MC2,2024-06-06T00:00:00Z,1.001,0,85.12,18,85.15,0,18,1,0,15,548,15,0,15,15,619
TV4,MC2,2024-06-06T00:15:00Z,0.999,0,85.11,18,85.14,0,18,1,0,15,548,15,0,15,15,617
TV4,MC2,2024-06-06T00:30:00Z,1,0,85.09,17.9,85.12,0,17.9,1,0,15,548,15,0,15,15,616
TV4,MC2,2024-06-06T00:45:00Z,1.001,0,85.07,17.9,85.09,0,17.9,1,0,15,549,15,0,15,15,615
TV4,MC2,2024-06-06T01:00:00Z,1.001,0,85.05,17.8,85.08,0,17.8,1,0,15,550,15,0,15,15,614
TV4,MC2,2024-06-06T01:15:00Z,1,0,85.04,17.9,85.07,0,17.9,1,0,15,550,15,0,15,15,614
TV4,MC2,2024-06-06T01:30:00Z,1.001,0,85.03,17.9,85.06,0,17.9,0.999,0,15,553,15,0,15,15,614
TV4,MC2,2024-06-06T01:45:00Z,1.002,0,85.02,17.9,85.04,0,17.9,1,0,15,554,15,0,15,15,613
TV4,MC2,2024-06-06T02:00:00Z,1.001,0,85.01,17.9,85.04,0,18,1,0,15,556,15,0,15,15,612
TV4,MC2,2024-06-06T02:15:00Z,1.001,0,85,17.9,85.03,0,18,1,0,15,559,15,0,15,15,616
TV4,MC2,2024-06-06T02:30:00Z,1,0,84.99,18,85.02,0,18,1,0,15,567,15,0,15,15,623
TV4,MC2,2024-06-06T02:45:00Z,1,0,84.97,18,85,0,18,0.999,0,15,563,15,0,15,15,621
TV4,MC2,2024-06-06T03:00:00Z,1,0,84.95,17.8,84.98,0,17.8,0.999,0,15,561,15,0,15,15,621
TV4,MC2,2024-06-06T03:15:00Z,1,0,84.97,17.8,84.99,0,17.8,1,0,15,561,15,0,15,15,619
TV4,MC2,2024-06-06T03:30:00Z,1.001,0,84.96,17.8,84.98,0,17.8,1,0,15,561,15,0,15,15,618
TV4,MC2,2024-06-06T03:45:00Z,1,0,84.95,17.5,84.98,0,17.5,1,0,15,559,15,0,15,15,615
TV4,MC2,2024-06-06T04:00:00Z,1,0,84.95,17.4,84.97,0,17.3,1,0,15,559,15,0,15,15,615
TV4,MC2,2024-06-06T04:15:00Z,1,0,84.95,17.4,84.98,0,17.4,1,0,15,558,15,0,15,15,615
TV4,MC2,2024-06-06T04:30:00Z,1,0,84.95,17.5,84.98,0,17.5,1,0,15,559,15,0,15,15,614
TV4,MC2,2024-06-06T04:45:00Z,0.999,0,84.94,17.5,84.97,0,17.4,1,0,15,558,15,0,15,15,615
TV4,MC2,2024-06-06T05:00:00Z,1,0,84.95,17.4,84.98,0,17.3,1,0,15,555,15,0,15,15,613
TV4,MC2,2024-06-06T05:15:00Z,1,0,84.96,17.4,84.99,0,17.3,1,0,15,553,15,0,15,15,610
TV4,MC2,2024-06-06T05:30:00Z,1,0,84.96,17.3,84.99,0,17.3,1,0,15,550,15,0,15,15,608
TV4,MC2,2024-06-06T05:45:00Z,0.999,0,84.96,17.3,84.99,0,17.3,0.999,1.1,15,545,15,3.3,15,15,603
TV4,MC2,2024-06-06T06:00:00Z,1.001,0,84.97,17.3,85,0,17.2,0.999,10.8,15,535,15,12.8,15,15,594
TV4,MC2,2024-06-06T06:15:00Z,1,0,84.98,17.6,85.01,0,17.4,1,13.5,15,523,15,73.1,15,15,528
TV4,MC2,2024-06-06T06:30:00Z,1.001,0,85.01,18,85.04,0,17.7,1,10.6,15,508,15,13.7,15,15,534
TV4,MC2,2024-06-06T06:45:00Z,1,0,85.03,17.8,85.06,0,17.6,1,7.7,15,504,15,11.7,15,15,534
TV4,MC2,2024-06-06T07:00:00Z,1,0,85.05,18.2,85.08,0,18,1,23.1,15,497,15,29.1,15,15,529
TV4,MC2,2024-06-06T07:15:00Z,1,0,85.07,18.3,85.1,0,18.3,1.001,21.4,15,488,15,49.8,15,15,515
TV4,MC2,2024-06-06T07:30:00Z,0.999,0,85.08,18.4,85.12,0,18.3,0.999,18.7,15,476,15,39.2,15,15,488
TV4,MC2,2024-06-06T07:45:00Z,1,0,85.1,18.6,85.13,0,18.7,1,21.6,15,474,15,34.6,15,15,467
TV4,MC2,2024-06-06T08:00:00Z,1,0,85.12,18.9,85.15,0,19.2,1.001,31.1,15,471,15,45.6,15,15,460
TV4,MC2,2024-06-06T08:15:00Z,1,0,85.12,19.2,85.15,0.01,19.5,0.995,36.6,15,469,15,52.9,5,15,459
TV4,MC2,2024-06-06T08:30:00Z,1,0,85.13,19.7,85.16,0.1,19.9,0.958,33.7,15,463,15,46.7,0,15,458
TV4,MC2,2024-06-06T08:45:00Z,0.992,0.02,85.12,20,85.16,0.18,20.2,0.923,30.4,15,455,7,49.6,0,15,457
TV4,MC2,2024-06-06T09:00:00Z,0.979,0.05,85.12,20.2,85.16,0.14,20.3,0.942,39.2,15,455,0,55.8,0,15,458
TV4,MC2,2024-06-06T09:15:00Z,0.969,0.08,85.12,20.6,85.15,0.16,20.6,0.935,39.2,15,455,0,71.8,0,15,459
TV4,MC2,2024-06-06T09:30:00Z,0.987,0.03,85.13,20.7,85.16,0.08,20.4,0.966,56.4,15,456,0,83.1,7,15,459
TV4,MC2,2024-06-06T09:45:00Z,0.983,0.04,85.14,20.6,85.17,0.08,20.4,0.966,46.9,15,455,0,69.8,1,15,459
TV4,MC2,2024-06-06T10:00:00Z,0.98,0.05,85.15,20.5,85.18,0.09,20.2,0.963,43.9,15,456,0,62.6,8,15,463
TV4,MC2,2024-06-06T10:15:00Z,0.997,0.01,85.15,20.2,85.18,0.04,20,0.982,50.5,15,456,0,72.7,15,15,461
TV4,MC2,2024-06-06T10:30:00Z,0.999,0,85.14,20.2,85.17,0.04,20,0.982,43.2,15,456,0,61.3,14,15,462
TV4,MC2,2024-06-06T10:45:00Z,1,0,85.14,20,85.18,0.03,19.8,0.987,25.8,15,457,0,37.5,15,15,464
TV4,MC2,2024-06-06T11:00:00Z,1,0,85.15,19.9,85.18,0.02,19.8,0.993,25.5,15,458,0,36.1,15,15,466
TV4,MC2,2024-06-06T11:15:00Z,1,0,85.14,19.9,85.18,0.01,19.8,0.997,35.5,15,458,0,50,15,15,466
TV4,MC2,2024-06-06T11:30:00Z,0.999,0,85.13,19.8,85.17,0,19.7,1,29.1,15,460,10,40.6,15,15,469
TV4,MC2,2024-06-06T11:45:00Z,1,0,85.12,19.8,85.15,0,19.6,1,51.8,15,456,0,67.7,15,15,461
TV4,MC2,2024-06-06T12:00:00Z,1.001,0,85.1,20.4,85.14,0.01,20.3,0.997,111.7,15,456,0,100.7,4,15,460
TV4,MC2,2024-06-06T12:15:00Z,0.997,0.01,85.09,20.6,85.13,0.05,20.5,0.98,32.6,15,456,0,46.9,13,15,462
TV4,MC2,2024-06-06T12:30:00Z,0.997,0.01,85.08,20.5,85.12,0.05,20.4,0.981,137.9,15,455,0,107.7,8,15,458
TV4,MC2,2024-06-06T12:45:00Z,0.986,0.04,85.06,21.2,85.1,0.08,21,0.968,109.9,15,455,0,112.8,0,15,458
TV4,MC2,2024-06-06T13:00:00Z,0.974,0.07,85.05,21.3,85.08,0.1,21,0.959,70.1,15,455,0,94.1,2,15,460
TV4,MC2,2024-06-06T13:15:00Z,0.977,0.06,85.03,21.2,85.06,0.08,20.9,0.966,72,15,455,0,96.1,5,15,459
TV4,MC2,2024-06-06T13:30:00Z,0.975,0.06,85.01,21,85.05,0.1,20.8,0.961,42.1,15,462,3,64.8,8,15,469
TV4,MC2,2024-06-06T13:45:00Z,0.993,0.02,85.02,20.2,85.05,0.05,20.1,0.978,21.2,15,468,15,29.3,15,15,471
TV4,MC2,2024-06-06T14:00:00Z,0.999,0,85.01,19.8,85.04,0.03,19.8,0.986,16.1,15,483,15,22.5,15,15,493
TV4,MC2,2024-06-06T14:15:00Z,1,0,84.98,19.8,85.02,0.01,19.8,0.995,35.5,15,479,15,49.8,15,15,478
TV4,MC2,2024-06-06T14:30:00Z,1.001,0,84.97,19.9,85.01,0,19.8,1.001,32.8,15,470,15,46.3,15,15,467
TV4,MC2,2024-06-06T14:45:00Z,0.999,0,84.96,19.8,85,0,19.6,1,17.9,15,559,15,25.6,15,15,637
