Tree,MC,Timestamp,Port3_RH,Port3_Temp,Port3_Atmos_pressure,Port3_VPD,Port5_Temp,Port5_VPD,Port5_RH,Port5_Atmos_pressure,Port1_Solar,Port2_Solar,Port4_LW_minutes,Port4_LWS_Count,Port4_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H
FB2,MC2,2023-09-08T12:30:00Z,1.001,20,85.93,0,20,0,1,86.04,99.4,80.2,15,488,15,15,468,15
FB2,MC2,2023-09-08T12:45:00Z,1,20.1,85.91,0,20,0,1,86.02,67.2,53.6,15,490,15,15,465,15
FB2,MC2,2023-09-08T13:00:00Z,1,19.6,85.9,0,19.5,0,1.001,86.01,43.2,34.4,15,491,15,15,465,15
FB2,MC2,2023-09-08T13:15:00Z,1.001,19.5,85.88,0,19.3,0,1,85.99,46,35.7,15,546,15,15,480,15
FB2,MC2,2023-09-08T13:30:00Z,1,19.3,85.86,0,19.1,0,1,85.97,51.6,40.6,15,564,15,15,498,15
FB2,MC2,2023-09-08T13:45:00Z,1.001,19.4,85.85,0,19.2,0,1,85.96,75.4,59.9,15,527,15,15,490,15
FB2,MC2,2023-09-08T14:00:00Z,1,19.6,85.83,0,19.4,0,1,85.95,68.5,55.8,15,508,15,15,482,15
FB2,MC2,2023-09-08T14:15:00Z,1.001,19.5,85.83,0,19.2,0,0.999,85.94,54.4,42.3,15,520,15,15,479,15
FB2,MC2,2023-09-08T14:30:00Z,1,19.5,85.81,0,19.2,0,1.001,85.93,58.8,45.4,15,511,15,15,473,15
FB2,MC2,2023-09-08T14:45:00Z,1,19.5,85.8,0,19.2,0,1,85.91,75.1,59,15,501,15,15,465,15
FB2,MC2,2023-09-08T15:00:00Z,1.001,19.4,85.81,0,19.1,0,1.001,85.92,41,32.2,15,499,15,15,462,15
FB2,MC2,2023-09-08T15:15:00Z,1,19.4,85.8,0,19.1,0,1,85.91,57.9,44.7,15,497,15,15,461,15
FB2,MC2,2023-09-08T15:30:00Z,1,19.6,85.79,0,19.4,0,1.001,85.91,63.9,52,15,494,15,15,460,15
FB2,MC2,2023-09-08T15:45:00Z,1,19.4,85.8,0,19.1,0,0.999,85.91,24,19.2,15,494,15,15,460,14
FB2,MC2,2023-09-08T16:00:00Z,0.999,19,85.79,0,18.8,0,1.001,85.9,26.6,19.8,15,494,15,15,461,15
FB2,MC2,2023-09-08T16:15:00Z,1.001,18.9,85.79,0,18.7,0,0.999,85.9,20.9,16.3,15,493,15,15,461,15
FB2,MC2,2023-09-08T16:30:00Z,1,18.7,85.81,0,18.6,0,1,85.92,22.3,17,15,493,15,15,461,15
FB2,MC2,2023-09-08T16:45:00Z,1.001,18.8,85.8,0,18.7,0,0.999,85.92,35.3,27.3,15,491,15,15,460,15
FB2,MC2,2023-09-08T17:00:00Z,1,18.7,85.8,0,18.6,0,1,85.91,23.3,18.9,15,490,15,15,461,15
FB2,MC2,2023-09-08T17:15:00Z,1,18.5,85.8,0,18.4,0,1,85.91,15.9,12.5,15,489,15,15,461,15
FB2,MC2,2023-09-08T17:30:00Z,1.001,18.3,85.79,0,18.1,0,1,85.9,4.9,3.7,15,490,15,15,461,15
FB2,MC2,2023-09-08T17:45:00Z,1.001,17.9,85.8,0,17.8,0,1.001,85.91,0,0,15,491,15,15,461,15
FB2,MC2,2023-09-08T18:00:00Z,1,17.6,85.81,0,17.6,0,0.999,85.92,0,0,15,491,15,15,461,15
FB2,MC2,2023-09-08T18:15:00Z,1.001,17.4,85.85,0,17.5,0,0.999,85.96,0,0,15,490,15,15,461,15
FB2,MC2,2023-09-08T18:30:00Z,1,17.4,85.88,0,17.4,0,1,85.99,0,0,15,490,15,15,461,15
FB2,MC2,2023-09-08T18:45:00Z,1,17.3,85.9,0,17.3,0,1,86.01,0,0,15,487,15,15,460,15
FB2,MC2,2023-09-08T19:00:00Z,1,17.2,85.9,0,17.1,0,1,86.01,0,0,15,484,15,15,460,3
FB2,MC2,2023-09-08T19:15:00Z,1,17,85.92,0,17.1,0,1,86.03,0,0,15,484,15,15,460,7
FB2,MC2,2023-09-08T19:30:00Z,1,17,85.95,0,17.2,0,1,86.06,0,0,15,485,15,15,461,15
FB2,MC2,2023-09-08T19:45:00Z,1.001,17.1,85.96,0,17.2,0,1,86.07,0,0,15,486,15,15,461,15
FB2,MC2,2023-09-08T20:00:00Z,1,17.2,85.99,0,17.2,0,1.001,86.1,0,0,15,485,15,15,461,15
FB2,MC2,2023-09-08T20:15:00Z,1,17.4,86.01,0,17.3,0,1,86.12,0,0,15,483,15,15,460,15
FB2,MC2,2023-09-08T20:30:00Z,1,17.3,86.04,0,17.2,0,0.999,86.15,0,0,15,483,15,15,461,15
FB2,MC2,2023-09-08T20:45:00Z,1,17.2,86.05,0,17.2,0,1,86.15,0,0,15,484,15,15,461,15
FB2,MC2,2023-09-08T21:00:00Z,1.001,17.1,86.06,0,17.1,0,1,86.17,0,0,15,484,15,15,461,15
FB2,MC2,2023-09-08T21:15:00Z,1.001,17,86.07,0,17.1,0,1.001,86.18,0,0,15,482,15,15,460,12
FB2,MC2,2023-09-08T21:30:00Z,1,17,86.08,0,17.2,0,0.999,86.19,0,0,15,482,15,15,460,13
FB2,MC2,2023-09-08T21:45:00Z,1,17.1,86.08,0,17.3,0,0.998,86.19,0,0,15,482,15,15,460,9
FB2,MC2,2023-09-08T22:00:00Z,1,17,86.07,0,17.3,0.01,0.996,86.18,0,0,15,483,15,15,460,14
FB2,MC2,2023-09-08T22:15:00Z,1.001,16.9,86.06,0,17.1,0,0.999,86.17,0,0,15,484,15,15,461,15
FB2,MC2,2023-09-08T22:30:00Z,1.001,16.9,86.05,0,17,0,1.001,86.16,0,0,15,487,15,15,461,15
FB2,MC2,2023-09-08T22:45:00Z,1,16.9,86.04,0,17,0,1,86.15,0,0,15,489,15,15,462,15
FB2,MC2,2023-09-08T23:00:00Z,1,16.9,86.03,0,17,0,1,86.14,0,0,15,492,15,15,462,15
FB2,MC2,2023-09-08T23:15:00Z,1.001,16.9,86.02,0,17,0,1,86.13,0,0,15,493,15,15,462,15
FB2,MC2,2023-09-08T23:30:00Z,0.999,17.1,86.01,0,17.1,0,1,86.12,0,0,15,494,15,15,462,15
FB2,MC2,2023-09-08T23:45:00Z,1,17.1,86,0,17.2,0,1.001,86.11,0,0,15,495,15,15,461,15
FB2,MC2,2023-09-09T00:00:00Z,1.002,17.1,86,0,17.2,0,1,86.11,0,0,15,496,15,15,460,15
FB2,MC2,2023-09-09T00:15:00Z,1.001,17.2,85.99,0,17.3,0,0.999,86.1,0,0,15,497,15,15,461,15
FB2,MC2,2023-09-09T00:30:00Z,1,17.3,85.95,0,17.4,0,1,86.07,0,0,15,498,15,15,461,15
FB2,MC2,2023-09-09T00:45:00Z,0.999,17.4,85.94,0,17.5,0,1,86.05,0,0,15,500,15,15,462,15
FB2,MC2,2023-09-09T01:00:00Z,1,17.5,85.94,0,17.5,0,1,86.05,0,0,15,501,15,15,463,15
FB2,MC2,2023-09-09T01:15:00Z,0.999,17.4,85.93,0,17.4,0,1,86.04,0,0,15,503,15,15,463,15
FB2,MC2,2023-09-09T01:30:00Z,1,17.3,85.94,0,17.4,0,1,86.05,0,0,15,503,15,15,463,15
FB2,MC2,2023-09-09T01:45:00Z,1.001,17.3,85.93,0,17.3,0,0.999,86.04,0,0,15,504,15,15,462,15
FB2,MC2,2023-09-09T02:00:00Z,1.001,17.2,85.92,0,17.3,0,0.999,86.03,0,0,15,505,15,15,461,15
FB2,MC2,2023-09-09T02:15:00Z,1,17.3,85.9,0,17.4,0,1,86.01,0,0,15,504,15,15,461,15
FB2,MC2,2023-09-09T02:30:00Z,1,17.4,85.89,0,17.4,0,1,86,0,0,15,504,15,15,461,15
FB2,MC2,2023-09-09T02:45:00Z,1,17.4,85.87,0,17.4,0,1,85.98,0,0,15,505,15,15,461,15
FB2,MC2,2023-09-09T03:00:00Z,1,17.4,85.88,0,17.5,0,1,85.99,0,0,15,505,15,15,461,15
FB2,MC2,2023-09-09T03:15:00Z,1,17.5,85.88,0,17.5,0,1,86,0,0,15,506,15,15,461,15
FB2,MC2,2023-09-09T03:30:00Z,1,17.4,85.89,0,17.4,0,0.999,86,0,0,15,506,15,15,461,15
FB2,MC2,2023-09-09T03:45:00Z,1,17.4,85.88,0,17.4,0,1,86,0,0,15,507,15,15,461,15
FB2,MC2,2023-09-09T04:00:00Z,1,17.2,85.88,0,17.3,0,1.001,85.99,0,0,15,507,15,15,461,15
FB2,MC2,2023-09-09T04:15:00Z,1.001,17.3,85.9,0,17.4,0,1,86.01,0,0,15,507,15,15,461,15
FB2,MC2,2023-09-09T04:30:00Z,0.999,17.4,85.9,0,17.4,0,1,86.01,0,0,15,506,15,15,460,15
FB2,MC2,2023-09-09T04:45:00Z,1,17.5,85.91,0,17.5,0,1,86.02,0,0,15,505,15,15,461,15
FB2,MC2,2023-09-09T05:00:00Z,1,17.5,85.92,0,17.5,0,0.999,86.03,0,0,15,505,15,15,461,15
FB2,MC2,2023-09-09T05:15:00Z,1.001,17.4,85.93,0,17.5,0,1,86.04,0,0,15,506,15,15,461,15
FB2,MC2,2023-09-09T05:30:00Z,1,17.4,85.95,0,17.4,0,0.999,86.06,0,0,15,506,15,15,463,15
FB2,MC2,2023-09-09T05:45:00Z,1,17.4,85.96,0,17.5,0,1,86.07,0,0,15,505,15,15,463,15
FB2,MC2,2023-09-09T06:00:00Z,1,17.5,85.97,0,17.5,0,0.999,86.08,2.4,0,15,504,15,15,462,15
FB2,MC2,2023-09-09T06:15:00Z,1,17.5,85.98,0,17.5,0,1,86.09,7.7,3.1,15,504,15,15,462,15
FB2,MC2,2023-09-09T06:30:00Z,1,17.6,86.01,0,17.6,0,0.999,86.12,10.8,7.5,15,502,15,15,462,15
FB2,MC2,2023-09-09T06:45:00Z,1,17.8,86.01,0,17.8,0,1,86.12,17.6,12.5,15,504,15,15,463,15
FB2,MC2,2023-09-09T07:00:00Z,1,18,86,0,17.9,0,1,86.11,24.4,16.3,15,502,15,15,465,15
FB2,MC2,2023-09-09T07:15:00Z,1,18.2,86,0,18.1,0,1,86.11,26.9,18.1,15,495,15,15,464,15
FB2,MC2,2023-09-09T07:30:00Z,1.001,18.3,86.02,0,18.2,0,1,86.13,35.3,21.4,15,488,15,15,462,15
FB2,MC2,2023-09-09T07:45:00Z,1,18.4,86.02,0,18.4,0,0.999,86.13,33,23.3,15,484,15,15,462,15
FB2,MC2,2023-09-09T08:00:00Z,1.001,18.6,86.04,0,18.5,0,1,86.15,58.4,34.1,15,478,15,15,460,15
FB2,MC2,2023-09-09T08:15:00Z,1,19.1,86.05,0,18.8,0,1,86.16,58.4,35.2,15,473,15,15,460,4
FB2,MC2,2023-09-09T08:30:00Z,1.001,19.4,86.04,0,19.1,0,1.001,86.16,152.5,52,15,463,15,15,459,0
FB2,MC2,2023-09-09T08:45:00Z,0.999,19.8,86.05,0,19.4,0,1,86.16,123.4,55.7,15,462,15,15,459,0
FB2,MC2,2023-09-09T09:00:00Z,0.998,20.1,86.05,0,19.8,0,1,86.16,104.9,62.8,15,467,14,15,463,4
FB2,MC2,2023-09-09T09:15:00Z,0.997,20.1,86.06,0.01,19.8,0,1,86.17,85.3,58.6,15,460,15,15,462,15
FB2,MC2,2023-09-09T09:30:00Z,0.993,20,86.06,0.02,19.6,0,0.999,86.18,87.2,57.7,15,458,1,15,460,14
FB2,MC2,2023-09-09T09:45:00Z,0.991,20.2,86.07,0.02,19.9,0,0.999,86.19,114.8,72.1,15,455,0,15,459,0
FB2,MC2,2023-09-09T10:00:00Z,0.981,20.3,86.07,0.05,20,0.02,0.989,86.18,74.9,54.2,15,513,3,15,459,0
FB2,MC2,2023-09-09T10:15:00Z,0.983,20.4,86.06,0.04,20,0.02,0.991,86.17,107.1,75.4,15,501,15,15,458,0
FB2,MC2,2023-09-09T10:30:00Z,0.964,21.1,86.05,0.09,20.8,0.06,0.974,86.16,150.9,95.8,15,491,15,15,458,0
FB2,MC2,2023-09-09T10:45:00Z,0.952,21.4,86.04,0.12,21.1,0.09,0.963,86.15,117.2,95,15,482,15,15,458,0
FB2,MC2,2023-09-09T11:00:00Z,0.948,21.7,86.04,0.14,21.2,0.09,0.964,86.15,125.2,99.1,15,472,15,15,457,0
FB2,MC2,2023-09-09T11:15:00Z,0.929,22.5,86.02,0.19,22.1,0.14,0.948,86.14,139.5,157.3,15,457,12,15,457,0
FB2,MC2,2023-09-09T11:30:00Z,0.92,22.6,86.03,0.22,22.3,0.16,0.942,86.15,165.9,118.8,15,453,0,15,456,0
FB2,MC2,2023-09-09T11:45:00Z,0.918,22.4,86.01,0.22,22.1,0.17,0.937,86.12,91.2,77.8,15,454,0,15,457,0
FB2,MC2,2023-09-09T12:00:00Z,0.941,22,86,0.16,22,0.14,0.949,86.12,169.2,98.3,15,453,0,15,456,0
FB2,MC2,2023-09-09T12:15:00Z,0.9,23.3,85.98,0.29,23,0.23,0.919,86.1,139,141.4,15,452,0,15,455,0
FB2,MC2,2023-09-09T12:30:00Z,0.924,22.2,85.99,0.2,21.7,0.14,0.945,86.1,58.2,45.4,15,456,0,15,457,0
FB2,MC2,2023-09-09T12:45:00Z,0.96,20.8,85.96,0.1,20.3,0.06,0.974,86.07,93.4,72.5,15,674,15,15,592,12
FB2,MC2,2023-09-09T13:00:00Z,0.977,20,85.95,0.05,19.6,0.03,0.988,86.06,88.1,67.9,15,555,15,15,577,15
FB2,MC2,2023-09-09T13:15:00Z,0.989,19.8,85.93,0.02,19.5,0,0.998,86.05,70.9,56.9,15,535,15,15,553,15
FB2,MC2,2023-09-09T13:30:00Z,0.991,19.5,85.93,0.02,19.2,0,1,86.04,47.8,39.4,15,510,15,15,534,15
FB2,MC2,2023-09-09T13:45:00Z,0.994,19.3,85.93,0.01,19,0,0.999,86.04,35.3,26.6,15,500,15,15,521,15
FB2,MC2,2023-09-09T14:00:00Z,0.998,19.3,85.92,0,19,0,1,86.03,52.4,42.1,15,498,15,15,506,15
FB2,MC2,2023-09-09T14:15:00Z,0.995,19.5,85.9,0.01,19.3,0,1,86.01,56.8,44.5,15,494,15,15,492,15
FB2,MC2,2023-09-09T14:30:00Z,0.989,19.7,85.89,0.03,19.6,0.01,0.994,86,57.1,43,15,488,15,15,480,15
FB2,MC2,2023-09-09T14:45:00Z,0.99,20.1,85.87,0.02,20,0.02,0.993,85.98,84.6,62.4,15,482,15,15,472,15
FB2,MC2,2023-09-09T15:00:00Z,0.977,20.3,85.87,0.05,20,0.04,0.984,85.98,50.4,38.6,15,478,15,15,466,15
FB2,MC2,2023-09-09T15:15:00Z,0.973,20.1,85.87,0.06,19.9,0.05,0.98,85.99,52.6,39.7,15,476,15,15,461,15
FB2,MC2,2023-09-09T15:30:00Z,0.972,20.2,85.89,0.07,20.1,0.06,0.976,86,44.3,34.2,15,476,15,15,458,3
FB2,MC2,2023-09-09T15:45:00Z,0.967,20.3,85.87,0.08,20.3,0.07,0.971,85.98,53.3,44.3,15,477,15,15,457,0
FB2,MC2,2023-09-09T16:00:00Z,0.96,20.2,85.89,0.1,20.1,0.09,0.964,86,30.2,24,15,482,15,15,459,0
FB2,MC2,2023-09-09T16:15:00Z,0.965,19.6,85.9,0.08,19.5,0.07,0.97,86.01,24.5,20.1,15,480,15,15,458,0
FB2,MC2,2023-09-09T16:30:00Z,0.97,19.2,85.9,0.07,19.1,0.05,0.976,86.01,11.4,7,15,480,15,15,458,0
FB2,MC2,2023-09-09T16:45:00Z,0.983,18.9,85.92,0.04,18.7,0.03,0.986,86.03,6.4,4.4,15,614,15,15,616,9
FB2,MC2,2023-09-09T17:00:00Z,0.995,18.5,85.94,0.01,18.5,0.01,0.996,86.05,8.4,6.6,15,557,15,15,576,15
FB2,MC2,2023-09-09T17:15:00Z,1,18.3,85.96,0,18.2,0,0.999,86.07,4,2.7,15,533,15,15,542,15
FB2,MC2,2023-09-09T17:30:00Z,1,18.1,85.99,0,18.1,0,1,86.1,0,0,15,596,15,15,565,15
FB2,MC2,2023-09-09T17:45:00Z,1.001,17.8,85.99,0,17.8,0,1,86.1,0,0,15,543,15,15,513,15
FB2,MC2,2023-09-09T18:00:00Z,1,17.6,86.01,0,17.6,0,1.001,86.12,0,0,15,536,15,15,503,15
FB2,MC2,2023-09-09T18:15:00Z,1,17.6,86.04,0,17.6,0,1.001,86.15,0,0,15,526,15,15,491,15
FB2,MC2,2023-09-09T18:30:00Z,1,17.6,86.05,0,17.6,0,1,86.16,0,0,15,515,15,15,480,15
FB2,MC2,2023-09-09T18:45:00Z,1,17.5,86.04,0,17.6,0,1,86.15,0,0,15,506,15,15,470,15
FB2,MC2,2023-09-09T19:00:00Z,0.999,17.5,86.04,0,17.5,0,0.999,86.15,0,0,15,496,15,15,465,15
FB2,MC2,2023-09-09T19:15:00Z,0.998,17.4,86.05,0,17.4,0.01,0.995,86.16,0,0,15,493,15,15,461,15
FB2,MC2,2023-09-09T19:30:00Z,0.997,17.3,86.06,0.01,17.4,0.02,0.991,86.17,0,0,15,497,15,15,459,7
FB2,MC2,2023-09-09T19:45:00Z,0.99,17.3,86.09,0.02,17.5,0.04,0.979,86.2,0,0,15,495,15,15,458,0
FB2,MC2,2023-09-09T20:00:00Z,0.987,17.2,86.1,0.03,17.5,0.05,0.975,86.21,0,0,15,495,15,15,458,0
FB2,MC2,2023-09-09T20:15:00Z,0.986,17.1,86.13,0.03,17.3,0.04,0.977,86.24,0,0,15,494,15,15,458,0
FB2,MC2,2023-09-09T20:30:00Z,0.981,17.1,86.15,0.04,17.3,0.06,0.97,86.26,0,0,15,492,15,15,458,0
FB2,MC2,2023-09-09T20:45:00Z,0.975,17,86.16,0.05,17.3,0.07,0.964,86.27,0,0,15,489,15,15,457,0
FB2,MC2,2023-09-09T21:00:00Z,0.952,17,86.17,0.09,17.4,0.12,0.941,86.28,0,0,15,485,15,15,457,0
FB2,MC2,2023-09-09T21:15:00Z,0.932,17.2,86.18,0.13,17.7,0.16,0.922,86.29,0,0,15,483,15,15,456,0
FB2,MC2,2023-09-09T21:30:00Z,0.925,17.2,86.18,0.15,17.7,0.17,0.918,86.29,0,0,15,481,15,15,456,0
FB2,MC2,2023-09-09T21:45:00Z,0.934,17.2,86.17,0.13,17.6,0.14,0.929,86.28,0,0,15,479,15,15,457,0
FB2,MC2,2023-09-09T22:00:00Z,0.934,17.3,86.16,0.13,17.6,0.14,0.933,86.27,0,0,15,478,15,15,456,0
FB2,MC2,2023-09-09T22:15:00Z,0.929,17.3,86.15,0.14,17.7,0.14,0.929,86.26,0,0,15,474,15,15,456,0
FB2,MC2,2023-09-09T22:30:00Z,0.927,17.4,86.13,0.15,17.8,0.16,0.923,86.24,0,0,15,471,15,15,456,0
FB2,MC2,2023-09-09T22:45:00Z,0.929,17.4,86.13,0.14,17.6,0.14,0.931,86.24,0,0,15,469,15,15,456,0
FB2,MC2,2023-09-09T23:00:00Z,0.934,17.3,86.13,0.13,17.7,0.14,0.93,86.24,0,0,15,465,15,15,456,0
FB2,MC2,2023-09-09T23:15:00Z,0.935,17.3,86.14,0.13,17.7,0.14,0.932,86.25,0,0,15,462,15,15,456,0
FB2,MC2,2023-09-09T23:30:00Z,0.938,17.4,86.16,0.12,17.6,0.12,0.938,86.27,0,0,15,459,7,15,457,0
FB2,MC2,2023-09-09T23:45:00Z,0.944,17.2,86.16,0.11,17.5,0.11,0.943,86.27,0,0,15,458,0,15,457,0
FB2,MC2,2023-09-10T00:00:00Z,0.941,17.4,86.14,0.12,17.4,0.1,0.952,86.25,0,0,15,457,0,15,457,0
FB2,MC2,2023-09-10T00:15:00Z,0.939,17.3,86.12,0.12,17.2,0.09,0.954,86.23,0,0,15,457,0,15,457,0
FB2,MC2,2023-09-10T00:30:00Z,0.951,17,86.11,0.09,17,0.08,0.957,86.22,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T00:45:00Z,0.962,16.7,86.1,0.07,16.8,0.07,0.963,86.21,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T01:00:00Z,0.969,16.5,86.07,0.06,16.6,0.06,0.969,86.18,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T01:15:00Z,0.979,16.3,86.05,0.04,16.4,0.04,0.978,86.17,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T01:30:00Z,0.988,16.3,86.05,0.02,16.3,0.03,0.985,86.16,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T01:45:00Z,0.992,16.3,86.04,0.01,16.3,0.02,0.988,86.15,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T02:00:00Z,0.992,16.3,86.02,0.01,16.4,0.02,0.988,86.13,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T02:15:00Z,0.991,16.4,86.01,0.02,16.6,0.03,0.983,86.12,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T02:30:00Z,0.989,16.4,85.98,0.02,16.6,0.03,0.982,86.1,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T02:45:00Z,0.984,16.5,85.97,0.03,16.7,0.05,0.975,86.08,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T03:00:00Z,0.974,16.6,85.96,0.05,16.9,0.06,0.967,86.07,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T03:15:00Z,0.969,16.7,85.94,0.06,16.9,0.07,0.964,86.05,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T03:30:00Z,0.972,16.7,85.94,0.05,16.8,0.06,0.967,86.05,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T03:45:00Z,0.973,16.7,85.94,0.05,16.9,0.06,0.967,86.05,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T04:00:00Z,0.971,16.8,85.93,0.06,17,0.07,0.964,86.04,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T04:15:00Z,0.965,17,85.93,0.07,17.2,0.08,0.96,86.05,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T04:30:00Z,0.97,17.1,85.93,0.06,17.2,0.07,0.965,86.05,0,0,15,456,0,15,457,0
FB2,MC2,2023-09-10T04:45:00Z,0.976,17.1,85.95,0.05,17.2,0.05,0.973,86.06,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T05:00:00Z,0.984,17,85.97,0.03,17.1,0.04,0.981,86.08,0,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T05:15:00Z,0.991,17,85.97,0.02,17,0.02,0.989,86.09,0,0,15,458,0,15,458,0
FB2,MC2,2023-09-10T05:30:00Z,0.996,16.9,85.97,0.01,17,0.01,0.993,86.08,0,0,15,458,0,15,458,0
FB2,MC2,2023-09-10T05:45:00Z,0.997,16.9,85.96,0.01,17,0.01,0.995,86.07,1.3,0,15,457,0,15,458,0
FB2,MC2,2023-09-10T06:00:00Z,0.995,17,85.98,0.01,17.1,0.01,0.993,86.09,10.3,6.2,15,457,0,15,458,0
FB2,MC2,2023-09-10T06:15:00Z,0.992,17.3,85.98,0.02,17.4,0.02,0.988,86.1,15.9,11.4,15,457,0,15,458,0
FB2,MC2,2023-09-10T06:30:00Z,0.99,17.5,85.99,0.02,17.5,0.03,0.987,86.11,21.4,14.8,15,456,0,15,458,0
FB2,MC2,2023-09-10T06:45:00Z,0.988,17.6,86.01,0.02,17.6,0.03,0.988,86.12,26.4,18.3,15,456,0,15,458,0
FB2,MC2,2023-09-10T07:00:00Z,0.985,17.9,86.04,0.03,17.8,0.03,0.986,86.15,42.1,22.3,15,455,0,15,458,0
FB2,MC2,2023-09-10T07:15:00Z,0.977,18.4,86.05,0.05,18.2,0.04,0.98,86.16,67.2,31.9,15,455,0,15,457,0
FB2,MC2,2023-09-10T07:30:00Z,0.963,18.8,86.07,0.08,18.8,0.08,0.964,86.18,79.7,35.9,15,454,0,15,457,0
FB2,MC2,2023-09-10T07:45:00Z,0.945,19.5,86.07,0.12,19.1,0.1,0.957,86.19,170.8,42.1,15,451,0,15,457,0
FB2,MC2,2023-09-10T08:00:00Z,0.927,19.9,86.08,0.17,19.2,0.1,0.953,86.2,77.1,31.5,15,452,0,15,457,0
FB2,MC2,2023-09-10T08:15:00Z,0.936,19.4,86.1,0.14,18.9,0.09,0.958,86.21,50,28.9,15,454,0,15,457,0
FB2,MC2,2023-09-10T08:30:00Z,0.948,19.2,86.12,0.12,18.9,0.08,0.963,86.23,106.4,40.8,15,452,0,15,457,0
FB2,MC2,2023-09-10T08:45:00Z,0.941,20,86.11,0.14,19.4,0.09,0.959,86.23,180.2,57.5,15,451,0,15,456,0
FB2,MC2,2023-09-10T09:00:00Z,0.925,20.9,86.11,0.19,20.3,0.12,0.948,86.22,156.6,69.6,15,451,0,15,456,0
FB2,MC2,2023-09-10T09:15:00Z,0.909,21.4,86.11,0.23,20.8,0.15,0.939,86.23,125.4,72.7,15,452,0,15,456,0
FB2,MC2,2023-09-10T09:30:00Z,0.907,21.7,86.12,0.24,21.1,0.17,0.934,86.24,103.3,69.8,15,452,0,15,456,0
FB2,MC2,2023-09-10T09:45:00Z,0.906,21.9,86.13,0.25,21.4,0.17,0.934,86.24,134.6,78.2,15,452,0,15,456,0
FB2,MC2,2023-09-10T10:00:00Z,0.892,22,86.12,0.28,21.5,0.2,0.924,86.24,104.6,69.6,15,452,0,15,456,0
FB2,MC2,2023-09-10T10:15:00Z,0.903,21.6,86.14,0.25,21.2,0.19,0.926,86.25,112.1,76.2,15,452,0,15,456,0
FB2,MC2,2023-09-10T10:30:00Z,0.898,21.9,86.15,0.27,21.4,0.19,0.926,86.26,108,75.3,15,452,0,15,455,0
FB2,MC2,2023-09-10T10:45:00Z,0.896,21.8,86.14,0.27,21.4,0.19,0.925,86.26,103.1,78.6,15,452,0,15,455,0
FB2,MC2,2023-09-10T11:00:00Z,0.902,21.4,86.14,0.25,20.9,0.18,0.929,86.26,92.3,66.7,15,452,0,15,456,0
FB2,MC2,2023-09-10T11:15:00Z,0.912,21.3,86.13,0.22,20.9,0.16,0.933,86.25,106.6,83.9,15,452,0,15,456,0
FB2,MC2,2023-09-10T11:30:00Z,0.902,21.6,86.12,0.25,21.2,0.19,0.926,86.23,119.8,103.5,15,452,0,15,455,0
FB2,MC2,2023-09-10T11:45:00Z,0.881,22.1,86.11,0.32,21.7,0.25,0.906,86.23,114.6,102.5,15,452,0,15,455,0
FB2,MC2,2023-09-10T12:00:00Z,0.883,21.9,86.11,0.31,21.6,0.23,0.91,86.23,112.6,97.6,15,452,0,15,455,0
FB2,MC2,2023-09-10T12:15:00Z,0.872,22.6,86.08,0.35,22.4,0.27,0.901,86.2,142.5,134.9,15,451,0,15,454,0
FB2,MC2,2023-09-10T12:30:00Z,0.857,22.8,86.08,0.4,22.8,0.34,0.877,86.2,96.1,81.3,15,452,0,15,454,0
FB2,MC2,2023-09-10T12:45:00Z,0.867,22.2,86.07,0.36,22,0.29,0.891,86.18,87.9,77.8,15,452,0,15,454,0
FB2,MC2,2023-09-10T13:00:00Z,0.869,21.8,86.05,0.34,21.5,0.26,0.897,86.16,83.1,65.9,15,452,0,15,455,0
FB2,MC2,2023-09-10T13:15:00Z,0.872,21.9,86.03,0.34,21.4,0.26,0.897,86.15,149.8,98.3,15,451,0,15,454,0
FB2,MC2,2023-09-10T13:30:00Z,0.865,22.6,86.02,0.37,22.4,0.3,0.89,86.14,141.5,123.6,15,450,0,15,453,0
FB2,MC2,2023-09-10T13:45:00Z,0.832,22.9,86,0.47,23.1,0.44,0.843,86.11,104.4,86.1,15,451,0,15,453,0
FB2,MC2,2023-09-10T14:00:00Z,0.855,22.2,85.99,0.39,22.1,0.34,0.87,86.1,61.3,48.2,15,452,0,15,454,0
