Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H
TV2,MC1,2023-12-04T09:45:00Z,19.6,0.808,85.46,0.44,1.5,2.49,37,19.4,-2.2,8.1,69.9,451,15,0
TV2,MC1,2023-12-04T10:00:00Z,19.7,0.803,85.45,0.45,1.4,2.59,42,19.4,-1.8,6.54,512.1,450,12,0
TV2,MC1,2023-12-04T10:15:00Z,19.8,0.813,85.45,0.43,1.4,3.11,37,19.4,-2.2,9.49,389.3,450,4,0
TV2,MC1,2023-12-04T10:30:00Z,19.9,0.808,85.44,0.45,1.6,2.96,33,19.5,-2,7.05,87.3,451,15,0
TV2,MC1,2023-12-04T10:45:00Z,20,0.797,85.42,0.48,1.7,2.46,33,19.8,-2,6.14,115.9,451,15,0
TV2,MC1,2023-12-04T11:00:00Z,20.4,0.798,85.42,0.49,1.8,2.37,32,20.1,-2.2,7.15,173.4,451,15,0
TV2,MC1,2023-12-04T11:15:00Z,20.2,0.817,85.39,0.43,1.6,2.88,27,20,-2.2,6.94,67.9,451,15,0
TV2,MC1,2023-12-04T11:30:00Z,20.2,0.826,85.37,0.41,1.5,2.73,21,20.1,-2.1,9.37,63.5,452,15,0
TV2,MC1,2023-12-04T11:45:00Z,20.3,0.827,85.34,0.41,1.6,3.26,32,20.2,-1.7,10.88,61.7,451,15,0
TV2,MC1,2023-12-04T12:00:00Z,20.5,0.808,85.32,0.46,1.5,2.86,31,20.3,-2.3,9.47,61.9,451,15,0
TV2,MC1,2023-12-04T12:15:00Z,20.1,0.817,85.31,0.43,1.5,2.78,27,20.1,-2.1,9.01,83.3,451,15,0
TV2,MC1,2023-12-04T12:30:00Z,20.2,0.804,85.31,0.46,1.7,2.6,29,20,-2.4,6.97,69.9,451,15,0
TV2,MC1,2023-12-04T12:45:00Z,20.5,0.801,85.29,0.48,1.6,2.42,29,20.4,-1.9,6.85,63.7,451,15,0
TV2,MC1,2023-12-04T13:00:00Z,20.6,0.805,85.28,0.47,1.9,2.54,31,20.5,-1.8,5.95,155.1,451,15,0
TV2,MC1,2023-12-04T13:15:00Z,20.4,0.817,85.26,0.44,1.8,1.76,41,20.4,-2.3,7.19,63.5,451,15,0
TV2,MC1,2023-12-04T13:30:00Z,21,0.821,85.26,0.44,1.8,1.58,27,20.9,-2.3,4.37,103.6,451,15,0
TV2,MC1,2023-12-04T13:45:00Z,20.8,0.827,85.25,0.42,1.9,1.4,20,20.7,-2.4,4.52,90.1,449,8,0
TV2,MC1,2023-12-04T14:00:00Z,20.7,0.821,85.24,0.44,1.8,1.53,13,20.8,-2.4,4.12,71.8,451,12,0
TV2,MC1,2023-12-04T14:15:00Z,20.7,0.814,85.23,0.45,1.7,1.83,33,20.6,-2.5,7.58,72.3,451,15,0
TV2,MC1,2023-12-04T14:30:00Z,20.7,0.816,85.22,0.45,1.9,1.64,23,20.6,-2.4,5.47,85.3,451,15,0
TV2,MC1,2023-12-04T14:45:00Z,20.7,0.818,85.21,0.45,1.8,1.73,21,20.6,-2.4,5.13,127.8,451,15,0
TV2,MC1,2023-12-04T15:00:00Z,20.6,0.831,85.2,0.41,1.8,2.02,24,20.4,-2.4,6.24,75.8,451,15,0
TV2,MC1,2023-12-04T15:15:00Z,20.4,0.845,85.22,0.37,1.8,1.5,23,20.2,-2.4,4.18,51.8,451,15,0
TV2,MC1,2023-12-04T15:30:00Z,20.5,0.835,85.21,0.4,1.9,1.56,22,20.1,-2.3,6.08,165.9,447,4,0
TV2,MC1,2023-12-04T15:45:00Z,20.9,0.8,85.2,0.49,1.8,1.79,17,20,-2.5,5.61,339.8,446,0,0
TV2,MC1,2023-12-04T16:00:00Z,20.5,0.818,85.2,0.44,1.8,1.83,9,19.7,-2.5,4.85,262.9,447,0,0
TV2,MC1,2023-12-04T16:15:00Z,20,0.835,85.2,0.39,1.7,2.14,40,19.3,-2.2,6.03,136.6,451,3,0
TV2,MC1,2023-12-04T16:30:00Z,19.2,0.864,85.22,0.3,1.7,2.24,29,18.9,-2.2,8.1,16.8,452,15,0
TV2,MC1,2023-12-04T16:45:00Z,18.9,0.883,85.21,0.25,1.6,2.29,24,18.7,-2.3,6.96,12.1,453,15,0
TV2,MC1,2023-12-04T17:00:00Z,18.6,0.892,85.2,0.23,1.6,2.04,23,18.6,-2.3,5.42,6.2,453,15,0
TV2,MC1,2023-12-04T17:15:00Z,18.8,0.892,85.22,0.23,1.5,2.72,31,18.6,-2.1,9.96,2,453,15,0
TV2,MC1,2023-12-04T17:30:00Z,18.4,0.907,85.22,0.2,1.6,2.04,18,18.2,-2.4,7.53,0,454,15,0
TV2,MC1,2023-12-04T17:45:00Z,18.1,0.921,85.23,0.17,1.7,2.35,24,18.1,-2.1,7.11,0,454,15,0
TV2,MC1,2023-12-04T18:00:00Z,18.1,0.915,85.24,0.18,1.2,2.18,26,18,-1.9,5.7,0,454,15,0
TV2,MC1,2023-12-04T18:15:00Z,17.9,0.915,85.25,0.17,1.5,2.45,23,17.8,-2.1,10,0,454,15,0
TV2,MC1,2023-12-04T18:30:00Z,17.8,0.916,85.27,0.17,1.2,2.52,25,17.7,-2.2,8.33,0,454,15,0
TV2,MC1,2023-12-04T18:45:00Z,17.8,0.917,85.28,0.17,1.5,2.47,25,17.7,-2.2,7.57,0,454,15,0
TV2,MC1,2023-12-04T19:00:00Z,17.7,0.917,85.29,0.17,1.5,2.43,27,17.6,-2.1,8.72,0,454,15,0
TV2,MC1,2023-12-04T19:15:00Z,17.6,0.911,85.3,0.18,1.6,2.56,26,17.5,-2.3,8.75,0,454,15,0
TV2,MC1,2023-12-04T19:30:00Z,17.5,0.908,85.31,0.18,1.6,2.74,37,17.5,-2.1,7.72,0,454,15,0
TV2,MC1,2023-12-04T19:45:00Z,17.5,0.904,85.34,0.19,1.4,2.51,38,17.4,-2,6.1,0,454,15,0
TV2,MC1,2023-12-04T20:00:00Z,17.5,0.902,85.33,0.2,1.6,2.87,36,17.4,-1.5,8.9,0,454,15,0
TV2,MC1,2023-12-04T20:15:00Z,17.5,0.906,85.35,0.19,1.7,3.21,40,17.4,-2.2,10.62,0,454,15,0
TV2,MC1,2023-12-04T20:30:00Z,17.5,0.912,85.34,0.18,1.4,2.98,41,17.4,-1.8,11.16,0,454,15,0
TV2,MC1,2023-12-04T20:45:00Z,17.4,0.922,85.36,0.16,1.2,2.85,40,17.4,-1.6,9.49,0,454,15,0
TV2,MC1,2023-12-04T21:00:00Z,17.4,0.919,85.36,0.16,1.6,2.87,34,17.4,-1.8,9.96,0,454,15,0
TV2,MC1,2023-12-04T21:15:00Z,17.3,0.926,85.34,0.15,1.7,2.68,38,17.3,-1.9,9.54,0,454,15,0
TV2,MC1,2023-12-04T21:30:00Z,17.3,0.919,85.34,0.16,1.6,3.11,39,17.3,-2,9.12,0,454,15,0
TV2,MC1,2023-12-04T21:45:00Z,17.3,0.916,85.34,0.17,1.7,2.7,30,17.2,-2,8.71,0,454,15,0
TV2,MC1,2023-12-04T22:00:00Z,17.3,0.917,85.35,0.16,1.5,2.89,35,17.2,-1.5,9.46,0,454,15,0
TV2,MC1,2023-12-04T22:15:00Z,17.3,0.92,85.35,0.16,1.3,2.92,28,17.2,-1.8,9.11,0,454,15,0
TV2,MC1,2023-12-04T22:30:00Z,17.3,0.92,85.36,0.16,0.9,3.76,33,17.2,-1.8,12.85,0,454,15,0
TV2,MC1,2023-12-04T22:45:00Z,17.3,0.921,85.36,0.15,1.4,3.31,31,17.2,-2.2,10.19,0,454,15,0
TV2,MC1,2023-12-04T23:00:00Z,17.3,0.918,85.35,0.16,1.3,3.78,36,17.3,-2.1,12.67,0,454,15,0
TV2,MC1,2023-12-04T23:15:00Z,17.4,0.915,85.35,0.17,1,3.59,36,17.3,-1.3,10.54,0,454,15,0
TV2,MC1,2023-12-04T23:30:00Z,17.4,0.915,85.34,0.17,1.2,3.33,31,17.3,-2.1,15.76,0,454,15,0
TV2,MC1,2023-12-04T23:45:00Z,17.3,0.92,85.33,0.16,1.5,2.6,22,17.2,-1.9,7.23,0,454,15,0
TV2,MC1,2023-12-05T00:00:00Z,17.2,0.931,85.32,0.14,1.6,2.44,26,17.2,-2.2,7.56,0,455,15,0
TV2,MC1,2023-12-05T00:15:00Z,17.2,0.938,85.28,0.12,1.3,2.76,23,17.1,-1.9,9.41,0,455,15,0
TV2,MC1,2023-12-05T00:30:00Z,17.1,0.939,85.27,0.12,1.6,2.65,29,17,-2.2,8.1,0,455,15,0
TV2,MC1,2023-12-05T00:45:00Z,17.1,0.941,85.25,0.11,1.6,2.69,30,17,-2,5.46,0,455,15,0
TV2,MC1,2023-12-05T01:00:00Z,17.1,0.944,85.24,0.11,1.3,2.46,27,17,-1.8,11.11,0,455,15,0
TV2,MC1,2023-12-05T01:15:00Z,17.2,0.946,85.22,0.11,1.6,2.72,25,17.1,-2,7.01,0,455,15,0
TV2,MC1,2023-12-05T01:30:00Z,17.2,0.943,85.21,0.11,1.6,2.49,25,17.2,-2.1,7.8,0,455,15,0
TV2,MC1,2023-12-05T01:45:00Z,17.1,0.938,85.2,0.12,1.6,2.26,19,17.1,-2.1,6.84,0,455,15,0
TV2,MC1,2023-12-05T02:00:00Z,17.2,0.934,85.19,0.13,1.3,2.8,27,17.2,-2,10.22,0,455,15,0
TV2,MC1,2023-12-05T02:15:00Z,17.2,0.929,85.19,0.14,1.7,2.8,26,17.1,-1.9,10.14,0,455,15,0
TV2,MC1,2023-12-05T02:30:00Z,17.1,0.925,85.17,0.15,1.4,2.68,28,17,-1.8,7.26,0,455,15,0
TV2,MC1,2023-12-05T02:45:00Z,17,0.925,85.17,0.14,1.4,2.72,29,17,-1.7,7.41,0,454,15,0
TV2,MC1,2023-12-05T03:00:00Z,17.1,0.92,85.16,0.16,1.6,2.65,30,17,-2,8.37,0,454,15,0
TV2,MC1,2023-12-05T03:15:00Z,17,0.927,85.19,0.14,1.3,2.43,27,17,-1.5,7.34,0,455,15,0
TV2,MC1,2023-12-05T03:30:00Z,17,0.934,85.19,0.13,1.5,3.08,35,16.9,-1.8,9.83,0,455,15,0
TV2,MC1,2023-12-05T03:45:00Z,17,0.934,85.19,0.13,1.8,3.06,31,17,-1.9,9.93,0,455,15,0
TV2,MC1,2023-12-05T04:00:00Z,17,0.935,85.19,0.13,1.6,2.86,26,16.9,-2,10.17,0,455,15,0
TV2,MC1,2023-12-05T04:15:00Z,17,0.94,85.21,0.12,1.2,2.81,27,16.9,-1.9,7.07,0,455,15,0
TV2,MC1,2023-12-05T04:30:00Z,17,0.938,85.24,0.12,1.1,3.77,33,17,-1.6,11.73,0,455,15,0
TV2,MC1,2023-12-05T04:45:00Z,17.1,0.942,85.26,0.11,1.2,3.4,35,17,-1.7,10.46,0,455,15,0
TV2,MC1,2023-12-05T05:00:00Z,17,0.943,85.29,0.11,1.1,3.24,38,17,-1.1,9.68,0,455,15,0
TV2,MC1,2023-12-05T05:15:00Z,17.1,0.945,85.3,0.11,1.7,3.44,35,17,-1.9,11.69,0,455,15,0
TV2,MC1,2023-12-05T05:30:00Z,17.1,0.942,85.33,0.11,1.4,3.23,33,17.1,-1.8,8.39,0,455,15,0
TV2,MC1,2023-12-05T05:45:00Z,17.2,0.943,85.34,0.11,1.3,2.7,30,17.1,-1.9,9.17,0,455,15,0
TV2,MC1,2023-12-05T06:00:00Z,17.2,0.936,85.36,0.12,1.4,3.31,28,17.1,-1.7,11.95,0,455,15,0
TV2,MC1,2023-12-05T06:15:00Z,17.2,0.929,85.36,0.14,0.9,3.53,34,17.1,-1.2,11.83,0,455,15,0
TV2,MC1,2023-12-05T06:30:00Z,17.2,0.922,85.36,0.15,1.1,3.33,33,17.1,-1.7,7.97,3.5,455,15,0
TV2,MC1,2023-12-05T06:45:00Z,17.1,0.929,85.39,0.14,1.3,3.57,34,17,-1.5,12.47,6.6,455,15,0
TV2,MC1,2023-12-05T07:00:00Z,17.1,0.929,85.42,0.14,1.6,2.66,33,17.1,-1.9,10.3,13.5,454,15,0
TV2,MC1,2023-12-05T07:15:00Z,17.4,0.914,85.44,0.17,1.6,2.49,22,17.4,-2.1,13.85,46.9,454,15,0
TV2,MC1,2023-12-05T07:30:00Z,17.8,0.896,85.44,0.21,1.4,2.93,31,17.8,-2,12.36,44.1,453,15,0
TV2,MC1,2023-12-05T07:45:00Z,18,0.888,85.45,0.23,1.5,2.6,37,18.2,-1.5,7.23,141,453,15,0
TV2,MC1,2023-12-05T08:00:00Z,18.3,0.871,85.46,0.27,0.9,2.84,30,18.4,-1.6,6.13,134.6,453,15,0
TV2,MC1,2023-12-05T08:15:00Z,18.3,0.876,85.49,0.26,1.7,2.86,34,18.3,-2.1,7.27,125.2,453,15,0
TV2,MC1,2023-12-05T08:30:00Z,18.5,0.88,85.52,0.25,1.6,2.35,28,18.6,-1.9,6.58,57.3,453,15,0
TV2,MC1,2023-12-05T08:45:00Z,18.7,0.873,85.53,0.27,1.9,3.25,40,18.9,-1.8,11,106.6,453,15,0
TV2,MC1,2023-12-05T09:00:00Z,19,0.866,85.53,0.29,1.5,2.67,34,19,-1.8,7.58,284.4,452,15,0
TV2,MC1,2023-12-05T09:15:00Z,19.2,0.849,85.52,0.34,1.3,2.75,35,19.1,-2.2,7.27,311.3,451,15,0
TV2,MC1,2023-12-05T09:30:00Z,19.5,0.842,85.52,0.36,1.5,2.12,24,19.4,-2.2,5.04,60.6,452,15,0
TV2,MC1,2023-12-05T09:45:00Z,19.8,0.833,85.51,0.38,1.4,2.79,30,19.6,-2,9.13,156.4,452,15,0
TV2,MC1,2023-12-05T10:00:00Z,20,0.833,85.52,0.39,1.4,2.72,30,19.6,-2.4,9.67,562.9,450,15,0
TV2,MC1,2023-12-05T10:15:00Z,20.2,0.826,85.51,0.41,1.3,2.91,23,19.8,-1.7,11.07,411.3,450,2,0
TV2,MC1,2023-12-05T10:30:00Z,20.2,0.826,85.51,0.41,1.6,3.6,37,19.8,-1.9,11.72,112.1,451,15,0
TV2,MC1,2023-12-05T10:45:00Z,19.8,0.831,85.5,0.39,0.9,3.74,32,19.6,-2.1,13.88,170.5,451,15,0
TV2,MC1,2023-12-05T11:00:00Z,20,0.827,85.48,0.4,1.5,3.92,34,19.8,-1.9,12.58,120.7,452,15,0
TV2,MC1,2023-12-05T11:15:00Z,20,0.825,85.43,0.41,1.5,4.06,33,19.9,-2.1,11.43,66.1,451,15,0
TV2,MC1,2023-12-05T11:30:00Z,20.4,0.814,85.41,0.44,1.5,3.26,26,20.2,-2,8.09,63.7,451,15,0
TV2,MC1,2023-12-05T11:45:00Z,20.6,0.798,85.4,0.49,1.8,2.88,25,20.5,-2.1,7.99,89.2,451,15,0
TV2,MC1,2023-12-05T12:00:00Z,20.8,0.78,85.38,0.54,1.6,2.97,22,20.6,-2.1,11.4,79.8,451,15,0
TV2,MC1,2023-12-05T12:15:00Z,20.8,0.773,85.35,0.56,1.3,3.94,30,20.6,-2,13.95,66.8,451,15,0
TV2,MC1,2023-12-05T12:30:00Z,20.9,0.769,85.35,0.57,1.5,3.18,25,20.8,-2,12.84,78.9,450,15,0
TV2,MC1,2023-12-05T12:45:00Z,21.2,0.761,85.33,0.6,1.4,3.39,32,21,-2,9.95,62.3,450,15,0
TV2,MC1,2023-12-05T13:00:00Z,20.9,0.789,85.3,0.52,1.2,3.5,32,20.9,-1.8,12.66,198.3,451,15,0
TV2,MC1,2023-12-05T13:15:00Z,21.1,0.811,85.27,0.47,1.2,3.34,27,20.9,-1.7,11.35,213.7,451,15,0
TV2,MC1,2023-12-05T13:30:00Z,20.8,0.822,85.26,0.44,0.9,3.31,25,20.6,-1.5,8.97,176.9,451,15,0
TV2,MC1,2023-12-05T13:45:00Z,20.7,0.791,85.25,0.51,1.7,4.64,36,20.6,-1.7,12.12,67.9,450,15,0
TV2,MC1,2023-12-05T14:00:00Z,20.6,0.806,85.24,0.47,0.3,4.03,28,20.5,-1.7,11.83,65,451,15,0
TV2,MC1,2023-12-05T14:15:00Z,20.5,0.828,85.23,0.41,1.2,4.17,33,20.4,-2.1,13.51,63.2,451,15,0
TV2,MC1,2023-12-05T14:30:00Z,20.6,0.833,85.21,0.41,1.4,3.94,28,20.5,-1.9,11.61,101.6,451,15,0
TV2,MC1,2023-12-05T14:45:00Z,20.4,0.827,85.21,0.42,1.6,3.34,29,20.3,-2.3,9.6,106.4,451,15,0
TV2,MC1,2023-12-05T15:00:00Z,20.4,0.836,85.22,0.39,1.7,4.07,36,20.1,-2,10.65,61.2,451,15,0
TV2,MC1,2023-12-05T15:15:00Z,20.2,0.835,85.22,0.39,1.4,3.79,31,19.9,-1.7,10.09,85.3,451,15,0
TV2,MC1,2023-12-05T15:30:00Z,20.2,0.817,85.23,0.43,0.8,3.85,33,19.7,-1.4,14.41,187.3,449,10,0
TV2,MC1,2023-12-05T15:45:00Z,20.6,0.805,85.23,0.47,1.2,3.66,33,19.8,-1.9,11.48,291.3,448,0,0
TV2,MC1,2023-12-05T16:00:00Z,20.3,0.846,85.22,0.37,1.1,4.03,34,19.6,-1.8,9.93,258,449,0,0
TV2,MC1,2023-12-05T16:15:00Z,19.9,0.858,85.22,0.33,1.3,3.66,32,19.2,-2.1,10.73,154.2,452,5,0
TV2,MC1,2023-12-05T16:30:00Z,19.3,0.891,85.22,0.24,0.8,3.61,35,19.1,-1.7,12.12,17.9,456,15,0
TV2,MC1,2023-12-05T16:45:00Z,18.9,0.924,85.24,0.17,1.6,3.19,36,18.6,-1.7,9.56,14.3,461,15,15
TV2,MC1,2023-12-05T17:00:00Z,18.5,0.938,85.25,0.13,1.3,2.7,26,18.4,-2,9.14,11.9,455,15,2
TV2,MC1,2023-12-05T17:15:00Z,18.3,0.939,85.26,0.13,1.3,2.73,31,18.2,-1.9,9.44,0,454,15,0
TV2,MC1,2023-12-05T17:30:00Z,18.1,0.926,85.28,0.15,1.6,2.53,38,18,-1.8,9.06,0,454,15,0
TV2,MC1,2023-12-05T17:45:00Z,18,0.928,85.3,0.15,1.5,2.89,36,17.9,-1.7,11.39,0,454,15,0
TV2,MC1,2023-12-05T18:00:00Z,17.9,0.918,85.32,0.17,1.5,2.78,39,17.9,-1.8,7.66,0,454,15,0
TV2,MC1,2023-12-05T18:15:00Z,17.8,0.929,85.33,0.14,1.5,2.78,33,17.7,-2,10.1,0,455,15,0
TV2,MC1,2023-12-05T18:30:00Z,17.7,0.932,85.35,0.14,1.6,2.67,31,17.7,-2,11.07,0,455,15,0
TV2,MC1,2023-12-05T18:45:00Z,17.7,0.932,85.36,0.14,1.9,2.52,33,17.6,-1.8,8.16,0,455,15,0
TV2,MC1,2023-12-05T19:00:00Z,17.6,0.935,85.39,0.13,1.8,2.8,42,17.6,-1.9,8.29,0,454,15,0
TV2,MC1,2023-12-05T19:15:00Z,17.6,0.931,85.41,0.14,1.6,2.19,32,17.5,-2.1,6.16,0,455,15,0
TV2,MC1,2023-12-05T19:30:00Z,17.5,0.934,85.43,0.13,1.7,2.43,39,17.4,-1.9,9,0,455,15,0
TV2,MC1,2023-12-05T19:45:00Z,17.6,0.926,85.43,0.15,1.3,2.62,37,17.6,-1.6,8.14,0,455,15,0
TV2,MC1,2023-12-05T20:00:00Z,17.6,0.93,85.43,0.14,1.5,2.54,32,17.5,-1.9,7.77,0,454,15,0
TV2,MC1,2023-12-05T20:15:00Z,17.6,0.927,85.45,0.15,1.5,2.85,28,17.5,-1.8,9.12,0,454,15,0
TV2,MC1,2023-12-05T20:30:00Z,17.7,0.917,85.45,0.17,1.5,2.57,31,17.6,-1.9,7.77,0,454,15,0
TV2,MC1,2023-12-05T20:45:00Z,17.6,0.926,85.46,0.15,1.6,2.59,28,17.5,-1.7,9.61,0,455,15,0
TV2,MC1,2023-12-05T21:00:00Z,17.6,0.928,85.45,0.15,1.6,2.32,34,17.6,-2,10.91,0,454,15,0
TV2,MC1,2023-12-05T21:15:00Z,17.7,0.929,85.45,0.14,1.7,2.28,30,17.6,-2.1,9.07,0,455,15,0
TV2,MC1,2023-12-05T21:30:00Z,17.5,0.935,85.45,0.13,1.6,2.18,23,17.4,-2.1,8.06,0,455,15,0
TV2,MC1,2023-12-05T21:45:00Z,17.4,0.936,85.45,0.13,1.6,1.92,22,17.3,-2.1,6.2,0,456,15,0
TV2,MC1,2023-12-05T22:00:00Z,17.3,0.941,85.46,0.12,1.6,2.77,33,17.2,-2.1,6.94,0,455,15,0
TV2,MC1,2023-12-05T22:15:00Z,17.4,0.924,85.44,0.15,1.7,2.78,34,17.3,-1.8,15.03,0,454,15,0
TV2,MC1,2023-12-05T22:30:00Z,17.4,0.922,85.44,0.16,1.4,3.03,34,17.4,-1.7,12.34,0,455,15,0
TV2,MC1,2023-12-05T22:45:00Z,17.3,0.915,85.43,0.17,1.6,2.51,32,17.3,-2.1,8.31,0,454,15,0
TV2,MC1,2023-12-05T23:00:00Z,17.4,0.907,85.42,0.18,1.6,2.44,35,17.3,-2.1,7.46,0,455,15,0
TV2,MC1,2023-12-05T23:15:00Z,17.2,0.945,85.41,0.11,1.1,3.34,39,17.1,-1.2,9.01,0,466,15,1
TV2,MC1,2023-12-05T23:30:00Z,17.2,0.959,85.39,0.08,1.3,2.75,30,17,-1.3,7.88,0,461,15,15
TV2,MC1,2023-12-05T23:45:00Z,17.2,0.958,85.4,0.08,1.4,2.81,34,17.1,-1.8,13.53,0,458,15,3
TV2,MC1,2023-12-06T00:00:00Z,17.3,0.972,85.41,0.05,1.6,2.68,34,17.2,-1.7,7.28,0,463,15,11
TV2,MC1,2023-12-06T00:15:00Z,17.3,0.979,85.4,0.04,1.2,3.85,38,17.1,-1.3,9.62,0,464,15,15
TV2,MC1,2023-12-06T00:30:00Z,17.2,0.977,85.38,0.05,0.4,3.84,37,17.1,-1.5,11.42,0,459,15,11
TV2,MC1,2023-12-06T00:45:00Z,17.1,0.979,85.37,0.04,1.5,3.78,36,17,-1.6,10.62,0,465,15,4
TV2,MC1,2023-12-06T01:00:00Z,16.8,0.971,85.35,0.06,1.1,3.26,34,16.7,-1.3,8.12,0,458,15,11
TV2,MC1,2023-12-06T01:15:00Z,16.6,0.975,85.35,0.05,1.5,3.01,34,16.5,-1.9,11.74,0,457,15,0
TV2,MC1,2023-12-06T01:30:00Z,16.7,0.974,85.34,0.05,1.4,3.25,34,16.6,-1.7,10.88,0,457,15,0
TV2,MC1,2023-12-06T01:45:00Z,16.7,0.982,85.32,0.04,1.3,3.68,41,16.6,-1.3,11.84,0,455,15,0
TV2,MC1,2023-12-06T02:00:00Z,16.6,0.986,85.3,0.03,1.2,3.64,36,16.5,-1.5,9.34,0,456,15,0
TV2,MC1,2023-12-06T02:15:00Z,16.8,0.974,85.29,0.05,1.3,4.02,37,16.7,-1.3,11.03,0,456,15,0
TV2,MC1,2023-12-06T02:30:00Z,16.7,0.977,85.29,0.04,1.6,3.53,37,16.6,-1.6,12.55,0,456,15,0
TV2,MC1,2023-12-06T02:45:00Z,16.6,0.97,85.28,0.06,1.1,3.02,33,16.5,-1.8,8.93,0,456,15,0
TV2,MC1,2023-12-06T03:00:00Z,16.6,0.964,85.27,0.07,1.4,3.46,35,16.5,-1.7,11.64,0,456,15,0
TV2,MC1,2023-12-06T03:15:00Z,16.5,0.961,85.27,0.07,1.5,3,32,16.4,-1.6,9.24,0,456,15,0
TV2,MC1,2023-12-06T03:30:00Z,16.6,0.963,85.27,0.07,1.4,3.22,37,16.5,-1.7,11.63,0,456,15,0
TV2,MC1,2023-12-06T03:45:00Z,16.7,0.97,85.28,0.06,1.9,3.68,39,16.6,-1,9.8,0,456,15,0
TV2,MC1,2023-12-06T04:00:00Z,16.7,0.979,85.31,0.04,1.4,3.7,39,16.6,-1.6,11.54,0,459,15,0
TV2,MC1,2023-12-06T04:15:00Z,16.7,0.986,85.34,0.03,1.6,2.96,28,16.6,-1.9,11.54,0,571,15,15
TV2,MC1,2023-12-06T04:30:00Z,16.9,0.988,85.33,0.02,1.5,2.24,32,16.8,-1.7,7.9,0,555,15,15
TV2,MC1,2023-12-06T04:45:00Z,16.8,0.985,85.34,0.03,1.2,3.42,40,16.7,-1.8,10.63,0,496,15,15
TV2,MC1,2023-12-06T05:00:00Z,16.6,0.98,85.33,0.04,1.4,2.95,31,16.6,-1.5,8.8,0,476,15,15
TV2,MC1,2023-12-06T05:15:00Z,16.6,0.979,85.36,0.04,1.4,2.45,32,16.5,-1.4,9.25,0,473,15,15
TV2,MC1,2023-12-06T05:30:00Z,16.5,0.975,85.37,0.05,1.7,2.08,31,16.4,-1.9,7.2,0,473,15,15
TV2,MC1,2023-12-06T05:45:00Z,16.7,0.979,85.37,0.04,1.6,2.34,31,16.6,-1.9,9.24,0,471,15,15
TV2,MC1,2023-12-06T06:00:00Z,16.9,0.982,85.37,0.03,1.3,2.64,29,16.8,-1.7,9.42,0,472,15,15
TV2,MC1,2023-12-06T06:15:00Z,17,0.984,85.39,0.03,1.4,2.82,29,16.9,-1.7,9.81,0,495,15,15
TV2,MC1,2023-12-06T06:30:00Z,16.9,0.98,85.41,0.04,1.2,2.7,28,16.8,-1.5,7.6,3.1,497,15,15
TV2,MC1,2023-12-06T06:45:00Z,16.9,0.975,85.44,0.05,1.4,2.54,28,16.8,-1.8,9,7.7,479,15,15
TV2,MC1,2023-12-06T07:00:00Z,17,0.98,85.46,0.04,1.2,2.69,31,16.9,-1.8,8.53,10.6,477,15,15
TV2,MC1,2023-12-06T07:15:00Z,17,0.983,85.46,0.03,1.4,2.47,29,16.9,-2,7.02,15.9,484,15,15
TV2,MC1,2023-12-06T07:30:00Z,17,0.981,85.49,0.04,1.3,3.02,32,16.9,-1.9,11.62,19.6,486,15,15
TV2,MC1,2023-12-06T07:45:00Z,17,0.98,85.52,0.04,1.5,2,24,16.8,-2.1,7.45,26.7,484,15,15
TV2,MC1,2023-12-06T08:00:00Z,17.1,0.983,85.53,0.03,1.5,2.07,29,16.9,-1.9,6.81,29.5,523,15,15
TV2,MC1,2023-12-06T08:15:00Z,17.2,0.986,85.53,0.03,1.4,2.63,35,17.2,-1.4,7.93,48.5,530,15,15
TV2,MC1,2023-12-06T08:30:00Z,17.4,0.983,85.54,0.03,1.5,2.2,20,17.2,-1.8,6.17,74.3,502,15,15
TV2,MC1,2023-12-06T08:45:00Z,17.2,0.973,85.54,0.05,1.1,2.57,24,17.1,-1.5,10.7,80.9,480,15,15
TV2,MC1,2023-12-06T09:00:00Z,17.4,0.961,85.55,0.08,1.5,2.79,32,17.2,-1.8,8.81,100.2,472,15,15
TV2,MC1,2023-12-06T09:15:00Z,17.3,0.963,85.54,0.07,1.4,2.4,35,17.1,-1.5,7.17,66.7,502,15,15
TV2,MC1,2023-12-06T09:30:00Z,17.4,0.973,85.53,0.05,1.3,2.59,34,17.1,-1.6,6.68,91.4,482,15,15
TV2,MC1,2023-12-06T09:45:00Z,17.5,0.966,85.5,0.07,1.6,2.33,27,17.3,-1.9,6.84,109.3,470,15,15
TV2,MC1,2023-12-06T10:00:00Z,17.9,0.951,85.49,0.1,1.2,2.3,29,17.6,-1.3,5.83,375.4,460,15,15
TV2,MC1,2023-12-06T10:15:00Z,18.2,0.943,85.47,0.12,1.8,3.45,43,17.8,-1.6,10.68,227.8,459,15,2
TV2,MC1,2023-12-06T10:30:00Z,17.9,0.955,85.46,0.09,1.5,2.58,31,17.6,-1.7,9.84,108.2,458,15,0
TV2,MC1,2023-12-06T10:45:00Z,17.6,0.964,85.44,0.07,1.4,2.97,5,17.5,-2.4,8.05,68.1,457,15,0
