Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes
ET5,MC2,2023-12-03T12:30:00Z,19.7,0.961,87.63,0.09,5.3,1.94,98,19.9,1.2,6.51,166.6,478,8,15
ET5,MC2,2023-12-03T12:45:00Z,19.7,0.97,87.61,0.07,5.1,1.88,73,19.8,1.2,5.79,198.3,592,15,15
ET5,MC2,2023-12-03T13:00:00Z,19.3,0.981,87.6,0.04,5,1.68,63,19.4,1.1,6.16,98.9,647,15,15
ET5,MC2,2023-12-03T13:15:00Z,19.2,0.991,87.58,0.02,4.9,1.64,61,19.2,1,7.23,62.1,684,15,15
ET5,MC2,2023-12-03T13:30:00Z,19,0.997,87.56,0.01,5.1,1.5,95,19,1,3.43,63.4,633,15,15
ET5,MC2,2023-12-03T13:45:00Z,18.9,1.001,87.54,0,5.3,1.7,80,18.9,0.9,7.41,78.9,592,15,15
ET5,MC2,2023-12-03T14:00:00Z,18.7,1.001,87.54,0,5.2,2.01,98,18.7,1,5.73,106.9,550,15,15
ET5,MC2,2023-12-03T14:15:00Z,18.7,1,87.53,0,5.2,2,100,18.9,1.1,6.19,140.6,512,15,15
ET5,MC2,2023-12-03T14:30:00Z,18.7,1,87.52,0,5.3,1.88,114,19,1.1,5.8,79.7,493,15,15
ET5,MC2,2023-12-03T14:45:00Z,19.1,0.984,87.52,0.04,5.6,2.92,106,19.5,1.3,8.93,273.6,455,7,15
ET5,MC2,2023-12-03T15:00:00Z,19.8,0.948,87.52,0.12,5.5,1.85,112,20.2,1.2,6.57,288,456,0,15
ET5,MC2,2023-12-03T15:15:00Z,19.7,0.952,87.53,0.11,5.2,1.49,91,19.9,1.2,4.15,157.3,459,0,15
ET5,MC2,2023-12-03T15:30:00Z,19.6,0.943,87.54,0.13,5.3,1.92,113,20,1.2,6.32,108.9,459,0,15
ET5,MC2,2023-12-03T15:45:00Z,19.6,0.933,87.54,0.15,5.5,1.82,110,20,1.3,4.93,117.2,458,0,15
ET5,MC2,2023-12-03T16:00:00Z,19.8,0.925,87.55,0.17,5.4,2.15,107,20,1.2,5.39,113,458,0,15
ET5,MC2,2023-12-03T16:15:00Z,19.7,0.928,87.57,0.17,5.4,2.03,117,19.9,1.3,5.22,81.3,458,0,15
ET5,MC2,2023-12-03T16:30:00Z,19.7,0.921,87.57,0.18,5.4,2.19,113,19.9,1.3,4.88,61,457,0,15
ET5,MC2,2023-12-03T16:45:00Z,19.7,0.919,87.58,0.19,5.2,1.96,108,19.9,1.3,3.97,32.8,458,0,15
ET5,MC2,2023-12-03T17:00:00Z,19.6,0.928,87.59,0.16,5.3,2.02,103,19.8,1.2,5,42.3,459,0,15
ET5,MC2,2023-12-03T17:15:00Z,19.6,0.923,87.6,0.18,5.5,2.39,115,19.7,1.4,6.64,11.2,459,0,15
ET5,MC2,2023-12-03T17:30:00Z,19.5,0.922,87.61,0.18,5.5,2.29,100,19.6,1.3,4.91,0,459,0,15
ET5,MC2,2023-12-03T17:45:00Z,19.3,0.933,87.63,0.15,5.4,2.34,106,19.4,1.3,6.09,0,459,0,15
ET5,MC2,2023-12-03T18:00:00Z,19.2,0.942,87.65,0.13,5.5,2.68,102,19.3,1.4,7.82,0,460,10,15
ET5,MC2,2023-12-03T18:15:00Z,19.2,0.94,87.66,0.13,5.2,2.67,101,19.3,1.3,6.44,0,460,11,15
ET5,MC2,2023-12-03T18:30:00Z,19.1,0.947,87.68,0.12,5.3,2.42,105,19.2,1.3,6.75,0,461,15,15
ET5,MC2,2023-12-03T18:45:00Z,19,0.956,87.7,0.1,5.4,2.44,107,19.1,1.3,5.06,0,462,15,15
ET5,MC2,2023-12-03T19:00:00Z,19,0.964,87.71,0.08,5.3,1.87,103,19,1.1,6.46,0,461,15,15
ET5,MC2,2023-12-03T19:15:00Z,19.1,0.954,87.73,0.1,5.3,1.97,117,19.2,1.2,4.4,0,461,15,15
ET5,MC2,2023-12-03T19:30:00Z,19.2,0.945,87.74,0.12,5.4,2.61,111,19.3,1.4,6.12,0,461,15,15
ET5,MC2,2023-12-03T19:45:00Z,19.1,0.953,87.75,0.1,5.3,1.74,104,19.2,1.2,4.75,0,462,15,15
ET5,MC2,2023-12-03T20:00:00Z,18.9,0.965,87.77,0.08,5.3,2.02,93,19,1.2,6.65,0,463,15,15
ET5,MC2,2023-12-03T20:15:00Z,18.8,0.972,87.77,0.06,5.3,2.23,94,19,1.2,6.55,0,463,15,15
ET5,MC2,2023-12-03T20:30:00Z,18.8,0.964,87.78,0.08,5.8,2.53,105,19,1.2,5.86,0,461,15,15
ET5,MC2,2023-12-03T20:45:00Z,18.8,0.951,87.79,0.11,5.5,3.01,107,18.9,1.4,6.7,0,462,15,15
ET5,MC2,2023-12-03T21:00:00Z,18.7,0.947,87.79,0.11,5.3,2.88,102,18.8,1.4,7.05,0,461,15,15
ET5,MC2,2023-12-03T21:15:00Z,18.7,0.938,87.78,0.13,5.4,2.66,108,18.8,1.4,8.47,0,461,15,15
ET5,MC2,2023-12-03T21:30:00Z,18.6,0.938,87.79,0.13,5.4,2.43,111,18.7,1.3,6.1,0,460,15,15
ET5,MC2,2023-12-03T21:45:00Z,18.7,0.928,87.79,0.15,5.6,2.74,114,18.8,1.3,5.66,0,459,9,15
ET5,MC2,2023-12-03T22:00:00Z,18.8,0.924,87.78,0.17,5.6,2.54,105,18.8,1.4,5.92,0,460,2,15
ET5,MC2,2023-12-03T22:15:00Z,18.7,0.927,87.77,0.16,5.6,2.7,108,18.8,1.5,7.07,0,460,5,15
ET5,MC2,2023-12-03T22:30:00Z,18.7,0.922,87.77,0.17,5.5,2.86,108,18.8,1.5,5.74,0,459,2,15
ET5,MC2,2023-12-03T22:45:00Z,18.7,0.924,87.76,0.16,5.6,2.79,110,18.7,1.5,5.97,0,460,3,15
ET5,MC2,2023-12-03T23:00:00Z,18.6,0.924,87.74,0.16,5.5,2.88,112,18.6,1.4,7.98,0,460,0,15
ET5,MC2,2023-12-03T23:15:00Z,18.6,0.915,87.73,0.18,5.6,2.62,110,18.6,1.4,7.74,0,459,0,15
ET5,MC2,2023-12-03T23:30:00Z,18.6,0.912,87.74,0.19,5.3,2.85,105,18.7,1.4,6.01,0,459,0,15
ET5,MC2,2023-12-03T23:45:00Z,18.7,0.915,87.73,0.18,5.5,2.36,112,18.7,1.3,4.62,0,459,0,15
ET5,MC2,2023-12-04T00:00:00Z,18.6,0.917,87.71,0.18,5.3,2.37,108,18.7,1.6,5.26,0,459,0,15
ET5,MC2,2023-12-04T00:15:00Z,18.5,0.925,87.69,0.16,5.5,2.41,104,18.6,1.3,6.61,0,460,5,15
ET5,MC2,2023-12-04T00:30:00Z,18.5,0.92,87.66,0.17,5.6,3.11,97,18.6,1.4,7.13,0,459,2,15
ET5,MC2,2023-12-04T00:45:00Z,18.6,0.908,87.63,0.2,5.4,3.01,105,18.6,1.5,6.73,0,458,0,15
ET5,MC2,2023-12-04T01:00:00Z,18.6,0.899,87.6,0.22,5.9,3.1,108,18.6,1.9,8.36,0,458,0,15
ET5,MC2,2023-12-04T01:15:00Z,18.5,0.901,87.58,0.21,5.6,2.88,108,18.5,1.4,6.26,0,459,0,15
ET5,MC2,2023-12-04T01:30:00Z,18.4,0.907,87.56,0.2,5.4,2.94,104,18.4,1.2,6.01,0,459,0,15
ET5,MC2,2023-12-04T01:45:00Z,18.4,0.911,87.55,0.19,5.7,2.85,113,18.4,1.3,7.95,0,459,0,15
ET5,MC2,2023-12-04T02:00:00Z,18.3,0.912,87.53,0.18,5.5,2.64,109,18.4,1.4,5.82,0,459,0,15
ET5,MC2,2023-12-04T02:15:00Z,18.4,0.909,87.52,0.19,5.4,2.53,110,18.4,1.3,6.03,0,459,0,15
ET5,MC2,2023-12-04T02:30:00Z,18.3,0.918,87.5,0.17,5.8,3.07,102,18.4,1.3,6.87,0,460,0,15
ET5,MC2,2023-12-04T02:45:00Z,18.2,0.915,87.48,0.18,6,2.81,106,18.3,1.4,6.65,0,459,0,15
ET5,MC2,2023-12-04T03:00:00Z,18.3,0.906,87.46,0.2,5.5,3.15,108,18.3,1.6,8.17,0,459,0,15
ET5,MC2,2023-12-04T03:15:00Z,18.4,0.897,87.46,0.22,5.5,3.6,111,18.4,2.1,9.09,0,458,0,15
ET5,MC2,2023-12-04T03:30:00Z,18.4,0.886,87.47,0.24,6.3,3.76,107,18.5,1.7,8.59,0,457,0,15
ET5,MC2,2023-12-04T03:45:00Z,18.4,0.876,87.49,0.26,6.4,3.43,109,18.4,1.4,9.87,0,457,0,15
ET5,MC2,2023-12-04T04:00:00Z,18.4,0.882,87.5,0.25,6,3.9,113,18.4,1.6,10.48,0,458,0,15
ET5,MC2,2023-12-04T04:15:00Z,18.4,0.878,87.5,0.26,5.7,3.72,105,18.5,1.6,8.34,0,457,0,15
ET5,MC2,2023-12-04T04:30:00Z,18.6,0.843,87.52,0.34,6.2,4.6,108,18.7,1.7,11.87,0,455,0,15
ET5,MC2,2023-12-04T04:45:00Z,19,0.8,87.53,0.44,6,3.86,108,19,2,9.92,0,455,0,15
ET5,MC2,2023-12-04T05:00:00Z,19.2,0.785,87.53,0.48,5.8,3.9,111,19.2,2.1,9.23,0,454,0,15
ET5,MC2,2023-12-04T05:15:00Z,19.3,0.788,87.55,0.47,6.1,4.26,106,19.3,1.6,8.94,0,454,0,15
ET5,MC2,2023-12-04T05:30:00Z,19.3,0.792,87.56,0.46,6,4.16,110,19.3,2.1,8.93,0,454,0,15
ET5,MC2,2023-12-04T05:45:00Z,19.4,0.781,87.58,0.49,6.5,4.15,112,19.4,1.5,8.27,0.4,454,0,15
ET5,MC2,2023-12-04T06:00:00Z,19.3,0.775,87.6,0.5,6.2,3.54,109,19.3,1.6,7.27,9.3,454,0,15
ET5,MC2,2023-12-04T06:15:00Z,19.3,0.766,87.63,0.52,5.9,3.66,107,19.6,1.5,9.58,25.3,454,0,15
ET5,MC2,2023-12-04T06:30:00Z,19.4,0.781,87.65,0.49,5.9,3.63,109,20,1.7,8.33,107.8,454,0,15
ET5,MC2,2023-12-04T06:45:00Z,19.5,0.799,87.67,0.46,5.6,3.59,103,19.8,1.8,7.36,152.7,454,0,15
ET5,MC2,2023-12-04T07:00:00Z,19.1,0.825,87.69,0.39,5.4,3.26,110,19.2,1.5,7.14,39.6,455,0,15
ET5,MC2,2023-12-04T07:15:00Z,19.2,0.835,87.72,0.37,5.7,2.98,110,19.4,1.6,7.61,203.4,454,0,15
ET5,MC2,2023-12-04T07:30:00Z,19.6,0.83,87.73,0.39,5.6,3.73,104,19.8,1.7,8.16,345.5,454,0,15
ET5,MC2,2023-12-04T07:45:00Z,19.7,0.828,87.74,0.4,5.8,3.34,107,20,1.6,8.45,409.1,454,0,15
ET5,MC2,2023-12-04T08:00:00Z,19.8,0.838,87.75,0.37,5.9,3.73,97,20.1,1.7,7.55,461.2,454,0,15
ET5,MC2,2023-12-04T08:15:00Z,19.8,0.853,87.75,0.34,5.9,3.15,106,20.2,1.8,8.05,516.4,454,0,15
ET5,MC2,2023-12-04T08:30:00Z,20,0.844,87.76,0.37,5.6,3.15,103,20.5,1.6,7.98,565.2,454,0,15
ET5,MC2,2023-12-04T08:45:00Z,20.3,0.828,87.77,0.41,5.8,3.7,105,20.7,1.7,9.35,616.5,454,0,15
ET5,MC2,2023-12-04T09:00:00Z,20.8,0.802,87.77,0.49,5.6,3.69,107,21.2,2,8.75,659.2,453,0,15
ET5,MC2,2023-12-04T09:15:00Z,21,0.803,87.77,0.49,5.6,2.85,105,21.5,1.5,7.13,707.5,453,0,15
ET5,MC2,2023-12-04T09:30:00Z,21.1,0.814,87.77,0.47,5.8,2.6,106,21.6,1.6,6.55,753.3,453,0,15
ET5,MC2,2023-12-04T09:45:00Z,21.4,0.819,87.76,0.46,6.1,2.43,102,21.9,1.2,6.94,796,453,0,15
ET5,MC2,2023-12-04T10:00:00Z,21.5,0.817,87.77,0.47,5.5,2.57,99,21.9,1.5,9.18,834,453,0,15
ET5,MC2,2023-12-04T10:15:00Z,21.4,0.807,87.76,0.49,5.6,3.08,103,21.8,1.6,8.45,848.1,453,0,15
ET5,MC2,2023-12-04T10:30:00Z,21.4,0.803,87.74,0.5,5.5,2.95,114,21.9,1.7,6.87,887,453,0,15
ET5,MC2,2023-12-04T10:45:00Z,21.5,0.804,87.72,0.5,5.6,2.72,102,22,1.4,9.95,896.9,452,0,15
ET5,MC2,2023-12-04T11:00:00Z,21.4,0.794,87.7,0.52,5.8,3.9,98,21.8,1.8,10.2,887.7,453,0,15
ET5,MC2,2023-12-04T11:15:00Z,21.3,0.804,87.69,0.5,5.9,4.22,110,21.7,1.9,10.96,850.2,453,0,15
ET5,MC2,2023-12-04T11:30:00Z,21.1,0.839,87.67,0.4,5,3.84,103,21.4,1.8,7.48,869,453,0,15
ET5,MC2,2023-12-04T11:45:00Z,21.5,0.832,87.63,0.43,5.8,3.55,99,22,1.4,8.54,488.2,453,0,15
ET5,MC2,2023-12-04T12:00:00Z,21.6,0.806,87.61,0.5,5.9,4.37,104,22,2.4,10.27,542,453,0,15
ET5,MC2,2023-12-04T12:15:00Z,21.6,0.79,87.6,0.54,6.1,3.56,111,21.9,2.1,9.24,176.3,453,0,15
ET5,MC2,2023-12-04T12:30:00Z,21.2,0.797,87.59,0.51,6,3.88,107,21.5,1.5,7.77,128.4,453,0,15
ET5,MC2,2023-12-04T12:45:00Z,21.8,0.783,87.57,0.57,6.1,2.89,115,22.3,1.4,7.62,228.7,452,0,15
ET5,MC2,2023-12-04T13:00:00Z,22,0.787,87.55,0.56,5.6,2.86,99,22.6,1.7,7.86,540.7,452,0,15
ET5,MC2,2023-12-04T13:15:00Z,22.2,0.793,87.53,0.55,5.5,2.7,106,22.8,1.3,7.34,421.9,452,0,15
ET5,MC2,2023-12-04T13:30:00Z,21.9,0.824,87.52,0.46,5.7,2.22,122,22.6,1.5,7.15,219.7,453,0,15
ET5,MC2,2023-12-04T13:45:00Z,22.1,0.835,87.52,0.44,5.4,1.46,90,22.7,1.3,3.52,449.7,450,0,15
ET5,MC2,2023-12-04T14:00:00Z,22.1,0.843,87.51,0.42,5.4,1.57,59,22.2,1.4,5.78,288.9,453,0,14
ET5,MC2,2023-12-04T14:15:00Z,21.5,0.856,87.5,0.37,5.4,2.27,68,21.7,1.2,11.55,334.7,451,0,15
ET5,MC2,2023-12-04T14:30:00Z,21.8,0.848,87.49,0.4,5.5,2.18,67,21.9,1.4,7.34,512,452,0,13
ET5,MC2,2023-12-04T14:45:00Z,21.7,0.864,87.48,0.35,5.3,2.51,67,21.7,1.1,9.24,295.2,454,0,15
ET5,MC2,2023-12-04T15:00:00Z,21.1,0.892,87.48,0.27,5.4,1.77,59,21.4,1.4,4.19,176.5,455,0,15
ET5,MC2,2023-12-04T15:15:00Z,20.8,0.906,87.48,0.23,5.3,2.2,60,21,1.3,6.7,233.5,455,0,15
ET5,MC2,2023-12-04T15:30:00Z,20.7,0.891,87.48,0.27,5.3,1.96,78,21,1.3,6.36,66.7,455,0,15
ET5,MC2,2023-12-04T15:45:00Z,20.5,0.889,87.48,0.27,5.4,2.05,88,20.6,1.2,6.71,51.1,456,0,15
ET5,MC2,2023-12-04T16:00:00Z,20.4,0.893,87.48,0.26,5.3,1.93,97,20.6,1.2,5.53,47.1,455,0,15
ET5,MC2,2023-12-04T16:15:00Z,20.4,0.903,87.49,0.23,5.5,1.76,66,20.5,1.3,6.46,52.2,457,0,15
ET5,MC2,2023-12-04T16:30:00Z,20.4,0.917,87.51,0.2,5.3,1.37,67,20.4,1.2,4.93,42.5,459,0,15
ET5,MC2,2023-12-04T16:45:00Z,20.2,0.91,87.51,0.21,5.4,2.22,98,20.3,1.4,6.99,30.4,457,0,15
ET5,MC2,2023-12-04T17:00:00Z,20,0.922,87.51,0.18,5.4,2.05,82,20,1.2,7.53,12.6,460,1,15
ET5,MC2,2023-12-04T17:15:00Z,19.8,0.939,87.52,0.14,5.4,2.49,97,19.8,1.2,9.78,3.3,460,3,15
ET5,MC2,2023-12-04T17:30:00Z,19.6,0.937,87.53,0.14,5.2,2.83,87,19.7,1.4,8.58,0,460,2,15
ET5,MC2,2023-12-04T17:45:00Z,19.6,0.932,87.54,0.16,5.7,3.4,103,19.7,1.5,8.83,0,459,0,15
ET5,MC2,2023-12-04T18:00:00Z,19.5,0.922,87.57,0.18,5.9,3.68,110,19.6,1.4,7.76,0,459,0,15
ET5,MC2,2023-12-04T18:15:00Z,19.5,0.919,87.59,0.18,6,4.01,112,19.6,2,10.83,0,459,0,15
ET5,MC2,2023-12-04T18:30:00Z,19.4,0.922,87.59,0.18,6,4.11,104,19.5,1.8,11.6,0,458,0,15
ET5,MC2,2023-12-04T18:45:00Z,19.3,0.919,87.61,0.18,5.7,4.89,100,19.4,1.7,9.94,0,458,0,15
ET5,MC2,2023-12-04T19:00:00Z,19.3,0.922,87.63,0.17,5.4,5,102,19.4,2.4,11.09,0,458,0,15
ET5,MC2,2023-12-04T19:15:00Z,19.3,0.91,87.63,0.2,5.2,5.05,99,19.4,2.1,12.74,0,458,0,15
ET5,MC2,2023-12-04T19:30:00Z,19.2,0.903,87.65,0.22,5.7,4.03,101,19.3,1.6,10.46,0,458,0,15
ET5,MC2,2023-12-04T19:45:00Z,19.2,0.906,87.67,0.21,5.9,4.74,98,19.3,2.1,10.27,0,458,0,15
ET5,MC2,2023-12-04T20:00:00Z,19.1,0.904,87.68,0.21,5.8,3.94,102,19.2,1.6,9.59,0,458,0,15
ET5,MC2,2023-12-04T20:15:00Z,19,0.908,87.69,0.2,5.7,3.77,103,19.1,1.4,12.47,0,458,0,15
ET5,MC2,2023-12-04T20:30:00Z,19.1,0.906,87.69,0.21,6,4.58,98,19.2,1.8,11.42,0,458,0,15
ET5,MC2,2023-12-04T20:45:00Z,19,0.92,87.7,0.18,5.4,4.54,101,19.1,1.8,10.4,0,459,0,15
ET5,MC2,2023-12-04T21:00:00Z,19,0.921,87.7,0.17,6.5,4.6,104,19,1.4,11.01,0,458,0,15
ET5,MC2,2023-12-04T21:15:00Z,19,0.913,87.68,0.19,5.6,4.91,101,19.1,2,11.49,0,458,0,15
ET5,MC2,2023-12-04T21:30:00Z,19,0.908,87.68,0.2,5.4,5.1,105,19.1,1.8,12.35,0,458,0,15
ET5,MC2,2023-12-04T21:45:00Z,19,0.903,87.68,0.21,5.9,5.56,109,19.1,2.6,14.72,0,458,0,15
ET5,MC2,2023-12-04T22:00:00Z,19,0.908,87.69,0.2,6.3,4.56,108,19,2.8,11.41,0,458,0,15
ET5,MC2,2023-12-04T22:15:00Z,18.9,0.916,87.68,0.18,5.7,5.54,103,19,1.2,13.6,0,459,0,15
ET5,MC2,2023-12-04T22:30:00Z,18.8,0.922,87.68,0.17,6.2,4.92,107,18.9,2.3,11.01,0,459,0,15
ET5,MC2,2023-12-04T22:45:00Z,18.8,0.934,87.69,0.14,6.5,4.59,109,18.8,2.1,11.26,0,460,0,15
ET5,MC2,2023-12-04T23:00:00Z,18.7,0.937,87.69,0.14,6.4,4.5,110,18.8,1.7,10.03,0,460,0,15
ET5,MC2,2023-12-04T23:15:00Z,18.8,0.933,87.68,0.14,6.5,4.59,109,18.8,1.8,10.71,0,460,3,15
ET5,MC2,2023-12-04T23:30:00Z,18.7,0.932,87.67,0.15,5.7,4.27,104,18.8,1.9,9.82,0,459,2,15
ET5,MC2,2023-12-04T23:45:00Z,18.8,0.928,87.66,0.16,6.5,4.85,101,18.8,2.4,10.91,0,459,0,15
ET5,MC2,2023-12-05T00:00:00Z,18.8,0.928,87.64,0.16,5.5,4.35,103,18.9,1.9,9.53,0,460,0,15
ET5,MC2,2023-12-05T00:15:00Z,18.8,0.929,87.61,0.15,5.5,4.25,103,18.8,2,11.27,0,459,0,15
ET5,MC2,2023-12-05T00:30:00Z,18.8,0.922,87.58,0.17,6.3,4.5,106,18.9,1.3,11.61,0,459,0,15
ET5,MC2,2023-12-05T00:45:00Z,18.8,0.92,87.58,0.17,6.4,4.61,109,18.9,1.5,11.66,0,459,0,15
ET5,MC2,2023-12-05T01:00:00Z,18.8,0.917,87.56,0.18,5.4,4.73,113,18.9,2.2,11.73,0,459,0,15
ET5,MC2,2023-12-05T01:15:00Z,18.9,0.92,87.54,0.17,5.5,4.85,104,19,2.3,12.64,0,459,0,15
ET5,MC2,2023-12-05T01:30:00Z,19,0.92,87.54,0.18,6.2,3.76,103,19,1.6,12.24,0,459,0,15
ET5,MC2,2023-12-05T01:45:00Z,18.8,0.925,87.53,0.16,5.9,4.35,98,18.9,1.8,10.62,0,459,0,15
ET5,MC2,2023-12-05T02:00:00Z,18.8,0.926,87.52,0.16,5.7,3.63,105,18.9,1.3,9.77,0,459,0,15
ET5,MC2,2023-12-05T02:15:00Z,18.8,0.918,87.51,0.18,5.9,4.73,101,18.9,1.6,10.51,0,459,0,15
ET5,MC2,2023-12-05T02:30:00Z,18.8,0.915,87.5,0.18,6.1,4.56,103,18.8,2.6,12.38,0,459,0,15
ET5,MC2,2023-12-05T02:45:00Z,18.6,0.918,87.5,0.18,6.2,4.22,103,18.7,1.4,9.68,0,459,0,15
ET5,MC2,2023-12-05T03:00:00Z,18.5,0.922,87.49,0.17,6.3,3.97,105,18.6,1.9,9.45,0,459,0,15
ET5,MC2,2023-12-05T03:15:00Z,18.5,0.922,87.51,0.17,6.4,4.2,110,18.5,1.6,12.32,0,460,0,15
ET5,MC2,2023-12-05T03:30:00Z,18.4,0.932,87.53,0.14,5.7,3.72,105,18.5,1.4,8.06,0,460,0,15
ET5,MC2,2023-12-05T03:45:00Z,18.3,0.945,87.54,0.12,6,3.27,104,18.4,1.8,7.75,0,461,15,15
ET5,MC2,2023-12-05T04:00:00Z,18.3,0.956,87.54,0.09,5.8,3.84,103,18.4,1.6,11.16,0,461,15,15
ET5,MC2,2023-12-05T04:15:00Z,18.3,0.955,87.56,0.1,5.5,4.13,104,18.4,1.1,10.52,0,460,15,15
ET5,MC2,2023-12-05T04:30:00Z,18.4,0.945,87.6,0.12,5.6,4.3,106,18.5,2,9.56,0,460,15,15
ET5,MC2,2023-12-05T04:45:00Z,18.5,0.944,87.61,0.12,5.8,4.26,105,18.6,1.6,10.33,0,460,14,15
ET5,MC2,2023-12-05T05:00:00Z,18.5,0.945,87.62,0.12,6.1,4.03,101,18.6,1.7,9.92,0,460,15,15
ET5,MC2,2023-12-05T05:15:00Z,18.6,0.941,87.63,0.13,5.6,4.66,107,18.7,2,9.74,0,460,13,15
ET5,MC2,2023-12-05T05:30:00Z,18.6,0.941,87.64,0.13,6.2,4.09,106,18.7,1.7,8.81,0,460,15,15
ET5,MC2,2023-12-05T05:45:00Z,18.6,0.939,87.66,0.13,6.5,4.52,103,18.7,1.7,11.21,0,460,10,15
ET5,MC2,2023-12-05T06:00:00Z,18.7,0.926,87.67,0.16,6.3,4.88,110,18.8,1.4,9.49,5.5,459,0,15
ET5,MC2,2023-12-05T06:15:00Z,18.7,0.924,87.68,0.16,5.6,4.23,106,18.8,2.6,9.95,12.5,459,0,15
ET5,MC2,2023-12-05T06:30:00Z,18.8,0.913,87.69,0.19,6,3.62,112,18.9,1.5,8.21,18.9,458,0,15
ET5,MC2,2023-12-05T06:45:00Z,18.9,0.903,87.72,0.21,5.6,4.65,111,19,2.2,10.28,32,458,0,15
ET5,MC2,2023-12-05T07:00:00Z,19.2,0.889,87.74,0.25,6.1,3.76,106,19.2,1.6,7.89,122.5,456,0,15
ET5,MC2,2023-12-05T07:15:00Z,19.5,0.874,87.76,0.29,6.1,3.68,107,19.6,1.4,8.3,171,456,0,15
ET5,MC2,2023-12-05T07:30:00Z,19.6,0.873,87.77,0.29,5.9,3.95,101,19.7,1.5,10.5,229.4,456,0,15
ET5,MC2,2023-12-05T07:45:00Z,19.8,0.87,87.78,0.3,5.9,4.17,102,20.1,1.8,9.71,383.8,456,0,15
ET5,MC2,2023-12-05T08:00:00Z,20.1,0.87,87.8,0.3,6.4,4.2,101,20.3,1.6,10.18,448.4,456,0,15
ET5,MC2,2023-12-05T08:15:00Z,19.9,0.873,87.81,0.29,6.9,4.62,106,20.2,2.3,10.59,489.6,455,0,15
ET5,MC2,2023-12-05T08:30:00Z,20,0.863,87.82,0.32,6.9,4.91,103,20.3,1.3,12.04,531.4,455,0,15
ET5,MC2,2023-12-05T08:45:00Z,20.2,0.854,87.82,0.34,6.5,4.63,109,20.5,1.7,9.7,594,455,0,15
ET5,MC2,2023-12-05T09:00:00Z,20.4,0.848,87.83,0.36,6.4,4.34,107,20.7,1.6,10.19,513.4,455,0,15
ET5,MC2,2023-12-05T09:15:00Z,20.6,0.84,87.83,0.39,5.8,4.2,104,21,1.9,11.19,696,454,0,15
ET5,MC2,2023-12-05T09:30:00Z,20.8,0.827,87.82,0.43,5.9,4.58,107,21.2,2.1,10.33,761.4,454,0,15
ET5,MC2,2023-12-05T09:45:00Z,21,0.821,87.82,0.45,6.2,4.22,105,21.4,1.5,10.41,672,454,0,15
ET5,MC2,2023-12-05T10:00:00Z,21.2,0.823,87.83,0.44,6.5,3.72,105,21.6,1.7,8.62,663.8,454,0,15
ET5,MC2,2023-12-05T10:15:00Z,21.3,0.82,87.82,0.46,6.2,3.85,110,21.7,1.4,9.44,624.4,454,0,15
ET5,MC2,2023-12-05T10:30:00Z,21.3,0.835,87.82,0.42,6.1,2.98,108,21.6,1.6,7.97,500.1,454,0,15
ET5,MC2,2023-12-05T10:45:00Z,21.3,0.837,87.8,0.41,6.2,4.08,105,21.6,2,14.85,718.5,454,0,15
ET5,MC2,2023-12-05T11:00:00Z,21.2,0.836,87.78,0.41,5.5,4,108,21.6,1.9,10.03,628.8,454,0,15
ET5,MC2,2023-12-05T11:15:00Z,21.4,0.82,87.74,0.46,6.2,4.96,106,21.7,2.4,10.9,850.7,453,0,15
ET5,MC2,2023-12-05T11:30:00Z,21.6,0.819,87.72,0.47,6,3.93,102,22,1.8,11.37,838.8,453,0,15
ET5,MC2,2023-12-05T11:45:00Z,22,0.818,87.7,0.48,5.7,3.24,95,22.4,1.5,7.59,626.8,453,0,15
ET5,MC2,2023-12-05T12:00:00Z,21.7,0.826,87.68,0.45,5.8,3.5,96,22.1,1.5,8.9,363.1,453,0,15
ET5,MC2,2023-12-05T12:15:00Z,21.9,0.808,87.66,0.5,6.3,4.04,106,22.4,1.6,9.97,434.7,453,0,15
ET5,MC2,2023-12-05T12:30:00Z,21.8,0.811,87.65,0.49,6.1,4.13,108,22.2,2.2,10.46,198.1,453,0,15
ET5,MC2,2023-12-05T12:45:00Z,22,0.813,87.63,0.5,5.6,2.55,98,22.5,1.7,7.96,222.1,453,0,15
ET5,MC2,2023-12-05T13:00:00Z,22.1,0.84,87.59,0.43,5.6,2.06,83,22.8,1.4,7,448.2,453,0,15
ET5,MC2,2023-12-05T13:15:00Z,21.8,0.867,87.58,0.35,5.3,2.44,83,22.3,1.3,7.53,350.3,454,0,15
ET5,MC2,2023-12-05T13:30:00Z,21.8,0.88,87.56,0.31,5.5,2.45,93,22.4,1.6,7.9,230.7,453,0,15
ET5,MC2,2023-12-05T13:45:00Z,21.9,0.876,87.55,0.33,5.3,2.24,93,22.2,1.5,7.16,433.8,452,0,15
ET5,MC2,2023-12-05T14:00:00Z,21.6,0.884,87.54,0.3,5.3,2.42,80,21.8,1.6,7.03,496,454,0,15
ET5,MC2,2023-12-05T14:15:00Z,21.8,0.857,87.54,0.37,5.6,3.07,95,22,1.8,8.72,497.7,453,0,15
