Tree,MC,Timestamp,Port3_VPD,Port3_Temp,Port3_Atmos_pressure,Port3_RH,Port6_RH,Port6_VPD,Port6_Temp,Port6_Atmos_pressure,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port5_LW_minutes,Port5_LW_minutes_H,Port5_LWS_Count
FB6,MC2,2023-07-21T10:15:00Z,0,19.7,85.97,0.998,0.994,0.01,20.1,85.87,NA,0.4,-3.2,NA,NA,19.9,136.8,887,15,15,15,0,455
FB6,MC2,2023-07-21T10:30:00Z,0.01,19.7,85.97,0.998,0.991,0.02,20,85.87,NA,0.6,-3.2,NA,NA,19.8,109.9,871,15,15,15,1,456
FB6,MC2,2023-07-21T10:45:00Z,0,19.8,85.96,0.998,0.992,0.02,20.3,85.85,NA,0.7,-3.1,NA,NA,20,139.3,704,15,15,15,0,455
FB6,MC2,2023-07-21T11:00:00Z,0,19.9,85.95,0.998,0.987,0.03,20.3,85.85,1.95,0.6,-3,1.94,20,20.1,134.9,832,15,15,15,2,455
FB6,MC2,2023-07-21T11:15:00Z,0.01,20,85.94,0.997,0.979,0.05,20.4,85.84,5.91,0.5,-3.1,1.56,49,20.1,111.7,770,15,15,15,2,456
FB6,MC2,2023-07-21T11:30:00Z,0,20,85.93,0.999,0.971,0.07,20.5,85.82,4.34,0.5,-3.1,1.09,58,20.2,135.9,672,15,15,15,0,456
FB6,MC2,2023-07-21T11:45:00Z,0.01,19.9,85.93,0.997,0.968,0.08,20.3,85.82,5.96,0.5,-3.2,1.47,59,20,91.6,640,15,15,15,8,526
FB6,MC2,2023-07-21T12:00:00Z,0,19.7,85.91,0.999,0.977,0.05,20,85.81,4.6,0.4,-3.1,1.42,55,19.8,89.2,623,15,15,15,15,602
FB6,MC2,2023-07-21T12:15:00Z,0,19.5,85.89,0.998,0.986,0.03,19.7,85.79,3.85,0.6,-3.1,1.07,84,19.5,63.7,598,15,15,15,15,490
FB6,MC2,2023-07-21T12:30:00Z,0,19.7,85.89,0.998,0.99,0.02,20,85.79,4.29,0.5,-3.3,1.17,76,19.9,94.8,555,15,15,15,15,464
FB6,MC2,2023-07-21T12:45:00Z,0.01,20,85.87,0.997,0.98,0.05,20.4,85.77,6.08,0.6,-2.8,1.48,84,20.1,197.6,472,15,15,15,8,458
FB6,MC2,2023-07-21T13:00:00Z,0.01,20.4,85.83,0.995,0.962,0.09,20.9,85.73,6.07,0.6,-3.1,1.15,86,20.6,144.5,462,15,15,15,0,456
FB6,MC2,2023-07-21T13:15:00Z,0.04,20.4,85.83,0.985,0.944,0.14,20.9,85.73,5.31,0.7,-3.1,1.14,85,20.6,112.4,462,15,15,15,0,456
FB6,MC2,2023-07-21T13:30:00Z,0.07,20.5,85.84,0.973,0.934,0.17,21,85.74,5.05,0.6,-3,1.13,79,20.7,146.3,460,15,15,15,0,455
FB6,MC2,2023-07-21T13:45:00Z,0.07,20.8,85.83,0.97,0.922,0.2,21.5,85.73,4.06,0.7,-3.1,0.86,334,21,226.1,459,15,0,15,0,455
FB6,MC2,2023-07-21T14:00:00Z,0.07,20.8,85.82,0.972,0.927,0.19,21.5,85.72,3.09,0.6,-3.1,0.85,82,21,153.1,459,15,0,15,0,455
FB6,MC2,2023-07-21T14:15:00Z,0.04,20.5,85.82,0.985,0.945,0.14,21,85.73,3.79,0.6,-3.1,0.9,7,20.6,69,465,15,14,15,11,527
FB6,MC2,2023-07-21T14:30:00Z,0,19.9,85.83,0.998,0.975,0.06,20.2,85.73,5.97,0.6,-3.1,1.55,67,20,69.6,463,15,15,15,15,461
FB6,MC2,2023-07-21T14:45:00Z,0.01,19.8,85.82,0.997,0.984,0.04,20,85.72,3.32,0.6,-3.1,0.94,67,19.9,45,462,15,15,15,15,461
FB6,MC2,2023-07-21T15:00:00Z,0,19.9,85.81,0.998,0.985,0.04,20.2,85.71,4.52,0.7,-3.1,0.86,121,20.1,66.7,460,15,15,15,9,456
FB6,MC2,2023-07-21T15:15:00Z,0.01,20.4,85.79,0.995,0.96,0.1,20.8,85.69,3.36,0.6,-3.1,0.68,107,20.5,56.2,467,15,12,15,5,508
FB6,MC2,2023-07-21T15:30:00Z,0,20.1,85.79,0.999,0.977,0.06,20.4,85.69,5.75,0.6,-3,1.12,83,20.3,79.1,461,15,15,15,7,457
FB6,MC2,2023-07-21T15:45:00Z,0.01,20.2,85.79,0.997,0.973,0.07,20.5,85.69,2.89,0.7,-3.1,0.93,83,20.3,39.6,463,15,15,15,0,460
FB6,MC2,2023-07-21T16:00:00Z,0,20,85.77,0.998,0.98,0.05,20.2,85.67,5.06,0.7,-3.1,1.1,90,20.1,42.3,462,15,15,15,7,460
FB6,MC2,2023-07-21T16:15:00Z,0,19.9,85.77,0.998,0.985,0.03,20,85.68,4.97,0.7,-3.1,0.98,97,19.9,20.1,463,15,15,15,13,459
FB6,MC2,2023-07-21T16:30:00Z,0,19.8,85.78,0.999,0.989,0.03,20,85.68,4.17,0.6,-3.1,1.02,103,19.9,33.3,462,15,15,15,0,459
FB6,MC2,2023-07-21T16:45:00Z,0,19.7,85.77,0.998,0.991,0.02,19.8,85.68,5.02,0.6,-3.1,1.26,58,19.7,15.4,468,15,15,15,15,480
FB6,MC2,2023-07-21T17:00:00Z,0.01,19.6,85.78,0.997,0.995,0.01,19.7,85.68,4.62,0.5,-3.1,1.28,74,19.6,2.7,476,15,15,15,15,500
FB6,MC2,2023-07-21T17:15:00Z,0,19.5,85.8,0.998,0.998,0,19.6,85.7,8.29,0.7,-3.1,1.49,66,19.4,7.7,484,15,15,15,15,491
FB6,MC2,2023-07-21T17:30:00Z,0.01,19.3,85.81,0.997,1,0,19.3,85.72,3.69,0.5,-3.1,0.99,81,19.3,7.1,486,15,15,15,15,494
FB6,MC2,2023-07-21T17:45:00Z,0.01,19.4,85.83,0.997,0.999,0,19.4,85.73,6.68,0.5,-3,1.1,52,19.3,4.2,494,15,15,15,15,486
FB6,MC2,2023-07-21T18:00:00Z,0.01,19.3,85.83,0.997,1.001,0,19.4,85.74,4.81,0.6,-3.2,1.33,70,19.3,3.8,500,15,15,15,15,492
FB6,MC2,2023-07-21T18:15:00Z,0.01,19.4,85.82,0.997,0.999,0,19.5,85.73,5.08,0.6,-3.2,1.27,86,19.4,1.6,529,15,15,15,15,622
FB6,MC2,2023-07-21T18:30:00Z,0,19.3,85.84,0.998,1,0,19.4,85.74,5.51,0.5,-3.2,1.37,109,19.2,0,1022,15,15,15,15,682
FB6,MC2,2023-07-21T18:45:00Z,0,19.1,85.83,0.998,1,0,19.2,85.73,4.87,0.3,-3.3,1.35,100,19.1,0,953,15,15,15,15,550
FB6,MC2,2023-07-21T19:00:00Z,0.01,19.1,85.86,0.997,1,0,19.2,85.76,4.68,0.4,-3.2,1.36,111,19.1,0,937,15,15,15,15,636
FB6,MC2,2023-07-21T19:15:00Z,0.01,19.2,85.86,0.997,1,0,19.2,85.76,4.49,0.2,-3.3,1.14,72,19.2,0,1034,15,15,15,15,549
FB6,MC2,2023-07-21T19:30:00Z,0.01,19.2,85.91,0.998,1.001,0,19.2,85.82,5.33,0.3,-3.2,1.43,108,19.1,0,1066,15,15,15,15,818
FB6,MC2,2023-07-21T19:45:00Z,0.01,19.2,85.94,0.997,1,0,19.2,85.84,3.72,0.1,-3.3,0.88,143,19.2,0,1029,15,15,15,15,533
FB6,MC2,2023-07-21T20:00:00Z,0.01,19.2,85.96,0.998,1,0,19.2,85.86,3.48,0.2,-3.4,0.75,130,19.1,0,1106,15,15,15,15,728
FB6,MC2,2023-07-21T20:15:00Z,0.01,19.2,85.97,0.998,0.999,0,19.2,85.87,3.87,0.1,-3.5,0.76,262,19.1,0,1186,15,15,15,15,683
FB6,MC2,2023-07-21T20:30:00Z,0,19.1,86.02,0.998,1,0,19.1,85.92,4.35,0.1,-3.6,0.95,258,19,0,1166,15,15,15,15,591
FB6,MC2,2023-07-21T20:45:00Z,0,18.9,86.01,0.998,1.001,0,19.1,85.91,2.24,0.1,-3.4,0.7,135,18.8,0,1125,15,15,15,15,544
FB6,MC2,2023-07-21T21:00:00Z,0,19,86.02,0.998,1,0,19.1,85.92,2.43,0.1,-3.4,0.63,103,18.9,0,1111,15,15,15,15,522
FB6,MC2,2023-07-21T21:15:00Z,0,19,86.03,0.999,1,0,19.1,85.93,2.46,0.2,-3.4,0.69,121,18.9,0,1079,15,15,15,15,527
FB6,MC2,2023-07-21T21:30:00Z,0.01,18.9,86.04,0.997,1,0,19,85.94,1.81,0.3,-3.4,0.58,241,18.9,0,1071,15,15,15,15,517
FB6,MC2,2023-07-21T21:45:00Z,0,18.8,86.05,0.999,1,0,19,85.95,1.21,0.3,-3.3,0.52,245,18.8,0,1060,15,15,15,15,516
FB6,MC2,2023-07-21T22:00:00Z,0,18.8,86.06,0.999,1,0,19,85.96,1.58,0.2,-3.4,0.58,234,18.8,0,1064,15,15,15,15,516
FB6,MC2,2023-07-21T22:15:00Z,0,18.7,86.06,0.998,1,0,19,85.97,2.1,0.3,-3.4,0.57,232,18.7,0,1029,15,15,15,15,514
FB6,MC2,2023-07-21T22:30:00Z,0,18.6,86.08,0.998,1,0,18.9,85.98,1.5,0.3,-3.4,0.7,257,18.6,0,1035,15,15,15,15,502
FB6,MC2,2023-07-21T22:45:00Z,0,18.4,86.08,0.998,1,0,18.8,85.99,1.37,0.3,-3.4,0.77,258,18.4,0,1039,15,15,15,15,492
FB6,MC2,2023-07-21T23:00:00Z,0,18.4,86.06,0.998,0.997,0.01,18.9,85.96,1.52,0.3,-3.3,0.77,254,18.3,0,1037,15,15,15,15,488
FB6,MC2,2023-07-21T23:15:00Z,0,18.3,86.05,0.998,0.99,0.02,18.8,85.95,1.26,0.3,-3.3,0.93,254,18.2,0,955,15,15,15,15,476
FB6,MC2,2023-07-21T23:30:00Z,0.01,18.2,86.04,0.997,0.971,0.06,19,85.94,1.34,0.3,-3.4,0.73,246,18,0,940,15,15,15,15,460
FB6,MC2,2023-07-21T23:45:00Z,0,18.2,86.01,0.998,0.959,0.09,18.9,85.91,1.34,0.3,-3.3,0.8,244,18.1,0,907,15,15,15,15,461
FB6,MC2,2023-07-22T00:00:00Z,0,18.2,85.98,0.998,0.965,0.07,18.8,85.89,1.83,0.3,-3.3,0.61,235,18.1,0,846,15,15,15,15,466
FB6,MC2,2023-07-22T00:15:00Z,0,18.2,85.97,0.998,0.983,0.04,18.4,85.88,1.8,0.2,-3.3,0.46,221,18.2,0,926,15,15,15,15,470
FB6,MC2,2023-07-22T00:30:00Z,0.01,18.3,85.95,0.998,0.99,0.02,18.5,85.85,1.23,0.3,-3.3,0.43,247,18.2,0,932,15,15,15,15,466
FB6,MC2,2023-07-22T00:45:00Z,0,18.3,85.92,0.998,0.992,0.02,18.4,85.83,2.15,0.4,-3.3,0.58,231,18.2,0,975,15,15,15,15,466
FB6,MC2,2023-07-22T01:00:00Z,0,18.2,85.89,0.998,0.989,0.02,18.6,85.8,1.3,0.3,-3.3,0.57,228,18,0,930,15,15,15,15,462
FB6,MC2,2023-07-22T01:15:00Z,0,18.2,85.88,0.998,0.982,0.04,18.5,85.78,1.41,0.4,-3.3,0.57,332,18.1,0,938,15,15,15,15,465
FB6,MC2,2023-07-22T01:30:00Z,0,18.2,85.86,0.998,0.99,0.02,18.3,85.77,2.15,0.4,-3.2,0.62,51,18.2,0,981,15,15,15,15,466
FB6,MC2,2023-07-22T01:45:00Z,0,18.2,85.84,0.998,0.995,0.01,18.4,85.74,2.94,0.4,-3.3,0.87,78,18.2,0,922,15,15,15,15,474
FB6,MC2,2023-07-22T02:00:00Z,0.01,18.3,85.82,0.997,0.996,0.01,18.3,85.72,4.18,0.4,-3.2,0.82,75,18.2,0,917,15,15,15,15,478
FB6,MC2,2023-07-22T02:15:00Z,0,18.2,85.8,0.999,0.998,0,18.3,85.71,4.37,0.3,-3.2,1.05,52,18.2,0,884,15,15,15,15,495
FB6,MC2,2023-07-22T02:30:00Z,0,18.3,85.8,0.998,1.001,0,18.3,85.7,3.99,0.4,-3.2,1.14,83,18.3,0,912,15,15,15,15,521
FB6,MC2,2023-07-22T02:45:00Z,0,18.2,85.8,0.998,1,0,18.3,85.71,3.29,0.4,-3.3,0.9,85,18.2,0,930,15,15,15,15,518
FB6,MC2,2023-07-22T03:00:00Z,0,18.2,85.82,0.998,0.999,0,18.3,85.72,3.25,0.3,-3.2,0.63,6,18.2,0,945,15,15,15,15,512
FB6,MC2,2023-07-22T03:15:00Z,0.01,18.2,85.84,0.998,1,0,18.2,85.74,4.32,0.4,-3.3,0.73,256,18.2,0,950,15,15,15,15,565
FB6,MC2,2023-07-22T03:30:00Z,0,18.1,85.83,0.998,0.999,0,18.2,85.74,3.77,0.3,-3.3,0.71,332,18.1,0,963,15,15,15,15,525
FB6,MC2,2023-07-22T03:45:00Z,0.01,18.1,85.82,0.997,1,0,18.2,85.72,1.36,0.3,-3.3,0.6,311,18.1,0,924,15,15,15,15,510
FB6,MC2,2023-07-22T04:00:00Z,0.01,18.1,85.84,0.997,1,0,18.3,85.74,1.97,0.4,-3.3,0.64,323,18,0,765,15,15,15,15,484
FB6,MC2,2023-07-22T04:15:00Z,0.01,18.2,85.86,0.998,1,0,18.4,85.76,3.05,0.3,-3.3,0.77,332,18.2,0,749,15,15,15,15,515
FB6,MC2,2023-07-22T04:30:00Z,0,18.2,85.87,0.998,1,0,18.4,85.78,2.34,0.3,-3.3,0.66,300,18.2,0,907,15,15,15,15,663
FB6,MC2,2023-07-22T04:45:00Z,0,18.3,85.88,0.998,1,0,18.4,85.78,1.24,0.3,-3.3,0.67,300,18.3,0,911,15,15,15,15,598
FB6,MC2,2023-07-22T05:00:00Z,0,18.3,85.89,0.998,1,0,18.3,85.79,2.37,0.3,-3.3,0.7,340,18.3,0,865,15,15,15,15,558
FB6,MC2,2023-07-22T05:15:00Z,0,18.3,85.9,0.998,1.001,0,18.3,85.8,2.46,0.2,-3.3,0.71,329,18.3,0,833,15,15,15,15,543
FB6,MC2,2023-07-22T05:30:00Z,0,18.3,85.92,0.998,1.001,0,18.3,85.82,2.7,0.2,-3.4,0.77,350,18.3,0,873,15,15,15,15,530
FB6,MC2,2023-07-22T05:45:00Z,0,18.3,85.91,0.998,1,0,18.3,85.81,1.88,0.3,-3.3,0.63,321,18.3,0,920,15,15,15,15,527
FB6,MC2,2023-07-22T06:00:00Z,0.01,18.1,85.92,0.997,1,0,18.2,85.82,2.83,0.3,-3.3,0.66,308,18.1,7.3,905,15,15,15,15,517
FB6,MC2,2023-07-22T06:15:00Z,0.01,18.1,85.94,0.997,1,0,18.4,85.84,1.73,0.3,-3.3,0.92,265,18,19.4,888,15,15,15,15,499
FB6,MC2,2023-07-22T06:30:00Z,0,18.1,85.96,0.999,0.993,0.01,18.9,85.86,1.22,0.4,-3.3,0.68,265,18.4,35,856,15,15,15,15,480
FB6,MC2,2023-07-22T06:45:00Z,0,18.5,85.97,0.998,0.945,0.12,19.4,85.87,1.39,0.4,-3.3,0.65,269,18.8,47.4,911,15,15,15,15,463
FB6,MC2,2023-07-22T07:00:00Z,0.01,18.8,85.97,0.998,0.933,0.15,19.4,85.87,3.24,0.3,-3.3,0.68,304,19,56.6,824,15,15,15,6,456
FB6,MC2,2023-07-22T07:15:00Z,0.01,19,85.98,0.993,0.934,0.15,19.6,85.88,1.39,0.4,-3.3,0.71,308,19.1,66.1,888,15,15,15,0,455
FB6,MC2,2023-07-22T07:30:00Z,0.02,19.1,85.99,0.989,0.948,0.12,19.5,85.89,2.24,0.4,-3.3,0.9,331,19,78.7,828,15,15,15,0,456
FB6,MC2,2023-07-22T07:45:00Z,0.01,18.9,85.99,0.997,0.966,0.08,19.2,85.9,1.92,0.5,-3.2,0.85,307,19.1,85.1,770,15,15,15,0,454
FB6,MC2,2023-07-22T08:00:00Z,0.01,19.1,86,0.993,0.958,0.1,19.5,85.9,2.29,0.4,-3.3,0.87,310,19.2,78.4,727,15,15,15,0,456
FB6,MC2,2023-07-22T08:15:00Z,0.01,19,86,0.997,0.968,0.07,19.3,85.9,2.09,0.5,-3.3,0.94,301,19.2,66.7,702,15,15,15,0,456
FB6,MC2,2023-07-22T08:30:00Z,0,19,86.01,0.998,0.977,0.05,19.2,85.91,2.93,0.5,-3.3,0.89,332,19,63.9,679,15,15,15,0,458
FB6,MC2,2023-07-22T08:45:00Z,0.01,19.1,86.02,0.997,0.976,0.05,19.4,85.93,3.48,0.5,-3.2,1.14,349,19.2,69.2,650,15,15,15,0,457
FB6,MC2,2023-07-22T09:00:00Z,0,19,86.04,0.998,0.98,0.04,19.2,85.94,4.24,0.4,-3.2,1.26,1,19,58.8,630,15,15,15,4,464
FB6,MC2,2023-07-22T09:15:00Z,0,18.8,86.05,0.998,0.988,0.03,19,85.95,4.06,0.4,-3.2,1.23,4,18.8,37.9,630,15,15,15,15,521
FB6,MC2,2023-07-22T09:30:00Z,0.01,18.8,86.04,0.998,0.992,0.02,18.9,85.95,4.22,0.4,-3.2,1.1,350,18.8,42.7,623,15,15,15,15,521
FB6,MC2,2023-07-22T09:45:00Z,0,18.8,86.05,0.999,0.994,0.01,19.2,85.95,2.34,0.5,-3.2,0.87,319,19,76.2,598,15,15,15,15,468
FB6,MC2,2023-07-22T10:00:00Z,0,19,86.06,0.998,0.993,0.01,19.2,85.96,2.11,0.5,-3.2,0.97,321,19,40.1,597,15,15,15,15,474
FB6,MC2,2023-07-22T10:15:00Z,0.01,18.9,86.07,0.998,0.995,0.01,19.1,85.98,2.35,0.5,-3.2,0.97,317,18.9,42.5,585,15,15,15,15,464
FB6,MC2,2023-07-22T10:30:00Z,0.01,18.9,86.07,0.997,0.998,0,19,85.97,4.44,0.5,-3.2,1.34,343,18.9,16.3,634,15,15,15,15,630
FB6,MC2,2023-07-22T10:45:00Z,0.01,18.6,86.07,0.997,0.999,0,18.7,85.97,3.23,0.5,-3.2,1.71,352,18.6,29.1,648,15,15,15,15,582
FB6,MC2,2023-07-22T11:00:00Z,0,18.6,86.05,0.999,1,0,18.8,85.95,3.63,0.5,-3.3,1.01,345,18.6,49.1,645,15,15,15,15,507
FB6,MC2,2023-07-22T11:15:00Z,0,18.6,86.04,0.999,0.999,0,18.8,85.94,5.48,0.5,-3.2,1.23,12,18.6,38.8,652,15,15,15,15,482
FB6,MC2,2023-07-22T11:30:00Z,0,18.6,86.02,0.999,1,0,18.7,85.92,3.26,0.5,-3.2,0.84,1,18.6,48.3,645,15,15,15,15,495
FB6,MC2,2023-07-22T11:45:00Z,0,18.6,86.02,0.999,1,0,18.8,85.92,1.89,0.4,-3.2,0.77,320,18.7,39,630,15,15,15,15,480
FB6,MC2,2023-07-22T12:00:00Z,0.01,18.7,86.02,0.997,0.999,0,18.9,85.92,4.03,0.4,-3.2,1.06,47,18.6,92.3,604,15,15,15,15,470
FB6,MC2,2023-07-22T12:15:00Z,0,18.8,86.01,0.999,0.999,0,19.2,85.91,3.54,0.5,-3.2,0.91,343,18.8,96.9,574,15,15,15,15,462
FB6,MC2,2023-07-22T12:30:00Z,0,19,86,0.998,0.998,0.01,19.4,85.89,3.57,0.6,-3.1,0.91,117,19,98,540,15,15,15,1,457
FB6,MC2,2023-07-22T12:45:00Z,0.01,19.2,85.99,0.998,0.995,0.01,19.6,85.89,2.3,0.6,-3.2,0.93,287,19.5,91,507,15,15,15,0,457
FB6,MC2,2023-07-22T13:00:00Z,0,19.3,85.99,0.998,0.985,0.04,19.8,85.89,4.25,0.5,-3.2,1,317,19.5,62.6,473,15,15,15,0,457
FB6,MC2,2023-07-22T13:15:00Z,0,19.3,85.97,0.999,0.969,0.07,19.9,85.87,4.29,0.6,-3.1,0.99,298,19.7,128,462,15,15,15,0,455
FB6,MC2,2023-07-22T13:30:00Z,0.01,19.7,85.95,0.998,0.943,0.14,20.4,85.84,3.05,0.6,-3.1,1.05,312,20.1,174.7,461,15,15,15,0,455
FB6,MC2,2023-07-22T13:45:00Z,0.03,19.8,85.94,0.989,0.938,0.15,20.4,85.84,3.22,0.7,-3.1,0.88,270,20,129.5,462,15,15,15,0,455
FB6,MC2,2023-07-22T14:00:00Z,0.03,19.6,85.92,0.986,0.947,0.12,20,85.82,7.22,0.7,-3,1.18,85,19.8,91.9,462,15,15,15,0,456
FB6,MC2,2023-07-22T14:15:00Z,0.02,19.5,85.89,0.991,0.959,0.1,19.9,85.79,4.51,0.7,-3,1.12,109,19.7,96.7,461,15,15,15,0,456
FB6,MC2,2023-07-22T14:30:00Z,0.02,19.6,85.88,0.99,0.956,0.1,20,85.78,5.6,0.6,-3.1,1,115,19.8,103.3,461,15,15,15,0,456
FB6,MC2,2023-07-22T14:45:00Z,0.01,19.5,85.89,0.995,0.969,0.07,19.8,85.79,4.32,0.7,-3,1.28,98,19.6,71.2,461,15,15,15,0,457
FB6,MC2,2023-07-22T15:00:00Z,0.01,19.7,85.87,0.995,0.962,0.09,20.1,85.78,3.98,0.6,-3.1,0.82,118,19.9,83.5,460,15,15,15,0,456
FB6,MC2,2023-07-22T15:15:00Z,0.02,19.7,85.87,0.99,0.958,0.1,20.1,85.77,5.33,0.6,-3.1,1.24,102,19.9,86.1,460,15,15,15,0,456
FB6,MC2,2023-07-22T15:30:00Z,0.02,19.8,85.87,0.99,0.957,0.1,20.2,85.77,3.93,0.6,-3.1,0.87,91,20,83.3,461,15,15,15,0,456
FB6,MC2,2023-07-22T15:45:00Z,0.02,19.6,85.87,0.99,0.959,0.1,20,85.77,3.97,0.7,-3.1,1.13,92,19.8,45,462,15,15,15,0,458
FB6,MC2,2023-07-22T16:00:00Z,0.01,19.4,85.87,0.997,0.975,0.06,19.6,85.78,4.15,0.6,-3.1,1.12,90,19.5,35.3,462,15,15,15,0,458
FB6,MC2,2023-07-22T16:15:00Z,0.01,19.4,85.88,0.997,0.981,0.04,19.5,85.79,4.28,0.6,-3.2,0.83,75,19.4,20,466,15,15,15,14,491
FB6,MC2,2023-07-22T16:30:00Z,0,19.2,85.91,0.998,0.99,0.02,19.3,85.81,4.14,0.6,-3.2,0.86,86,19.2,20,465,15,15,15,15,487
FB6,MC2,2023-07-22T16:45:00Z,0,19,85.92,0.998,0.994,0.01,19.1,85.82,4.58,0.6,-3,0.99,68,19,16.3,479,15,15,15,15,588
FB6,MC2,2023-07-22T17:00:00Z,0,18.9,85.9,0.998,0.995,0.01,19,85.81,4.32,0.6,-3.2,1.39,66,18.9,22.2,479,15,15,15,15,520
FB6,MC2,2023-07-22T17:15:00Z,0,18.8,85.89,0.998,0.998,0,19,85.8,3.58,0.6,-3.1,1.06,56,18.9,12.8,479,15,15,15,15,544
FB6,MC2,2023-07-22T17:30:00Z,0,18.9,85.9,0.999,1,0,19,85.8,4.05,0.5,-3.2,1.02,79,18.9,10.4,481,15,15,15,15,531
FB6,MC2,2023-07-22T17:45:00Z,0,18.8,85.94,1,1.001,0,18.9,85.84,3.9,0.6,-3.1,1.05,84,18.8,3.3,480,15,15,15,15,530
FB6,MC2,2023-07-22T18:00:00Z,0,18.8,85.94,0.998,1.001,0,18.9,85.84,5.52,0.5,-3.2,1.39,69,18.8,0,495,15,15,15,15,582
FB6,MC2,2023-07-22T18:15:00Z,0.01,18.8,85.95,0.997,1.001,0,18.8,85.85,5.05,0.5,-3,1.32,79,18.8,0,696,15,15,15,15,609
FB6,MC2,2023-07-22T18:30:00Z,0,18.5,85.95,0.998,1,0,18.5,85.85,6.83,0.5,-3.2,1.6,77,18.4,0,727,15,15,15,15,561
FB6,MC2,2023-07-22T18:45:00Z,0,18.1,85.95,0.999,0.999,0,18.1,85.85,5.56,0.5,-3.1,1.97,98,18,0,780,15,15,15,15,564
FB6,MC2,2023-07-22T19:00:00Z,0.01,18.2,85.95,0.997,1,0,18.4,85.85,4.06,0.6,-3.2,1.2,113,18.2,0,751,15,15,15,15,495
FB6,MC2,2023-07-22T19:15:00Z,0,18.2,85.96,0.998,1,0,18.4,85.87,4.81,0.7,-3.2,1.36,98,18.3,0,735,15,15,15,15,496
FB6,MC2,2023-07-22T19:30:00Z,0,18.4,85.97,0.998,0.999,0,18.5,85.87,4.53,0.4,-3,1.2,106,18.4,0,714,15,15,15,15,485
FB6,MC2,2023-07-22T19:45:00Z,0,18.4,86,0.999,0.993,0.01,18.6,85.9,5.55,0.5,-3.1,1.63,99,18.5,0,692,15,15,15,15,481
FB6,MC2,2023-07-22T20:00:00Z,0,18.4,86,0.999,0.993,0.02,18.5,85.9,5.16,0.6,-3.1,1.21,95,18.4,0,682,15,15,15,15,480
FB6,MC2,2023-07-22T20:15:00Z,0,18.4,86.01,0.998,0.994,0.01,18.5,85.91,4.88,0.6,-3.2,1.31,104,18.4,0,677,15,15,15,15,486
FB6,MC2,2023-07-22T20:30:00Z,0,18.4,86.02,0.998,0.996,0.01,18.5,85.92,4.09,0.6,-3.1,1.12,110,18.4,0,667,15,15,15,15,472
FB6,MC2,2023-07-22T20:45:00Z,0,18.5,86.03,0.999,0.995,0.01,18.6,85.93,3.23,0.6,-3.1,1.29,134,18.6,0,652,15,15,15,15,462
FB6,MC2,2023-07-22T21:00:00Z,0,18.6,86.05,0.998,0.988,0.03,18.8,85.95,4.98,0.6,-3.1,1.21,107,18.6,0,642,15,15,15,15,468
FB6,MC2,2023-07-22T21:15:00Z,0.01,18.6,86.07,0.997,0.984,0.03,18.8,85.97,4.69,0.6,-3.1,1.3,121,18.7,0,638,15,15,15,15,501
FB6,MC2,2023-07-22T21:30:00Z,0,18.6,86.09,0.999,0.988,0.03,18.7,85.99,5.85,0.6,-3.1,1.43,105,18.6,0,635,15,15,15,15,538
FB6,MC2,2023-07-22T21:45:00Z,0,18.6,86.11,0.999,0.99,0.02,18.7,86.01,3.92,0.5,-3.1,1.14,108,18.6,0,629,15,15,15,15,527
FB6,MC2,2023-07-22T22:00:00Z,0,18.7,86.11,0.998,0.992,0.02,18.8,86.02,6.36,0.6,-3.2,1.59,103,18.7,0,666,15,15,15,15,532
FB6,MC2,2023-07-22T22:15:00Z,0,18.7,86.12,0.998,0.992,0.02,18.8,86.03,6.79,0.6,-2.9,1.8,90,18.7,0,693,15,15,15,15,588
FB6,MC2,2023-07-22T22:30:00Z,0,18.7,86.13,0.998,0.992,0.02,18.9,86.03,6.8,0.7,-3.2,1.91,104,18.8,0,684,15,15,15,15,572
FB6,MC2,2023-07-22T22:45:00Z,0,18.7,86.14,0.999,0.986,0.03,18.9,86.04,5.48,0.5,-3.1,1.71,107,18.8,0,654,15,15,15,15,527
FB6,MC2,2023-07-22T23:00:00Z,0,18.7,86.14,0.998,0.98,0.04,18.9,86.04,7.24,0.8,-3,1.48,112,18.8,0,672,15,15,15,15,600
FB6,MC2,2023-07-22T23:15:00Z,0.01,18.2,86.17,0.995,0.976,0.05,18.3,86.07,6.22,0.8,-3.3,1.58,140,18.1,0,768,15,15,15,15,593
FB6,MC2,2023-07-22T23:30:00Z,0.02,17.2,86.14,0.991,0.968,0.06,17.4,86.04,8.13,0.8,-3.2,1.7,145,17.3,0,673,15,15,15,15,503
FB6,MC2,2023-07-22T23:45:00Z,0.05,17.1,86.11,0.976,0.938,0.12,17.5,86.01,7.05,0.6,-3,1.6,143,17.3,0,615,15,15,15,14,459
FB6,MC2,2023-07-23T00:00:00Z,0.09,17.3,86.1,0.953,0.907,0.19,17.8,86,6.16,0.9,-3.2,1.56,137,17.4,0,573,15,15,15,0,457
FB6,MC2,2023-07-23T00:15:00Z,0.14,17.6,86.09,0.932,0.882,0.25,18.2,85.99,5.37,0.8,-3.1,1.38,146,17.8,0,525,15,15,15,0,456
